시작 시간,종료 시간,내용,live_id
01:06:11.00,01:06:35.41,아니 그래서 주지 발견은 대체 뭐였던거임 갑자기 왜 성적취향 밝힘 성적취향이 아니고 진짜로 발견했으니까 발견이라 한거지 난 뜨거운 혈투를 원하는데 라고 말하면서 ㅈㄴ 살인 그냥 살인 일단 살인 SR은 아닌거 같아?,
01:06:35.53,01:06:37.75,그거는 SR이 아니지 않나요?,
01:06:38.15,01:06:39.15,MK12는?,
01:06:54.22,01:07:02.01,근데 하는 것도 에겐스럽고 주제발견 이지랄 하는 거 보면 진짜 게이 다 된듯.,
01:07:02.03,01:07:02.93,별거 가지고 놓쳐.,
01:07:03.19,01:07:03.79,염병이야.,
01:07:05.78,01:07:11.02,다시.,
01:07:11.04,01:07:19.24,레츠고.,
01:07:19.46,01:07:19.52,돌격.,
01:07:38.67,01:08:06.21,오케이 내 먹잇감 발견 아 총 씨발려나,
01:08:08.82,01:08:27.49,이 새끼 딱 봐도 버튜버랑 합방할때도 주지발견 ㅇㅈㅇ라고 버튜버들이 ㄱㄹ빠님 뭐라고요 ㄱㄱ 이러면 ㄴㅇㅇ ㄴㅇㅇ 하고 응금하게 웃을놈이,
01:09:09.54,01:09:27.36,근데 레바님은 그림도 그렇고 그냥 노력하라 계속하면 금방 잘해질듯 화이팅 허벌남,
01:11:05.96,01:11:23.39,으 으,
01:11:50.96,01:11:54.93,음엄하게 숨어있는 모양인데 주지 발견,
01:12:47.77,01:13:07.14,레바형 우쌍 너무 좋은 욕 먹어도 그냥 넘어가는 선품도 좋고 그냥 방송 보고 있으면 나도 기분이 좋아짐 고마워요 지렸다 성광탄 딱 뒤돌아서 피하는 거 아주 기가 막혔어요,
01:13:17.23,01:13:23.06,사이퍼즈는 제발 저격해달라고 했으면서 왜 배그 저격은 욕하는 거예요?,
01:13:24.92,01:13:31.81,장르가 다르잖아 거의 페이커 리븐급 플레이즈드 어떻게 살았노?,
01:13:33.01,01:13:33.91,시발련아 너 레바 아니지?,
01:13:34.51,01:13:42.12,내가 아는 레바는 방금 뒤질놈이었다고 오케이 이쯤에서 탈출해볼까?,
01:13:42.62,01:13:43.22,배럴에 6배율,
01:13:50.64,01:14:17.95,지금 있는 놈은 레바 닮은 카제하야라는 일본인입니다 너무 위험한 곳에 달리고 있는데?,
01:14:26.37,01:14:32.53,이 소리는?,
01:14:32.55,01:14:35.08,아 X발 다리 건너왔더니 자기장 저쪽으로 잡혔어,
01:15:00.62,01:15:16.90,내 이놈 카제하야 우리가 사랑하는 킬덱 0.3 배극의 레바를 어떻게 한 거야?,
01:15:16.94,01:15:17.14,뭐야?,
01:15:18.36,01:15:19.32,씨발 무슨 일이 있었던 거야?,
01:15:19.36,01:15:19.40,어?,
01:15:23.43,01:15:24.57,무슨 일이 있었던 거야?,
01:15:30.29,01:15:48.64,전담 전담 온갖 사연이 느껴지는 곳이야 아 보트 사이트 없어?,
01:16:16.09,01:16:29.35,오케이 씨발 헤엄 헤엄이 처지는 곳이 아니잖아 어 너무 위험해,
01:17:03.10,01:17:03.36,브리칭!,
01:17:22.16,01:17:22.62,브리칭!,
01:17:22.68,01:17:22.84,오케이 브리칭!,
01:17:23.56,01:17:23.86,브리칭!,
01:17:24.82,01:17:31.71,아니 토트 사이트가 하나도 없어 어떡해,
01:17:33.59,01:17:33.77,어?,
01:17:34.26,01:17:57.21,하얀 병이다 자꾸 3배율만 나오냐?,
01:18:00.15,01:18:00.21,좋았어,
01:18:05.39,01:18:17.14,일단 자기장 보고 가자.,
01:18:17.16,01:18:20.12,이쪽으로 좁혀질 것 같은데?,
01:18:20.14,01:18:21.10,머리는 왜 안 감았냐고?,
01:18:21.62,01:18:22.06,감은 건데?,
01:18:22.42,01:18:30.91,개자식아?,
01:18:31.19,01:18:32.69,"오오오, 와룩쿠나이, 와룩쿠나이.",
01:18:34.83,01:18:36.86,이 찰나에 화장실 다녀올게요.,
01:18:37.04,01:18:38.31,전다 비싸게 같이 갔다 와야지.,
01:19:31.11,01:19:58.54,불 덮잉 하고 안 먹었어요,
01:20:05.82,01:20:34.02,이쪽에서 오는 새끼 없나 한번 보고 무버 무버,
01:21:01.66,01:21:22.12,일단 이쪽은 조용한 것 같죠?,
01:21:54.60,01:22:02.35,자리 나쁘지 않아.,
01:22:02.61,01:22:03.43,자리 X나 나빠.,
01:22:10.05,01:22:10.21,어떡해.,
01:22:10.29,01:22:11.75,설렁설렁 이동해 봐야겠죠?,
01:22:27.89,01:22:51.07,헛들 헛들 헛들 헛들 헛들 헛들 저 집에 사람 100% 있을 것 같지 않나요?,
01:23:06.60,01:23:35.26,오 X나 위험해 바위에서 바위로 뒤를 보면서,
01:23:58.39,01:23:59.63,집을 지나야겠는데,
01:24:34.10,01:25:02.42,저 위에 있는 것 같다 자리가 X같은데요?,
01:25:02.44,01:25:03.06,자기장 X발,
01:25:10.60,01:25:13.15,계속 멀어져,
01:26:15.25,01:26:16.44,경박사 안 했어?,
01:26:43.58,01:27:01.05,제발 제발 제발 제발 저 위에 새끼 거슬리는데?,
01:27:01.07,01:27:01.81,있을 것 같애,
01:27:47.51,01:27:49.51,"레바야, 솔직히 얘기해라.",
01:27:50.41,01:27:55.85,옆에 블루님 있는 거 다 안다.,
01:27:55.87,01:27:56.39,옥 사용자냐?,
01:27:57.01,01:27:58.83,왜 자꾸 치이 치이 꺼려?,
01:28:31.89,01:28:48.67,아 물건들이 너무 없는데 학방의 호흡 이치노 카타 들이치는 통발 아 닐스라니 잊혀졌던 레스트 바티칸이 부활한다,
01:29:11.76,01:29:12.76,서로 죽여라.,
01:29:48.35,01:29:49.87,복싱 할 거 없어요,
01:30:34.72,01:30:39.68,아 수류탄 너무 막 썼나?,
01:31:04.22,01:31:20.78,이거 쇼부다.,
01:31:38.61,01:31:39.61,아!,
01:31:39.63,01:31:39.71,어디지?,
01:31:40.05,01:31:40.31,아!,
01:31:40.33,01:32:05.85,X발 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아... 아,
01:32:08.18,01:32:16.57,아니 고지 먹고 왜 싸워주는데 자기장도 좋구만 진짜 인내심 개조로네.,
01:32:16.59,01:32:17.03,선방 맞았어.,
01:32:18.21,01:32:19.69,궁금하면 지는 거다 보여.,
01:32:19.71,01:32:21.72,뭐야?,
01:32:21.73,01:32:21.92,왜 나 못 봤지?,
01:32:21.93,01:32:22.07,시발.,
01:32:22.10,01:32:23.98,형이 고지였는데 왜 내려와?,
01:32:24.32,01:32:27.84,이건 내가 병신이라 졌다.,
01:32:27.86,01:32:31.21,버튜버랑 합방할 때 이랬으면 뺨 맞았다.,
01:32:34.33,01:32:34.83,아 참 나.,
01:32:34.85,01:32:36.70,예휴 치킨을 입에 넣어줘도 뱉어버리네.,
01:32:37.50,01:32:52.36,이길 수 있었는데 그래도 이번 판 나름 잘했지 않나요?,
01:33:01.26,01:33:12.28,아 그리고 너무 집중해서 말 안 하고 있었는데 방금처럼 임파이팅 할 때에는 1인칭으로 하는 게 편합니다.,
01:33:12.64,01:33:14.52,내 집자들 유튜브값 뽑아주려고 일부러 그런 거지?,
01:33:15.26,01:33:19.02,아 3인칭이었으면 잡았을 텐데.,
01:33:19.05,01:33:21.45,넌 정지당하면 티밍에서 인줄 알아라.,
01:33:25.29,01:33:26.93,잘하긴 하는데 왜 갑자기 던지는데?,
01:33:27.80,01:33:28.86,우리 팀 원딜 같네.,
01:33:32.87,01:34:01.06,치킨 먹었으면 ㅈㄴ 잘한 거지 필드업 하박살 낸 겁니다 나는 야에서 허벌판을 뛰어다니는 나는 야 허벌람에서 화염병 투척의 나는 브리칭 브리칭 레지컬 부족인가?,
01:34:38.40,01:34:56.56,그래도 되게 전판 되게 재밌었다 이번엔 여기로 간다,
01:35:10.47,01:35:18.35,리을 이응 이제 이 정도 실력이면 너 저격이지라고 반박도 못함.,
01:35:18.81,01:35:19.13,어?,
01:35:21.49,01:35:25.16,차 있다.,
01:35:25.18,01:35:27.96,차 타고 멀리 갈까?,
01:35:27.98,01:35:28.10,아니야.,
01:35:28.13,01:35:29.55,게이도 아니고 도망칠 수 없지.,
01:36:04.14,01:36:05.93,아 C발 흥분되네,
01:37:00.53,01:37:01.21,어디서?,
01:37:54.23,01:38:23.70,바로 앞에서 나타나면 그냥 너 죽고 나 죽는 거야 뭐지?,
01:38:40.60,01:38:59.13,저격 가능성 농후 여기로 올 이유가 없음 미션받아줘 한철호 1킬?,
01:38:59.41,01:39:00.03,자살 제외?,
01:39:00.71,01:39:02.15,아 이 새끼 똑똑한 새끼,
01:39:25.44,01:39:52.63,아 대기 타고 있었네 이새끼 아 아 아니야 저격은 아닌 것 같아요 오케이 가리고 돌리고,
01:39:54.52,01:40:03.26,랄랄랄랄라 아 고마워요,
01:40:20.43,01:40:39.90,안경에 비친다고?,
01:40:40.46,01:40:42.88,그 정도 노력이면 받아줘야 되는 거 아니야?,
01:40:59.42,01:41:23.89,쒸 조건 존다 까다로운데 그리고 55 없잖아 너 짜자잔 스타트,
01:41:34.08,01:41:36.52,안전파밍이 날까?,
01:41:36.54,01:41:36.58,아!,
01:41:36.64,01:41:52.15,만원 후원 고맙습니다!,
01:41:52.18,01:41:58.30,아리가또 차가 어디에 떨어져있을까?,
01:41:58.40,01:42:01.60,와 이놈이 평일에 방송켜서 배그를 다하네 뭐가 그리 급한거야,
01:42:02.50,01:42:03.24,아!,
01:42:03.26,01:42:14.48,갈게 없으시까지 차가... 없는데?,
01:42:21.03,01:42:21.13,차가 없어,
01:42:44.77,01:42:45.59,미션 확인해줘?,
01:42:45.95,01:43:05.04,잠깐만요 에라이 씨발,
01:43:18.72,01:43:40.20,차가 어딨을까요?,
01:43:40.22,01:43:40.32,헉헉헉헉헉,
01:43:55.88,01:44:00.89,이거 맞음?,
01:44:00.90,01:44:07.77,안녕하세요 지나가던 덤붕이인데요 혹시 던파 신규 레기온 하시는 일정이 있는지 여쭤보는 걸 허락받아도 될까요?,
01:44:07.99,01:44:18.17,레기온 오늘 업데이트 되자마자 돌았는데?,
01:44:18.65,01:44:23.35,진짜 안 된... 아 나 본캐 태초 서약도 먹었어요 다행이야 평생 못 먹을 줄 알았는데,
01:44:25.02,01:44:42.55,방금 부웅 거리는 거 너 맞니 맞으면 빵빵 좀 해봐라 졸라 무섭다 지금 차가 없어 ㅅㅂ 저거 탈 수 있는 차인가?,
01:44:42.73,01:44:42.81,아닌가?,
01:45:04.26,01:45:04.40,어?,
01:45:05.80,01:45:05.94,저거 차인가?,
01:45:06.84,01:45:18.60,신기루인가?,
01:45:18.76,01:45:18.82,야호!,
01:45:39.15,01:46:06.31,왼쪽 해안가 집들 파밍하면서 위로 올라가자.,
01:46:06.47,01:46:06.55,호이차!,
01:46:16.77,01:46:23.12,에이스를 써야 되나?,
01:46:23.14,01:46:23.24,박벽포다!,
01:46:34.67,01:46:34.71,엠포,
01:46:53.13,01:46:53.23,오!,
01:46:53.49,01:47:18.72,군용 접기!,
01:47:18.74,01:47:18.98,스크쓰?,
01:47:19.00,01:47:22.28,레바의 미션 좀 받아라.,
01:47:22.30,01:47:22.34,어?,
01:47:22.36,01:47:22.48,졌다 졌다.,
01:47:31.44,01:47:33.56,거티버 합방을 위한 배그라고 고백하기?,
01:47:33.74,01:47:56.74,미친 새끼 아니야?,
01:47:56.76,01:47:56.94,날 뭘로 보고 흠,
01:48:00.19,01:48:15.09,뭐 때문에 무게가 이렇게 많이 나가지?,
01:48:15.42,01:48:20.32,파밍은 이 정도면 된 것 같은데?,
01:48:20.34,01:48:20.72,그런가?,
01:48:20.74,01:48:21.66,설득 당해 버릴뻔했다,
01:48:36.15,01:49:00.85,수류탄이 개 무겁다고 근데 수류탄은 있어야 돼 딱 방금 그래요 맞아요 할 호흡이었는데 까비 크크크,
01:49:08.32,01:49:20.05,근데 어차피 플루님이랑 헤드같이 할건데 어투버랑도 같이 끼어서 하겠지?,
01:49:20.07,01:49:37.96,아... 그거랑 그거랑은 다르죠 약간 제안이 와서 어쩔 수 없이 이렇게 하는 것도 있는데 제가 먼저 하는거랑은 다르지 어 어 어 어 어 어 안돼 안돼 안돼 안돼에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에,
01:49:42.26,01:49:46.60,입꼬리 내리고 말해라 간사한 놈.,
01:49:46.62,01:49:49.05,나 웃는 상이라니까.,
01:49:49.10,01:50:05.41,이새끼는 도내로 반복적인 말로 이씨 해난다 이러는데 안 하는 거 보면 속으로는 바라고 있긴 한가 보니.,
01:50:05.43,01:50:05.59,뭘 바래 자꾸.,
01:50:05.61,01:50:05.75,아 피 딸려.,
01:50:11.65,01:50:18.69,살다 살다 어쩔 수 없이 합방한다는 건 처음 들어보네.,
01:50:18.71,01:50:22.32,누가 협박해서 합방한... 그럴 수도 있지.,
01:50:34.64,01:50:44.19,제안이 와서 어쩔 수 없이 크크크크 워딩 웨이리 역함 돌리지 말고 직진하라고 약팔 난 버튜버랑 합방하고 싶다.,
01:50:44.59,01:50:45.09,쉽잖아.,
01:50:46.69,01:50:50.88,"아니, 아, 하고 싶다랑 이렇게 하는 거랑 다르다고.",
01:50:50.89,01:50:51.30,"아니, 버튜버랑 하는 게 나쁜 거임.",
01:50:51.31,01:50:51.92,"아니, 형이 버튜버를 게임하고 싶을 수도 있잖아.",
01:50:51.94,01:50:55.08,그냥 말 한 번 하면 만 원인데 나라면 말했다.,
01:50:55.76,01:50:58.34,"아니, 그렇게 말하니까 절대 말 못 하겠어.",
01:50:58.36,01:51:01.27,욕심증 오그리다가 죽으면 개꿀잼인데.,
01:51:02.58,01:51:31.76,오케이 저 위쪽 다리 건너자 아 나 다시아 타고 싶은데 설마 미션 단가 올려달라고 WWE 거는 거임?,
01:51:31.86,01:51:42.61,아니 레바는 다가가는 거보다 와서 걸려하는 걸 희열감을 느끼는 사람이라고 합방하고 싶으면 직접 오라잖아.,
01:51:43.18,01:51:56.34,아 개소리야 진짜.,
01:51:56.36,01:51:56.72,목과 촉대네.,
01:51:56.92,01:51:57.36,어 왠지 불안한데 여기?,
01:52:04.93,01:52:08.24,여기 들렸다가 자기장 좁혀질 때 또 들어가자,
01:52:31.17,01:52:34.18,진짜 얼마나 많은 버튜버들을 꼬시려는 거냐?,
01:52:34.46,01:52:55.27,육수들 전부 울겠다.,
01:52:55.29,01:52:55.57,뭐라는 거야?,
01:52:55.59,01:52:55.89,브리칭!,
01:52:56.17,01:52:56.41,브리칭!,
01:52:56.59,01:52:58.53,최근에 또 버튜버 한 분 통발 걸려서 기쁜 렛바면 개추.,
01:53:04.38,01:53:21.28,M249?,
01:53:21.36,01:53:27.69,아니야 아니 전혀 그렇게 생각 안 하는데?,
01:53:31.06,01:53:38.83,레바 방송 끄고 허투버 눈 맞추기 했다고 들었음 다 맞췄다고 뽀로리가 얘기해줬음 뭐라는 거야,
01:53:59.50,01:54:19.96,이렇게 파츠가 잘 안 나오는 것 같아 어?,
01:54:19.98,01:54:20.97,M24다 렛츠고,
01:54:28.15,01:54:38.63,어?,
01:54:38.83,01:54:38.87,차?,
01:54:38.95,01:54:39.17,주인 있는 차인가?,
01:55:06.71,01:55:35.47,야..X발 자기장이 아 미리 가서 집 하나 먹을까?,
01:55:57.79,01:56:09.65,아니야.,
01:56:09.67,01:56:11.91,아니야.,
01:56:11.93,01:56:12.23,"어, 아니야!",
01:56:12.61,01:56:12.81,팔을 봐버렸어.,
01:56:25.88,01:56:26.19,"아, 나...",
01:56:30.01,01:56:35.05,계획대로 간다 오!,
01:56:35.81,01:56:55.75,씨발 누가 땅 파놨어 여기다!,
01:56:55.77,01:56:55.85,브리싱!,
01:56:56.19,01:56:56.27,브리싱!,
01:57:06.78,01:57:07.04,브릿지!,
01:57:07.08,01:57:07.32,브릿지!,
01:57:31.61,01:57:33.29,어... 안 주워져 일단 자리 매우 나쁘지 않...,
01:57:48.19,01:57:49.33,다 노릴 것 같은 자리라고?,
01:57:49.79,01:58:16.44,오히려 그래서 잡았어요 총알 낭비가 아니라 듀오 연습하고 있는 거잖아 이해 좀 총소리가 아예 안 들리는데?,
01:59:18.62,01:59:45.44,어디서 이렇게 박터지게 싸우냐 아직 이거 가지고 뭔가 신고하기에는,
01:59:49.42,01:59:50.74,어디서 쏜 거지?,
01:59:50.76,01:59:51.38,산쪽이겠죠?,
01:59:51.76,01:59:52.42,여기가 보일 정도면?,
02:00:01.72,02:00:01.88,뭐지?,
02:00:02.26,02:00:09.56,어디서 쏜 거지?,
02:00:09.58,02:00:09.96,산 꼭대기인가?,
02:00:36.35,02:00:37.29,내가 어떻게 쐈지?,
02:00:37.61,02:00:38.25,엎드려 있었는데?,
02:00:38.33,02:00:52.04,그러면 저기 산에서 쐈다고 밖에 생각이 안 드는데...,
02:01:45.31,02:02:06.98,존다 위험했다 아 저 새끼 샷건 너무 벽에 딱 붙여서 위로 쌌어,
02:02:50.33,02:03:00.82,존나게 까네 초대형 나선환,
02:03:35.00,02:03:52.67,내가 샷발이 좀 더 좋았다면 와 뒤에 많이 있었네,
02:04:08.25,02:04:33.02,나 들어왔으면 죽었겠다!,
02:04:59.24,02:05:13.51,와 확연하게 죽네 잘한다 레벨이 500이야?,
02:05:13.52,02:05:15.87,혹시 큰 일주일 내로 치킨 먹은 적 있나요?,
02:05:16.19,02:05:21.64,예 3번 먹었어요 방송 안 할 때 먹은 거라서 무효로 쳐도 상관없어요,
02:05:34.14,02:05:58.58,짠짠짠 큐돌리는 시간 그럼 그렇게 쳐 11시 반이네,
02:06:11.84,02:06:12.48,뭐 있냐고?,
02:06:13.64,02:06:21.17,"아, 미장 확인했어요.",
02:06:21.19,02:06:21.59,몰랐냐고?,
02:06:21.89,02:06:22.29,아니?,
02:06:22.31,02:06:32.89,X방 왔는데?,
02:06:32.91,02:06:38.92,미션 수락 안 하냐고?,
02:06:38.94,02:06:39.50,없는데?,
02:06:45.05,02:07:09.86,잠깐만 이거 아 목 되게 많네 사이즈가 작아서 뭐가 이렇게 많아,
02:07:13.53,02:07:43.35,판처로 1킬 아 판처 부스스 보다 판처가 더 쉬울거 같은데 아 마 판처에 만원축하 아리가또 끝머리에 내려야지,
02:08:03.33,02:08:06.58,받쳐 맞출 줄은 아냐고?,
02:08:06.60,02:08:25.36,쏘면 맞겠지 뭐 왠지 여기에 몇 명 올 것 같은데?,
02:08:25.39,02:08:29.65,아닌가?,
02:08:29.67,02:08:29.71,어?,
02:08:29.73,02:08:29.81,피터 7,
02:08:50.28,02:08:50.91,어?,
02:08:50.93,02:08:53.52,부스스다 라고 하니까 부스스가 나오네요,
02:09:29.38,02:09:38.66,렛츠고 렛츠고 집 앞에 한 사람 내렸거든?,
02:09:38.68,02:09:42.57,아 C 아 M24?,
02:09:42.59,02:09:42.75,아 C 아니다.,
02:09:42.77,02:09:43.23,그 스스로 가자.,
02:10:04.70,02:10:06.49,여기 아직 파밍하고 있을 거란 말이야?,
02:10:39.85,02:11:03.12,ㅅㄲ 봐라?,
02:11:03.92,02:11:04.10,우스스 1킬,
02:11:12.53,02:11:39.22,좋아요 뭘 가지고 있나 볼까?,
02:11:42.11,02:11:42.19,그런가?,
02:11:42.40,02:11:57.71,아니 그러면 붙일 이유가 없잖아 차다,
02:12:10.18,02:12:36.56,어어 차다 아 고마워요 아직 파밍이 덜 돼서,
02:12:47.12,02:12:56.44,가는 길에 좀 털겠습니다 슬슬 가꾸고 있긴 해요,
02:13:18.76,02:13:42.37,아 천원 후원 고맙습니다 구탄이 400발이야?,
02:13:42.39,02:13:43.87,미쳤다 혹시 모르니까 4배율도 챙기자,
02:13:52.53,02:13:55.97,레바형 이번주에 특별한 일정 같은거 있어?,
02:13:55.99,02:13:58.86,어?,
02:13:58.88,02:13:58.96,판처다!,
02:14:05.91,02:14:12.54,아.. 판처.. 판처의 M24 근데 브스스 한번 들기로 했으니까 브스스 들죠 8배율?,
02:14:12.56,02:14:15.36,날 미치게 하는구만 아.. 나..,
02:14:35.49,02:14:46.16,집이 좋은 게 많네요.,
02:14:46.18,02:15:00.22,근데... SMG 대탄이 안 나온다.,
02:15:00.48,02:15:03.10,상남자였으면 판처에 VSS 들었다.,
02:15:03.12,02:15:04.70,상남자가 지금 미친놈 아니야?,
02:15:14.39,02:15:38.44,아 SMG 대탄 왜 안 나와 어 나왔다 이제서야 이동하죠 지금이라도 판 쳐,
02:15:40.27,02:15:40.73,아 그러게?,
02:15:40.89,02:15:43.54,브스스보다 판철 1킬이 더 값지잖아?,
02:15:44.62,02:16:06.30,아 이런.. 젠장 둘 다 이씨랄 아.. 아 모르겠어 아 일단 브스스 들자 한 번 남자가 다 봤으면 끝을 봐야지,
02:16:26.85,02:16:55.78,호라 호라 좋아 자기장이 어디로 잡힐까나,
02:17:08.31,02:17:19.96,오오 가까워 가까워 여기 일평지 먹자,
02:17:38.77,02:17:44.96,어?,
02:17:45.97,02:17:46.03,씨발?,
02:17:46.35,02:17:46.65,다들 불쑤쑤 멸시해놨네?,
02:18:14.63,02:18:20.74,너무 평화로운데?,
02:18:31.68,02:18:31.86,미친놈 아니야?,
02:18:31.88,02:18:33.50,여기까지 오는 게 아니라 총소리 한 번 안 들렸단 말이죠?,
02:18:33.62,02:18:34.98,흠...,
02:18:48.65,02:18:55.58,비상 호출을 끈 거 아니야?,
02:18:55.60,02:18:58.42,더 맞추면 핵으로 인심돼서 또 정지 먹겠지?,
02:18:58.44,02:19:10.09,안 쏴야겠다.,
02:19:10.99,02:19:13.04,"아니, 쐈으면 맞췄어.",
02:19:18.15,02:19:37.00,게이플레이만 하네 뒤에서 차가 한 대 올 것 같은데 느낌이 기분이가 그래,
02:19:51.02,02:19:52.19,그냥 지나갔다리,
02:20:20.46,02:20:22.68,집에 사람이 있는 것 같죠?,
02:20:22.70,02:20:24.13,저쪽에서 소리가 계속 들려오는데,
02:20:59.29,02:21:02.94,"어어, 자기장이 좀 천천히 들어가자, 우리",
02:21:43.36,02:22:04.78,자기장 들어갈 때 같이 들어가자 미리 코핑을 좀 했다?,
02:22:04.80,02:22:07.04,집에 들어가 있어주면 안되냐고?,
02:22:07.06,02:22:10.09,아 뒤에는 그래도 좀 자기장이라서,
02:22:16.92,02:22:39.42,어차피 출발해야 돼 혹시 치킨 드실 때도 존버로 드신 건가요?,
02:22:39.44,02:22:46.27,존버도 하고 싸우기도 하고 둘 다인 거 같은데 존버를 달궈면 끝까지 존버를 해야지 계속 움직이면 적한테 보여서 역으로 죽기 쉬우,
02:22:47.03,02:23:13.91,오케이 꼴박 가자 오 쉣 하하하하 넌 기회를 놓쳤어,
02:23:22.88,02:23:32.22,오!,
02:23:32.24,02:23:32.28,차!,
02:23:32.30,02:23:44.31,한번 해보고 싶었습니꺼 ㅎㅎㅎ 저격이다!,
02:23:48.72,02:23:48.86,크크크크!,
02:23:49.16,02:23:49.28,개적이었네!,
02:23:52.11,02:23:53.21,브리칭!,
02:24:09.96,02:24:10.04,브리칭!,
02:25:14.75,02:25:15.53,도격이다!,
02:25:53.60,02:25:58.36,그냥 부스스 써보고 싶었음 청년,
02:26:30.55,02:26:31.63,너 딴 똥개이냐?,
02:27:43.45,02:27:44.64,야 이 차야 C발,
02:29:27.06,02:29:29.29,뭔 집들이 초대하냐!,
02:29:29.32,02:29:34.02,왜 이렇게 어그로를 끌어!,
02:29:34.34,02:29:34.42,야호우!,
02:29:58.21,02:30:25.91,층간소음으로 유인해서 잡아버리는 인성드드 형 드링크부터 빨자,
02:30:27.32,02:30:48.54,판초였으면 제따따 크크 아 아까비 아 존나 개핀데 아 아 나 참 나,
02:31:03.27,02:31:23.89,아...까비까비 이야 자기장 좋네 얘가 1등 할거 같은데?,
02:31:41.62,02:31:42.61,저거 보이는데?,
02:32:10.45,02:32:10.55,보이는데?,
02:32:42.31,02:32:45.74,이 친구한테 훈수 좀 해줘?,
02:32:45.76,02:32:50.92,얘가 1등 할 것 같아요 날 잡은 놈이니까 어?,
02:32:50.98,02:32:53.11,대가리 날아갔어 링스다,
02:33:08.55,02:33:10.31,흑백이 터지겠는데?,
02:33:10.33,02:33:29.56,이거 자기장... 이거 연막을 좀 깔고 나무쪽에 이새끼 어딨지?,
02:33:29.58,02:33:31.70,저 나무 뒤에 있을줄 알았는데 안보이네 아예?,
02:33:41.66,02:33:42.64,왼쪽으로 돌았다고?,
02:33:48.29,02:33:48.87,그래?,
02:33:50.01,02:33:51.01,와아아아아아악!,
02:33:51.03,02:33:51.15,어?,
02:33:51.17,02:34:10.28,어 ㅅㅂ 수류탄이 온 줄 알았.. 수류탄인 줄 알았네 죽었다 아 근데 링스 들고 있는 거 보니까,
02:34:11.69,02:34:21.29,바라는 친구네 그스스 1킬은 했는데 어떻게 안되나요?,
02:34:31.86,02:34:32.12,이번에 파묻혀 들어볼까?,
02:34:32.14,02:34:37.16,그래도 딜은 많이 넣었네 이딴 놈한테 죽었다니 수치에요,
02:34:44.97,02:35:11.62,음 취소 랄랄랄라 라라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라 라,
02:35:18.94,02:35:38.14,하지 말라 해야지 저격하지 말라고 했으면 안 할 새끼였으면 안 했겠지 개자식아 헙젯들 싸움이 제일 재밌다고?,
02:35:38.16,02:35:43.45,존X 일리는 있어 응 오케이 그렇다고 저격하는 뜻은 아니야 개자식아,
02:35:58.56,02:35:59.71,왜 이렇게 욕을 자꾸 하세요?,
02:35:59.89,02:36:00.37,형 나빠?,
02:36:01.05,02:36:12.12,뭐래?,
02:36:12.14,02:36:12.18,왜?,
02:36:12.32,02:36:15.42,당신 뭔데 저격들 대변함?,
02:36:15.87,02:36:15.96,된당할래?,
02:36:31.69,02:36:34.43,야 왜 나한테만 가오케?,
02:36:34.83,02:36:47.79,내가 할 말이야 이 개자식아 어디 가지?,
02:36:53.08,02:36:54.76,아 이번에 개싸움 한번 해볼까?,
02:37:00.24,02:37:00.68,밀벨?,
02:37:00.80,02:37:11.25,밀벨 가기엔 늦었어 지금,
02:37:37.86,02:38:01.27,오케이 먹이가 최소 일곱 씨발 안 주워져,
02:38:18.41,02:38:47.00,아이 참 나 처음에 파밍을 내가 얼타서 죽었다 이거 오케이 이 타이밍에 빠른 화장실,
