시작 시간,종료 시간,내용,live_id
01:43:21.66,01:43:22.68,시발 잠깐 8배율?,
01:43:23.74,01:43:24.55,이러면..,
01:43:46.93,01:44:12.66,할 만한 거 다 한 거 같은데 이러면?,
01:44:12.68,01:44:12.76,아닌가?,
01:44:12.78,01:44:12.94,이 집 같은데?,
01:44:35.45,01:44:45.50,뭐지?,
01:44:45.52,01:44:47.94,아니 존나 존나 나 제대로 쏘지 않았어?,
01:44:48.02,01:44:56.93,이새끼가 반응속도가 더 뛰어난거 같은데?,
01:44:56.95,01:45:03.39,이새끼 옷 갈아입는거 봐 핵이면 혹시 자결해주실래요?,
01:45:03.42,01:45:03.64,아 핵이란다 저격이면,
01:45:09.40,01:45:29.42,형 그러니까 데스캠을 봐야죠 아닌 것 같기도 하고 어떻게 이렇게 빠르게 반응할 수 있지 이 새끼 진짜 반응속도 개쩐다,
01:45:47.27,01:46:12.20,왼쪽이잖아 샷건이네 저격인거 같은데?,
01:46:12.46,01:46:13.56,혹시 자결할래?,
01:46:24.26,01:46:37.92,아닌가봐 저격들 같은데?,
01:46:37.94,01:46:50.23,너도 혹시 저격이니?,
01:46:50.25,01:46:50.89,너도 혹시 자결?,
01:46:52.71,01:46:56.70,아니 ㅅㅂ 적당히 해라 야 어?,
01:46:56.72,01:47:20.46,못 해먹겠다 이거 끄자 아이 참나 레아 이 ㅅㅂ ㅈㄴ 심하네 아니 ㅅㅂ 고수만 가서 저격하라고 레아 세상 드럽다 음,
01:47:22.87,01:47:48.37,아무튼 자 내일 이제 잡시다 안녕 아 그러게 여기서 신고 못하나?,
01:48:01.98,01:48:03.89,15개에서 된다고?,
01:48:03.91,01:48:10.86,그럼 제가 방정하고 신고를 할게요 방금 그 3명이 아니고 2명인가?,
01:48:10.88,01:48:19.03,아무튼 다들 좋은 밤 보내시고요 한 주도 잘 보내도록 합시다 잊지 않네 미션 실패,
01:48:36.73,01:48:46.76,미션차 어딨냐?,
01:48:46.78,01:48:46.86,어?,
01:48:46.88,01:48:47.48,취소됐다고?,
01:48:47.78,01:49:05.32,"아, 고맙습니다 자, 다들 좋은 밤 보내세요 아이고, 3만원 2원 고맙습니다, 사랑해요, 행복하세요",
01:49:06.82,01:49:10.90,현실 치킨이라도 먹도록 하겠습니다 아무튼 좋은 밤 보내시고요 고맙습니다,
