시작 시간,종료 시간,내용
00:21:45.93,00:21:46.02,밀린다.
00:21:46.04,00:21:46.47,이렇게 하면 이리로 와?
00:21:46.49,00:21:46.69,아니.
00:21:46.87,00:21:47.97,내 얼굴로 포커싱 낸 거지.
00:21:47.99,00:21:48.13,집 더럽다고?
00:21:48.15,00:21:48.71,원래 남성들 놀고 나면 더러운 거 정상이에요.
00:21:48.79,00:21:48.89,어이없네.
00:21:49.34,00:22:15.67,전에 집도 이랬어요.
00:22:15.69,00:22:16.05,같이 있을 때는 아이 기능 묶음?
00:22:16.07,00:22:16.39,"그러게, 그 생각을 못 했네."
00:22:16.41,00:22:16.71,트래킹 기능을 좀 꺼야겠다.
00:22:16.73,00:22:16.79,그래.
00:22:16.81,00:22:17.07,"뭐야, 녹화잖아, 이거."
00:22:17.09,00:22:17.15,뭐해?
00:22:17.17,00:22:17.35,트래킹 끄는 중.
00:22:17.37,00:22:17.59,트래킹 꺼져 있는데?
00:22:17.61,00:22:17.67,그래?
00:22:17.69,00:22:17.93,"방송 끈 거야, 지금?"
00:22:17.95,00:22:18.01,아니.
00:22:18.77,00:22:25.98,아무튼 그렇습니다.
00:22:26.00,00:22:26.36,어째님 나올 때 우리 누나인 줄.
00:22:26.38,00:22:26.66,누누님이 이쁘신가 보네요.
00:22:26.69,00:22:39.43,어제 1차로 고깃집 가서 술 먹고 2차로 맥주집 가서 술 먹고 3차로 우리 집에서 다 같이 와인이랑 고량주 까서 라면 계속 끓여먹으면서 술 존나 치 먹어서 지금 오늘 피부 뒤집어졌어요.
00:22:39.75,00:22:40.61,근데 그래도 숙취 없어서 다행이죠.
00:22:40.59,00:22:48.68,먹는 거 치고는 숙취가 없어.
00:22:48.70,00:22:49.56,왜 숙취 없었을까요?
00:22:49.58,00:22:59.45,어제 얘가 신라면을 존나 맛있게 끓였는데 좀 중화요리 수준으로 끓여놨거든요?
00:22:59.47,00:22:59.61,좀 놀랐어요.
00:22:59.63,00:23:04.44,다진 마늘을 존나 넣어서 그래.
00:23:04.46,00:23:05.38,"다진 마늘이랑 고춧가루, 대파, 파 그리고.. 어쩐지 레바 얼굴이 왜 좀 부었나요?"
00:23:05.40,00:23:05.70,근데 좀.. 그래서 그런가?
00:23:05.72,00:23:06.00,오늘 주름이 안 보이는데?
00:23:06.02,00:23:06.38,"숙취 별로 없다고 하세요, 진짜."
00:23:06.40,00:23:06.62,오늘은 숙취 없었어.
00:23:06.64,00:23:06.80,왜 없었을까요?
00:23:07.13,00:23:17.54,"그래, 우리 박쥐가 술 먹기 전에 편의점에 가서 숙취 해소제를 미리 사서 우리한테 나눠주더라고요."
00:23:17.56,00:23:17.82,이게 다 박쥐 덕분이죠.
00:23:17.84,00:23:29.75,참고로 저는 술 안 마셨어요.
00:23:29.77,00:23:30.01,저는 술 안 마셨어요.
00:23:30.03,00:23:30.31,마시면 안 되는 사람이라.
00:23:30.33,00:23:32.38,좋으시려고.
00:23:32.40,00:23:35.52,"그래서 좌측부터 스피파이어, 블러드메이지 테마사인가요?"
00:23:35.54,00:23:35.64,아...
00:23:38.47,00:23:48.39,근데 박지영은 나이 서른 되면 이제 머리도 자르고 유방도 제거하고 남자처럼 살 거라고 했는데 왜 서른한 살인데 아직도 그대로야?
00:23:48.41,00:23:48.63,나 아직 19살인데?
00:23:49.07,00:23:59.00,모임?
00:23:59.02,00:23:59.14,보티 모임?
00:23:59.16,00:24:01.73,나도 좀 그런 시간 보내자 야 어?
00:24:02.01,00:24:13.23,이럴 때 아니면 또 작가도 언제 보인다고 그거 참 서운하네 누구 안 놀러오면 뭐해요 보통 집에서?
00:24:13.25,00:24:13.55,누워서 뽀로리 만지는데?
00:24:13.57,00:24:13.99,그걸로 하루가 가?
00:24:14.01,00:24:16.39,진짜 늙은이 다 됐다
00:24:16.37,00:24:43.85,우리 할머니도 시골 마당에서 그냥 하루종일 앉아계시다가 들어가서 밥해주시고 그랬거든.
00:24:43.87,00:24:44.43,유튜브 미사님 검색해보면 박쥐님이랑 똑같이 생겼다.
00:24:44.45,00:24:44.67,나도 포로니 보여줘.
00:24:44.69,00:24:45.29,포로니는 지금 사람들 많이 와서 방구석에 처박혀있어요.
00:24:45.31,00:24:45.51,아직 청년이라고요!
00:24:45.53,00:24:45.63,고마워요.
00:24:45.65,00:24:45.79,문 닫아버려.
00:24:45.81,00:24:45.91,아 그래?
00:24:45.93,00:24:45.99,야아앙
00:24:46.78,00:25:01.89,근데 궁금한 게 락지 군대의 문제는 해결됐나요?
00:25:01.91,00:25:01.99,글쎄요.
00:25:02.00,00:25:02.23,레바 형 나 차였어.
00:25:02.25,00:25:02.57,나랑 사귀자.
00:25:02.59,00:25:03.79,왜 차였는지 알 것 같아.
00:25:03.81,00:25:11.16,그럼 요즘 레바 맨 헤라 기질 넘쳤던 게 지인들이 안 놀아줘서 그런 거임?
00:25:11.18,00:25:11.42,그런 걸 수도 있어요.
00:25:11.44,00:25:11.86,저희는 뭐 원래부터 그냥 부르면 오는데
00:25:12.77,00:25:41.85,약간 계기가 없었다 약간 우리는 명분이 있어야지 얘도 멀리 사니까 하고 얘도 연재 중이고 저 이번에 처음 왔는데 개인적인 평가로는 저번 집이 작업하기에는 좀 더 좋았다 나도 그렇게 생각해 거기는 진짜 작업실처럼 돼 있어가지고 지금 집은 약간 집 반 작업실 반 느낌으로 바뀌었어 일단 좀 분위기가 따뜻해서 좋아요 작업은 했는데 까만 인테리어보다 역시 난 이런 게 좋은 것 같아
00:25:42.20,00:26:04.97,좀 그래도 전해보단 집 같긴 해 저번에는 카페나 사무실 카페 이런 느낌 맞아 예전 집은 사무실 느낌이 강했지 처음에가 좀 사무실 느낌이 개쎘는데 가운데에 책상 놓고 부천집 아직 안 팔았으니 돌아오죠 서울집 서울집 정리하고 요길 세 놔 존나 별론데
00:26:05.91,00:26:20.20,아니 나 이사를 이제 더 이상 하고 싶지 않아 이사하는 게 너무 번거롭고 힘들고 어 그러더라 이사하면 지쳐 맞아요 그 적응하는 기간도 귀찮고 이거저거 이전시키는 것도 귀찮고
00:26:21.25,00:26:27.12,이사 그리고 분명 다 챙긴 거 같은데 뭐가 하나씩 없더라고.
00:26:27.14,00:26:27.20,맞아.
00:26:27.22,00:26:27.32,안 보여.
00:26:27.34,00:26:36.52,"보통 이사할 때 업체 쓰는데 저는 이사 업체 없이 혼자서 보니까 존나 힘들어요, 이사가."
00:26:36.54,00:26:36.64,혼자 해?
00:26:36.66,00:26:36.70,네.
00:26:36.72,00:26:36.86,트럭이 있어?
00:26:36.88,00:26:37.08,"아니요, 카니발로."
00:26:37.06,00:26:59.62,가구는 분해한 다음에 가져가서 다시 가서 재조립하고 박진은 DIY 쪽을 좋아하거든요 만드는 걸 좋아하더라고 맞아 얘 손재주가 있어가지고 이것저것 잘 만들어 차도 개조도 직접 했던 거야?
00:26:59.64,00:26:59.70,뭐지?
00:26:59.72,00:27:00.16,수명이 같이 있는 건 오랜만에 보네요
00:27:00.51,00:27:26.51,저녁까지 안 하셨으면 보태주세요.
00:27:26.53,00:27:26.65,감사합니다.
00:27:26.67,00:27:26.87,이제 그거 안 해?
00:27:26.89,00:27:26.99,그거 해.
00:27:27.01,00:27:27.23,두 바퀴 돌아야 돼.
00:27:27.25,00:27:27.61,우리들이 있어서 안 해도 되겠지.
00:27:27.63,00:27:27.73,아리가또.
00:27:27.75,00:27:27.85,아리가또.
00:27:27.87,00:27:28.13,"자, 한 바퀴 더 돌자."
00:27:28.15,00:27:28.35,한 바퀴 더 돌자.
00:27:28.37,00:27:28.71,"아, 5만 원에 한 바퀴 돌자."
00:27:28.73,00:27:28.81,그렇지.
00:27:28.83,00:27:28.95,감사합니다.
00:27:29.73,00:27:53.88,뒤를 노리는.
00:27:53.90,00:27:54.10,하여튼 고맙습니다.
00:27:54.12,00:27:54.30,뒤는 얘가 되죠.
00:27:54.32,00:27:54.64,제가 방금 목줄을 간 거예요.
00:27:54.67,00:27:54.73,목줄.
00:27:54.75,00:27:54.95,하여튼 그렇습니다.
00:27:54.97,00:27:55.00,썸.
00:27:55.02,00:27:55.21,레바 산책이라고.
00:27:55.23,00:27:55.53,다들 늙어서 텐션이 낮구만.
00:27:55.55,00:27:55.67,초저녁부터.
00:27:55.69,00:27:55.93,왜?
00:27:55.95,00:27:56.55,어제 술 먹은 거 치곤 다음 달 그나마 멀쩡한 편이야.
00:27:56.57,00:27:56.69,그건 맞아.
00:27:56.71,00:27:56.95,근데 난 안 마셨는데.
00:27:58.25,00:28:19.92,너는 뭐 평상시 같은데 그러니까 우리도 늙음이래요 뭔가 그 토픽을 좀 핫하게 만들 뭔가 그 화제를 꺼내봐 그러기엔 우리가 이제 너무 서로 삶을 뻔하게 잘 알아서 그건 맞죠 그것도 그래 맞아
00:28:20.84,00:28:25.15,연애 얘기?
00:28:34.01,00:28:37.96,저희 결혼했고 솔로고 솔로인데?
00:28:37.98,00:28:39.18,형은 연애 얘기 좀 만들어봐 이제.
00:28:39.20,00:28:43.43,이쪽은 시청자 생산 발명 할인 스텝.
00:28:43.45,00:28:43.57,연재 얘기?
00:28:43.59,00:28:44.45,연재는 뭐 잘하고 있고 둘 다 일단 올해 안에 완결시키는 게 목표라고 하네요.
00:28:44.47,00:28:45.01,저는 잘 못하고 있지만 붙잡고 있어요.
00:28:45.03,00:28:48.39,어쨌든 끝까지는 가볼게요 이번엔.
00:28:48.41,00:28:49.31,이 중에 한 명 유부남이 있다.
00:28:50.30,00:29:02.44,레알 개 신기하네 존나 신기하네 근데 님들아 님들아 그거 뭐지?
00:29:02.46,00:29:07.56,레바는 결혼 소식보다 애 생겼다는 소식이 더 빨리 들릴 것 같지 않아?
00:29:07.58,00:29:07.94,그런 타입인가요?
00:29:07.96,00:29:16.73,레바 결혼 얘기 갑자기 나오는 거 말고 어디서 사고 먼저 칠 것 같아 사고 먼저 치고 그리고 결혼할 것 같아 그런 이미지인가?
00:29:17.09,00:29:19.65,근래 같은 놈인 줄 알지 근래?
00:29:23.13,00:29:36.14,아니야 튀진 않을 거야 트리 타임은 아니야 트리 타임은 아니야 트리 타임은 아니고 이러면서 키볼 타임
00:29:36.47,00:29:38.90,응?
00:29:40.36,00:29:46.58,네?
00:29:46.60,00:29:46.70,뭐라고요?
00:29:46.72,00:29:47.70,드래곤볼 전 편집자가 요즘마다 다 쓰레기라고 했대.
00:29:47.72,00:29:49.17,관점의 차이죠.
00:29:49.19,00:29:49.35,그럴 수 있죠.
00:29:49.37,00:29:49.81,드래곤볼 담당이었으면 뭐 기준이 높겠죠.
00:29:49.83,00:29:49.99,할 말이 없지.
00:29:50.39,00:29:51.81,아 나 내 담당도 해줬으면 좋겠다.
00:29:51.83,00:30:04.34,솔직한 말로 우리 셋 다 거기 가면 이 새끼 생긴 건 시트토같이 생겼으면서 하는 짓은 메네라즈르게이라 의외로 그런 속도위반식 결혼은 안 할 듯.
00:30:04.36,00:30:04.76,의외로 혼전순결 추구할 타입인 크크.
00:30:04.74,00:30:09.09,말을 아끼겠습니다.
00:30:09.11,00:30:09.21,그럴지도.
00:30:09.23,00:30:14.60,너무 만화에 나온 이승원을 바라보는 거 아니야?
00:30:14.62,00:30:14.82,너 버티버 이목식?
00:30:14.84,00:30:21.17,사람들이 있네 그게.
00:30:21.19,00:30:22.01,일레같아.
00:30:23.09,00:30:23.15,일레.
00:30:24.58,00:30:35.34,드래곤볼 전 편집자가 헌 속사를 아직 안 봤네.
00:30:35.36,00:30:39.23,일리 있어.
00:30:39.25,00:30:39.57,이미숙 스타일리스트 당했다고?
00:30:39.59,00:30:39.79,얘 말하는 건가요?
00:30:39.81,00:30:39.87,저요?
00:30:39.89,00:30:40.51,되게 구체적이네.
00:30:41.15,00:30:42.25,너 이 새끼 옷에 휴방이 잤더니만 스엑스를 하러 갔구나.
00:30:42.27,00:30:42.44,근래 같은 놈.
00:30:42.46,00:30:42.70,스엑스를 하러 갔구나.
00:30:42.68,00:30:47.40,스엑스!
00:30:47.42,00:30:49.78,유부남인 박지님한테 조언 한번 구해봅니다.
00:30:49.80,00:31:00.14,"요즘 미카, 노아, 히나 세 명이 전부 다 좋아서 다 궁금합니다."
00:31:00.16,00:31:05.02,그게 누구임?
00:31:05.04,00:31:05.46,한 여자만 좋아하고 싶지만 다 뽑아요.
00:31:05.48,00:31:05.84,미카랑 노아랑 히나 그게 누구임?
00:31:05.86,00:31:06.10,얘는 블루아카 몰라요.
00:31:06.12,00:31:06.42,저 블루아카 안에서 몰라요.
00:31:06.44,00:31:06.84,얘는 앙상블스타즈의 약간 타입이에요.
00:31:06.86,00:31:07.38,대규모 팬을 하기 위한 감내박의 고두의 작전임.
00:31:09.49,00:31:14.52,나 내가 담배 피는 거 오늘 처음 알았는데 유농 근래 같은 놈이었다는 떡밥임?
00:31:14.54,00:31:22.10,님 이거 가죽 밑에 근 자국 막 있고 여기 막 나비 모양 타투 있고
00:31:23.18,00:31:34.59,나 타투는 없고 발목에 절단 흔적만 있어요.
00:31:34.61,00:31:36.81,봐봐요.
00:31:36.83,00:31:36.91,카이짐?
00:31:36.93,00:31:37.49,케빈은 잘 안 보이는데 여기 이렇게 일자로 좋겠다.
00:31:37.51,00:31:41.92,CX도 하고 난 27살 모소라다 찐따인데 헐 저는 35 모소라다 찐따예요.
00:31:41.94,00:31:45.63,7년만 더 있으면 잡는 사람.
00:31:45.65,00:31:49.95,얘가 이겼다.
00:31:49.97,00:31:50.11,내가 이겼다.
00:31:50.13,00:31:50.33,케빈은 인정하세요.
00:31:50.35,00:31:50.43,음...
00:31:50.41,00:31:53.84,하여튼 셋이 되게 캐릭터가 다르긴 하죠?
00:31:54.64,00:32:06.26,저희도... 존나 신기해 여기 단투 껴도 한명도 안겹잖아 맞아요 만화 캐릭터 같아요 심지어 환등님까지 껴도 아무도 안겹잖아 맞아 다 그냥 만화할 것 같이 생김
00:32:07.61,00:32:19.78,레바몸에 타투나 문신 없는 건 알고 있음 캡 너머로도 다 벗어서 인증할 수 있음 목욕 방송도 했는데 뭐 사실 엉덩이 있을 수도 있잖아 엉덩이에 타투 왜 너 했니?
00:32:19.80,00:32:27.23,아니 난 없어 우물점 입구라고 써놓은 거 아니야?
00:32:27.25,00:32:30.43,야 거긴 출구야 인마 인설트라고 적어놓은 거 아니야?
00:32:30.45,00:32:32.65,아웃 더 코인 아웃
00:32:33.76,00:32:39.79,아랫배 없냐고요?
00:32:39.81,00:32:39.91,웰컴.
00:32:39.93,00:32:52.79,거기 만화에 나왔던 거잖아요.
00:32:56.38,00:32:56.50,환영합니다.
00:32:56.52,00:32:56.58,웰컴.
00:32:56.60,00:32:56.66,웰컴.
00:32:56.68,00:32:56.96,입도 들어가면 못 나오고.
00:32:56.98,00:32:57.22,상상했더니 더럽다고요?
00:32:57.24,00:32:57.36,맞긴 해요.
00:32:58.15,00:33:05.14,야 조선 3대만화가님들 오랜만이에요.
00:33:05.16,00:33:05.42,저희가 그런 위치였나요?
00:33:05.44,00:33:05.58,전 부끄럽다.
00:33:05.60,00:33:05.74,그 정도인가?
00:33:05.76,00:33:09.30,진짜 수준 높은 대화 오랜만에 너무 좋아요.
00:33:16.21,00:33:24.05,심심한데 술 한잔하죠?
00:33:24.07,00:33:24.73,죄송하지만 어제 너무 많이 마셔서 오늘은 좀 쉬고 싶습니다.
00:33:24.75,00:33:24.83,맞아요.
00:33:24.85,00:33:25.29,어제 뭐 집에 있는 비싼 술 다 깠던데?
00:33:25.31,00:33:26.13,그냥 와인 먹고 고량주 까고 소맥 먹고 막 위스키 먹고 난리도 아니었어요.
00:33:26.15,00:33:27.21,어제 라면 끓인 게 근데 진짜 대박이었던 게 제가 술을 안 마시는데 나도 술을 마시고 싶었어요.
00:33:27.23,00:33:27.63,무신이 엮이는 손에 도리코스 있잖아.
00:33:28.79,00:33:50.77,보리토스 봐봐 보리토스 보리토스 간만에 보네 저거 막 영화에서 보면은 저거에 딱 맞는 이제 문양 있는 고대 문명이 있고 딱 갖다 대면은 문 열리고 오오오 귀신이야 귀신이야 커신이다 어 약간 약간 이렇게 하니까 약간 그 만에 나온 구도 같은데?
00:33:50.79,00:33:50.95,뭐 어떤 구도?
00:33:51.69,00:34:16.97,와 나 근데 살 진짜 많이 빠졌다 카메라로 보니까 손바닥을 보여주지 마 이 캠에 아아 씨발 니가 보여줬음 아아 씨발 집안 쓰레기 많다고 정확히는 컴퓨터 앞에 쓰레기가 많은 거예요 집 자체에는 쓰레기가 별로 없어 아 이거 뭐 끄는 키가 없던데요?
00:34:16.99,00:34:17.21,맞아요 어디 건가요?
00:34:17.23,00:34:17.37,어디 건가요?
00:34:17.39,00:34:17.45,이거?
00:34:17.47,00:34:17.51,캠?
00:34:17.53,00:34:17.65,OBS 저런
00:34:17.63,00:34:32.25,님들 디아블로 안 하죠?
00:34:32.27,00:34:39.20,이번 디아블로 확장팩 하셨어요 진짜 개재밌던데 그거 그 얘기 어제 했는데 이거 방송에서 할 수 없는 정도의 수위가 우악했다던데
00:34:40.01,00:34:51.68,그을레 같은 놈.
00:34:51.70,00:34:57.49,그을레 같은 놈.
00:34:57.51,00:34:57.75,관객까지 가냐고?
00:34:58.37,00:34:59.05,내가 이 그을레 같은 놈 쓰레기통에 있는 저 성인용품은 뭐냐?
00:34:59.07,00:34:59.19,뭐가 있어?
00:34:59.21,00:34:59.41,성인용품이 어딨어?
00:34:59.43,00:34:59.80,내가 이렇게 쓰고 나서 치우랬지?
00:34:59.82,00:35:05.16,이거 쓰고 치웠어야지.
00:35:05.18,00:35:05.30,인생 인생.
00:35:06.33,00:35:23.86,단투는 이제 밥 먹고 있을려나?
00:35:23.88,00:35:24.22,밥 먹고 있을 듯 씻고 올려나?
00:35:24.24,00:35:24.38,씻고 올 듯?
00:35:24.40,00:35:28.99,내 생각에 일어난 지 얼마 안 됐어요 얼마나 근래 같을지 감도 안 옮기듯 단투집 쳐들어가자고?
00:35:29.01,00:35:30.11,글쎄 그거는 좀 거기는 거기도 신혼집 거기는 가정집이에요 맞아요 거기는 신혼 부부가 살기 때문에
00:35:31.90,00:35:34.12,밥 먹고 다시 있으면 가면 뭐하냐고?
00:35:34.30,00:35:46.76,그냥 여기서 한 명 플러스 원 돼서 그냥 지랄하는 건데?
00:35:46.78,00:35:47.10,그럼 이거 좀 더 좁혀야겠다.
00:35:47.12,00:35:47.26,이게 최대야.
00:35:47.28,00:35:47.34,그래?
00:35:47.36,00:35:47.66,내가 가생위에 가있어야겠다.
00:35:47.68,00:35:53.59,이번에 목게임 패치노트 보고 디아 확장팩 사슴 몇하치?
00:35:53.61,00:35:53.78,목게임이 뭔데요?
00:35:54.02,00:36:03.69,여러분은 레이싱 게임 안 하시나요?
00:36:03.71,00:36:04.15,거기는 가정집이면 여기는 스튜디오인가요?
00:36:04.17,00:36:04.29,그렇죠 뭐?
00:36:04.31,00:36:04.83,여긴 가정집보다 스튜디오가 가까운 것 같긴 해.
00:36:04.85,00:36:09.26,이거 키보드 주식하실 시드 버시는 거잖아요.
00:36:09.72,00:36:10.36,아니요.
00:36:15.59,00:36:16.07,모니터가 어쩐지 4개나 있더라.
00:36:16.09,00:36:16.53,이제 주식에는 더 이상 돈 안 넣습니다.
00:36:16.55,00:36:17.43,그래요?
00:36:17.45,00:36:17.73,그럼 이제 어디다 넣을까?
00:36:17.75,00:36:22.51,넣은 것까지만 하고 이제 더 안 하시는 거예요?
00:36:22.53,00:36:22.73,넣은 걸로만 굴려.
00:36:22.76,00:36:22.90,25개월 구독
00:36:22.99,00:36:32.00,25개월 구독 고맙습니다.
00:36:32.02,00:36:32.48,그럼 이제 무슨 팀을 가지실 거죠?
00:36:32.50,00:36:35.07,그러게 말입니다.
00:36:35.09,00:36:39.03,올해 차를 바꿀 생각인데 뭘로 바꿀지.
00:36:39.05,00:36:45.88,원래 마이너스일 때는 전기자전거로 생각하고 있었는데 내가 여기서 돌아가면서 신나게 표면 개꿀재미일 것 같은데.
00:36:45.90,00:36:47.70,내년에 PV7이라는 게 나오는데.
00:36:49.54,00:36:56.10,그럼 이제 이렇게 내 본주 팔고 신라호텔에서 팬미팅 해주는 거지?
00:36:56.12,00:36:59.53,글쎄 일단 차부터 바꿔야겠지 지금 차 팔고?
00:37:00.10,00:37:15.06,쏘렌토 지금 타는 거 그 매형이 노리고 있어서 매형한테 싸게 드리고 새 걸 하나 사는 거지 주변에서 다 뭐 떨어지다 노리고 있는 거 걔 얘도 오자마자 밥 안 줌?
00:37:15.08,00:37:22.11,이러고 야 대머리 독수리들 개맞아 주식 시작하고 나서 나 언제 안 사줌?
00:37:22.13,00:37:22.97,술 사주세요
00:37:24.59,00:37:32.66,우리도 불고 더 줘?
00:37:33.16,00:37:41.05,야 이 새끼 한 번 뿌렸으면 됐지 뭘 더 자꾸 계속 빨라 그래 뭐 자판기야?
00:37:41.07,00:37:41.25,이게 낙수 효과?
00:37:41.27,00:37:52.52,나 오늘 또 올랐잖아 아무튼 어제는 주위에 이거저거 뿌리느라 바빴어요 아침에 팔자마자 그 싸이버거 20개 올리고 엄마한테 한우 특별짜리 선물 보내고 그리고
00:37:53.71,00:38:03.91,자영업하는 친구한테는 월세 한 달 내주기로 했고.
00:38:03.93,00:38:04.01,개쩐다.
00:38:04.03,00:38:04.11,지렸다.
00:38:04.13,00:38:04.83,그리고 얘들한테 밥 한 번 먹였죠.
00:38:05.03,00:38:08.07,우리 어시비 한 달만 내주면 안 되냐?
00:38:08.09,00:38:08.32,내가 왜?
00:38:08.34,00:38:08.84,혹시 알아?
00:38:08.86,00:38:16.91,얘가 잘 들어서 나중에 너 어시도 해주거나 그럴 수도 있잖아.
00:38:19.71,00:38:20.43,버튜버방에 요즘에 수상하게 고액 익명 돈이 많이 올라오던데 혹시?
00:38:20.45,00:38:20.55,고마워요.
00:38:20.57,00:38:20.73,조용히 하세요.
00:38:22.35,00:38:43.13,이 남자는 아낌없이 줍니다 단투는 나는 이 지랄하고 있네 너도 밥 먹었잖아 걔 자식아 아니 단투 저 새끼들 양심이 없는 게 저 마이너스 몇 십 퍼까지 갔을 때 일부러 주식 창을 안 보고 있었거든요 근데 홀레벨 또 와가지고 나 있을 때 한 번만 다 같이 보자 어제 같이 밥 먹는데 단투가
00:38:43.11,00:39:00.52,이제 이제 이제 난 형한테 얻어먹기만 해야겠다 이러는 거야 내가 그래갖고 둘이 뭐 있나 해서 왜 이러니까 아무 말 없이 뭔가 입 달싹달싹 하면서 입꼬리만 올라가는 거예요 아니 아무튼 한 번만 보자 막 이 지랄하길래 형이 잘 될 줄 알아서
00:39:00.50,00:39:07.40,왜 마이너스일 때 미난과 조롱만 했으면서 이 ㅅㅂ 오르니까 얻어먹겠다고!
00:39:07.42,00:39:10.32,쥐랄하는 ㅅㅂ 왜 단투만 지는 건 줘?
00:39:10.34,00:39:10.72,왜 나 안 줘요?
00:39:10.92,00:39:20.62,내 채팅 맨날 다시 읽고 넌 안 보였나 보지 너 별론가 보지 이런 휴발 그게 응원이지 이 ㅅㅂ래 뭐가 응원이야 존많은 ㅅㅂ야
00:39:21.38,00:39:27.14,주식 처음 시작했는데 안 돼요.
00:39:27.16,00:39:28.86,이거 추천해줘서 인생 막으면 우리 탓할 거잖아요.
00:39:28.88,00:39:30.51,QQQ 사세요.
00:39:30.53,00:39:32.79,QQQ 개별주 말고 QQQ 같은 거 사.
00:39:32.81,00:39:33.89,고통을 함께 했잖아.
00:39:33.91,00:39:34.43,이 X발.
00:39:34.45,00:39:36.47,넌 처음 기반 했잖아.
00:39:36.71,00:39:47.64,고통 가중시키고 자긴 즐겁고 근데 QQQ는 왜 QQQ야?
00:39:47.66,00:39:47.82,QQQ가 뭐야?
00:39:47.84,00:39:48.14,그러니까 뭐의 약자인 거야?
00:39:48.16,00:39:48.28,이즈리얼임?
00:39:48.30,00:39:48.36,몰라?
00:39:48.38,00:39:49.98,Q 형 힘들 때 내가 밥 사줬잖아?
00:39:49.96,00:40:08.02,ㅅㅂ 그랬나?
00:40:08.04,00:40:08.18,안 사줬잖아.
00:40:08.20,00:40:08.44,너가 언제 밥 사줬지?
00:40:08.46,00:40:08.50,어?
00:40:08.52,00:40:08.60,뭐라고?
00:40:08.62,00:40:08.92,정석이가 밥 사줄까 하는데?
00:40:08.94,00:40:09.12,뭐.. 사줬겠지?
00:40:09.14,00:40:09.28,뭐 언제나?
00:40:09.30,00:40:09.58,맞아 한 번쯤은 사줬겠지.
00:40:09.94,00:40:10.22,그래야 몇 번은 사줬겠지.
00:40:10.24,00:40:11.12,근데 ㅅㅂ 내가 사준 게 더 많은 거야 적어도.
00:40:11.14,00:40:11.53,근데 뭐 너가 제일 잘 사잖아.
00:40:11.86,00:40:12.87,형이잖아.
00:40:13.51,00:40:19.03,잠깐만 형이네?
00:40:19.53,00:40:19.63,밥 사줘.
00:40:19.65,00:40:22.14,내가 가진 것도 없고 일도 제일 못하니까 내가 제일 막내지.
00:40:31.29,00:40:31.45,나이는 많잖아.
00:40:31.47,00:40:31.53,누나.
00:40:31.55,00:40:32.39,"맞다, 단태 형 얼마 전에 인터넷에 우진아 누나 정상수 형님이랑 만나셨더라."
00:40:32.41,00:40:32.61,아무튼 그렇습니다.
00:40:33.18,00:40:43.36,아... 인생... 이제 다음에 뭐 하실 건가요?
00:40:43.38,00:40:43.50,이 다음에?
00:40:43.52,00:40:43.84,주식은 이제 볼장 가봤잖아요.
00:40:43.86,00:40:53.16,"아, 그 이제 주식은 있는 거 그냥 냅두고 이제 저거 다른 취미를 찾아볼까 해요."
00:40:53.18,00:40:53.40,"아, 주식이 취미?"
00:40:53.42,00:40:53.68,이제 원로도파민 채우냐.
00:40:53.70,00:40:54.00,골프나 쳐보시는 건 어때요?
00:40:54.02,00:40:57.17,골프 치는 나 존나 안 어울리지 않아요?
00:40:57.19,00:40:57.26,모르지?
00:40:59.42,00:41:11.34,그래서 레바가 구독자 전원 초청하는 전세계 일주 크루즈 여행 팬미팅은 언제 추진하나요?
00:41:11.36,00:41:11.56,그건 모르겠습니다.
00:41:11.58,00:41:11.78,그래서 이제 뭐함?
00:41:11.80,00:41:12.04,아무것도 안 하는데요?
00:41:12.06,00:41:12.28,이러고 있을 거예요.
00:41:12.71,00:41:12.78,맞아요.
00:41:12.80,00:41:14.67,애초에 지금까지 이러고 있었어요.
00:41:14.69,00:41:15.25,그냥 아무것도 안 하고.
00:41:15.27,00:41:16.47,저는 오늘 일하고 있었습니다.
00:41:16.91,00:41:17.45,저도요.
00:41:17.61,00:41:21.06,저희 둘을만 일하고 이쪽은 진짜 아무것도 안 하고 있었어요.
00:41:21.08,00:41:22.40,이쪽은 옆에서 사이트를 쟀어요.
00:41:22.42,00:41:22.56,맞아요.
00:41:22.58,00:41:24.59,배그 점검이다.
00:41:24.89,00:41:37.51,와 나 근데 얘 던파가 켜자마자 끄는 거 처음 봤어 켜고 들어가서 아 씨발 이러고 끄더라고 피로도는 다 냈어 아니 던파가 그렇게 망했어?
00:41:37.57,00:41:45.16,아니야 아니야 늘 말하지만 씨발 던파가 이제 망했다는 게 아니야 원래 지병 환자였는데 이제 안 걸렸다는 듯이 말하니까 저 다 화나잖아
00:41:45.14,00:41:46.90,왜 화가 나?
00:41:47.68,00:41:52.55,원래 아픈 환자 보고 너 죽을 뼈 벌렸다며?
00:41:52.57,00:41:53.09,이 씨발!
00:41:53.17,00:41:54.69,짜증나지.
00:41:54.87,00:41:59.42,원래 아픈 사람인데.
00:42:04.09,00:42:04.15,그래.
00:42:04.17,00:42:05.29,나 개잘 나가는데.
00:42:05.31,00:42:06.13,역시 앰버서더.
00:42:09.20,00:42:20.78,앰버서더라서 못된 말은 못합니다.
00:42:20.80,00:42:26.34,앰버서더니까 진짜로 해야 되는 거 아니에요?
