시작 시간,종료 시간,내용
01:32:07.21,01:32:12.54,아주 상승세인가?
01:32:12.56,01:32:13.12,21%?!
01:32:24.36,01:32:25.73,고점 돌파하겠는데?
01:32:35.92,01:32:37.66,나 120분에 팔 건데?
01:33:08.74,01:33:25.12,"아, 늦었다, X발."
01:33:25.14,01:33:25.97,Let's go.
01:33:26.01,01:33:26.33,"아, X발 총 없는데?"
01:33:33.12,01:33:57.29,솔직히 레바형 주식으로 이득 보던 망하던 관심 없음 이득 봐도 우리한테 뭐 해주지도 않는걸 우리는 해피한 일 생기면 맨날 치즈로 행복 나누는데 이런 이기적인 남자 부자들은 내가 120 간다는 놈들한테 100에 다 팔아서 부자 된거리고 하더라 120 간다는 애들은 다 조지고
01:34:12.86,01:34:39.57,나한테 그러지 말고 하이닉스 성과급 받은 사람들한테 달라고 해!
01:34:39.85,01:34:39.95,하하하하하
01:34:42.07,01:34:49.71,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
01:35:21.21,01:35:35.49,남자답게!
01:35:35.51,01:35:35.63,아!
01:35:35.65,01:35:37.70,아 ㅅㅂ 안 맞았어?
01:35:56.53,01:35:57.45,97달러라고?
01:35:58.71,01:36:22.12,오늘 100 넘겠다.
01:36:22.36,01:36:23.32,"아, 아, 저, 존나 살고 싶다."
01:36:23.34,01:36:23.48,하지만 참아.
01:36:25.10,01:36:42.12,나 95달러에도 안 판 사람이야 얼마에 샀냐고?
01:36:42.63,01:36:43.75,저 45달러요
01:37:03.69,01:37:31.86,원래 적당히 이득 보고 털어야 이득 보는 건데 꼭 이런 애들이 더 올라간다고 존구하다가 패가 망신하더라 아니 반대로 호들갑 떨면서 사고 팔고 하는 애들이 결국에 가만히 있는 애들 못 이기던데?
01:37:31.88,01:37:32.14,부럽다 난 평당 78인데
01:37:34.62,01:38:04.27,근데 레버리지가 저 마이너스 30이에요 아차차 레버리지 3개월 동안 냅두니까 현금 그 원금의 30%가 녹던데요?
01:38:04.85,01:38:20.48,여러분도 조심하세요 그걸 누가 모르자고?
01:38:20.50,01:38:22.77,쉽지 않더라고 알고도 당하는 사람이 있어
01:38:38.83,01:38:39.77,우와 8배율?
01:38:57.85,01:39:00.42,이 맵에서 보통 SR 하나 나오던데
01:39:11.62,01:39:17.84,자기장에 꼬라지가?
01:39:17.86,01:39:21.59,제발 차!
01:39:21.61,01:39:21.65,차!
01:39:21.67,01:39:24.04,보통 이렇게 양쪽에 쟨 되던데?
01:39:24.44,01:39:25.76,왜 나한테만 업격한 거.. 오우!
01:40:03.29,01:40:14.75,못 들었나?
01:40:14.77,01:40:26.14,"아니, 봇은 저렇게 안 움직여 봇은 진짜 봇처럼 움직임 갑자기 문을 혼자서 열었다가 닫았다가 열었다가 닫았다가 막 이지랄하고 있다니까?"
01:40:45.19,01:40:59.33,레바 50% 올랐다 아 자꾸 집중 안 되게 왜 자꾸 실시간 미장 소식을 알려주는 거에요 오늘 레버리지 탈출할 수 있는 거야?
01:40:59.35,01:41:00.55,우리 레알 100달러 가겠다
01:41:17.46,01:41:20.80,레버리즘 뭐 샀냐고?
01:41:20.82,01:41:44.49,로켓랩이요 본주도 사고 로켓랩... 레버리즘도 사고 X발 흐흐흐흐흐
01:41:45.08,01:42:11.56,돈 미세가 아니고 인간이라면 어쩔 수 없어 내가 몇 개월 물려있었는 줄 알아?
01:42:11.59,01:42:13.15,SR 하나 있으면 딱 좋겠는데
01:42:22.61,01:42:32.76,그것도 그럴만해 원래 급등 후엔 급락이 오기 마련이야
01:42:51.77,01:43:16.02,야아... 쉿
01:43:21.98,01:43:51.06,와 얘도 8배율이잖아 아주 제대로 파밍을 해왔구만 루켓랩 주식이 오를수록 레바 에그 실력이 올라가고
01:43:52.01,01:43:53.42,도파민 나와서 그런가?
01:44:26.00,01:44:29.70,근데 주식 같은 거 뭐하러 가고 목욕방송 한 번도 펴고 가오가 이것처럼
01:45:44.25,01:46:05.09,오 상가방
01:46:32.39,01:46:48.60,간다아 어 잠깐 얘가 죽인 애도 있잖아 나?
01:46:48.63,01:46:48.67,예아
01:47:12.49,01:47:30.56,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
01:47:48.65,01:48:18.32,좋아 이대로만 가자고 원 줄어드는 거 보고 가자 아니야
01:48:21.81,01:48:26.74,"로켓랩, 조비에비에이션, 로켓랩롱 끝!"
01:48:45.77,01:48:46.06,으아아아아아악!
01:48:46.08,01:48:49.44,이 새끼 존나 잘서네 하하하하 아니 이 지랄
01:48:51.61,01:49:12.97,M249구나 존나 핵인거 같다고?
01:49:13.07,01:49:13.31,그래?
01:49:13.77,01:49:17.64,핵이었으면 첫발에 헤드 따다닥 다치고 죽지 않았을까?
01:49:25.68,01:49:26.90,요즘 그렇게 대놓고 안 한다고?
01:49:42.03,01:49:42.13,아 그래?
01:49:42.15,01:49:48.82,없어요 저 삼성전자 8만 주주였어요 하이닉스는 48만원
01:49:55.86,01:49:56.06,뭐함?
01:49:56.08,01:50:25.09,이 ㅈㄹ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ... ㅎ
01:50:26.23,01:50:52.78,지은 이은 야수는 골초에 60만원 그간 사랑돼임 한입 100개라도 올랐다 쓰면 60%였는데 수식 데모 당홈 크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크
01:50:54.53,01:50:58.18,멀었잖아!
01:50:58.40,01:51:16.37,한 잔 해!
01:51:26.69,01:51:53.46,그게 뭐야?
01:51:53.78,01:51:56.14,뭐가 이렇게 먹을게 많아 먹을게 많으니까 불안해
01:52:01.59,01:52:12.40,지금 삼성하닉 바겐 세일중임 빨리 사셈 8배율?
01:52:12.42,01:52:15.25,아 무서워 시발 이걸 저 새끼한테 뺏길 수도 있다는 가능성을 생각하니까 무서워
01:52:33.45,01:53:00.50,들린다.
01:53:00.52,01:53:01.16,이 사람 왜 갑자기 에겐 게이덴 아 원래 에겐 게이었다고?
01:53:01.18,01:53:01.24,알아.
01:53:01.26,01:53:01.78,근데 하이닉스 200까지 갈 수도 있지 않을까?
01:53:01.80,01:53:01.88,모르지.
01:53:01.90,01:53:02.64,이 새끼 또에게 놀라우네 어떡해 어떡해 또 하면 확 다 묵어버린다.
01:53:02.67,01:53:02.89,한바 유지로 발췌해.
01:53:06.86,01:53:07.14,브리싱!
01:53:07.27,01:53:12.91,브리싱!
01:53:13.25,01:53:34.12,시발 쪼고있었네 2층에는 어떻게 올라갔지?
01:53:34.62,01:53:35.84,올라갈 수 있었나?
01:53:40.16,01:54:02.82,98달러선 붕괴 아 진짜 마땅크 어 99달러까지 갔다가 튕겨져 나왔네
01:54:19.17,01:54:21.26,"아, 게임 집중하라고."
01:54:21.68,01:54:46.80,여러분이 먼저 말 꺼냈잖아!
01:54:46.82,01:54:46.90,아이차!
01:55:03.93,01:55:29.88,지난번 1월에 눈으로 99를 보고 안 팔길래 안 끌어왔어.
01:55:29.90,01:55:30.00,고맹고맹.
01:55:30.02,01:55:32.16,이런 데까지 와서 파밍하는 새끼 없겠지?
01:55:47.92,01:55:49.04,아 에이스 들까?
01:55:49.64,01:55:50.26,아 5탄 총 들까?
01:55:50.28,01:56:10.25,7탄 들자 그래 레바야 이 게임은 그렇게 소심하게 하는 게 잘하는 거다 물론 난 K라고 놀릴 거야
01:56:17.75,01:56:26.29,박격포 근데 쏠 곳이 없는걸?
01:56:26.33,01:56:44.76,자기장 꼬라지 곶갱이다 항아리 깨면 템 나온다고?
01:56:49.44,01:57:15.35,던파도 아니고 여기서도 항아리를 깨게 되다니 그런가?
01:57:35.23,01:57:36.21,내가 여기 털었나요?
01:57:39.71,01:57:39.95,아 안 털었나?
01:57:39.97,01:58:03.01,아 맨 처음에 털었구나 오토바이다
01:58:05.92,01:58:18.15,아 글라이더 한번 도전해봐 연료통 어디 있던데?
01:58:18.17,01:58:25.48,여깄다
01:58:35.37,01:58:52.57,제발 성공하게 해주세요 방향을 살짝 바꾸고
01:59:15.30,01:59:25.56,어?
01:59:26.11,01:59:26.17,됐나?
01:59:26.85,01:59:26.91,됐나?
01:59:55.53,01:59:55.71,오!
01:59:55.97,02:00:19.39,이렇게 하는 거 맞나?
02:00:19.40,02:00:19.85,해냈어!
02:00:48.77,02:01:13.54,아 존나 멀다 한 번에 안 올라가는게 마치 숭건이 꺼보는 것 같네
02:01:27.04,02:01:43.56,가는 길 심심한데 첫사랑 얘기 좀 해줘 오케이 아니 배그 유튜버들 보니까 이렇게 올라가다가 어?
02:01:43.93,02:01:46.13,이거 타고 가다가 이렇게 바꿔서 쏘더라고
02:02:21.01,02:02:36.03,한 여기... 여기로 꼬라박을까?
02:02:36.05,02:02:38.80,근데 생각보다 속도가 엄청 빠르진 않네?
02:03:02.52,02:03:25.02,"와, 이 군 개 잘생겼네."
02:03:25.05,02:03:25.31,병은 진짜 작아야 한다.
02:03:25.32,02:03:26.15,총 쏘는 연습하지 말고 온갖 좀 연습하는 게 적당할 때 점수 더 딸 거임.
02:03:50.53,02:03:54.33,저기 돌산 갈까?
02:03:54.35,02:04:09.81,여기가 좋았나?
02:04:10.03,02:04:11.35,아 저쪽 산이 더 좋았던 것 같아
02:04:26.64,02:04:53.64,슈우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우
02:05:03.53,02:05:28.18,잠깐만 자기장 트였어 아이씨 ㅈ됐다 맨날맨날 그림 그려야 돼?
02:05:28.64,02:05:28.88,여긴 조용한거 같은데?
02:05:35.02,02:05:52.69,그래도 첫 글라이더 비행 성공적이야 이거 대모험 다녀야겠는데?
02:06:10.51,02:06:30.64,"오, 보트다 오오, 굉장해 물론 타진 않을 겁니다 나 한 번도 안 써봐서 궁금했어"
02:06:45.39,02:06:50.62,청년처럼 힘있게 날아야 하는데 중년이라고 매가리 없이 나는 게 치근하다.
02:07:16.32,02:07:18.72,아 차가 없는게 너무 개애반데
02:08:09.22,02:08:23.44,아!
02:08:23.46,02:08:23.80,X발!
02:08:44.63,02:08:56.36,수류탄 다 썼어 뒤로 빼기
02:09:23.62,02:09:24.66,아직도 안에 있나?
02:10:21.49,02:10:45.86,총알이 없어 레바야 옆에 블루님이 있는 거다 한다 니가 이렇게 연속킬 한다고?
02:10:50.85,02:11:14.14,7탄 다 버려버렸네 와 진짜 예전에 그 적만 만나면 어떻게 어떻게 하다 엽기적으로 죽던 애가 많냐
02:11:32.58,02:11:52.19,도시여!
02:11:52.21,02:11:53.07,드링크가 14개?
02:11:53.91,02:11:55.13,언제 이렇게 많이 먹었어
02:12:04.22,02:12:18.33,이 형 스타 안 해봤나 아드는 왜 들공 안 있는 거야 속보 한 와이들스 연장 11회 대가치 엘지한테 패배 시옵 기읍 해체해라
02:12:35.95,02:13:00.99,형 에너지 음료 그거 다 마시면 오늘 잠 못잘듯 크크 한화 폰세와이즈 빠져서 치댄거 맞음
02:13:11.06,02:13:41.05,구상 7개 드링크 13개 실화냐
02:13:42.35,02:14:03.34,아유 뭐 어쩌다보니 이렇게 됐습니다.
02:14:03.36,02:14:03.64,"레바야, 침착하게 잘했다."
02:14:03.66,02:14:03.96,흥분하지 말고 쫄리지 마라.
02:14:03.98,02:14:04.12,샷발 미쳤다.
02:14:04.14,02:14:04.44,오늘 뿌슝빠슝마 뜨냥 봐봐.
02:14:58.95,02:15:02.95,너무 많은데?
02:15:02.97,02:15:03.77,서로 죽여라
02:15:32.43,02:16:00.19,나도 가야 되긴 한데 서로 죽여라 스나루 계속 시비를 걸며 저기 ㅈㄴ 슈버사나이 들려기
02:16:20.87,02:16:21.89,뒤에 없나?
02:17:39.85,02:17:43.53,저 돌 뒤에 하나 있고 저쪽 돌 뒤에도 하나 있고
02:18:19.61,02:18:20.57,아깝니...
02:18:58.62,02:19:27.48,서로 죽여라
02:20:14.76,02:20:15.26,해치웠나?
02:20:37.46,02:20:38.44,한 새끼 어딨어?
02:21:29.72,02:21:55.51,아 다섯발 C발 아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아
02:21:59.34,02:22:27.99,아 좀 급했어요 총알이 없어가지고 마음이 너무 급해져가지고 아 고마워요 그래도 재밌었다 7킬
02:22:30.15,02:22:52.47,다시 보기 볼까요?
02:22:52.61,02:22:54.05,그냥 그 과정이 재밌긴 했어
02:22:56.73,02:22:57.65,리탈할 정도냐고?
02:22:57.73,02:22:59.89,마지막 새끼 피가 존나 궁금해.
02:23:17.54,02:23:19.68,"아, 총알을 존나 많이 챙길걸."
02:23:32.33,02:23:39.56,이때 견착 안 해서 뒤질 뻔 했네
02:24:02.84,02:24:04.67,아 존나 겨딸핀데 와!
02:24:07.01,02:24:26.74,아 그냥 그냥 진짜 달릴 걸 그랬다 아... 아...
02:24:32.29,02:24:33.97,그래도 재밌었다.
02:24:34.81,02:24:56.02,간만에 재밌... 이건 진짜 게임이었어요.
02:24:57.48,02:24:58.48,나 이승권도 도핑을 하겠다.
02:24:59.88,02:25:24.88,아니 오늘 개 잘해서 재미있어서 야구 경기 보는 거 같이 보파민 돈에 크크크크 아쉽다 그래도 존나 잘했다 형 크크크크 그래도 나중에 블루킴이랑 정식 합방할 때 좀 꺼드럽 될 만한 실력은 만든 듯?
02:25:24.90,02:25:25.94,거튜버 사랑이 스고야다 진짜 파미는 둘째 치고 지나가던 애들 도발 안 했으면 치킨 먹었다 크크
02:25:29.46,02:25:52.16,ㅇㅅㅇ
02:26:29.29,02:26:33.61,뭐야 산옥이 왔잖아
02:27:04.01,02:27:07.05,이번 판도 보여줄게 진짜 게임을
02:27:40.28,02:27:41.50,기습 시위 뭔데?
02:28:03.43,02:28:03.73,딴겜 이긴 한데 원심 뭐냐?
02:28:03.75,02:28:05.58,스네즈나여 가면 행자 범벌이고 총 들고 있는데 그래 총이 훌륭한데 와수단이지 실력보다 기세가 갑자기 올라서 한두 판 받을 때 미리 해도 진짜 게이를 왜 보여줘 미친
02:28:20.90,02:28:22.72,아 MK20 있을까?
02:28:56.40,02:29:16.96,저 건너편에 한 명 내렸단 말이죠?
02:29:16.98,02:29:17.50,어떻게 아냐고?
02:29:17.68,02:29:19.10,나 가서 내리는 거 봤어
02:29:23.12,02:29:47.40,벌써 저까지 털었다고?
02:30:19.12,02:30:43.83,던질거 던질거 던질거 나와주세요 쓸데없이 배열이 많이 나오네
02:31:03.42,02:31:32.56,건너온다 도둑이 가장 싫어하는 과자가 뭔 줄 알아?
02:31:32.58,02:31:32.90,"정답은 눈에, 띠네, 어크크크"
02:31:34.59,02:32:01.59,"스, 이, 이 계시네?"
02:32:01.61,02:32:01.79,오케이 오케이
02:32:04.12,02:32:08.71,아 나름 잘 쏘지 않았음?
02:32:20.56,02:32:27.29,나 어버이날인 줄 몰랐는데 엄마 카드 긁는 거 보고 깨달음 아 오늘 어버이날이구나 하고
02:32:36.59,02:32:45.59,"원래 장 볼 때 막 3만 원, 2만 원, 5만 원 막 1, 2만 원 쓰시다가 갑자기 오늘 몇 십만 원 긁혔길래 어?"
02:32:45.85,02:32:47.59,하고 봤는데 오늘 어버이날이었어.
02:33:19.21,02:33:49.20,간다아ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ�
02:33:51.19,02:34:07.85,하하하하!
02:34:07.87,02:34:08.09,억울해!
02:34:12.24,02:34:15.95,하하하하!
02:34:15.96,02:34:16.06,하하하하!
02:34:16.09,02:34:16.19,하하하하!
02:34:16.20,02:34:16.30,하하하하!
02:34:16.32,02:34:16.43,하하하하!
02:34:16.45,02:34:16.54,하하하하!
02:34:16.56,02:34:16.67,하하하하!
02:34:16.69,02:34:17.31,하하하하!
02:34:17.95,02:34:18.07,하하하하!
02:34:18.09,02:34:18.19,하하하하!
02:34:18.21,02:34:18.31,하하하하!
02:34:18.33,02:34:18.43,하하하하!
02:34:18.45,02:34:18.55,하하하하!
02:34:19.95,02:34:45.73,아 나 진짜.. 남자 싸움에서 졌으니 암컷이더라 레바님 뜬금없지만 오늘 제 생일입니다 저는 레바님을 롤모델로 웹툰 작가가 되기 위해
02:34:50.98,02:35:15.48,정상에서 뵙죠 당신이라면 충분히 알 수 있어 인천공항에 있는 거다
02:35:44.83,02:35:59.67,안 늦었는데요?
02:36:00.23,02:36:01.64,나 생일 10월이야!
02:36:24.65,02:36:27.20,그래?
02:36:39.59,02:36:47.30,그럴 수 있어요 아 옛날 배그는 진짜 연사라는 거 자체가 존나 힘들어서 다 단발 광클 쓸 때였거든?
02:37:16.37,02:37:18.84,웅프?
02:37:19.24,02:37:38.77,음... 아니야 DMR을 하나 찾아서 들자 아 나같은 X밥은 엠빠를 들어야 되나?
02:37:38.79,02:37:39.83,엠빠에 MK12
02:37:45.97,02:37:57.59,방금 기침소리 후원 사운드로 만들자 형 AI 열평피설 강동윤이랑 같다고 나왔다고?
02:37:58.91,02:38:14.39,역시 씨발 구글 살걸 방금 재채기 소리 듣고 한 발 뱉다
02:38:26.17,02:38:52.31,여기에 내린 놈은 없으려나?
02:38:52.71,02:38:52.87,박격포다 6배율
02:38:55.90,02:39:19.54,뭐 뚝배기가 안 나오냐 근데?
02:39:19.56,02:39:22.57,라고 하니까 나왔어 노력해볼게요 아니 똥개가 되는 걸 노력한다는 게 아니라 되지 않도록
02:39:41.06,02:39:55.81,시랄이야?
02:39:55.83,02:39:57.31,자기장은 그래도 걸어갈 만한데?
02:40:19.03,02:40:21.23,레바형 게이 맞는데?
02:40:21.25,02:40:48.98,미친 새끼야 왜 자꾸 멀쩡한 사람을 게이로 물어 이거 게이 라이팅이야 왜 물음표야
02:40:51.53,02:41:13.54,진짜 게임 개자식아 보통 여기에 차 있지 않나?
02:41:21.89,02:41:41.43,너무 허허벌 판인데?
02:41:41.45,02:41:45.11,허허벌 게이에서 좀 벗어나세요
02:42:02.91,02:42:31.80,별 두 개 드릴게요 아 씨X 총알이 없네
02:42:33.07,02:42:50.81,운 좋은 줄 알아라 13개월
02:43:05.70,02:43:26.41,오케이 너가 이겼어 근데 그날 하빵보면 레바만 방송 취미로 하지 다 방송이었잖아 레바가 방송 진심이면 이미 참만류
02:43:43.82,02:44:02.39,아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아
02:44:14.06,02:44:27.26,역시 핫한 남자 불만 보면 참을 수 없지?
02:44:27.28,02:44:27.34,아주.
02:44:27.36,02:44:27.52,그 염병 끽끽.
02:44:27.54,02:44:28.54,머리 언제 자를 거냐고?
02:44:29.50,02:44:42.11,펌 한 지 얼마나 됐다고.
02:44:42.13,02:44:42.77,얼마나 불속성이 좋길래 맨날 불타고 있는 건지 강도한 놈.
02:44:46.65,02:45:14.95,난 순간 지까 던진 거 벽에 튕겨나가서 지한테 날아온 걸 줄 알았다 크킴 그건 아니야 레바형 타염경 맞으면 몸에 굴 붙는 거 몰라
02:45:21.28,02:45:38.76,라라 이거 자기장 아무리 봐도 밀베 쪽으로 잡힐 것 같죠?
02:46:13.17,02:46:37.49,난 형을 믿어 100% 1배 아님 다른 게임은 허영병 또 드릴 그렇게 안 센데 헤드는 지은 이은 샘 못마들 못마들 근데 레바야 블루랑 합방할 때 꼭 낙하산 내리는 법은 좀 배워와라 딴 건 뭐라 안 하겠는데 낙하산을 부탁해
02:46:44.00,02:46:53.03,박격포 뭔데?
02:46:53.33,02:46:53.37,어?
02:46:53.49,02:47:12.00,비밀 지하창고 열쇠?
02:47:12.02,02:47:13.28,아마 이쯤이었는데?
02:47:22.47,02:47:48.89,봐봐 밀베 아이 자기장 이렇게 잡힐 줄 알았어 문 열어
02:47:55.68,02:48:21.78,다 내꺼야
02:48:56.92,02:49:15.76,여기다 가있자
02:49:38.70,02:49:44.94,7탄을 좀 더 챙겨야 되는데?
02:49:44.95,02:49:55.53,일단 파밍은 안 된 거 같아요 여기 7탄 독건이
02:50:15.19,02:50:40.06,도트 사이트 하나 있으면 좋겠는데 이 배율이야 도핑을 할까?
02:50:40.09,02:50:44.51,도트 사이트가 안 나오네 여기?
02:50:44.53,02:50:44.57,오오
02:50:51.47,02:50:56.58,어딜 들어가야지 안전하게 개꿀 빨까 고지대 점령?
02:50:57.40,02:50:57.46,렛츠고
02:51:26.89,02:51:34.96,구라자 쏴본적이 있냐고?
02:51:34.98,02:51:35.04,있죠?
02:51:50.96,02:51:51.06,와아아아아
02:52:08.32,02:52:09.68,아아앗 올라가!
02:52:33.53,02:52:34.82,여기에도 글라이더가 있어요?
02:52:51.27,02:53:17.31,전망 전망저커 누가 물에 빠졌어 문지기 있는 것 같은데
02:53:20.97,02:53:21.76,아닌가?
02:53:50.36,02:54:09.58,존나 먼데?
02:54:09.60,02:54:11.22,통곡의 다리를 하는 사람이 없어?
02:54:27.25,02:54:37.68,오오 알락해요
02:55:11.84,02:55:31.80,그러게 여기 곡괭이질도 되나?
02:55:32.06,02:55:35.23,파묘여 파묘여 파묘여
02:55:49.31,02:55:55.66,형 이런 미친 루케 대봉 봤어요
02:56:37.39,02:56:45.92,집안 살림 다 던져!
02:56:53.79,02:56:58.10,안되에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에
02:57:11.53,02:57:34.41,우효 그로자의 전연은 내가 가져간다고 WWWWW!
02:57:34.43,02:57:34.69,황금이니니 크크크크크크!
02:57:34.71,02:57:36.27,아... 템 존나 잘 먹고 콩깽이로 땅도 파놨는데 와 꿈에 그린 듯한 황구다 마지막에 안전하게 파밍하라고 연막 터뜨리고 죽은 게 진짜 킥임너
02:57:40.54,02:58:03.35,배그에서도 버릇 못 고치고 스피탱이 하고 있네 형폭 진짜 잘 던지다가도 지같이 못 던진다 어깨 높다지가 중간이 없지?
02:58:03.37,02:58:03.67,아이 그럴 때도 있는 거지?
02:58:03.69,02:58:04.57,상대 이 새끼 뭐지 이러고 있을 때 너 솔직히 이기고 싶은 마음 없는 거 아니야
02:58:13.54,02:58:42.84,아... 아 전판 아 존나 아유 물건 존나 아깝네 아 진짜 이래서 내가 보급을 안 먹어요
02:58:45.02,02:59:12.64,어 생각보다 많이 내리는데?
02:59:14.06,02:59:30.46,옆집에 하나?
02:59:38.24,02:59:38.82,아 ㅈㄹ 근데 방금 파는 진짜 뭐가 하고 싶던 거임?
02:59:42.22,02:59:49.94,어디서 감히 칼!
03:00:10.86,03:00:34.42,여기 뭐 뭐 뭐 꿀 묻혀놨어?
03:00:34.44,03:00:34.86,오 3가방이다
03:00:48.53,03:00:54.42,총이 좀 불리한데?
03:01:26.11,03:01:54.02,잘 써네 그래도 그래도 이건 그래도 가짜 게임은 아니었고 약간 중짜 게임이었어 이거
03:01:54.71,03:02:13.87,뭐 탕수육이냐고?
03:02:13.88,03:02:15.25,아니 대짝 게임 기다려봐
03:02:26.77,03:02:27.79,왜 소울큐만 하냐고?
03:02:28.69,03:02:55.73,그러게 디스코드 키면 배그하실 분 이렇게 사람들 모집하던데 형은 보니깐 처음에 잘 먹으면 뺏긴다는 압박감이랑 안일함 때문에 게이 마냥 죽는데 천천히 슬로우 스타트하면 킬 쌓으면서 탑 15까진 가더라
03:03:01.58,03:03:13.42,블루 배그하고 있다고?
