시작 시간,종료 시간,내용
00:52:20.84,00:52:21.35,혹시 파프를 안 먹고 쿠쿠다스 마음 드셨나요?
00:52:21.37,00:52:21.83,세 박스는... 발 박스는 또 미친놈이고.
00:52:21.85,00:52:22.15,발을 한 박스 어떻게 먹어?
00:52:22.17,00:52:22.47,공간이 안 좋을 것 같던데.
00:52:22.49,00:52:22.63,조심해주세요.
00:52:28.16,00:52:58.17,아 눈에 확 띄는 건 채색이 확실히 눈에 확 띄긴 하는데 백감성 버리기 존나 아깝네
00:52:58.15,00:53:21.16,뭔 소리야 이 새끼 캐릭터 디자인 했을 때 향꽃 리뷰로도 안 나왔다 뭐.
00:53:21.18,00:53:21.28,이보세요.
00:53:21.30,00:53:21.90,그렇지만 당신은 대한민국에서 가장 유명한 거니까 알아.
00:53:21.92,00:53:22.04,넌 유리야.
00:53:22.06,00:53:22.18,영몰이잖아.
00:53:25.97,00:53:44.43,그랬구나.
00:53:44.45,00:53:44.71,"그래, 계속 꿈을 꿔줘."
00:53:44.73,00:53:44.81,그랬다.
00:53:44.83,00:53:45.09,모든 것이 꿈만 같았다.
00:53:45.11,00:53:45.37,시명이 있어서 즐거웠다.
00:53:45.39,00:53:45.75,이곳으로 야인 설명 이야기는 끝.
00:53:48.06,00:54:13.29,방금 불꽃 소방대 전권 다 보고 왔는데 재밌었어요 저야말로 이렇게 불러주셔서 감사합니다 선생님 이렇게 상담을 드리게 된 것은 혹시라도 제가 이런 영상을 업로드하는 게 공무원의 품위 유지 의무 위반으로 인해 징계 사유가 되지 않을까 하는 걱정이 돼서입니다 확실히 사람으로서 품위를 비롯한 여러 가지를 내려놓으셨다는 느낌을 받고 있기는 하네요 공익을 위해 그렇게 자신을 내려놓으신 점 개인적으로 정말 존경합니다
00:54:13.27,00:54:31.88,감사합니다.
00:54:31.90,00:54:32.04,빡 변호사님.
00:54:32.06,00:54:32.24,그래서 어떤가요?
00:54:32.26,00:54:32.64,소피키는 품위유지 의무 위반일까요?
00:54:32.66,00:54:35.82,실제로 국가공무원법은 공무원의 품위유지 의무 위반을 징계사유로 규정하고 있긴 합니다만 한례는 품위유지 의무에 관해서 그냥 추상적인 품위를 지켜야 할 의무라고 보고 있지는 않고 본인과 공직사회에 대한 국민의 신뢰를 실추시킬 우려가 있는 행위를 하지 않아야 할 의무라고 해석하고 있네요.
00:54:35.80,00:55:02.15,결론적으로 소방관님께서 유튜브 채널을 운영하시면서 다소 해악적이거나 우스꽝스러운 림을 차용하여 영상을 제작하고 업로드하였다 하더라도 이 영상에 소방에 관한 공익적 메시지를 많이 포함하고 있고 시청자들도 소방관님의 직무에 관한 신뢰를 잃기보다는 공익을 위해 노력하는 소방관 크리에이터의 모습에 더욱 주목하고 있다는 점을 고려하면 소방관님의 영상 제작 및 업로드가 호미유지 위반으로서 징계 사유에 해당할 가능성은 낮다고 판단됩니다.
00:55:02.13,00:55:24.48,그러면 저는 속삐키를 계속 해도 되는 거죠?
00:55:24.50,00:55:27.14,아 네 뭐 그렇죠 좋아요 좋아요 소방이 좋아요 속삐키 내리지 마세요 속삐키 영상 올려도 포미오 지휘반이 아니란 말이에요 공익을 위한 소방관님의 희생을 잊지 않겠습니다 여러분도 오늘은 소화기와 감지기를 한 번씩 점검해 보시는 건 어떨까요?
00:55:42.42,00:55:45.46,4월 1일에 지게차 시험 원서 내려고 증명사 등지
00:56:25.96,00:56:52.86,아 반가워요 이야 우와 호쇼 마린이다 잠깐만 이분의 오드아이가 이정도 차이밖에 안났어?
00:56:52.88,00:56:53.00,차이 있잖아
00:56:55.86,00:57:11.27,저 때 비하면 확실히 지금 살이 찐 것 같기도 하죠?
00:57:11.29,00:57:17.12,확산이 좀 사라졌는데 지금?
00:57:17.14,00:57:20.30,저 때랑 지금이랑 7... 8kg 차이 날걸?
00:57:22.98,00:57:51.01,헤드 워이 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아
00:58:00.02,00:58:16.66,뭐야 이제 총이 아니야?
00:58:16.94,00:58:17.56,뭐가 왔다 갔다 하는 거야?
00:58:23.88,00:58:40.13,잠깐 뭐 그런 얘기가 나왔네요.
00:58:40.15,00:58:41.96,"글씨를 오타쿠, 우리가 아는 애니메이션 매니아지 그런 게 아니라 지금 오타쿠라고 먼저 생각나는 미소녀를 주축을 하는 흔히 말하는 씹덕이라 부르는 왕자같은 친구들."
00:58:41.98,00:58:42.66,이런 친구들의 문화를 만드는 데 시작을 하였던 선두자가 있죠.
00:58:42.68,00:58:44.32,나는요 90년대에서 이제 05년대 딱 기점으로 나온 그 타이밍에 지금의 아키야바라라는 문화 자체를 만든 대표적인 타이틀 3개가 있다고 생각하거든요.
00:58:44.30,00:58:58.32,이 세 개를 빼놓고는 이 미소녀 유행인 뺴글라 따위 이야기하는 게 불가능한 생각이에요.
00:58:58.34,00:58:59.05,그 세 가지 중에 하나 메이드 카페에 대해서 얘기해볼까 합니다.
00:58:59.07,00:58:59.37,아키하바라의 특징이 뭡니까?
00:58:59.39,00:58:59.75,한마디로 씹덕들 모이는 곳이잖아.
00:58:59.77,00:58:59.97,좀 이상하지 않아?
00:58:59.99,00:59:00.27,씹덕들이 모이는 곳이라니?
00:59:00.29,00:59:00.85,씹덕은 집에 박혀서 미소녀 게임 즐기는 사람이잖아.
00:59:00.87,00:59:01.17,모이는 일이 애초에 없다고.
00:59:01.19,00:59:01.37,원래 그랬어요.
00:59:01.39,00:59:01.45,그치?
00:59:01.43,00:59:20.06,그때는 약간
00:59:20.04,00:59:43.43,락스 할 때마다 계속 그렸을 텐데 그게 벌써 그렇게 됐잖아?
00:59:43.45,00:59:44.45,스토리는 이미 다 짰냐고요?
00:59:44.96,00:59:49.56,콘티를 짜고 있죠 요새?
00:59:50.96,01:00:05.00,내가 지금 이 얘기 하려고 한 거야 피아키로시라는 게임이 있습니다 옛날에 칵테일 소프트가 전세를 만들었던 게임이죠 시즈도 10개 발매됐고 90년대 미에이시지의 알뜰 상징적인 타이틀이에요 게임 스토리를 간단하게 한 달 동안 피아키로시로 많은... 근데 2020년도부터 그렸으면 많이 차이 나겠는데?
01:00:05.12,01:00:09.81,그림 실력이?
01:00:18.41,01:00:39.37,헤스티아는 2020년도가 아니야 훨씬 더 예전이지 얘네들 언제 첫 캐디 했는지 한번 찾아볼까요?
01:00:39.39,01:00:41.42,20년도라고 이게?
01:00:41.44,01:00:48.20,그렇게 오래됐을 리는 없을 것 같은데
01:00:48.32,01:01:01.21,아니야 20년도는 아니야 적어도 21 22년도
01:01:05.11,01:01:15.48,알바라면서 메이트리스라든지 점원이라든지 점장이라든지 그런 사람들과 다 친해지고 연애도 하고 선게임이니까 당연히 X도 하고 그런 게임이요.
01:01:15.51,01:01:16.31,심플하고 발랄한 구조에다가 당시 미현식의 정성을 다는 정계.
01:01:16.41,01:01:25.34,이게 22년도인데?
01:01:25.32,01:01:41.84,피아키로시랑 함께하는 해킹 시스템인데 내가 앞으로 일하게 될 각의 웨이트리스들이 입고 있는 유니폼 의상을 선택이 가능합니다.
01:01:41.86,01:01:42.96,3개의 유니폼을 고를 수 있고 원하는 의상을 고르면 등장하는 히로이들이 전부 다 이걸 입고 나와요.
01:01:42.98,01:01:43.36,당시에 신선하고 좋은 시스템이었죠.
01:01:43.38,01:01:44.10,"보이시다시피 정통 웨이트리스 의상, 스쿨룩, 교복 같은 느낌이죠."
01:01:44.12,01:01:44.58,당연히 이겨진 게 많을 거라 생각했거든요.
01:01:44.60,01:01:45.21,근데 중간에 메이드 룩이라는 뜬금없는 게 나왔어요.
01:01:45.19,01:02:03.50,완전 처음 그린 건 21년도쯤이 되지 않을까
01:02:03.48,01:02:30.26,그런 생각이 드네요 저거 보니까 진짜 그때는 완전 휘갈겨서 약간
01:02:31.09,01:02:36.42,아이디어만 내본 것 같은데?
01:02:40.06,01:03:02.98,맞네 그때 시차기작 언젠가 그릴 만화 구상하면서
01:03:02.96,01:03:24.46,이런거 맞아 그랬었지 와 초창기 아이영이다 맞아 초기에 이게 거의 첫 그림이었을거야 내 기억에
01:03:31.01,01:03:52.09,여기에 내가 키 적어놨을 거고 저때도 파마 한 상태네?
01:03:56.98,01:04:08.10,난 근데 사람들이 이렇게 발작하는 거 보는 게 좋지 내가 맨날 당해오다가 뭔가 가해자가 된 느낌이라서 묘하게 기분이 나쁘지 않아요
01:04:08.45,01:04:33.36,이 모든 건 레바가 범인아웃을 했기에 벌어진 일이다.
01:04:33.38,01:04:33.66,근데 과도기라고 생각해요.
01:04:33.68,01:04:34.34,언젠가 내가 볼 땐 지금 말하는 게 오히려 나았을 수 있어.
01:04:34.36,01:04:36.06,나중에 돌이킬 수 없는 수준까지 갔을 때 막 내가 먼저 밥 먹고 막 집에 굿즈 막 보게 돼 있는 거 갑자기 문 두들겨서 보여주면서 언제 내가 한다 했어?
01:04:36.08,01:04:36.46,이러면 그게 더 충격일 거 아니야.
01:04:36.48,01:04:37.04,아니 근데 이 상황 자체가 솔직히 재미 포인트예요.
01:04:37.41,01:05:04.73,아 이거 그렸던 시절에 가띠아는 지금봐도 잘 그렸네요
01:05:07.42,01:05:37.39,원시 아이옹이는 가슴이 있었구나 시간이 지나면 당연히 그림이 달라지죠 이 시기에 그렸던 그림으로는 이런 게 있어요 잘 그렸다
01:05:52.81,01:06:21.96,온시아형이 하나 더 있네 왜 이렇게 잼민이가 있냐고?
01:06:21.98,01:06:22.24,그런 캐릭이니까
01:06:23.34,01:06:42.32,헐 원신 막 처음 나왔을때다
01:07:02.18,01:07:14.65,뭐야 쟨 누구야 다리보니 애새낀데?
01:07:14.67,01:07:18.38,뭐야 아비네?
01:07:18.70,01:07:19.90,하도 그려봐서 이제 외웠어
01:07:28.52,01:07:56.35,아니 다리만 보고 알아채면 그것도 이상하잖아요 얼굴을 봐야지 알아채지 거의 반년 만에 돌아와 봤는데 역시 그 맛 그대로군요 와 와 왔구마 오 씨발 왔구마 와 우와 씨발 오 어머나 씨발
01:08:03.08,01:08:17.68,여러분이랑 같이 설정 짠 것도 있네요 아빠가 미국감 이거 유지되고 있고 아빠가 치킨집 사장으로 했었어?
01:08:17.82,01:08:18.06,그랬나?
01:08:30.33,01:08:31.55,우리가 무슨 기분으로 레바님 그림 잘 그리셨네요 라고 했는지 공감해주라고 크크크 부수하고 좋은데 왜 그러세요?
01:08:31.57,01:08:31.69,난 이 그림
01:08:33.49,01:09:02.74,아니 이목구비가 박살이 났잖아 그래도 이 당시 존나 최선이었네 아이 귀여워라 씨발 천만한 새끼 야 이때 이거 연재했으면 훗날 누구누구 후회했어
01:09:06.72,01:09:22.49,최근 거랑 비교샷?
01:09:22.51,01:09:24.04,이게 20년도고
01:09:54.73,01:09:57.77,도대체 언제 왔냐고요?
01:09:57.79,01:10:21.14,요새 1화 콘티 짜고 있어요 그나마 짜고 있으니까 이제 언급을 할 수 있네요 그러니까 이게 제가 제일 가장 고민하는 건 묘사의 수위에요 그러니까 아예 급식들끼리 행위를 하는 걸 묘사하는 게 아니라 그냥 언어적이랑 최대한
01:10:21.66,01:10:35.99,그런 자유도가 있으면 좋겠는데 19공은 하기 싫어 그쵸?
01:10:36.01,01:10:36.09,음...
01:10:46.76,01:10:47.64,생구멍 수위?
01:10:48.20,01:11:08.75,아니 생구멍 수위는 존나 높은거고 그건 일본에서도 간당간당한 수위라니까요?
01:11:27.54,01:11:29.44,선생님 캐리도 내가 짰었는데?
01:11:30.23,01:11:53.82,내 기억엔?
01:11:53.85,01:11:54.65,형님 계속 종이 책상에 놓고 그리다가 넥타는 값도가 있어서 너무 어색한데
01:11:56.28,01:12:20.90,적응되는 건 뭐 한순간입니다.
01:12:26.18,01:12:51.16,이건 아니야 내 기억엔 24년 6월 15일 방송된 그림걸로 알아요 어?
01:12:51.52,01:12:52.04,씨발 뭐 AI야?
01:12:52.14,01:12:53.62,어떻게 아는거야 대체
01:12:57.40,01:13:16.44,스파키나 한 두개 그리냐 그림?
01:13:25.57,01:13:25.65,스파키나
01:13:29.72,01:13:34.39,뭐야 이것도 공식인가?
01:13:34.42,01:13:36.82,맞네 1정도 퀄은 공식밖에 없지
01:13:45.93,01:14:07.69,항상 말 바꾸듯이 어디 버츄버니야?
01:14:14.40,01:14:39.70,무조건 2025년 6월 17일 18시 37분에 그린 게 뭔지도 기억 안나 충격이네 일단은 이목구비가 좀 더 크네 지금 커브가 그 속도로는 멀리 못동한다 걔나가 그 길은 더 멀고 험하잖아
01:14:41.18,01:14:44.25,혜미는 이때 처음 캐릭터 디자인 했죠?
01:15:08.82,01:15:08.94,내 기억에?
01:15:08.96,01:15:09.84,저 사관들 기록 다가오면 그림 패드 작업이나 정리 작업 돌릴 수 있지 않을까요?
01:15:16.76,01:15:46.46,좀 어른스러워졌네 얘는 이제는 전동헌이의 화려한 인생권이다 혜니가 성경책으로 애들 내려 씻고 다닌다는 설정이 기억이 나 혜니 성계는 부처님 모신 날에 절간이며 연등 받게 해보시고 갱기는 미친년으로 만들려고 했었는데
01:15:47.40,01:15:50.40,이거 유효한데요?
01:15:50.67,01:16:13.64,왜 마음대로 없앰?
01:16:15.77,01:16:29.88,약간의 스포를 하자면 얘는 영어를 잘해요 영어만 잘해 그래서 주인공 3인방이 얘한테 영어 배우는데 영어 가르쳐 주는 대신에 같이 교회 같이 가달라 해서 그런 내용이 있습니다
01:16:46.06,01:16:53.02,원하면 라틴어?
01:16:53.44,01:17:10.70,라틴어가 그래도 연결시킬 수 있을 것 같은데?
01:17:10.72,01:17:14.56,얘는 웨이브머리가 생각보다 적었네 이때는?
01:17:22.27,01:17:45.77,연재하면 플랫폼 어디서 하니나요?
01:17:45.79,01:17:45.99,근데 흥이 있었나?
01:17:46.01,01:17:46.67,의원과 짝사랑하는 남자의 키 200cm의 배교인 거 여자네?
01:17:46.69,01:17:46.85,그건 없어진듯?
01:17:46.87,01:17:47.31,게임할 때 닉네임은 교회는 영어로인가요?
01:17:47.33,01:17:47.41,오케이.
01:17:47.43,01:17:47.67,오늘도 교회 믿을게요.
01:17:50.69,01:18:19.01,얘들은 댄스부 설정으로 캐리 만들었었지 야 그래도 쌓아놓은 게 있어서 구상하기 좋다 야
01:18:20.02,01:18:41.71,딱 이때가 차기작 뭐하지 하면서 고민하면서 계속 그렸을 때라서 그니까 원래 그 던숙사가 끝나고 외전하기 전에 이거 한참 기는 시간에 그렸을 거야 내 기억 속에는
01:18:43.19,01:18:54.68,죽었어요.
01:18:54.94,01:18:56.02,부토는 저랑 모르는 애예요.
01:18:56.08,01:19:09.44,마음이 좀 놓였습니다.
01:19:09.46,01:19:10.24,왜냐하면 부토님께서는 약간 이때랑도 지금이랑도 그림 차이 많이 나네요.
01:19:10.26,01:19:10.98,갑자기 가면 안 될 것 같은 싸는 악만 가슴에 비수가 날아갔고죠.
01:19:11.00,01:19:11.22,하지만 걱정하지 마.
01:19:11.35,01:19:22.36,자세 잘 그렸다.
01:19:22.54,01:19:24.54,제목이 2단계 로맨스 기각입니다.
01:19:24.56,01:19:27.05,새로 정해베요.
01:19:27.06,01:19:39.96,내가 볼 때 로맨스 요소가 생각보다 적어서...
01:19:40.92,01:19:43.18,학교에도 구멍은 있다?
01:19:43.54,01:20:06.64,야 이 개자식아 난 이런 식으로 그림 공부하면 결국 실전에서 기억이 안 나더라 그냥 계속 그리는 게 나아
01:20:14.51,01:20:44.32,맞아 그냥 계속 그려서 뭐 쓸 메모리를 하는 거지 이거는 소잭
01:20:44.62,01:21:00.85,스토리지 이거 뭐 뭐 다 쓸 거다 그게 아니라 있을 법한 사건사고인데?
01:21:00.86,01:21:11.62,뭐래 시X 누가 제목 추천해달랬어?
01:21:19.68,01:21:42.19,하복 디자인이 이런 거였지 맞아 평범하다고?
01:21:42.21,01:21:47.82,"평범한 게 최고야 이걸 몇십, 몇백 컷을 그려야 되는데 복잡하게 그릴 이유가 뭐가 있어"
01:21:50.43,01:22:16.98,제목 추천 학교 속 사전 어떠십니까?
01:22:17.00,01:22:17.16,문자 하실래요?
01:22:17.18,01:22:17.38,제가 문자 할까요?
01:22:17.40,01:22:17.50,여보세요?
01:22:17.52,01:22:17.80,로봇 없어진다는데 어쩌죠?
01:22:17.82,01:22:17.96,그거 알빵가?
01:22:17.98,01:22:19.22,헐... 지금 거부가 그 속도로 멀리 못 떠나가 게다가 그 길은 더 멀고 험한 나라 상주가 아물고 단하면 떠나가
01:22:24.22,01:22:53.43,아니요 얘들이 다니는 학교는 사립이라서 나름 정해진 교복이 있는 그런 설정으로 프리랜도 이제 슬슬 이번 기술 끝나가지 않나?
01:22:54.71,01:23:16.90,"아이, 끝났어 이런 관상 선생님 어떤?"
01:23:17.38,01:23:18.62,너무 애새끼스러운가?
01:23:21.93,01:23:37.85,원래 센세는 롤이가 공룰임?
01:23:37.87,01:23:38.25,이지랄.
01:23:38.27,01:23:44.34,내가 그 얘기 했으면 너무 뻔한 맛이다.
01:23:44.36,01:23:44.44,질린다.
01:23:45.22,01:23:46.05,이지랄 했을 거면서.
01:23:52.07,01:24:20.93,으 으
01:24:22.91,01:24:29.04,누누이 이야기하지만 우리가 지랄하는 거로 상처받지는 마라.
01:24:29.06,01:24:30.38,우리는 해야 해서 하는 거이기 때문에.
01:24:30.42,01:24:33.16,뭔 저게 존나 나쁜 아빠 마인드냐.
01:24:33.52,01:24:37.73,존나 패지만 이 아빠를 미워하지는 마렴 하면서.
01:24:49.98,01:24:50.34,지랄하네.
01:24:50.76,01:24:50.88,뭐야?
01:24:50.90,01:24:51.10,최신 전투기인가요?
01:24:52.02,01:24:52.28,저거 화장실 안 열게요.
01:24:54.57,01:25:22.81,이런 우리만도 모르고 너무해 너무해
01:26:08.00,01:26:31.07,얘는 너무 선생으로 쓰기엔 너무 갸루 관상이지 않나요?
01:26:44.04,01:26:46.99,간호 선생님 관상이라고?
01:26:47.27,01:26:56.58,진짜 여러분도 익숙함만 좋아하는구나 진하다 진해
01:27:19.83,01:27:48.81,헐 연애혁명 축전이다 연애혁명 끝난지 이제 3년 됐네요 이거 23년도에 그린거네
01:27:57.43,01:27:59.87,이것도 3년 전 그림이에요 여러분 놀랍지 않나요?
01:28:17.35,01:28:18.31,로봇이야 쟤는?
01:28:35.52,01:29:01.20,뭐야 스타 레일이야 저거 또?
01:29:02.96,01:29:28.32,아 좀 더 다양한 애들 캐디 했던 거 기록이 있었던 것 같은데?
01:29:30.56,01:29:54.65,수영복 안에서 나왔을 때 그린 그림이네 약간 데뷔 효과 알아보려고 딱 봐도 그렸는데
01:30:01.38,01:30:14.64,맞아 처음에는 막 수영부 이지랄 하면서 애들도 그렸었던 것 같은데 운동부 이런 캐릭터 하나 좀 있어야 돼 기억해 둬야겠다
01:30:27.38,01:30:28.70,에이스인데 왜 이렇게 생겼냐고?
01:30:29.56,01:30:53.34,겉모습으로 판단하지 마세요 그 비수기라서 그럼 이제 본격적으로 뛸 때만 이제 와꾸가 완전히 바뀌는 거지 아!
01:30:53.36,01:30:53.42,찾았다
01:30:57.23,01:31:21.60,옛날에 그거 생각나네 극지구에서 파우 후 선생님 생각하면서 그렸던 거 비즈먼트 헤이머즈의 여주인공 황주연은 어린 시절 어머니를 일찍 여의였는데 이때 아버지가 옆에서 이럴 운명이었어 라고 내뱉은 말에 트라우마가 남게 돼 이후 부녀 관계가 소원해져 애정결핍에 시달린 황주연 파트너인 네오먼을 아버지로 생각하면서 의지한 근데 그런 네오먼이 눈앞에서 베르제 부모에게 도넛이 되어버렸고 죽어가며 이것이 나의 운명인 것 같다
01:31:22.11,01:31:49.11,"어린 시절 트라우마가 다시 되살아나며 멘탈이... 그리고 애가 이때부터 점차 눈이 죽어서... 디지털 월드에서 복귀하기... 염주는 지금도 쓸 예정이고... 이후 진 최종 보스인 테니커에게 잠식당한 상태로 동료들 납때나... 근데 의문점은... 절벽 깊은 땅 속 아래 잠들어졌던 대로... 황두현을 언제 납치... 황두현이 사라지기... 슬픔, 지울 수 없는 생각, 불필요, 불필요한 것 사라져야 할 것... 이라는 말을 한 것으로 유추했고..."
01:31:53.26,01:31:58.46,존나 내 만화에 안 나올 것 같이 생겼네 얘는?
01:32:19.19,01:32:21.72,오타쿠에게 불친절한 갸루처럼 생겼다고?
01:32:21.86,01:32:48.58,아 그거 요새 그 지났어요 이제 갸루가 오히려 오타쿠들하고 말 섞고 싶어서 오타쿠 공부하는 그런 그걸 또 꼬아서 또 약간 그런거 유행이더라고 노력형 갸루
01:32:50.28,01:32:55.69,헐 이것도 비슷한 시계 그린거였네?
01:32:55.71,01:33:07.26,이건 진짜 오래 써먹었다 요즘 대세는 큰 태양이 토파쿠한테 친절한건데
01:33:24.43,01:33:30.24,좀 더 1대1 비율로 나란히 여러 명 캐디해놓은 거 있을 텐데?
01:33:30.26,01:33:30.64,내 기억엔 분명히 있어.
01:33:30.66,01:33:44.92,요즘은 소비자는 그냥 입 벌려서 떠먹여줘라는 마인드네?
01:33:44.94,01:33:46.00,근데 운석구한테 친절한 성장하면 또 연재 미루고 미루다 다시 불친절해지는 게 유행될 거 아니야.
01:33:53.75,01:33:57.83,23년이 아닌가 24년쯤 가야 되나
01:34:27.14,01:34:37.16,와 이것도 2년 전 그림이라고?
01:34:37.18,01:34:38.89,알려줘서 고마워요
01:34:50.26,01:35:16.08,아니 뭐 작년 24년도에는 24년도부터 버티버를 본격적으로 끓이기 시작했네 음
01:35:22.56,01:35:29.77,진짜 순식간에 갔다니까.
01:35:29.78,01:35:29.89,개새끼야.
01:35:29.90,01:35:30.02,씨발새끼야.
01:35:30.05,01:35:50.82,"우와, 최소 6년 전 이승권."
01:35:50.85,01:35:51.21,내 생각엔 좀 자극적인 것 같군.
01:35:51.23,01:35:51.49,이거 근육질 잉잉이에요.
01:35:51.51,01:35:51.59,잉잉이.
01:35:55.50,01:36:17.81,안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨 안다다씨
01:36:19.06,01:36:44.35,아쉽습니다 25년도는 덤펌 하나밖에 테디에 안 짰네 안녕
01:36:48.06,01:37:16.35,논파
01:37:22.22,01:37:41.75,분명 모아서 그렸었는데 헐 8년 전 이승권이다 8년 넘었나?
01:37:41.77,01:37:51.16,9년 가까이 됐나요?
01:37:51.92,01:38:04.96,류이 작가 멤버 그냥 그대로인거 보소.
01:38:04.97,01:38:20.46,류이 작가 멤버 그냥 그대로인거 보소.
01:38:20.47,01:38:20.90,류이 작가 멤버 그냥 그대로인거 보소.
01:38:33.04,01:38:58.29,아 얘도 아닌데 이거 러프하게 그냥 그린 것 같은데 뭐야 왜 새벽 3시 송인 줄 알았는데 아니네
01:38:58.69,01:39:23.96,평범하게 노래 부르니까 되게 다른 사람처럼 보이네요
01:39:33.03,01:39:59.38,이거는 강초 그림 같은데?
01:40:01.69,01:40:19.59,아니네?
01:40:19.61,01:40:19.77,내 그림이었네?
01:40:19.79,01:40:22.81,지지직 팔로우 목록 보여주면 안되냐고?
01:40:22.83,01:40:22.87,왜?
01:40:22.89,01:40:30.90,그런 프라이퍼치한 그런 영역을 왜 물어보는 거죠?
01:40:31.89,01:40:42.25,가질 수 없음을 알게 되던 날 두드러기처럼 도둑이 음술이 끝내 그 이름 더럽히고만 너무 과민반응이라고?
01:40:42.89,01:41:01.51,아니 이 정도 반응할 수는 있잖아 우리는 우리는 없어서 무슨 이득이 있는데 하루하루가
01:41:02.34,01:41:25.07,그럼 이것만 알려줘 버티버 몇 명 팔려고 했어?
01:41:25.09,01:41:26.89,그걸 몇 명인지 세어놨을 리가 없잖아 그래야지 해당 스트리머 문희영과 레바님이 나를 합방해야겠다 할 테니까 와 고대 나희다다 날 보면 어떤 날이 이를까 하루하루가
01:41:27.31,01:41:47.13,분명히 이 시기에 그렸는데 왜 안 보이지?
01:41:47.14,01:41:48.93,내가 저장을 안 했나?
01:41:48.95,01:41:51.83,그 정도로 많이 그려놓고 저장을 안 했을 리가 없는데?
01:41:53.35,01:42:12.67,매번 와주셔서 고맙습니다.
01:42:29.48,01:42:49.45,이건 약간 최초의 표지 느낌으로 그린 거네요 준비만 5년 준비 웹툰이라고?
01:42:49.47,01:42:55.42,아니요 준비는 안 했어 캐릭터 디자인만 심심할 때마다 해서 그렇지
01:42:56.75,01:43:03.76,약간 그 스웨인 궁 같은 거라고 생각하시면 돼요 그냥 스택 채워서 이제 슬슬 궁 쓸까?
01:43:03.78,01:43:24.16,라고 생각하는 그 타이밍이?
01:43:24.18,01:43:24.68,권사님 할 수 있어 권사님이 더 쉬울 수 있지
01:43:33.64,01:43:57.29,관상 존나 많이 변했네 아니야 이런 장르일수록 늦게 연주할수록 좋아요 왜냐 그림이 다듬어지거든 10년 넘기자고?
01:43:58.67,01:43:59.19,그러면 진짜
01:44:20.70,01:44:47.22,와 존나 존나 존나 약간 수비관상인데 약간
01:44:48.26,01:45:11.97,늘 말하지만 뒤가 강한 사람이 어딨어요.
01:45:18.67,01:45:39.63,봉숭사 선화는 왜 따로 저장돼있지?
01:45:39.64,01:45:40.51,튕겼었나?
01:45:58.76,01:46:22.82,뭔 노래야 저게?
01:46:22.88,01:46:23.00,미친거에요?
01:46:39.82,01:46:45.59,"헐, 19년도 용독이다."
01:46:59.13,01:46:59.61,하하하하하하 이 새끼 와크 존나 웃기네.
01:46:59.81,01:47:06.06,이때 그린 건 다 얼굴에 프라이팬으로 한 대 맞았다고.
01:47:06.08,01:47:06.10,흠
01:47:13.37,01:47:34.78,그때도 이런 건 존나 잘 그렸어.
01:47:34.80,01:47:40.07,이거랑 방금 용독이랑 같은 시기에 그려진 거 아시나요?
01:47:47.49,01:48:03.28,헐 이거 한글날 때 이렇게 그렸지?
01:48:16.08,01:48:16.18,샤팅 다운
01:48:31.87,01:48:54.33,"와, 트위치 시절이네?"
01:48:55.66,01:48:57.76,단참 화구야 방영될 때면
01:48:59.64,01:49:12.78,이게 히트네.
01:49:12.80,01:49:25.52,웃긴 점은 꼴에 열심히 그렸다는 흔적이 보인다는 거임.
01:49:29.46,01:49:55.35,아 아 아 아 아
01:50:09.98,01:50:28.44,이런 느낌을 좋아한다고?
01:50:30.32,01:50:30.93,배성육자인가 봐
01:50:35.38,01:51:04.89,저때 몸무게랑 지금 몸무게랑 비슷할텐데 그때 빌라 살 때라서 빌라 살 때 나 식욕 폭발해서 되게 살 엄청 쪘었거든
01:51:08.79,01:51:11.12,젠장.
01:51:11.14,01:51:11.22,마커스.
01:51:26.22,01:51:56.23,뭐야 이게
