시작 시간,종료 시간,내용,live_id
00:53:42.05,00:53:42.15,신선하네.,
00:53:42.17,00:53:43.32,지금 27살이신데 이렇게 막 벤츠도 타고 다니시고 딱 보니까 이거 벤츠 신형 같은데 돈 좀 버시나봐요?,
00:53:43.34,00:53:43.88,차를 너무 좋아해가지고 사람이 이제 만화가잖아요.,
00:53:43.90,00:53:44.60,인간이 이제 꿈이 소년 만화의 꿈처럼 샀다가 후회하고 있습니다.,
00:53:44.62,00:53:44.74,후회라고요?,
00:53:44.76,00:53:44.94,팔 수도 없어요.,
00:53:44.96,00:53:45.06,왜요 왜?,
00:53:45.08,00:53:45.52,제가 항상 메이플스토리를 할 때도 마비노,
00:53:47.32,00:54:12.60,"뭐야, 만화가 인터뷰인데 만화 얘기를 안 하잖아, 이 새끼.",
00:54:12.62,00:54:12.82,그게 무슨 일인데?,
00:54:12.84,00:54:13.06,또 솔직하게 얘기해.,
00:54:13.08,00:54:13.24,엄마 괜찮아요?,
00:54:13.26,00:54:13.46,엄마 그게 아니고.,
00:54:13.83,00:54:39.98,궁금해서 생성형 AI 전문가 3명한테 물어봤는데 현존하는 이미지 생성 기술은 재미나이가 탑이래요.,
00:54:40.00,00:54:40.72,아마 중국거는 검열 기준이 허술해서 야짤 뽑기 좋다는 건 반비밀.,
00:54:40.74,00:54:40.92,이 새끼 개이다.,
00:54:40.94,00:54:41.20,이 새끼 영원히 개이다.,
00:54:41.22,00:54:41.48,이 새끼 영원히 개이다.,
00:54:41.50,00:54:41.66,영원히 개이다.,
00:54:41.68,00:54:41.98,아 진짜 아니라고요 아버지.,
00:54:42.00,00:54:42.28,아버지라고 부르지도 마라.,
00:54:42.26,00:54:52.86,진짜 너무하시네요.,
00:54:52.88,00:55:03.95,제가 개이면 아버지 아들이 아닌 거예요?,
00:55:03.97,00:55:04.41,"이 새끼 그냥 무릎 털어내려니까, 맞나?",
00:55:04.43,00:55:04.67,이 새끼 영웅개인이다!,
00:55:04.69,00:55:04.79,영웅개인!,
00:55:04.81,00:55:05.41,근데 저 영상은 호불호 많이 갈리더라도는 존나 웃긴데?,
00:55:05.43,00:55:05.71,이 새끼를 어떻게 때려요!,
00:55:05.73,00:55:05.99,"미친놈아, 이 개새끼야!",
00:55:06.01,00:55:06.27,"아우, 진짜 이 호동아!",
00:55:06.29,00:55:06.77,이 새끼 아버지를 치러가는... 미친놈이다.,
00:55:13.09,00:55:37.15,와... 기삽기잖아...,
00:55:43.08,00:56:12.45,와우!,
00:56:14.13,00:56:32.65,근데 방금 AI 그런 걸로 재밌는 거 뽑는 사람도 많더라.,
00:56:32.67,00:56:33.82,붕스 반디가 침대에서 나 덮치는 그림 그려줘 하니까 AI가 모가지 따라 덤비는 반디 그려줘서 개웃겼음.,
00:56:33.84,00:56:34.22,잠깐 목에 왜 이렇게 상처가 났지?,
00:56:34.24,00:56:35.00,처음에 들어오면 유저 동향 같은 거를 계속 보라고 시키고 하시잖아요.,
00:56:35.02,00:56:35.40,그래서 커뮤니티 보는데 돈을 주네?,
00:56:36.68,00:56:40.70,재밌으니까 실제로 뭐 그러게 면도 하다가 상처 났나?,
00:56:40.72,00:56:58.99,색 빨갛죠 되게 활발하잖아요 저희 더 커뮤니티가 그래서 늘 볼 게 넘친다 염글은 원래 보던 건데 하던 거 한다,
00:57:07.34,00:57:33.43,원신 애니조차도 소식 끊긴지 오랜데,
00:57:36.89,00:57:42.66,아 반가워요,
00:57:56.21,00:58:16.36,"어려웠던 헤일로 이게 가시가 가시 방향 얘가 아래로 가 있고 얘가 위로 가 있고 리오가 진짜 많아 앞모습에서의 헤일로가 뒤에 그대로 들어가 있는 경우 그게 진짜 많거든 칸나, 쿠부키, 스턴이 약간 특이하거나 히나가 나오죠 히도 어렵긴 한데 히나는 그 사선",
00:58:16.34,00:58:33.76,음... 오히려 신화가 좀 단순하다고 생각하는데?,
00:58:33.78,00:58:37.08,더 복잡한 헤일로 존나 많은 것 같은데 저거보다?,
00:59:25.39,00:59:47.70,형님 니깐 놈이 감히 날 형님이라고 불러?,
00:59:47.72,00:59:48.78,아버지를 아버지라 부르지 못하고 형을 형이라 부르지 못하니 이렇게 억울한 일이 어디 있겠습니까?,
00:59:48.80,00:59:49.32,호부호형을 허락해 주십시오 이놈 닥치지 못할까?,
00:59:49.34,00:59:50.58,허락해 주십시오 아니 된다 허락해 주십시오 형님 형님이라고 부르지 마 더 이상 못 찾겠다 그럼 뭐라고 부릅니까?,
00:59:50.60,00:59:50.86,고백 자기라고 부릅니까?,
00:59:56.75,01:00:06.52,이 띠꼬!,
01:00:06.54,01:00:06.68,누군가 본다!,
01:00:06.70,01:00:06.78,사방님!,
01:00:06.80,01:00:06.86,여보!,
01:00:06.88,01:00:07.10,"저, 저, 저, 저!",
01:00:07.12,01:00:07.20,형수님!,
01:00:07.22,01:00:07.64,고전을 이런 식으로 만드시면 어떡해요?,
01:00:07.66,01:00:07.90,다 나도 생각이 있어!,
01:00:07.92,01:00:08.01,여기서!,
01:00:11.83,01:00:34.98,나는 똥을 좋아한다.,
01:00:35.00,01:00:35.22,나는 똥을 싫어한다.,
01:00:35.24,01:00:35.46,왜 똥을 싫어하시죠?,
01:00:35.48,01:00:35.64,왜 싫어하세요?,
01:00:35.66,01:00:36.00,누구 똥인지 얘기해야 된다고요?,
01:00:36.02,01:00:36.12,제 거요.,
01:00:36.14,01:00:36.18,왜?,
01:00:36.20,01:00:36.38,당연한 거 아님?,
01:00:36.40,01:00:36.58,뭔 투표지 저건?,
01:00:36.60,01:00:36.94,냄새나고 더러운 걸 왜 좋아함?,
01:00:36.96,01:00:37.26,냄새나고 더러워서 싫다고요?,
01:00:37.28,01:00:37.80,만약에 냄새가 나고 안 더러... 아 죄송해요.,
01:00:37.82,01:00:37.98,다시 말할게요.,
01:00:38.00,01:00:38.28,만약에 냄새가 안 나면요?,
01:00:38.30,01:00:38.48,냄새가 안 나면?,
01:00:41.43,01:00:58.77,그래도 더러운 건 같잖아.,
01:00:58.79,01:00:59.03,아 더러워서 싫다고요?,
01:00:59.05,01:00:59.25,아 네 알겠습니다.,
01:00:59.27,01:00:59.49,구독자분 나와주세요.,
01:00:59.51,01:00:59.77,저 왜 똥을 좋아하시죠?,
01:00:59.79,01:00:59.97,왜 좋아하십니까?,
01:00:59.99,01:01:00.17,왜 만세만하시죠?,
01:01:00.19,01:01:00.33,대답해주세요.,
01:01:00.35,01:01:00.59,왜 이렇게 신나셨나요?,
01:01:00.61,01:01:00.77,왜 좋아하시죠?,
01:01:00.79,01:01:00.97,왜 만세만하시죠?,
01:01:00.99,01:01:01.11,대답하세요.,
01:01:01.13,01:01:01.35,왜 말을 안 하시죠?,
01:01:01.37,01:01:01.55,말을 잃으셨나요?,
01:01:01.57,01:01:01.69,대답하세요.,
01:01:01.71,01:01:01.93,왜 언어를 잃으셨죠?,
01:01:01.95,01:01:02.07,대답하세요.,
01:01:04.48,01:01:29.64,뭐지?,
01:01:29.66,01:01:30.12,"아 네, 구독자분 대답 잘 들었고요.",
01:01:30.30,01:01:32.03,자 오늘 해볼 게임은 8번 출구 환... ㅅㅂ 엔드필드 저런 셔츠 많던데?,
01:01:36.75,01:01:59.00,정장수 형제님 전화를 왜 이렇게 안 받으십니까?,
01:01:59.02,01:01:59.08,뭐야?,
01:01:59.10,01:01:59.76,준호다 지금 시간이 없어가지고 조석봉이 형이 있지 않습니까?,
01:01:59.78,01:02:00.26,아니 석봉이가 혹시 뭐 석봉이가 다친 거냐?,
01:02:00.28,01:02:00.64,조석봉이 형이 찾아올 겁니다 뭐?,
01:02:00.66,01:02:01.92,잠시만 문 좀 열어주시면 지금 아니야 아니야 남자 혼자 사는 집엔 남자들이 있는 건 아는 것 같고 석봉이 온다고?,
01:02:01.94,01:02:02.02,꿈이지?,
01:02:02.04,01:02:02.38,꿈 아닙니다 그럼 나 씻고 올게,
01:02:12.66,01:02:31.34,갑자기 어느 순간부터 맷돌 영상 오는 것 같다?,
01:02:36.55,01:02:56.96,해외 전국에서 시간이 됐어 새롭게 조선이 네가 될 거야 대출받아 덤을 질러봐 기간대의 힘을 느껴봐 끊어지면 다시 동시를 변해 탈카세 수호전사 작성해,
01:03:02.79,01:03:20.34,자막 제공 및 영상 제공 및 광고를 포함하고 있습니다.,
01:03:20.36,01:03:20.80,자막 제공 및 광고를 포함하고 있습니다.,
01:03:21.76,01:03:42.03,요즘 게이 털기가 필요해 보인 기간 한 잡아야 함 근데 형 월급날인 시청자한테 자기야 라고 해주던데 참고로 나 오늘 월급날이야 그냥 그렇다고 아 고마워요 자기야 그런 사람들이 밥을 되게 많이 사줬어요 얻어먹었어요 처음으로 월급을 탔어 200 몇십만원 탔어 그게 되게 목표였거든요 취직하는 게 목표인 것처럼 연재해서,
01:03:42.01,01:04:05.07,월급을 타는 게 목표였는데 아 그게 네이버 웹툰에서 첫 월급을 받았을 때가 200만원 이었어요?,
01:04:05.09,01:04:08.69,아니요 레진 코믹스죠 그때는 설명하는 건 빡빡했네 제가 데뷔를 네이버에서 한 건 아니고요 레진 코믹스랑 서울문화사에서 했는데요 아 그 단투라는 네 단투라는 실력으로 근데 이제 그 당시에 밥을 사려고 보니까 제가 밥을 사기에는 너희 밥을 사주신 분들이 이제 수익이 월등하게 높더라고요 솔직하게 얘기를 했죠 너무 고맙다 덕분에,
01:04:15.26,01:04:29.51,저 새끼 아직도 나한테 밥 얻어먹는데 뭐지?,
01:04:29.53,01:04:29.99,좀 사줘라?,
01:04:30.81,01:04:39.74,아니 X발 나도 좀 얻어먹자 네 방금 보니까 고쳐진 것 같아요,
01:04:45.23,01:05:12.20,보고 싶었습니다.,
01:05:12.22,01:05:12.26,어?,
01:05:12.28,01:05:12.42,야야 잠깐만!,
01:05:12.44,01:05:12.60,드디어 잘됐다.,
01:05:12.62,01:05:13.08,아이씨 진짜 이렇게 쉬운 걸 말도 어떡해.,
01:05:13.10,01:05:13.44,바보 바보 바보 후련하네 이제.,
01:05:13.46,01:05:13.70,이제 그대로 복귀하자.,
01:05:13.72,01:05:13.90,그대로 복귀하자.,
01:05:17.64,01:05:42.41,그냥 믿으면 돼 I'm on my way 보이는 그대로야 지은이 에이스네 소율아!,
01:05:42.43,01:05:43.43,제일 좋은 어느 날의 데자뷰 밤을 걷는 어딘가의 낯선 뷰 I've been far away,
01:05:43.88,01:06:13.69,이게 뭔불이야 ㅋㅋ ㅋㅋ 뭔데 이게 ㅋㅋ,
01:06:21.11,01:06:50.89,.,
01:06:50.91,01:06:50.93,.,
01:06:50.95,01:06:50.97,.,
01:06:50.99,01:06:51.01,.,
01:06:52.55,01:07:21.14,이 바보가 자기 입으로 직접 말해버렸어 어쩔 수 없잖아 벌써 사흘이 넘도록 샤워도 못했는데 밥을 사먹을 돈도 없는데 목욕탕에 갈 돈이 있을 리가 없잖아 간단한 생명은 공용화장실을 빌려서 해결해,
01:07:21.86,01:07:50.51,하지만 본격적인 샤워를 하는 건 무리예요 평소였다면 작전 중 땀이 나는 것 정도는 신경 쓰지 않았겠지만 장기전을 고려한다면 위생 문제가 조금은 신경 쓰이는군요 역시 소상해 신뢰하기 어렵습니다,
01:07:51.90,01:08:09.06,"서, 설마... 저희가 샤워를 하기 위해 장비를 해지한 틈을 타서 수상한 짓을 하려고... 우리가 씻고 있을 때 몰래 벗어든 옷의 냄새를 맡으려는 거지!",
01:08:12.63,01:08:39.94,아 만원 원고받습니다 어디 봅시다 일단 이 영웅도 자가 멈춰두고,
01:08:42.96,01:09:03.41,저것까지만 볼게요 어?,
01:09:03.43,01:09:06.26,푸펑 DLC야?,
01:09:06.28,01:09:07.18,생각보다 빨리 나오네?,
01:09:18.26,01:09:19.34,쿠퐁2 망했다고?,
01:09:19.60,01:09:33.48,난 그래도 재밌게 했는데 그래서 출시 언제임?,
01:09:33.50,01:09:44.57,못봤어 어디보자... 아...,
01:09:46.80,01:09:58.02,민선씨 일어나세요 일어나요 일어나 씨발 지금 너 현관 앞이라고 여기 어디야 이태원 홍대입구?,
01:09:58.03,01:10:14.40,아 빅다운 가면서 어딘지 모르겠어 뭐야?,
01:10:14.68,01:10:14.88,무슨 장르야 이게?,
01:10:18.56,01:10:32.11,게이물이야?,
01:10:32.13,01:10:32.21,게이네?,
01:10:55.68,01:11:11.44,내 이런 걸 내고 네이버 공모전에 떨어졌다고 나한테 지금 피드백 해달라는 거야?,
01:11:11.46,01:11:23.78,개자식아 성인 비해를... 씨발 다 다른 만화인가?,
01:11:29.52,01:11:52.11,만화는 여러 개이긴 한데 전반적으로 만화가 완성도가 되게 좀 떨어져요 솔직히 말씀을 드리면 이것도 안 들어가지네 입시 그래도 좀 하신 것 같은데,
01:12:08.85,01:12:18.19,이것도 그림자가 되게 다르네?,
01:12:18.21,01:12:21.04,아 왜 이렇게 다 이... 다 여장애 씨발?,
01:12:23.16,01:12:23.89,개 짜증나네?,
01:12:26.07,01:12:27.01,아니 방금 성인...,
01:12:27.13,01:12:55.92,그것도 그렇고 이것도 그렇고 그냥 여장을 좋아하시는군요 피드백은 박쥐가 하는 게 좋을 것 같습니다 저는 이런 장르는 피드백 잘 못하겠어요 갑자기 랩 다 여장하니까 웃기긴 한데 19급 만화라 주의해주세요 감사합니다,
01:13:01.77,01:13:22.23,2번 죽어.,
01:13:30.34,01:13:58.09,지금 그리시는 웹툰도 레진 코믹스에 올라오나요?,
01:13:58.11,01:13:58.51,번속사 레바툰 전부 결제했습니다.,
01:13:58.53,01:13:58.63,고마워요.,
01:13:58.65,01:13:58.89,연재차는 아직 몰라요.,
01:13:58.91,01:13:59.17,연재가 될지도 모르겠고.,
01:13:59.94,01:14:16.77,다만 아무것도 안 할 바에 뭐라도 준비하자라는 심정으로 시작하고 있는 거거든요.,
01:14:31.28,01:15:00.73,해보겠습니다 뭐 드릴 말씀이 없네요 그냥 열심히 할게요 이상한 짓은 하지 않겠습니다 화이팅 그리고 혹시 뭐 또 같이 일하고 있는 작가님들이랑 직원분들한테 혹시 또 한마디 하실 게 있나요 다들 누워서 유튜브로 이걸 보려나 연락 좀 해라 아니 지가 제일 연락 안 된 아 수고하십니다 어디 가십니까 예 육군 장무 총장님입니다 새끼가,
01:15:01.30,01:15:21.96,나 육군 참모총장인데 너 몇 살 아니야?,
01:15:21.98,01:15:22.48,이것들이 인마 너네 얼굴도 몰라서 길을 막니?,
01:15:22.50,01:15:22.54,어?,
01:15:22.56,01:15:23.27,"문 열어 빨리 좀 둘 다 내리십쇼 일단 내리십쇼 아니, 뒤질래?",
01:15:23.28,01:15:23.52,내려 트렁크 좀 봅시다,
01:15:35.76,01:15:58.13,너네 몇 살 아니야?,
01:15:58.15,01:15:58.19,어?,
01:15:58.21,01:15:58.53,너 뇌에 문제 생긴 거 같아.,
01:15:58.55,01:15:58.79,"초아스 삼성, 오케이.",
01:16:02.28,01:16:24.71,귀여운 뼈쪽 동물기 그려야지.,
01:16:24.73,01:16:24.91,헐 강민이 취향.,
01:16:24.93,01:16:25.11,헐 잘 그리는데?,
01:16:25.13,01:16:25.37,강민이 취향은 이거지.,
01:16:25.39,01:16:25.59,이렇게 한 다음에.,
01:16:25.61,01:16:25.91,"아냐 내 취향은 발, 다리.",
01:16:25.93,01:16:26.01,아이고.,
01:16:26.03,01:16:26.19,내가 잘라줄게.,
01:16:26.21,01:16:26.56,재봉선 있는 거 나쁘지 않은데?,
01:16:26.57,01:16:26.61,어?,
01:16:26.64,01:16:26.96,그러게 재봉선 나쁘지 않은데?,
01:16:26.97,01:16:29.76,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오,
01:16:30.47,01:16:43.05,다같이 그림 그리는 게임인가?,
01:16:52.34,01:16:53.27,얘들 퀄리티 좋네,
01:17:10.00,01:17:16.20,그러게 MMD 퀄이 전반적으로 매번 올라가고 있는 것 같애,
01:18:12.56,01:18:35.71,저런거 목캡이 아니라 그냥 노가다로 만드는 거잉?,
01:18:35.73,01:18:35.89,그러지 않나요?,
01:18:35.91,01:18:36.19,적어도 내가 알기론 그런데,
01:18:46.16,01:19:06.92,내 거 줘 내 거 줘,
01:19:18.27,01:19:46.67,피카츄인거 말 안하면 피카츄인줄 모르겠다 호신으로 만드니까 게임 정말 재밌어 보이네,
01:20:10.73,01:20:33.99,헤일로 퀄리티 좋다 뭐야 렌탈여친 아니야?,
01:20:34.01,01:20:36.69,와 저 다섯 춤추게 하려면 돈이 얼마야,
01:20:38.68,01:21:06.37,퀄리티는 좋은데,
01:21:10.72,01:21:33.15,3,
01:21:45.17,01:22:06.52,생각해보면 저 작가님도 레바님과 아닌가 분탕치는 방법을 누구보다 잘 알고 있음.,
01:22:06.54,01:22:08.32,저분 정상적인 러프 작품도 잘 그리셨던데 저런 걸 만드시는 거 보면 뭐라고?,
01:22:08.35,01:22:08.91,마지심스 아가 만드는 소리 내가 잘 들은 것 같아.,
01:22:08.93,01:22:09.27,레바 레바 레바 레바 레바 레바,
01:22:10.51,01:22:36.52,이거 시동 걸어야 되요 아 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오 오,
01:22:38.52,01:23:05.66,나 낼 수 있어.,
01:23:05.68,01:23:05.86,나 낼 수 있어.,
01:23:05.88,01:23:06.02,너무 똑같아.,
01:23:06.04,01:23:06.18,너무 똑같아.,
01:23:06.20,01:23:06.36,"어, 대박이지?",
01:23:06.38,01:23:06.48,대박이지?,
01:23:06.50,01:23:06.60,개똑같지?,
01:23:06.62,01:23:06.72,개똑같지?,
01:23:06.74,01:23:06.86,너무 야해.,
01:23:06.88,01:23:07.02,너무 야하다.,
01:23:07.04,01:23:07.36,거북이 교미술이 너무 야하다.,
01:23:07.38,01:23:07.54,난 마지 심슨.,
01:23:07.56,01:23:07.74,"어, 에오 심슨.",
01:23:07.76,01:23:07.84,아이씨.,
01:23:12.43,01:23:38.37,아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아,
01:23:44.12,01:24:09.30,약간 동동이야 아니면 내 얼굴이야 저거 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
01:24:09.65,01:24:38.92,다시 만나요 아침에 잘 뜨면 매일 같은 사람들과 또다시 새로운 하루를 시작하는 거야 안녕하세요 감사해요 잘 있어요 다시 만나요 안녕하세요 감사해요 잘 있어요,
01:24:39.43,01:24:57.43,다시 만나요 힘들었던 하루 많이 더 지쳤지만 우리들 모두 다 반짝이 자는 거야 라라라라,
01:25:03.01,01:25:31.28,"파워레인저, 우익포스, 전공 레드, 멸공 블루, 화공 옐로, 대구로 그린, 면제 핑크?",
01:25:31.30,01:25:31.70,뭔가 레바르니한 노래가 내 끝에...,
01:25:44.74,01:26:11.22,"지금 낚시를 하고 있을 때예요 빨리 야돈을 연구하셔야죠 예, 야돈 보고 싶다 그나저나 야돈은 원래 어떤 포켓몬이었더라?",
01:26:11.24,01:26:12.74,"야돈, 야돈 포켓몬 세상을 통달한 듯한 현재의 모습을 하고 있고 이 세상의 모든 야돈을 알고 있다 이 이름도 박사님께서 붙이신 거예요?",
01:26:12.76,01:26:14.01,"그게 나도 너무하다고는 생각은 했지만 어쨌든 학문적으로 정확하게 기록하려고 하니까 야돈, 너 기분 나쁘지 않니?",
01:26:16.97,01:26:37.38,더빙 자연스럽게 잘 넣었네,
01:27:05.17,01:27:13.74,맞아요 나도 구독해놨어,
01:27:30.65,01:27:44.32,나이 보고 내가 구독 버튼 눌러야 돼?,
01:27:46.34,01:28:08.17,3D 버츄버는 왜 다 비슷하게 생긴 거 같냐?,
01:28:08.19,01:28:08.37,아기는 못 참지!,
01:28:08.39,01:28:08.59,유코 자케도 잔치!,
01:28:08.61,01:28:08.87,저 주제 발표하겠습니다.,
01:28:08.89,01:28:09.11,귀엽게 해 주십시오.,
01:28:09.13,01:28:09.21,귀엽게?,
01:28:09.23,01:28:09.31,오케이.,
01:28:09.33,01:28:09.53,옐로우부터 렛츠고!,
01:28:09.56,01:28:09.68,뭐야 이거?,
01:28:09.69,01:28:09.84,한마디로 끝?,
01:28:09.81,01:28:32.57,뭔 부활 위키라고 했어,
01:28:36.73,01:29:00.90,이 정도까지는 아닌 것 같은데,
01:29:02.35,01:29:31.04,뭐랜데 이게.. 그지같은거 뭐.. 아니 뭐 원곡도 알지도 못하는걸 엘자에 해놔가지고 뭐하는거에요?,
01:29:31.06,01:29:31.42,그지같은거.. 레바님이 불렀다고?,
01:29:31.44,01:29:31.66,왜 레바님이 불렀어?,
01:29:32.62,01:29:41.83,레바님이 이런 노래도 몰라요?,
01:29:41.85,01:29:51.83,그래도 순수하게 믿어 주시려고 하네,
01:29:54.31,01:30:21.92,자연스럽게 원피셜로 넘어가네.,
01:30:22.38,01:30:23.40,근데 진짜 편견 없으시다.,
01:30:25.74,01:30:50.70,이거 레바님이 아니잖아?,
01:30:50.72,01:30:50.96,운 X 펜시가 누군데?,
01:30:50.98,01:30:51.06,레바님?,
01:30:51.08,01:30:51.16,아닌데?,
01:30:51.18,01:30:51.32,뭔 레바님이?,
01:30:51.34,01:30:51.52,레바님 아니잖아!,
01:30:51.54,01:30:51.68,어쩐지 그냥?,
01:30:51.70,01:30:51.84,무슨 미친디?,
01:30:51.86,01:30:52.18,펜시인지 내가 뭐 알아야 돼?,
01:30:52.21,01:30:52.32,뭔지 몰라.,
01:31:01.16,01:31:22.72,우리 귤복복은 이런 천박한 옷 안 입는다고 좀 얌전히 입히면 더 예뻤을 것 같은데,
01:31:29.99,01:31:35.17,복장도 레전드고 선곡도 레전드고 주차장 배경인 것도 레전드,
01:31:44.16,01:32:07.94,플러스2 망호 기능이 생겼기 때문에 바로 달릴 예정입니다.,
01:32:07.96,01:32:08.64,킹 캐릭터 나왔다면 찍어먹어봐야지 라는 얘기가 바로 나왔어요.,
01:32:08.67,01:32:10.47,킹 캐릭터의 컨셉트는 의자에 거만하게 앉아서 오만한 왕이라는 설정에다가 왕의 차고에 있는 제보를 꺼내가지고 무기를 퇴치하고 발사한다는 이 게임 원래 이렇게 해요.,
01:32:10.49,01:32:11.45,아이엠트레이더 특정 게임에서 많이 본 것 같은 디자인이라고 했다가 얘기가 많이 나왔어.,
01:32:11.47,01:32:11.53,그치?,
01:32:11.55,01:32:11.93,이런 걸 갖다 질질려 배상이랍니다.,
01:32:11.95,01:32:12.03,오케이.,
01:32:12.05,01:32:12.25,금방 할 것 같다.,
01:32:12.27,01:32:12.35,가보자.,
01:32:12.37,01:32:12.41,고!,
01:32:12.43,01:32:12.67,벌써부터 난리 났네요.,
01:32:12.69,01:32:12.87,바로 루트 가자.,
01:32:13.47,01:32:39.86,난리가 났구만.,
01:32:39.88,01:32:40.18,"잠깐만, 한 명이 멈췄는데?",
01:32:40.20,01:32:40.26,뭐지?,
01:32:40.28,01:32:40.44,기다리고 있다!,
01:32:40.46,01:32:40.62,기다리고 있다!,
01:32:40.64,01:32:40.80,기다리고 있다!,
01:32:40.82,01:32:41.30,"야, 하늘에서 막 공분한 사람이 미친 듯이.",
01:32:41.32,01:32:41.86,하늘에서 막 게이퍼가 오면 미친 듯이 써버렸어요.,
01:32:41.88,01:32:41.94,뭐야?,
01:32:41.96,01:32:42.14,베이트 콜라보야?,
01:32:42.16,01:32:42.46,"나 가방 필요해, 나 가방.",
01:32:42.48,01:32:42.64,나 가방 할래.,
01:32:42.66,01:32:42.98,아이스크림에서 벌써 싸우네요.,
01:32:43.00,01:32:43.16,"아, 잘 가라.",
01:32:46.62,01:33:11.20,야 보물 지도!,
01:33:11.22,01:33:11.34,보물 지도!,
01:33:11.36,01:33:11.52,꿈은 크게 봐.,
01:33:11.54,01:33:12.62,내 덱에 아무도 없는 애굴단지 함정을 갖다 넣는 대신에 다음 맵까지 끌고 가면은 600을 준대요.,
01:33:12.64,01:33:12.84,신하에 패기하는데?,
01:33:12.86,01:33:13.02,와 난리 났네.,
01:33:13.04,01:33:13.18,저 칼 뭐냐?,
01:33:13.20,01:33:13.62,야 너 글자 왜 이렇게 멋있는 칼 써?,
01:33:13.64,01:33:13.82,연장연수는 사망.,
01:33:13.84,01:33:14.24,멋있는 칼이 아니라 적군 꼴이었군요.,
