# live_id: 18800457
start_ts,start_sec,end_ts,end_sec,speaker,text
00:41:45,2505.63,00:41:47,2507.63,UNKNOWN,건물 덮으사
00:41:47,2507.63,00:41:49,2509.63,UNKNOWN,건물 덮으사는 레드존이야
00:41:49,2509.63,00:41:51,2511.63,UNKNOWN,아니 나 건물..
00:41:51,2511.63,00:41:53,2513.63,UNKNOWN,우리 둘 다 블랙존한테 죽었어
00:41:53,2513.63,00:42:00,2520.46,UNKNOWN,우리 나름 딜
00:42:00,2520.46,00:42:02,2522.46,UNKNOWN,든든하게 박았네
00:42:02,2522.46,00:42:04,2524.46,UNKNOWN,들어가서 나 ㅅㅂ 이렇게 딱 들고
00:42:04,2524.46,00:42:06,2526.46,UNKNOWN,무기가 없어서
00:42:06,2526.46,00:42:08,2528.46,UNKNOWN,너가 쳐맞고 나오는 걸
00:42:08,2528.46,00:42:10,2530.46,UNKNOWN,목격해서
00:42:10,2530.46,00:42:14,2534.06,UNKNOWN,던지고
00:42:14,2534.06,00:42:16,2536.06,UNKNOWN,펀치 펀치
00:42:18,2538.06,00:42:23,2543.04,UNKNOWN,나이스
00:42:23,2543.04,00:42:25,2545.04,UNKNOWN,렛
00:42:25,2545.04,00:42:27,2547.04,UNKNOWN,ㅅㅂ 뭔..
00:42:27,2547.04,00:42:29,2549.04,UNKNOWN,난 돌아서 들어가고 있었거든
00:42:31,2551.04,00:42:34,2554.51,UNKNOWN,아 폭사 엔딩 뭐냐고
00:42:51,2571.3,00:42:53,2573.3,UNKNOWN,어떻게 그 많은 곳에 우리
00:42:53,2573.3,00:42:55,2575.3,UNKNOWN,지점이 딱 첫 번째
00:42:55,2575.3,00:42:57,2577.3,UNKNOWN,블랙존이야?
00:43:09,2589.9,00:43:11,2591.9,UNKNOWN,이 맵 재밌어
00:43:11,2591.9,00:43:13,2593.9,UNKNOWN,이거 그냥 계속 임파이팅하는 맵이라서
00:43:13,2593.9,00:43:22,2602.82,UNKNOWN,여기 가자
00:43:22,2602.82,00:43:24,2604.82,UNKNOWN,여기 충분히 갈 수 있을 듯?
00:43:24,2604.82,00:43:35,2615.71,UNKNOWN,레바야 아까 사이렌 울렸는데
00:43:35,2615.71,00:43:37,2617.71,UNKNOWN,그거 들으면 피해야 된다?
00:43:37,2617.71,00:43:39,2619.71,UNKNOWN,야 이 ㅅㅂ야 그 상황에서 피해?
00:43:52,2632.02,00:43:54,2634.02,UNKNOWN,아 ㅅㅂ 낫으로 킬하고 펀치로 잡은 다음에
00:43:54,2634.02,00:43:56,2636.02,UNKNOWN,그 자리에서 어떻게 피해
00:44:24,2664.64,00:44:26,2666.64,UNKNOWN,맵이 좁아가지고
00:44:30,2670.24,00:44:34,2674.48,UNKNOWN,따라가기 눌러야 돼
00:44:34,2674.48,00:44:50,2690.98,UNKNOWN,지금이니
00:44:50,2690.98,00:44:52,2692.98,UNKNOWN,한 팀 우리 근처에 내리긴 한다
00:45:04,2704.18,00:45:06,2706.18,UNKNOWN,저 배 위에도 먹을 거 많거든?
00:45:06,2706.18,00:45:12,2712.62,UNKNOWN,먼저는 배 위로 가면 돼
00:45:12,2712.62,00:45:22,2722.91,UNKNOWN,음..
00:45:22,2722.91,00:45:29,2729.07,UNKNOWN,M4에 미니 들어야겠다
00:45:29,2729.07,00:45:31,2731.07,UNKNOWN,어그 존나?
00:45:31,2731.07,00:45:34,2734.83,UNKNOWN,솔직히 허접들한텐 그게 그건 거 같음 다
00:45:42,2742.37,00:46:08,2768.34,UNKNOWN,너 정말 핵심을 짚었어
00:46:08,2768.34,00:46:10,2770.34,UNKNOWN,아 마실 거랑 던질 거 존나 안 나오네
00:46:10,2770.34,00:46:26,2786.45,UNKNOWN,어이차
00:46:26,2786.45,00:46:41,2801.28,UNKNOWN,응?
00:46:41,2801.28,00:46:43,2803.28,UNKNOWN,파츠 파츠
00:46:43,2803.28,00:46:45,2805.28,UNKNOWN,오! 아잇 깜짝이야잇
00:46:45,2805.28,00:46:48,2808.94,UNKNOWN,하하하하 까꿍
00:46:53,2813.58,00:46:57,2817.82,UNKNOWN,조크 조크
00:46:57,2817.82,00:47:03,2823.12,UNKNOWN,왜 이렇게
00:47:03,2823.12,00:47:05,2825.12,UNKNOWN,안 먹은 게 많냐
00:47:05,2825.12,00:47:07,2827.12,UNKNOWN,나?
00:47:07,2827.12,00:47:13,2833.02,UNKNOWN,파밍 하고 있었어
00:47:13,2833.02,00:47:15,2835.02,UNKNOWN,일단 자기장 위치 좋아
00:47:15,2835.02,00:47:24,2844.26,UNKNOWN,거의 절반이 바다야
00:47:24,2844.26,00:47:26,2846.26,UNKNOWN,나 석궁으로 1킬 해봤어
00:47:26,2846.26,00:47:41,2861.31,UNKNOWN,그래도 되고
00:47:41,2861.31,00:47:43,2863.31,UNKNOWN,일단 자기장 줄어드는 거 보고 이동할까
00:47:43,2863.31,00:47:48,2868.26,UNKNOWN,아니면 좀 더 안쪽에 들어가 있을까
00:47:48,2868.26,00:47:52,2872.5,UNKNOWN,한 번 보자
00:47:52,2872.5,00:47:58,2878.56,UNKNOWN,근처 있을게
00:47:58,2878.56,00:48:12,2892.24,UNKNOWN,짤 파밍 벌써 다 고지대를 점령하려고 애를 쓰고 있군
00:48:21,2901.09,00:48:23,2903.09,UNKNOWN,아 차가 있어야 되긴 하는데
00:48:23,2903.09,00:48:25,2905.09,UNKNOWN,없어 여기
00:48:25,2905.09,00:48:27,2907.09,UNKNOWN,없어?
00:48:27,2907.09,00:48:29,2909.09,UNKNOWN,어 여기 존나 뛰어야 돼?
00:48:29,2909.09,00:48:33,2913.74,UNKNOWN,맵 존나 좁아서 뛰면 금방이야
00:48:33,2913.74,00:48:35,2915.74,UNKNOWN,여기 배율도 상대율이 최대야
00:48:35,2915.74,00:48:40,2920.3,UNKNOWN,무섭고
00:48:40,2920.3,00:48:42,2922.3,UNKNOWN,그 이상은 보급에서만 나온다 카드에
00:48:42,2922.3,00:48:47,2927.02,UNKNOWN,뒤에서 지랄소리
00:48:47,2927.02,00:49:04,2944.64,UNKNOWN,누구지?
00:49:04,2944.64,00:49:06,2946.64,UNKNOWN,오케이 가까워
00:49:06,2946.64,00:49:08,2948.64,UNKNOWN,한 블럭 여기 언덕으로 갈까?
00:49:10,2950.64,00:49:21,2961.02,UNKNOWN,좋네 물 먹을 거 개많다
00:49:21,2961.02,00:49:25,2965.26,UNKNOWN,하티다
00:49:25,2965.26,00:49:28,2968.7,UNKNOWN,응 너 먹어
00:49:28,2968.7,00:49:34,2974.96,UNKNOWN,여기서 줄어드는 거 보고 이동하자
00:49:34,2974.96,00:49:36,2976.96,UNKNOWN,고지대에서
00:49:36,2976.96,00:49:43,2983.63,UNKNOWN,따릉이 뭔데
00:49:43,2983.63,00:49:47,2987.36,UNKNOWN,그러다가 헤드 맞고 뒤진다
00:49:47,2987.36,00:49:49,2989.36,UNKNOWN,그럼 형이 구해줄 거지?
00:49:49,2989.36,00:49:51,2991.36,UNKNOWN,여긴 살리는 것도 없다고
00:49:51,2991.36,00:49:53,2993.36,UNKNOWN,없다고?
00:49:53,2993.36,00:49:55,2995.36,UNKNOWN,있긴 한데
00:49:55,2995.36,00:49:57,2997.36,UNKNOWN,살릴 수 없는 구조야
00:49:57,2997.36,00:49:59,2999.36,UNKNOWN,블루칩
00:49:59,2999.36,00:50:01,3001.36,UNKNOWN,왜 이렇게 잘 알아?
00:50:01,3001.36,00:50:03,3003.36,UNKNOWN,이맨만 존다 했거든
00:50:03,3003.36,00:50:05,3005.36,UNKNOWN,아
00:50:05,3005.36,00:50:11,3011.23,UNKNOWN,셀파네
00:50:11,3011.23,00:50:13,3013.23,UNKNOWN,찾았다 정면
00:50:13,3013.23,00:50:15,3015.23,UNKNOWN,어디?
00:50:15,3015.23,00:50:17,3017.23,UNKNOWN,저 뛰잖아
00:50:17,3017.23,00:50:19,3019.23,UNKNOWN,타라짐
00:50:19,3019.23,00:50:28,3028.08,UNKNOWN,난 안 보여 이 각에선
00:50:28,3028.08,00:50:30,3030.08,UNKNOWN,따라 들어가 볼까?
00:50:30,3030.08,00:50:32,3032.08,UNKNOWN,자기장 곧 줄어드니까
00:50:32,3032.08,00:50:34,3034.08,UNKNOWN,천천히 가도 될 듯
00:50:34,3034.08,00:50:38,3038.48,UNKNOWN,저기 뛴다
00:50:38,3038.48,00:50:40,3040.48,UNKNOWN,여기 뒤로 가면
00:50:40,3040.48,00:50:42,3042.48,UNKNOWN,우리 뒤쪽에서?
00:50:42,3042.48,00:50:48,3048.61,UNKNOWN,저걸 맞추겠다고?
00:50:48,3048.61,00:50:53,3053.97,UNKNOWN,그냥 쏴봤어
00:50:53,3053.97,00:50:55,3055.97,UNKNOWN,첫 판이니까
00:50:55,3055.97,00:51:03,3063.06,UNKNOWN,위치만 다 들켰다
00:51:03,3063.06,00:51:18,3078.98,UNKNOWN,대가리 내밀지 마
00:51:18,3078.98,00:51:20,3080.98,UNKNOWN,저 꼭대기다 꼭대기
00:51:20,3080.98,00:51:22,3082.98,UNKNOWN,찾았다
00:51:22,3082.98,00:51:28,3088.69,UNKNOWN,나도 봄
00:51:28,3088.69,00:51:43,3103.33,UNKNOWN,한 대 맞췄다
00:51:43,3103.33,00:51:45,3105.33,UNKNOWN,괜찮아 저 지랄만 하면 쟤들만 불리해
00:51:45,3105.33,00:51:47,3107.33,UNKNOWN,어그로 튀어서
00:51:47,3107.33,00:51:51,3111.09,UNKNOWN,뛴다
00:51:51,3111.09,00:51:58,3118.4,UNKNOWN,초 맞고 있어
00:51:58,3118.4,00:52:06,3126.03,UNKNOWN,어모사격 해주네
00:52:06,3126.03,00:52:18,3138.08,UNKNOWN,우리 양 사이드도 잘 봐야 되는데
00:52:18,3138.08,00:52:20,3140.08,UNKNOWN,저걸 죽은 거야?
00:52:20,3140.08,00:52:25,3145.89,UNKNOWN,죽을만 하네
00:52:25,3145.89,00:52:27,3147.89,UNKNOWN,계속 쏜다
00:52:27,3147.89,00:52:29,3149.89,UNKNOWN,쟤 열심히 더 쏘네
00:52:29,3149.89,00:52:37,3157.55,UNKNOWN,자기장 해변 쪽이야
00:52:37,3157.55,00:52:39,3159.55,UNKNOWN,뛴다 쟤
00:52:39,3159.55,00:52:41,3161.55,UNKNOWN,우리 내려가자
00:52:41,3161.55,00:52:47,3167.97,UNKNOWN,뭔 소리야 못 맞추잖아
00:52:47,3167.97,00:52:49,3169.97,UNKNOWN,그래도 맞추면 기분이 좋잖아요
00:52:49,3169.97,00:52:51,3171.97,UNKNOWN,그건 심리를 이해하지만
00:52:51,3171.97,00:52:53,3173.97,UNKNOWN,내가 그짓거리 하다가
00:52:53,3173.97,00:52:55,3175.97,UNKNOWN,방송 중에 욕을 쳐먹고 있었어
00:52:55,3175.97,00:52:57,3177.97,UNKNOWN,저 해안 벙커 들어가자
00:52:57,3177.97,00:52:59,3179.97,UNKNOWN,존나 좋아 보인다
00:52:59,3179.97,00:53:11,3191.25,UNKNOWN,어 형 배그 많이 했나봐
00:53:11,3191.25,00:53:13,3193.25,UNKNOWN,든든하다
00:53:13,3193.25,00:53:15,3195.25,UNKNOWN,오더해주니까 좋은데?
00:53:15,3195.25,00:53:17,3197.25,UNKNOWN,오더해주니까 좋은데?
00:53:17,3197.25,00:53:19,3199.25,UNKNOWN,저저저저저저저
00:53:19,3199.25,00:53:32,3212.7,UNKNOWN,아 디드스 마아
00:53:32,3212.7,00:53:37,3217.58,UNKNOWN,웨이
00:53:37,3217.58,00:53:39,3219.58,UNKNOWN,오 그럼 가까운데 먹을 수가 없군
00:53:39,3219.58,00:53:48,3228.21,UNKNOWN,아닌들까? 먹을 수 있나?
00:53:48,3228.21,00:53:50,3230.21,UNKNOWN,먹을 수 있나? 가까이는 가볼까?
00:53:50,3230.21,00:53:52,3232.21,UNKNOWN,이디밀까
00:53:52,3232.21,00:53:55,3235.65,UNKNOWN,요시
00:53:55,3235.65,00:54:16,3256.37,UNKNOWN,배고프 하나 더 떨어진다
00:54:16,3256.37,00:54:26,3266.98,UNKNOWN,링스 이거 뭐임?
00:54:26,3266.98,00:54:28,3268.98,UNKNOWN,칠탄 없이 없니?
00:54:28,3268.98,00:54:30,3270.98,UNKNOWN,칠탄
00:54:30,3270.98,00:54:32,3272.98,UNKNOWN,칠탄 있어 칠탄 있어
00:54:32,3272.98,00:54:36,3276.45,UNKNOWN,링스라는 거 먹었어
00:54:36,3276.45,00:54:38,3278.45,UNKNOWN,링스? 그거 그냥
00:54:38,3278.45,00:54:40,3280.45,UNKNOWN,어
00:54:40,3280.45,00:54:42,3282.45,UNKNOWN,내가 그냥 뚫어버려
00:54:42,3282.45,00:54:44,3284.45,UNKNOWN,니들 니들 이거 존나요?
00:54:44,3284.45,00:54:46,3286.45,UNKNOWN,10발밖에 없는데?
00:54:46,3286.45,00:54:48,3288.45,UNKNOWN,형 일로와봐
00:54:48,3288.45,00:54:50,3290.45,UNKNOWN,그 10발이면 10명을 죽일 수 있는 몫이야
00:54:50,3290.45,00:54:58,3298.34,UNKNOWN,일로와봐
00:54:58,3298.34,00:55:00,3300.34,UNKNOWN,내가 쓰던 찌꺼기들이야
00:55:00,3300.34,00:55:02,3302.34,UNKNOWN,내가 쓰던 찌꺼기들이야
00:55:02,3302.34,00:55:04,3304.34,UNKNOWN,됐어 어 충분해
00:55:04,3304.34,00:55:10,3310.66,UNKNOWN,올라가볼까?
00:55:10,3310.66,00:55:14,3314.42,UNKNOWN,아냐아냐아냐 맵 어차피 근처
00:55:14,3314.42,00:55:16,3316.42,UNKNOWN,피가 피가
00:55:16,3316.42,00:55:18,3318.42,UNKNOWN,피를 갈구고 싶어
00:55:18,3318.42,00:55:22,3322.05,UNKNOWN,나 무서워 복음 먹어서
00:55:22,3322.05,00:55:24,3324.05,UNKNOWN,우리 이상으론 지금 분리해서 여기 있는게 나아
00:55:24,3324.05,00:55:26,3326.05,UNKNOWN,저기 언덕에서 싸가 이기면
00:55:26,3326.05,00:55:28,3328.05,UNKNOWN,눕혀도 살리수
00:55:28,3328.05,00:55:30,3330.05,UNKNOWN,그 확퀼도 안되고
00:55:30,3330.05,00:55:35,3335.76,UNKNOWN,오케이 우리 그냥 우리
00:55:35,3335.76,00:55:37,3337.76,UNKNOWN,우리 오빠 해주는 맵이야 지금
00:55:37,3337.76,00:55:44,3344.53,UNKNOWN,여기서 버텨
00:55:44,3344.53,00:56:00,3360.74,UNKNOWN,나다
00:56:00,3360.74,00:56:21,3381.81,UNKNOWN,어 전화왔어 전화
00:56:21,3381.81,00:56:23,3383.81,UNKNOWN,우리 쪽으로 어차피 와야되거든 쟤들
00:56:25,3385.81,00:56:27,3387.81,UNKNOWN,그냥 언덕이랑 쬐고만 있어
00:56:27,3387.81,00:56:38,3398.86,UNKNOWN,발소리 넣으냐?
00:56:38,3398.86,00:56:44,3404.7,UNKNOWN,야 한새끼 붙었다
00:56:44,3404.7,00:57:03,3423.89,UNKNOWN,아니야 아니야 아니야
00:57:03,3423.89,00:57:05,3425.89,UNKNOWN,한새끼야?
00:57:05,3425.89,00:57:07,3427.89,UNKNOWN,응 나 기절
00:57:07,3427.89,00:57:13,3433.7,UNKNOWN,확킬해버려
00:57:13,3433.7,00:57:15,3435.7,UNKNOWN,여기
00:57:15,3435.7,00:57:23,3443.36,UNKNOWN,근데 언덕에서 쏜다
00:57:23,3443.36,00:57:25,3445.36,UNKNOWN,언덕
00:57:25,3445.36,00:57:27,3447.36,UNKNOWN,어 형 링스야
00:57:27,3447.36,00:57:35,3455.25,UNKNOWN,링스형이야
00:57:35,3455.25,00:57:40,3460.19,UNKNOWN,이 새끼 어디갔냐
00:57:40,3460.19,00:57:42,3462.19,UNKNOWN,확킬했어?
00:57:42,3462.19,00:57:44,3464.19,UNKNOWN,아니
00:57:44,3464.19,00:57:47,3467.7,UNKNOWN,여기 여기
00:57:47,3467.7,00:57:51,3471.65,UNKNOWN,내가 찍은데 있어
00:57:51,3471.65,00:58:02,3482.58,UNKNOWN,아
00:58:02,3482.58,00:58:11,3491.14,UNKNOWN,어 죽었다
00:58:11,3491.14,00:58:16,3496.72,UNKNOWN,군수가 좋더라니
00:58:16,3496.72,00:58:18,3498.72,UNKNOWN,링스의 몇 배율임?
00:58:18,3498.72,00:58:22,3502.58,UNKNOWN,6배율임 빨리 가서 보거든
00:58:22,3502.58,00:58:24,3504.58,UNKNOWN,위층에 있어 위층에
00:58:24,3504.58,00:58:26,3506.58,UNKNOWN,위층은 어떻게 갔냐?
00:58:26,3506.58,00:58:30,3510.88,UNKNOWN,그냥 밖에서 가지던데?
00:58:30,3510.88,00:58:36,3516.34,UNKNOWN,밖에서 올라갔어 밖에서
00:58:36,3516.34,00:58:43,3523.14,UNKNOWN,아 위험한데 위에
00:58:43,3523.14,00:58:45,3525.14,UNKNOWN,맞아 양각이야 지금
00:58:45,3525.14,00:58:47,3527.14,UNKNOWN,그 쪽에서 쐈어
00:58:47,3527.14,00:58:49,3529.14,UNKNOWN,오른쪽에 기절시키고 왼쪽에 다 죽은
00:58:49,3529.14,00:58:56,3536.06,UNKNOWN,3명이네
00:58:56,3536.06,00:59:18,3558.77,UNKNOWN,오케이 1대1
00:59:18,3558.77,00:59:20,3560.77,UNKNOWN,링스?
00:59:20,3560.77,00:59:22,3562.77,UNKNOWN,링스 어디?
00:59:22,3562.77,00:59:24,3564.77,UNKNOWN,어디로 가야되는거야?
00:59:24,3564.77,00:59:26,3566.77,UNKNOWN,아
00:59:26,3566.77,00:59:28,3568.77,UNKNOWN,링스 얘기하지 말지
00:59:28,3568.77,00:59:30,3570.77,UNKNOWN,아
00:59:30,3570.77,00:59:36,3576.35,UNKNOWN,아 짜증나네
00:59:36,3576.35,00:59:38,3578.35,UNKNOWN,링스 갑자기 잘 빼고 있는데
00:59:38,3578.35,00:59:40,3580.35,UNKNOWN,링스 이지랄해가지고
00:59:40,3580.35,00:59:42,3582.35,UNKNOWN,형도 마음이 흔들렸잖아
00:59:42,3582.35,00:59:44,3584.35,UNKNOWN,아이 꼴봤네
00:59:44,3584.35,00:59:56,3596.24,UNKNOWN,개웃기네
00:59:56,3596.24,00:59:58,3598.24,UNKNOWN,아 나도 링스 되니까
00:59:58,3598.24,01:00:00,3600.24,UNKNOWN,총알 수준도 없어서
01:00:00,3600.24,01:00:02,3602.24,UNKNOWN,천천히 쏘다가 뒤집어
01:00:02,3602.24,01:00:09,3609.78,UNKNOWN,근데 왜 이거만 하냐고?
01:00:09,3609.78,01:00:11,3611.78,UNKNOWN,빠른 참가로 하고 있지 않나 우리?
01:00:11,3611.78,01:00:17,3617.9,UNKNOWN,아닌가? 이거 지정했나요?
01:00:17,3617.9,01:00:22,3622.53,UNKNOWN,내가?
01:00:22,3622.53,01:00:24,3624.53,UNKNOWN,아 카라퀸이라 해놨어
01:00:24,3624.53,01:00:35,3635.33,UNKNOWN,다음엔 빠른 참가로 하죠
01:00:35,3635.33,01:00:47,3647.22,UNKNOWN,피의 맛을 보러 가실?
01:00:47,3647.22,01:00:54,3654.4,UNKNOWN,도로 던져라
01:00:54,3654.4,01:00:56,3656.4,UNKNOWN,아 아
01:00:56,3656.4,01:01:02,3662.82,UNKNOWN,어 됐다 느려 느려
01:01:02,3662.82,01:01:04,3664.82,UNKNOWN,아하하하
01:01:04,3664.82,01:01:09,3669.15,UNKNOWN,ㅈㄴ 못 맞춰
01:01:09,3669.15,01:01:19,3679.98,UNKNOWN,그냥 춤춰버려
01:01:19,3679.98,01:01:26,3686.62,UNKNOWN,간다아
01:01:26,3686.62,01:01:43,3703.47,UNKNOWN,어디로 갈까?
01:01:43,3703.47,01:01:45,3705.47,UNKNOWN,노란핑 찍은 곳에
01:01:45,3705.47,01:01:47,3707.47,UNKNOWN,근데 늦을 것 같다? 느낌이
01:01:47,3707.47,01:01:49,3709.47,UNKNOWN,아닌가?
01:01:49,3709.47,01:01:51,3711.47,UNKNOWN,할만 할지도?
01:01:51,3711.47,01:01:53,3713.47,UNKNOWN,아닌가?
01:01:53,3713.47,01:01:55,3715.47,UNKNOWN,ㅅㅂ 늦었다 나 여기 간다
01:01:55,3715.47,01:02:23,3743.74,UNKNOWN,ㅅㅂ
01:02:23,3743.74,01:02:27,3747.09,UNKNOWN,안돼에에에에
01:02:27,3747.09,01:02:31,3751.36,UNKNOWN,까비이이
01:02:31,3751.36,01:02:33,3753.36,UNKNOWN,니 어떤 새끼야
01:02:33,3753.36,01:02:37,3757.34,UNKNOWN,그 안에 있어
01:02:37,3757.34,01:02:39,3759.34,UNKNOWN,하하하하
01:02:39,3759.34,01:02:41,3761.34,UNKNOWN,아주 화끈하게 죽는구만
01:02:41,3761.34,01:02:43,3763.34,UNKNOWN,동료가 죽었으면 함께 해야지
01:02:43,3763.34,01:02:56,3776.64,UNKNOWN,빠른 참가
01:02:56,3776.64,01:03:06,3786.99,UNKNOWN,쏨큐보단 듀오가 더 빨리 잡히긴 하네
01:03:06,3786.99,01:03:08,3788.99,UNKNOWN,어쩔 수 없나
01:03:08,3788.99,01:03:35,3815.92,UNKNOWN,아
01:03:35,3815.92,01:04:09,3849.79,UNKNOWN,여기 가자
01:04:09,3849.79,01:04:18,3858.29,UNKNOWN,저기 별게 다 있다
01:04:18,3858.29,01:04:20,3860.29,UNKNOWN,순천이야?
01:04:20,3860.29,01:04:22,3862.29,UNKNOWN,아니야 여기는 약간 구례시
01:04:22,3862.29,01:04:24,3864.29,UNKNOWN,구례군 같은 느낌으로 하다가
01:04:24,3864.29,01:04:29,3869.65,UNKNOWN,광양 느낌
01:04:29,3869.65,01:04:33,3873.89,UNKNOWN,순천은 시라고
01:04:33,3873.89,01:04:35,3875.89,UNKNOWN,강경으로 갈 거야?
01:04:35,3875.89,01:04:37,3877.89,UNKNOWN,어허
01:04:37,3877.89,01:04:41,3881.23,UNKNOWN,근데 좀 멀다 차 끌고 갈까?
01:04:41,3881.23,01:04:43,3883.23,UNKNOWN,차? 좋지 드라이브
01:04:43,3883.23,01:04:45,3885.23,UNKNOWN,가다가
01:04:45,3885.23,01:04:47,3887.23,UNKNOWN,저기 뭐냐
01:04:47,3887.23,01:04:52,3892.24,UNKNOWN,오오 내린다 두명
01:04:52,3892.24,01:04:56,3896.06,UNKNOWN,차 발견
01:04:56,3896.06,01:04:58,3898.06,UNKNOWN,나 핑 찍었어
01:04:58,3898.06,01:05:00,3900.06,UNKNOWN,오케이
01:05:00,3900.06,01:05:02,3902.06,UNKNOWN,두명 내리는데 어떡할까요?
01:05:02,3902.06,01:05:04,3904.06,UNKNOWN,우린 도망가야지
01:05:04,3904.06,01:05:14,3914.96,UNKNOWN,자 출발 출발
01:05:14,3914.96,01:05:16,3916.96,UNKNOWN,레츠고
01:05:16,3916.96,01:05:18,3918.96,UNKNOWN,아 벽지
01:05:18,3918.96,01:05:24,3924.29,UNKNOWN,구도가 짱이여
01:05:24,3924.29,01:05:26,3926.29,UNKNOWN,나 이거 젤리 챙겨왔거든
01:05:26,3926.29,01:05:28,3928.29,UNKNOWN,브이 눌러봐 브이
01:05:28,3928.29,01:05:30,3930.29,UNKNOWN,젤리 하나 먹어
01:05:30,3930.29,01:05:32,3932.29,UNKNOWN,입에 넣어줄게
01:05:32,3932.29,01:05:34,3934.29,UNKNOWN,오우 씨발 전방주시
01:05:34,3934.29,01:05:36,3936.29,UNKNOWN,노래 틀어야겠다
01:05:36,3936.29,01:05:38,3938.29,UNKNOWN,노래 저거 뭐냐
01:05:38,3938.29,01:05:40,3940.29,UNKNOWN,그 코요테 노래 틀게요
01:05:40,3940.29,01:05:46,3946.19,UNKNOWN,함 해봐
01:05:46,3946.19,01:05:51,3951.55,UNKNOWN,아 잠깐만 오오오오
01:05:51,3951.55,01:05:53,3953.55,UNKNOWN,놀러갈 때는 또 그런
01:05:53,3953.55,01:06:00,3960.26,UNKNOWN,노잉 포레방 해줘야지
01:06:00,3960.26,01:06:02,3962.26,UNKNOWN,어우 이제 휴대폰 왜 이렇게 걸려
01:06:02,3962.26,01:06:04,3964.26,UNKNOWN,아 프로젝트는 왜 탈때냐
01:06:04,3964.26,01:06:06,3966.26,UNKNOWN,아아
01:06:06,3966.26,01:06:08,3968.26,UNKNOWN,오케이
01:06:08,3968.26,01:06:10,3970.26,UNKNOWN,아아 보험 접수해
01:06:10,3970.26,01:06:12,3972.26,UNKNOWN,너는 그쪽 라인을 털어
01:06:12,3972.26,01:06:19,3979.02,UNKNOWN,오케이
01:06:19,3979.02,01:06:21,3981.02,UNKNOWN,아무도 없는 곳에서 파밍하는게 이렇게 힐링되냐
01:06:21,3981.02,01:06:23,3983.02,UNKNOWN,이런 게임이 아닌데
01:06:23,3983.02,01:06:25,3985.02,UNKNOWN,형 현실을 봐 현실을
01:06:25,3985.02,01:06:27,3987.02,UNKNOWN,여기 밖에 보면 이런 맵 있잖아
01:06:27,3987.02,01:06:32,3992.58,UNKNOWN,어 어
01:06:32,3992.58,01:06:52,4012.34,UNKNOWN,다음 집
01:06:52,4012.34,01:06:55,4015.78,UNKNOWN,왜
01:06:55,4015.78,01:07:11,4031.82,UNKNOWN,까불까
01:07:11,4031.82,01:07:17,4037.76,UNKNOWN,반척
01:07:17,4037.76,01:07:37,4057.14,UNKNOWN,도대체 뭐하고 다니지
01:07:37,4057.14,01:07:39,4059.14,UNKNOWN,그 다음은 저쪽 집을 털고
01:07:39,4059.14,01:07:42,4062.93,UNKNOWN,야 우리 자기장이 씨발
01:07:42,4062.93,01:07:44,4064.93,UNKNOWN,레전드인데
01:07:44,4064.93,01:07:49,4069.97,UNKNOWN,했잖아 차
01:07:49,4069.97,01:07:55,4075.62,UNKNOWN,나 이제 보다 이제 보다
01:07:55,4075.62,01:07:59,4079.02,UNKNOWN,나 챙겨
01:07:59,4079.02,01:08:06,4086.27,UNKNOWN,던질게 최고야 이 게임은
01:08:06,4086.27,01:08:16,4096.59,UNKNOWN,뭐야 문이 없잖아
01:08:16,4096.59,01:08:24,4104.96,UNKNOWN,mk12 넣어야지
01:08:24,4104.96,01:08:31,4111.95,UNKNOWN,왜
01:08:31,4111.95,01:08:33,4113.95,UNKNOWN,배율 잘 나오긴 하더라 테이거에서
01:08:33,4113.95,01:08:45,4125.81,UNKNOWN,아니야 그렇지 않아
01:08:45,4125.81,01:08:53,4133.31,UNKNOWN,왜 이렇게 수류탄이 안 나오냐
01:08:53,4133.31,01:09:06,4146.32,UNKNOWN,아 할머니 집은 느낌이네
01:09:06,4146.32,01:09:14,4154.4,UNKNOWN,고급 상자 개많다
01:09:14,4154.4,01:09:16,4156.4,UNKNOWN,혹시 보내니까 기름통 4번에 챙겨
01:09:16,4156.4,01:09:31,4171.78,UNKNOWN,내가 챙기긴 했는데
01:09:31,4171.78,01:09:33,4173.78,UNKNOWN,재동기 줄까요
01:09:33,4173.78,01:09:35,4175.78,UNKNOWN,재동기
01:09:35,4175.78,01:09:40,4180.11,UNKNOWN,어 군형 적기다
01:09:40,4180.11,01:09:45,4185.86,UNKNOWN,왜 이렇게 뭐가 많다고
01:09:45,4185.86,01:09:47,4187.86,UNKNOWN,이렇게 안 주워지냐
01:09:47,4187.86,01:09:49,4189.86,UNKNOWN,진통제가 많나
01:09:49,4189.86,01:09:54,4194.9,UNKNOWN,지금 풀도핑 해버려야겠다
01:09:54,4194.9,01:10:12,4212.7,UNKNOWN,데퀴즈 하나
01:10:12,4212.7,01:10:14,4214.7,UNKNOWN,있어야 되는데
01:10:14,4214.7,01:10:16,4216.7,UNKNOWN,뭐 있어야 된다고
01:10:16,4216.7,01:10:22,4222.48,UNKNOWN,데퀴즈
01:10:22,4222.48,01:10:24,4224.48,UNKNOWN,판처다
01:10:24,4224.48,01:10:26,4226.48,UNKNOWN,둘 중에 한 명 판처들과
