시작 시간,종료 시간,내용
01:23:40.32,01:23:40.42,그렇다고.
01:23:40.44,01:23:40.48,어?
01:23:43.60,01:24:12.76,사실 말했을 뿐인데 유도 이지랄하고 있네 그러긴 해 딱 중립이랄까?
01:24:13.13,01:24:15.31,모르겠어요.
01:24:15.45,01:24:17.36,경계가 되게 애매하달까?
01:24:47.10,01:25:12.99,네버피셜 네이버 웹툰은 차별 시장이다 난 사실만을 말했을 뿐 미친 새끼 아니야?
01:25:13.01,01:25:13.63,"네, 소리 즐기고, 네, 빛나는 느낌으로 가고 싶습니다."
01:25:13.65,01:25:13.83,여러분 가실까요?
01:25:13.85,01:25:13.89,네!
01:25:13.91,01:25:14.15,"오케이, 그럼 가시죠!"
01:25:17.37,01:25:42.99,노래 나와요 네이버 수위를 어느 정도로 잡을지는 몰라도 그래도 난 네이버도 요새는 괜찮다 생각하는데?
01:25:43.01,01:25:43.87,다 웹툰 언급해서 미안하긴 한데 계획순에서 배드신 나오는 거 보고 감탄했어 순
01:25:45.57,01:25:47.92,이것도 재밌죠
01:25:57.55,01:26:24.86,"레바형, 나 서연이가 너무 좋은데 우는 거 그려주면 좋을 것 같아."
01:26:24.88,01:26:25.78,자세히는 자기 지켜주려다 다친 남자애 옆에서 펑펑 울면서 걱정해주는 장면이 좋아.
01:26:25.81,01:26:26.10,내가 주로 하는 망상이거든.
01:26:26.47,01:26:37.99,궁금한 게 있는데요.
01:26:50.17,01:26:50.55,매주 스토리는 어떻게 찾는 거예요?
01:26:50.57,01:26:51.27,연출도 하고 대사도 짜고 그림도 그리고 작가님들 엄청 신기해요.
01:26:51.29,01:26:51.77,그걸 좋아하는 사람들이 만화가 해먹는 거죠.
01:26:58.08,01:27:18.50,진짜 100박 맞은 거냐고요?
01:27:18.52,01:27:18.60,아니요?
01:27:23.16,01:27:43.43,다음 영상에서 만나요.
01:27:51.14,01:28:12.68,으 으 으 네이버가 남성형 19금만 허용한다 치면 맷돌 캐릭 2명 넣으면 되는 거 아니야?
01:28:12.70,01:28:13.34,사실 레바가 남성형만 된다고 한 것이 빌드업 쌓았던 거임?
01:28:13.36,01:28:13.64,맷돌 이모티콘부터 빌드업?
01:28:13.66,01:28:13.90,레바 선견지명 무섭다!
01:28:35.92,01:29:01.53,오늘도 사랑한다고요 고마워요 그래도 요새 저 오늘 좀 붓기가 빠져 보이지 않나요 얼굴이?
01:29:01.55,01:29:01.69,기분 탓인가?
01:29:03.58,01:29:18.18,좀 짜고 매운 걸 안 먹어서 그런가 목주름은 선명하다고?
01:29:18.20,01:29:28.00,그건 초릴 때부터 그랬어요 이 말도 이제 지치지만 아토피 때문에 스테로이드 연고 발라서 착색이 됐거든
01:29:29.73,01:29:55.83,와 안경 쓴 이승권 와 쇄골 드러난 이승권 너무 섹시하다 진짜 존나 잘생겼어요 고마워요 와 피브로이더 드득
01:30:00.60,01:30:20.77,너너너넌
01:30:38.35,01:30:39.39,중국당면 뭐냐고?
01:30:39.55,01:31:06.77,그래도 알아보시네요 놀랍다 군모자가 중국당면 아니야?
01:31:07.46,01:31:18.54,다른 건가?
01:31:18.56,01:31:28.96,잘 모르겠네 마라탕 아니야 엽떡 시켜 먹는 거라고 엽떡은 나도 먹어봤으니까 마라탕은 나 배달로 한 번도 안 먹어봤어
01:31:44.77,01:32:00.01,어 맞아 가게에서는 먹어봤지 말았다.
01:32:00.03,01:32:01.68,드디어 이 만화를 작업한 날이 오다니?
01:32:01.70,01:32:04.24,저도 이거 그리면서 그 생각했어요.
01:32:04.26,01:32:10.11,이 새끼들을 드디어 그리네 그 생각.
01:32:10.13,01:32:10.69,엽떡 먹는다고 하면 들따끼기라는 소리 듣는다 진짜.
01:32:11.18,01:32:35.18,존나 평생 낙서용으로만 쓸 줄 알았는데 얼마나 게을렀으면 야 이 개자식 아니다 됐다 이제 말하기도 지친다 화장실 다녀올게요
01:33:06.11,01:33:29.99,다음 영상에서 만나요.
01:33:35.77,01:33:46.39,다음 영상에서 만나요.
01:34:12.26,01:34:32.48,예도는 엑스트라에요
01:34:50.78,01:35:10.90,아직 안 정했어요
01:35:12.85,01:35:40.52,이거 구상할 때 초유기 내가 지금 고3쯤 끝낼법한 시간이 지났으니 진짜 오래되긴 했네.
01:35:40.54,01:35:41.18,이제 그 애들이 대학교 졸업할 때쯤이면 연재 끝나 있겠지?
01:35:41.20,01:35:41.56,이사시삼오에가오모유메노가다리카타모
01:35:42.25,01:36:07.65,중성을 했다기 보다는 그냥 캐릭터 디자인만 미리 낙서 때마다 썼던거라서
01:36:08.96,01:36:34.26,좋아요 대신 박아영하고 친구로 박나연도 있으면 라인도 맞고 좋은데 고집 좀 그만 부렸으면.
01:36:56.53,01:37:18.91,그녀는 그녀는 그녀는 그녀는 그녀는
01:37:25.14,01:37:51.90,으 으 으
01:37:53.59,01:38:22.45,다들 컬러가 더 어렵... 대체로 다 어렵다고 생각하나 보네 난 컬러가 하나 보다 흑백이 더 어렵다고 생각하는 파라서
01:38:32.96,01:38:51.86,다음 영상에서 만나요.
01:39:20.38,01:39:40.82,그림 왜 이렇게 잘 그려?
01:39:40.84,01:39:40.92,고마워요
01:39:44.17,01:40:00.14,다음 영상에서 만나요.
01:40:01.47,01:40:15.04,고맙습니다.
01:40:51.08,01:41:18.64,재미가 없진 않았어 그냥 묘하게 뭐랄까 본지 하도 오래돼서 감상도 까먹어버렸다
01:41:21.56,01:41:43.14,안봤어야지
01:43:07.56,01:43:23.53,내가 형 예비군 가서 발렌타인 21년산 사왔는데 이거 원래 이렇게 맛이 없음 왜 유명한 거지?
01:43:23.56,01:43:24.32,다른 거랑 이거저거 비교해가면서 마시면 그래도 괜찮다는 느낌 받을걸?
01:43:24.34,01:43:25.98,아니면 취향이 안 맞는 걸 수도 있어요.
01:44:08.92,01:44:11.90,외지주처럼 싸움물로 바뀌는 거 아니야?
01:44:11.92,01:44:15.72,얘들이 싸우는 것도 궁금한데?
01:44:15.74,01:44:16.60,그렇게 말하니까
01:44:37.71,01:44:59.10,여러분 저 올해 첫 동원 예비군인데 힘 있나요?
01:44:59.12,01:44:59.82,다가영이 수령하고 난 다음 키 커지고 가슴 커지고 ㅈㅇ 세질 때
01:45:20.40,01:45:47.75,아 맞다 형 이건 말해야겠어 저번 피드백 때 만화도 있고 피드백 받았는데 왜 별말 안 하고 넘긴 거야 덕분에 교수님한테 개털렸어 거세 의도가 어쩌고 저쩌고 하면서 형 때문이야 왜 나 때문이야 서연이가 아영이 번쩍 들어서 수플렉스 갈비면서 나레이션으로 이름 홍서연 특기 레슬링 하면 바로 네이버 학원 무리잖아 크크크크
01:45:49.70,01:46:18.43,얘네 이제 싸우는 게 머리끄덩이 잡고 귓사대기 갈기는 게 아니라 토라토라해서 아미랑 카이가 싸우는 거 마냥 드롭킥 날리고 책상이랑 의자 엎어지고 그런 거 나오는 거지?
01:46:18.45,01:46:19.49,싸울 거면 그렇게 싸워야지 단발랑경 좀 반응 오네 웹툰 연재하면 보통 주 몇 시간 작업하세요?
01:46:20.45,01:46:48.19,일주일 다 써요 작가들은
01:46:49.93,01:47:11.43,너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너너�
01:47:13.50,01:47:39.10,그건 맞아요 스키장 조난 에피소드 있냐고요?
01:47:39.12,01:47:40.62,그건 미카 만화 때 썼는데
01:47:42.95,01:47:51.89,다음 영상에서 만나요.
01:48:03.22,01:48:19.49,다음 영상에서 만나요.
01:48:38.20,01:48:45.67,수학여행 산으로 가냐 바다로 가냐고 글쎄요 바다가 낫지 않을까?
01:48:45.93,01:49:07.29,아니 댓글로 수학여행 바다 옆에서도 애들 수영복 입은 거 궁금하다 막 이런 댓글 있으면 갑자기 산으로 가버릴지도 모르고 왠지 왠지 그럴 것 같아 둘 다 가면 되는 거 아님?
01:49:14.66,01:49:31.91,얘네 수학여행은 교토다 수학여행 받아 놀러가면 수영복으로 스쿨미즈 입고 오늘 하나 있어야 함
01:49:44.87,01:50:07.06,모르겠고 돌핀 팬츠는 많이 그려다오 너 그렇게 반골귀질 부리면 이제 온가조리 쉽히 대댓으로 올라가고 그러면 죄송합니다 하고 사직을 올라오고 바로 그 다음화에 보너스 컷신 넣어주겠지 보인다구요?
01:50:14.45,01:50:19.18,그림자 넣고 안넣고 차이 되게 크지 않나요?
01:50:19.20,01:50:33.05,그림자는 필수불가결이요
01:50:53.92,01:51:16.84,그 애미가 여학생들 수영복 몰래 패돌려서 남학생들 보고 표 외우면 여학생들 수영복 나눠준다고 할 때 그럴 만한데
01:51:25.58,01:51:51.30,어 근데 그림자 자라는 러쉬 구하기 힘든데 씨발 AI가 안해주냐고 얘 개자식아 수제 만두집에서 비비고 만두 팔고 있었다 그런거 들키면 소비자 기만이야
01:52:01.20,01:52:07.49,다 니가 해야지 어쩌겠냐?
01:52:07.57,01:52:09.87,그러니까 그걸 납득하는 사람도 있겠죠.
01:52:09.89,01:52:13.70,근데 요즘에 AI 전화를 존나 많이 듣을걸?
01:52:15.06,01:52:24.73,이제 너무 발전해서 티가 잘 안 날 뿐이지.
01:52:24.75,01:52:25.17,끈기야 가벼워하고 맛만 좋으면 김정한이
01:52:28.07,01:52:53.00,그쵸 그렇게 생각하는 사람도 있고 아닌 사람도 있잖아 다른 건 모르겠고 먹을 거에도 식품성분표 있듯이 AI 썼으면 썼다고 마지막에 달아야
01:53:08.64,01:53:11.80,그림은 못그려도 열정인데 어시지원 가능?
01:53:11.82,01:53:11.90,아니요?
01:53:11.92,01:53:29.60,그 열정으로 공부해서 와 왜 서순이 바뀌었어?
01:53:29.62,01:53:35.89,글쎄... 모르겠다 그런 문제는 너무...
01:53:38.67,01:53:48.68,나 어시 시켜주면 잘할 자신 있음.
01:53:48.70,01:53:49.99,"컴퓨터공학과 학점, 학점 내근대, 취사병 전역, 아르바이트, 편의점, 꽃집, 고깃집 1년씩 이 정도면 경력 괜찮지?"
01:53:50.01,01:53:50.29,그림은 그릴 줄 모름.
01:54:19.51,01:54:41.20,말 그대로지.
01:54:47.03,01:55:11.57,어떻게 설명하라고 하니까 말이 안 나오네 일단 나만큼은 해야 존나 중요 안 그러면 쓰는 의미 없으니까
01:55:25.10,01:55:26.91,그럼 작가잖아?
01:55:27.01,01:55:30.83,아니 아니 어씨가 그림 더 잘 그린다니까 원래?
01:55:32.65,01:55:50.20,안 해본 사람은 모르는데 어씨가 그림 더 잘 그려요 작가보다
01:55:53.05,01:56:16.22,그림 몰빵 같은 게 아니라 그 어시들은 기본적으로 대가를 받고 작업하는 사람들이라서 자기 남의 그림에 더 어시를 하는 거니까 더 신경을 많이 쓴단 말이야 적어도 자기 그림보단
01:56:19.05,01:56:20.68,그런 사람들은 왜 자기 작품 안 하냐고?
01:56:20.69,01:56:47.39,자기 작품을 하나 하고 끝나고 다음 작품 할 때까지 먹고 살아야 되니까 그때 시간 동안 어시스트 하는 사람도 있죠.
01:56:50.27,01:57:09.93,오 뭐야 드디어 신작인가요?
01:57:09.95,01:57:10.47,기대할게요.
01:57:10.49,01:57:12.21,애들 전반적인 능지 수준?
01:57:12.29,01:57:12.53,그것도 스포야.
01:57:15.25,01:57:38.94,끝!
01:57:40.86,01:57:51.22,ㅇㅌ 내가 어시 할래 ㅇㅇ 대신 그림자는 형이 3mm 다 빠주라.
01:57:51.24,01:57:51.96,그럼 내가 검은색으로 색칠 정도는 해줄 수 있어.
01:57:51.98,01:57:52.10,미친 새끼.
01:57:52.12,01:57:52.54,그럴 거면 내가 하지 왜 어시 쓰는데.
01:58:11.86,01:58:34.02,적어도 난 뭐 방식은 바뀔전정 내가 봤을 때 재밌으면 장땡이야 그럼 내 개그코드랑 비슷한 사람들이 많아 보겠지
01:58:49.46,01:59:08.76,레바는 버퍼를 뽑고 싶은데 지원하는 애들이 무리 태초 세시거나 배틀크루 같은 애들밖에 없는 이 현실 니 만족에 드는 어시 찾을 수는 있는 거지?
01:59:08.78,01:59:16.31,크크 그냥 너가 다 해라 누구 뽑지 말고 그럼 동료 작가 중에 연재 끝난 사람들 꼬셔보죠 그래서 단투가 올해 안에 지금 하나 다 끝나거든요 그래서 그 새끼 좀 불려볼까도 싶어
01:59:18.32,01:59:30.87,단풍견은?
01:59:30.89,01:59:41.49,자기도 그렇게 하고.. 걔는 만화 끝나고 좀 그런 생활을 하고 싶어해 어시스트로 그냥 밥벌이 하면서 일생을 즐기고 싶어해
01:59:50.53,02:00:17.76,로맨틱恋의 안테나는 바람에 어딘가에飛어갔다.
02:00:17.78,02:00:17.90,거짓말이지?
02:00:17.92,02:00:18.10,차갑게 흔들렸다.
02:00:18.12,02:00:18.54,거실의 구멍에 조금은 마음이 흔들린다.
02:00:18.56,02:00:18.68,바쁜 운명.
02:00:20.48,02:00:35.46,저도 만화 그림 다 할 줄 알아요.
02:00:35.48,02:00:36.12,왜 스토리 작가라고 그림을 못 그릴 거라 생각할까 사람이?
02:00:36.14,02:00:36.20,뭐가?
02:00:47.47,02:01:16.85,만화가들 얘기할 거면 저기 호에로펜 그거 재밌어요
02:01:19.13,02:01:39.06,진짜 만화가라면 공감 100%만화 아니 스토리 글그림이 나눠지면 그만큼 아니다
02:01:40.29,02:02:04.76,더 신경을 많이 쓰죠 드리는 시간은 비슷해 글그림 다 하는 사람이나 글그림 나눠서 하는 사람이나 일주일이라는 시간은 한정적이고 그 시간 안에 최적의 작품을 뽑아야 되니까 둘 다 족고생한다고
02:02:06.75,02:02:15.29,이야 근데 작업하는 거 보니까 옛날 네이버 블로그 시절이랑 레바 발작 그림돈에 생각나서 참 격세지감이네 레바야 레코단들은 내가 나랑스럽다.
02:02:28.13,02:02:39.52,다음 영상에서 만나요.
02:02:44.75,02:03:04.98,다음 영상에서 만나요.
02:03:04.97,02:03:28.63,다음 영상에서 만나요.
02:03:37.10,02:04:00.28,뭐 패러디는 데스노트밖에 없는데 아직 근데 은근히 막상 그리고 보니 존나 잘 어울려서 에반게리온?
02:04:00.54,02:04:03.00,이 자세는 뭐 그냥 통상적인 자세 아니에요?
02:04:03.30,02:04:06.53,딱히 에반게리온을 패러디하고자 넣은 건 아닌데
02:04:16.38,02:04:44.67,이쪽 세계관에선 레바툰 더속사가 월클 만화라서 종종 보일 듯?
02:04:47.36,02:05:08.26,근데 내가 아는 만화 쪽 작가들 적어도 찐 시각 디자인 쪽 외에 애니 창작과 애들은 진짜 잘생기고 찐 인싸 아니면 못 살아남은 것 같은 미야자키님의 말이 옳아서 돌리는 게 아니라 아쉬운 거지
02:05:17.38,02:05:38.65,중기오빠 노래도 오랜만에 듣네.
02:05:38.67,02:05:39.19,내가 자켓딸은 봤는데 자기 만화 딸은 신박하다.
02:05:49.67,02:05:52.65,볼롤리야 행성이냐고?
02:05:52.67,02:05:52.75,글쎄요?
02:05:52.77,02:06:03.80,그냥 어느 시간대든 잘 지내는데 근데 짜놓고 그리냐고?
02:06:03.82,02:06:04.84,대충?
02:06:04.86,02:06:14.39,여기 뒤에 보면 윗선이 있어요 물론 윗선을 그린다고 이대로 그리진 않습니다
02:06:19.42,02:06:48.11,뭔 소리야..
02:06:51.38,02:07:17.45,으 으
02:07:19.44,02:07:41.33,롤로그 언제 업로드 되냐고 아 이제 씨발 아니 1화까지 다 만들고 아 씨발 만화가 연재가 그렇게 뚝딱 바로 올라오진 않아요
02:07:50.79,02:08:04.61,변명하지 마라고?
02:08:04.63,02:08:09.14,됐다 마치 직장인한테 어?
02:08:09.20,02:08:14.42,회사 일 1시간 만에 빨리 끝내고 빨리 퇴근하면 되지 않느냐 그런 소리랑 비슷하다고 생각해요
02:08:15.41,02:08:38.11,나나나나나나
02:09:03.80,02:09:28.49,스토리 없이도 있냐고요?
02:09:28.77,02:09:30.49,쓰는 사람도 있긴 해요!
02:09:30.66,02:09:53.97,그러니까 스토리어시라는 게 종류가 꽤 다양한데 그러니까 자기가 쓴 스토리를 미리 한번 봐주고 그거에 대한 대화를 나누는 그런 사람을 또 스토리어시라고 하기도 하고요
02:09:58.30,02:10:17.07,보통 팀 프로젝트에서 그렇게 스토리어시 라는게 존재하죠 막 스튜디오 내에서 만드는 작품이나 뭐 흔한 그건 아니에요
02:10:26.60,02:10:56.24,음 음 음 음 음 음
02:10:58.78,02:11:10.21,다음 영상에서 만나요.
02:11:54.52,02:11:55.34,벌써 5시라고?
02:11:55.94,02:12:09.56,아이고 ㅅㅂ 깜짝이야 미친놈 아니야 시계 볼 줄 몰라?
02:12:30.73,02:12:56.40,스튜디오에서 하나 파트 맞춰서 월급 받으면서 사시는 분도 있죠 뭐 그림 일은 찾으면 되게 종류가 다양합니다만
02:13:07.08,02:13:31.13,으 으 으
02:13:35.96,02:13:36.70,부천지방에 화실로 쓰면?
02:13:37.10,02:13:49.47,아니 그럼... 거기 오가는데 왕복 2시간인데?
02:14:18.78,02:14:42.27,포트폴리오부터 올려보세요 그렇게 말하는 사람치고 잘하는 사람을 제가 개인적으로 못봤거든요?
02:14:42.29,02:14:44.69,흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐 흐흐흐흐흐 흐흐흐흐흐 흐흐흐흐흐 흐흐흐흐흐 흐흐흐흐흐 흐흐흐흐흐 흐흐흐흐
02:14:47.32,02:15:13.12,아니 그 어시하겠다 하고 자기 진짜 잘한다 라고 어필하는 사람들 중에 잘한 사람을 못봤어요 차라리 부족한 실력이나마 지원해봅니다 이런 분들이 존나 잘해 아 허리 아파
02:15:17.21,02:15:28.70,말투에서 판가름 나기보다는 일단 콧볼까진 봐야죠 가사도웅이 어시스트는 안 뽑나요 간식 제공도 할 자신 있음
02:15:44.04,02:15:52.82,너무 기죽지 마세요.
02:15:52.84,02:15:54.15,"그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그, 그,"
02:16:38.71,02:16:43.44,수입 반만 주면 메이드 해줄 수 있다고요?
02:16:43.46,02:17:06.41,미친놈 그냥 메이드를 고용하지 왜 카페 매니저라고?
02:18:33.56,02:18:49.48,타블렛 화면이 보이는 명도가 이정도라서
02:19:00.04,02:19:04.62,시청해주셔서 감사합니다.
02:20:04.79,02:20:23.17,일본 쪽은 주수회전 작가가 신입들 육성한다는데 우리나라도 비슷한 거 있으려나 최근에 유퀴즈에 허용만 대작가님이 나오시던데 그런 육성 쪽으로는 뭐가 있으려나 등등 익명으로 해야 하나 슬슬 육성 프로그램이야 많죠
02:20:43.74,02:21:04.14,음...
02:21:07.55,02:21:32.30,만화가들은 지금 그리는 만화 망하면 다음은 뭐 먹고 살지 하면서 사냐고?
02:21:32.60,02:21:36.41,90%가 대체로 그런 마인드가 가지고 있죠
02:21:39.20,02:22:07.98,하지만 겉으로 드러내지는 않죠 작가들 평소에 뭐 만화 얘기 존나 하다가 술 먹는 자리 가면 막 아 씨발 이번 뭐 이번 거 잘 안 돼서 뭐 씨발 딴 거 해야 된다 막 그런 얘기 막 진지한 얘기 나오면
02:22:08.65,02:22:28.65,다들 환상 속에서 사는 사람들이라서 술 먹으면 현실로 돌아와 고마워요
02:22:37.78,02:22:52.06,다음 영상에서 만나요.
02:23:30.68,02:23:35.07,꼭 보고 싶은 작가 있냐고요?
02:23:35.09,02:23:35.25,글쎄요?
02:23:35.27,02:23:45.82,난 작품을 보고 싶어하지 만화 그 당... 만화가 당사자를 막 만나고 싶다 그런 생각은 아 난 기기 작가님을 한번 만나보고 싶다 있네요
02:24:04.95,02:24:30.91,이학작가님은 이미 인스타를 하셔서 실물이 공개되시지 않았나?
02:24:38.86,02:25:07.80,어 나도 모자키처럼 우리집에 출퇴근하는 어시스트들 있으면 좋겠다
02:25:10.33,02:25:11.17,여자여야 되냐고?
02:25:11.53,02:25:21.92,아니요 성별 딱히 상관 없는데?
02:25:22.06,02:25:23.84,바쿠안에 나오는데 교통비도 줘야 된다고?
02:25:23.86,02:25:25.10,그건 당연하지!
02:25:25.12,02:25:38.51,교통비 안 주고 오가라고 하면 친놈 아니야?
02:25:39.91,02:25:51.71,지방에 사는 사람은 어떡하냐고?
02:25:51.73,02:25:51.85,아쉬운거죠.
02:25:51.87,02:25:52.35,옷이 생기면 작업방 계약할걸?
02:25:52.65,02:25:52.73,아니요.
02:25:56.10,02:26:07.13,요즘 누가 화실을 꾸며서 하시는 분도 있지만 대체로 디스코드로도 충분하죠.
02:26:08.50,02:26:31.26,실력 좋고 착한 애가 우리 집에서 굳이 살까?
02:26:33.10,02:27:01.64,아니 진짜 꼭 잡아야 될 정도로 존나 잘한 사람이면 아예 내가 월세 지원까지도 해줄 수 있을 것 같은데
02:27:09.70,02:27:29.56,날 잡아줄래 이지라야?
02:27:29.59,02:27:39.02,정작 이래놓고 어시 일도 없이 본인이 다 그리고 다 할게 내바라는 거인 크크 어차피 얘 안구한 말만 이러는 거다 릴리우 어시는 구해야 되긴 해 옛날처럼 완전 이제 달아넣을 그게
02:27:41.11,02:27:41.91,안 돼.
02:27:41.93,02:27:43.57,적어도 배경허시는 더 해야 돼.
02:27:43.59,02:27:49.78,최소 배경 그림자.
02:27:49.80,02:27:55.85,이렇게 인물만 싹 다 그려도 나머지가 채워질 정도는 돼야 돼.
02:27:55.87,02:27:58.31,혼자 하는 게 맘 편하지 않냐고요?
02:27:58.34,02:27:58.44,이보세요.
02:27:58.74,02:28:02.80,그럼 회사 사장들도 자기가 일 다 하면 되는데 직원들을 왜 구하니?
02:28:04.14,02:28:05.63,말 같지도 않은 소리 하고 있어.
02:28:07.72,02:28:26.49,뭘 어느 정도가 편해?
02:28:26.51,02:28:29.61,편하려고 어시하는 거지.
02:28:29.73,02:28:31.33,그러니까 편하려고 어시를 구하는 거지.
02:28:32.57,02:28:33.88,안 편하면 어시 왜 구함.
02:28:38.36,02:28:50.50,다음 영상에서 만나요
02:28:52.61,02:29:13.26,난 이학 작가님 너무 완벽주의자라서 그렇게 된 것 같던데
02:29:17.04,02:29:45.92,애초에 작품에 애정이 없으면 그 퀄리티가 안 나오고 다만 자기가 원하는 퀄리티가 자기 그 시간 안에 안 나오니까 연재주기가 어긋나는 거지 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐 뭐
02:29:49.36,02:30:05.14,어이없네?
02:30:05.16,02:30:07.17,사연이 있다면 어떤?
02:30:07.45,02:30:08.09,무슨 사연?
02:30:08.95,02:30:12.48,내가 사연까지 들으면서 데려다가 어시 시켜야 돼?
02:30:17.23,02:30:46.13,아니 ㅅㅂ 미쳐나 어이없네?
02:30:46.15,02:30:46.87,리우리움도 50키로에서 후회하는데 밸런스 게임만 ㅈㄴ 시키네 ㅋㅋ
02:30:47.61,02:30:59.51,어시야 뭐 천천히 구하면 돼서 잠재력을 봐줘야지 박박한 딱딱하다고?
02:31:10.58,02:31:16.35,미친놈인가 봐 잠재력이 지랄하고 있는데 잠재력 깨우려면 씨발 작품을 해 왜 어시야
02:31:18.81,02:31:48.34,그럴 경우에 그러니까 피치 못할 사정으로 그렇게 어시들도 일을 못할 때가 있는데 보통 지인한테 지인 작가한테 연락해서 지인의 어시를 좀 약간 빌리는 수단도 있죠
02:31:53.05,02:32:03.06,따로 방사자가 대타를 구하거나 아니면 미리 보통 미리 무슨 일이 생기면 미리 해 놓는 게 답이죠
02:32:17.50,02:32:43.46,어 스토리에 대해 얘기할 수 있죠 근데 뭐 시바 여기는 이렇게 해야 된다 저렇게 해야 된다 할 거면 시바 그건 아니지
02:32:54.07,02:33:12.94,일단 뭐 경력자를 써야지
02:33:30.10,02:33:58.34,어씨가 어느 정도 관여하는지 모르지만 어씨 최소 조건이 뭐라고 생각하시나요?
02:33:58.36,02:33:59.08,그리고 까마귀 기사라는 웹툰 아시나요?
02:33:59.10,02:33:59.16,알죠.
02:33:59.45,02:33:59.62,만화 잘하시잖아.
02:33:59.67,02:33:59.88,어씨의 최소 조건?
02:34:01.67,02:34:29.03,그게 아니 여시일에 절대값이 있는 건 아니라서 아니 적어도 지시하는 대로는 다 할 줄 알아야 되는 거죠.
02:34:31.89,02:34:39.29,그러니까 이 그림자 어시 같은 경우는 여기에 그냥 글씨로 여기서 빛이 오는 방향으로 그림자 넣어주세요 하면 할 줄 알아요.
02:34:40.17,02:34:48.14,그냥 저거 최소 이렇게 나와야 돼요.
02:34:48.16,02:34:48.80,어?
02:34:48.82,02:34:56.87,그게 어시스트지.
02:34:58.98,02:35:24.73,이렇게 지시했는데 어떻게 할지 모르겠어요 알려주세요 이러면 그게 어시스트야?
02:35:24.75,02:35:25.73,AI 쓸 생각 없냐고요?
02:35:27.35,02:35:54.33,전 뭔가 배우기엔 늦어서 AI 쓸 시간에 전 그리는게 더 빨라요 막 명령어 입력하고 이지랄 할 시간에 그리면 더 빠를 듯 스스로 깨우치도록 박하게 하면서 실은 던져주는거 상상함
02:35:57.72,02:36:25.53,그림자 어시한다고 인자 의상 입고 와서 그늘에서 면접보면 랩바바 가산점피입니다.
02:36:25.55,02:36:25.67,참고하시기.
02:36:25.69,02:36:26.51,노래에서도 이색이 죽일 거니까 준비해주세요 하면 알아서 그래파고 시시넣고.
02:36:26.53,02:36:26.93,그렇잖아 그런 거랑 비슷하다는 거지?
02:36:26.95,02:36:27.05,왜 아니?
02:36:28.38,02:36:45.65,존나 황벨인가?
02:36:45.67,02:36:52.82,아닌데 솔직히 대화를 많이 안 해도 되는데 어시들끼린 난 실력 좋은 사람 고를래 애초에 나도 사회성이 그렇게 훌륭한 편이 아니라서
02:37:18.60,02:37:41.01,버시가 AI 쓰면 봐주냐구요?
02:37:41.03,02:37:41.13,미친거야?
02:37:44.00,02:38:10.67,뭐지 쟤 어디까지 가는 거임?
02:38:10.69,02:38:13.45,여성워시분이 와서 오랜 시간 작업같이 하다가 랩바님 좋아해요 하면서 고백하면 받아줘 말 그대로 보조를 맞추는 게 어시아님 랩아다 시키는 거 보통 이상만 해내면 사회성 떨어지는 거야 뭐 사람 말 쓸 줄 알고 손발만 움직일 줄 알면 되는 거 아님 크크
02:38:16.11,02:38:34.12,자꾸 민감한 얘기가 오가는 것 같다고?
02:38:34.14,02:38:37.24,딱히 민감하진 않은데 어시스트 얘기가?
