시작 시간,종료 시간,내용
01:21:46.42,01:22:11.22,버티모와 합방하고 싶어서 배그 시작했다 라고 말하면 40만원 더 오를 것 같은데
01:22:13.58,01:22:30.95,그러다 뱀 당해 너 왜 개자식아
01:22:41.07,01:22:42.09,천원 추가!
01:22:42.43,01:22:47.24,아리까따!
01:23:02.56,01:23:06.83,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
01:23:16.56,01:23:17.54,"오,怖해!"
01:23:49.52,01:24:09.70,갑자기 조용해졌어 앞집에 하나 있다
01:24:33.77,01:24:57.41,이집이 핫플레이스구만 야 너 술 나가볼까?
01:25:11.51,01:25:28.35,여자로는 부족하니 남자 버튜버방에 가서 레바랑 합방해달라고 애원할까요?
01:25:28.37,01:25:29.68,솔직히 아까 미션 따라 말한 거 잘 편집하면 이미 유튜브 10년치 소스는 다 뽑았는데 취소해도 상관없을 것 같은데요.
01:25:41.20,01:25:45.52,아 X발 더블 배럴 들어야겠다 여기서 살아나가는게 먼저야
01:26:17.68,01:26:47.54,바로 근처에도 있어 신중 신중 어 근데 자기장 씨발
01:27:18.04,01:27:18.94,아!
01:27:18.97,01:27:19.15,아!
01:27:19.55,01:27:20.09,이.. 이걸 져?
01:27:20.49,01:27:32.76,씨발 아.. 왜?
01:27:32.78,01:27:35.11,아.. 아 ㅈㄹ.. 아 나 왼쪽 싸움을 ㅈㄴ 못하는 거 같애
01:27:51.00,01:27:52.58,레알 개초보네?
01:27:53.82,01:28:16.20,맞아요 고마워요 일반선택 간부도를 좀 올려볼까요?
01:28:32.18,01:28:47.70,낮춰야 된다고?
01:28:47.72,01:28:58.98,그리고 수직을 조금 올리라고?
01:28:59.00,01:28:59.82,오케이 전쟁 나도 슬래퍼한테 총 쥐어주지 말아라 넌 후방에서 바디랑 만들어
01:29:08.89,01:29:34.45,뭘 자꾸 방금 전보단 적은데?
01:29:36.92,01:29:37.20,기분 탓인가요?
01:30:19.25,01:30:21.04,다시 들어가서 파밍하기
01:30:52.03,01:31:14.26,저기 있다 방금 못 잡고 역으로 죽었으면 레버 저거 40만원 사라졌을 거임
01:31:36.72,01:31:59.76,여기 있던 새끼가 나간건가?
01:32:07.97,01:32:10.03,아 저기 있었으면 저 새끼 잡는 건데
01:32:50.28,01:33:18.21,아 나 헤드 맞췄었나봐 좋았어 이렇게 전투경험을 쌓아 나가는거지
01:33:30.98,01:33:57.63,27개월 구독 고맙습니다 따로 그런 걸 지울 일이 없을 텐데 운영자가 내렸대
01:34:23.80,01:34:50.55,근데 나 선이 거슬리지 않아서 어디로 갈까
01:34:56.43,01:35:21.16,바로 앞에 그냥 치킨 먹기도 힘든데
01:35:22.63,01:35:49.16,여기 아무도 없나?
01:35:49.18,01:35:49.26,고마워요
01:35:58.76,01:36:19.40,씨발 척 끌고 튄다고?
01:36:41.96,01:36:42.88,저격인가?
01:36:42.98,01:36:44.02,안 가는데요 이 새끼?
01:37:02.11,01:37:02.17,가나?
01:37:02.19,01:37:02.29,드라그노프
01:37:22.35,01:37:45.44,루탄 우지 6배율 오 C4다 나 C4 좋아 아 뭐야
01:37:58.87,01:38:03.50,대체 저 차 운전하고 가는 애가 여기 떨어진 애가 맞을까?
01:38:03.52,01:38:06.23,3명 내렸는데 내가 안일하게 생각하고 있는 게 아닐까?
01:39:05.06,01:39:06.82,소리 들리는 것 같은데 아닌가?
01:39:06.90,01:39:07.57,총소리인가?
01:39:34.35,01:39:36.43,합방 날짜는 언제냐고요?
01:39:36.45,01:39:58.74,그게 안 정해졌어요 기정사실인 걸로 알아 글쎄요
01:40:00.91,01:40:26.55,한 달 뒤쯤에 한 2-3주 뒤쯤에 블루가 날짜 잡아보겠다고 했으니까 잊을만 할 때쯤에 하지 않을까요?
01:40:28.67,01:40:54.51,특별 게스트는 허트버인가요?
01:40:54.53,01:40:56.31,게스트는 몰라요 합방물 좋으면 플루님한테 힙 많이 주실건가요?
01:40:56.33,01:40:56.53,뭐 ㅅㅂ 소개비야?
01:41:03.06,01:41:32.25,우리 블루를 나이트 삐끼로 만들지 마세요 아아악!
01:41:32.27,01:41:32.35,아아악!
01:41:32.37,01:41:32.51,오팔 매일이다
01:41:42.80,01:41:46.71,걸어서 고산지대나 돌아라니까?
01:41:46.73,01:42:08.63,모래폭풍이 온다!
01:42:08.67,01:42:09.57,ㅈㄴ 안보이네
01:42:14.29,01:42:31.34,이야 경치 좋구만!
01:42:31.36,01:42:35.79,아니 당사자는 뭔 죄임?
01:42:42.42,01:42:44.39,흠.. 게이데기?
01:42:44.60,01:42:45.11,"7,000원?"
01:42:45.25,01:42:48.99,미친 새끼 아냐?
01:42:49.01,01:43:05.86,"7,000원 이 똥꼬에 꽂아버린다?"
01:43:05.88,01:43:06.38,이미 성공했다고?
01:43:08.08,01:43:08.16,축하해요
01:43:11.23,01:43:36.02,시발 그 발언으로 넌 미션 성공이다 그럼 수지 타산 맞으면 게이데기 해주는 거임 와 게이데기 7천원 성공 엉덩이에 꽂으셨나보네요 오메데터
01:43:39.26,01:43:49.70,나 개인은 아닌데 방금 박력있어서 좀 설렜어.
01:43:49.72,01:43:58.47,미친 새끼인가 봐.
01:43:58.49,01:43:58.77,여기 자리 나쁘지 않은데?
01:43:58.80,01:43:58.88,아닌가?
01:43:58.89,01:43:58.97,나쁜가?
01:43:59.00,01:43:59.48,"이건 순정대리니라, 아니라 순정허벌남이잖아."
01:44:13.88,01:44:17.35,이 꼭대기가 나도 올라가고 싶어 가능한가?
01:44:17.39,01:44:25.94,여기까지는 될 것 같은데 여기는 무리.. 안 될 것 같네?
01:44:25.96,01:44:36.29,아 근데 7탄 너무 안 챙겼다 나.. 씨발 7탄 왜 버렸어?
01:44:37.15,01:44:38.49,오오?
01:44:38.51,01:44:39.79,가야돼 아 기껏 올라왔더니
01:44:51.67,01:44:52.99,최소 500m
01:45:27.24,01:45:57.08,씨발 호우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우
01:45:58.27,01:46:02.64,지금!
01:46:02.66,01:46:02.70,오!
01:46:02.90,01:46:15.21,지금!
01:46:16.89,01:46:16.97,갔니?
01:46:16.99,01:46:18.39,하아아아 저 새끼 패배 선언했다
01:46:29.56,01:46:30.95,저게 복수하러 오는 거 아니야?
01:47:08.91,01:47:25.05,자기랑 바뀐 데 어디로 가는 거지?
01:47:25.77,01:47:26.42,5탄 조금 버려도 될 듯?
01:47:26.44,01:47:27.16,저도 그 생각하고 있었어요.
01:47:38.34,01:48:07.59,"던질 것 좀 많이 나와라 던질 거... 오, X발 아, 7탄 조금만 더 챙기고 싶은데 나와라, 7탄 여기 있는 거 다 알아 명령이다"
01:48:08.84,01:48:34.79,아 씨발 아 7탄 존나 흔하더만 왜 지금 또 안 나와 어?
01:48:34.81,01:48:38.13,아 자기장 존나 계속 왼쪽으로만 튀네 어?
01:48:56.93,01:48:58.06,오오오
01:49:38.21,01:49:50.69,"어, 여기에서 존나 많은데?"
01:49:50.87,01:49:55.70,넌 날 못 맞춰!
01:49:55.72,01:49:56.40,"어, 저기도 있다"
01:50:50.30,01:50:50.56,브리칭!
01:50:50.64,01:51:09.99,브리칭!
01:51:10.01,01:51:12.76,아직 여기 30명이나 살았어?
01:51:20.42,01:51:23.68,혹거니?
01:51:35.42,01:51:35.68,씨발?
01:51:35.86,01:51:35.90,어?
01:51:46.71,01:51:46.77,씨발?
01:51:46.79,01:51:46.87,어디지?
01:51:46.89,01:51:47.11,존나 위인가?
01:51:47.41,01:51:47.57,또 꼭대기인가?
01:51:49.14,01:52:09.21,대가리 꺼내는게 안보이는데?
01:52:09.35,01:52:09.79,"아, 씨발."
01:52:10.05,01:52:11.37,"오, 오, 오, 씨발."
01:52:11.71,01:52:13.75,"오, 오, 오, 씨발."
01:52:13.77,01:52:14.03,"어머, 어머, 양각이야."
01:53:06.09,01:53:08.15,아 X발 어디 숨지?
01:53:43.30,01:54:01.72,씨발 결국 저 새끼한테 죽는대 왜 차 안 탔냐고?
01:54:02.56,01:54:10.27,바퀴 터졌어 아 진짜
01:54:14.87,01:54:24.39,그러게 저걸인데도 연사 전다 잘 맞추네 아니 이거 이 게임 대체 MMR 어떻게 맞춰서 돼 있는 거예요?
01:54:24.47,01:54:27.72,나 같은 초보자랑 이런 개고스들하고 맞춰주다니
01:54:40.93,01:54:42.19,초보자가 배그를 왜 해?
01:54:44.05,01:55:05.31,누구나 다 초보인 시절이 있는 거예요.
01:55:05.33,01:55:06.60,"야, 그 정돈가?"
01:55:08.21,01:55:32.31,아 연막이라도 던지고 뛸걸 그랬나 어디로 갈까 여기가야지
01:55:35.97,01:56:04.11,내가 취업해봤는데 요즘 누구나 초보자인 시절 따지면 봄워즈고 있어 그림 피드백돼도 그 정도 너그러움을 가져줬으면 좋... 누구?
01:56:04.13,01:56:04.37,딱 도착할 것 같은데?
01:56:04.39,01:56:04.49,랄랄랄라라
01:56:09.87,01:56:28.82,오케이 클린 마침 차도 딱 있어 그냥 치킨도 힘들다니까?
01:56:28.84,01:56:30.92,일단 트라이는 한번 해볼까?
01:56:41.38,01:57:08.89,첫무기 에이스 에이스 나쁘지 않아요 저격 아니야?
01:57:16.11,01:57:43.30,첫 무기 권총이 더 가까웠는데 에이스는 뭐지요?
01:57:43.32,01:57:43.64,아니 ㅅㅂ 권총 더 포함이야?
01:57:43.66,01:57:43.74,그런거?
01:57:43.76,01:57:43.80,불탄
01:57:50.85,01:57:50.97,어?
01:57:51.07,01:58:13.39,M24다 화가 날 이유가 뭐가 있는데 자기장 그렇게 멀진 않아요
01:58:19.02,01:58:46.71,제발 수류탄 들 잔뜩 나와주세요 왜 뭐가 추가됐어?
01:58:47.63,01:58:47.71,개자식아
01:59:08.61,01:59:34.22,개머리판 안 나오나?
01:59:34.24,01:59:35.46,라고 하니까 나와줬다.
01:59:36.85,01:59:37.73,슬슬 인싸클 해볼까요?
01:59:41.69,02:00:11.14,"뭐야, 다리 지나가려면 올라가야 돼?"
02:00:15.69,02:00:30.14,아 굴러 그렇지 뭐야 잠수교도 있네 오 쉣 저격 소리 뭐지요
02:01:01.51,02:01:08.99,맞아요.
02:01:45.47,02:01:48.15,오케이 지랄연병 한번 해주고
02:02:25.81,02:02:26.70,엑스레이스틸런트
02:03:04.32,02:03:11.30,내려갔나본데?
02:03:11.31,02:03:11.94,올라갔나?
02:03:13.32,02:03:16.40,올라갔다.
02:03:19.07,02:03:27.34,아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아
02:03:38.93,02:04:06.31,아 내가 개딸피였어 나는 좆밥이다 외치면 만원 나는 좆밥이다 그건 사실이야 레파는 전쟁나도 0킬 1데스 할 것 같네
02:04:09.22,02:04:12.35,뭐야 만원 어디?
02:04:13.22,02:04:18.27,씨발 아이고 만원원 아리가또
02:04:39.31,02:05:02.38,어이 어이 어이 어이 어이 어이 어이 아 근데 솔로는 좀 좀 그러긴 해 여러모로
02:05:07.65,02:05:25.94,듀오랑 솔로랑 난이도 차이가 너무 심해 그냥 완전 끝에서 시작해봐야지
02:05:53.09,02:05:57.50,오케이 클린 옆집에 하나?
02:06:17.04,02:06:36.35,나중에 솔코드 해봐라 솔로의 변수가 거의 없어 애들이 뭉쳐 다녀서 기절을 살린다는 페널티는 있지만 팀 양밥 잡힐 때 옆구리 쳐주면 기분이 좋더라 솔코드 한번 해봐?
02:06:36.37,02:06:37.19,그러면 4명이서 개쳐 맞을 것 같은데 이번엔 어그 한번 들어볼까요?
02:06:56.59,02:06:59.22,와중에 금액 추가됐어.
02:07:00.14,02:07:00.79,아리가져.
02:07:00.81,02:07:06.93,근데 가방 왜 안 나옴?
02:07:06.95,02:07:07.83,라고 하니까 나오네.
02:07:30.31,02:07:37.62,어그에 슬 하나 있으면 좋겠는데 비밀의 방 열쇠다 여기에도 비밀의 방이 있어?
02:07:44.92,02:07:46.46,비밀의 방 어딘지 나 모르는데
02:08:08.60,02:08:22.29,어디 보자 이 맵 이름이 뭐지?
02:08:29.42,02:08:29.96,바로 앞에 하나 있네?
02:08:55.49,02:09:08.76,여긴가요?
02:09:15.71,02:09:20.12,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
02:10:03.19,02:10:13.91,시발 장전 안하고 쏘고 있었네 방금 일단 니게로
02:10:45.23,02:10:46.79,일단 자기장 안쪽이에요.
02:11:26.29,02:11:41.46,나는 족밥입니다 외치면 이제 5천원 저는 족밥입니다 굉장히 허접이죠 헤드셋하고 싹플은 더 잘 되냐고요?
02:11:41.68,02:11:44.25,소리는 좀 더 풍부하게 잘 들리는 것 같아요
02:11:58.06,02:12:27.07,아이 고마워요 아이 개 짜증나네 애들 왜 이렇게 다 잘해 됐어
02:12:29.03,02:12:32.07,너가 던파할 동안 배그하던 사람들이 당연히 더 잘하지?
02:12:32.09,02:12:41.97,존나 논리적인... 맞는 말이지만 지금 제가 듣고 싶은 말은 그게 아니에요 내가 사람들이 왜 이렇게 잘하지?
02:12:42.01,02:12:53.16,이라고 하면 너가 그만큼 실력에 맞는 MMR 매칭이 됐으니까 그런 줄 알아 약간 이런 식으로 약간 즐겁고 행복한 위로를 해주란 말이에요
02:13:06.80,02:13:16.93,아직도 우리를 뭐... 아니 좀!
02:13:16.95,02:13:17.07,어 알아도!
02:13:17.09,02:13:17.15,약간!
02:13:17.17,02:13:18.31,어저라고 에겐상 채키야!
02:13:18.33,02:13:32.44,아부창 두 번 돌리고 10대!
02:13:32.46,02:13:32.68,아니 존나 너무하네!
02:13:32.70,02:13:33.12,그러니까 더 노력해서 이기라고요 크크!
02:13:36.53,02:13:43.16,일단 없다 도로에 차는... 어?
02:13:43.18,02:13:43.32,ㅅㅂ?
02:13:43.34,02:14:03.10,쪽에 내린 새끼는 뭐지?
02:14:03.13,02:14:03.89,내 방임 방금 진짜 아까웠어요 좀만 더 하면 프로 데뷔하실 것 같아요
02:14:06.16,02:14:35.00,7탄 세트 그래 그렇게 하는 거야
02:14:36.15,02:15:04.71,하면 잘하는 거 같기가 참 나.. 어?
02:15:04.73,02:15:04.83,ㅈ 된다.
02:15:04.85,02:15:04.95,ㅈ 됐대.
02:15:04.97,02:15:05.43,레바야 카구팔 쓸 거면 치페드보단 탕키다.
02:15:05.46,02:15:05.61,장전속도 좋다.
02:15:06.14,02:15:29.81,오케이 왜 빨면 좋지 아니 피드백이 아니라 그냥 지랄 연병만 하잖아
02:15:37.98,02:16:05.39,그러고 보니 레바님은 타워 디지몬 다시 보기 안 하시나요?
02:16:05.41,02:16:05.75,전에 나리가 위험하다 이러던데.
02:16:05.77,02:16:05.99,꼴값 떨고 자빠졌네.
02:16:06.01,02:16:06.09,과장창!
02:16:06.11,02:16:06.17,오냐!
02:16:06.19,02:16:06.47,키스마크를 잔뜩 남겨주마!
02:16:06.49,02:16:06.65,일루와 잇쭈아!
02:16:07.49,02:16:27.20,일단 자기장 좋아 레바님 실망이에요?
02:16:27.84,02:16:27.86,왜
02:16:31.56,02:16:49.93,사랑 아니에요.
02:16:49.95,02:16:50.21,그동안 뭘 배우신 거죠?
02:16:50.23,02:16:50.49,알려줄 시간이 아까워요.
02:16:50.51,02:16:50.77,몸둥아리가 레고 같아요.
02:16:50.79,02:16:51.05,적던가 연속하던가 해라.
02:16:51.07,02:16:51.17,미안하다.
02:16:51.19,02:16:51.61,사실 양아련 병할 사람이 너밖에 없다.
02:16:51.63,02:16:51.81,나도 알고 있어.
02:16:51.83,02:16:52.33,이렇게 진정성 있게 이야기했으니 봐주는 거지.
02:16:52.35,02:16:52.45,이은이은.
02:17:00.09,02:17:20.75,이 분 혹시 배그 잘하는 사람이 버튜버랑 우결하는 거 보고 음흉하게 나도 버튜버랑 우결할 거라면서 배그 연습하는 건가요?
02:17:20.77,02:17:21.70,우리 블루 음회하지마 형 우린 형이 그림 피드백하던 걸 그대로 돌려주고 있을 뿐이야
02:17:31.46,02:17:38.31,따라달라뇨.
02:17:41.04,02:17:51.45,전님처럼 게이가 아니라서 남자는 안 따라줘요.
02:17:51.47,02:17:51.70,서로 빨리지 맙시다.
02:17:51.71,02:17:51.81,사람이다.
02:17:51.84,02:17:52.42,집중한다고 TPS 쌩까는 거 보니 기계인 거 같아요.
02:17:52.44,02:17:52.78,여러분 사실 레바는 게이 맞음.
02:17:52.80,02:17:52.90,내가 뻥.
02:18:05.60,02:18:35.00,이겨라다!
02:18:49.73,02:19:15.15,저격인가봐 계속 궁금했던건데 언덕에서 갑옷 벗고 싶어서 왜 드는거냐?
02:19:15.17,02:19:15.35,혹시 VR게임이?
02:19:51.42,02:19:52.81,왜 안 맞아?
02:20:31.55,02:20:32.73,손맞은 새끼!
02:20:54.78,02:20:56.04,이 차는 내꺼야 이제
02:21:00.31,02:21:27.69,방침 유도하는 과도한 심리적입니다.
02:21:27.71,02:21:28.03,솔직히 방금 플레이는 좋았음.
02:21:28.05,02:21:28.51,좀 더 꺼들어 버려도 뭐라하나 미흥이에요.
02:21:28.53,02:21:28.91,이 새끼 스피드 파이어 아니랄까봐.
02:21:28.93,02:21:29.47,파이어유탄이랑 성광유탄은 빛깔나게도 던지네 크크.
02:21:31.15,02:21:49.64,아디가또 맞아요
02:22:01.09,02:22:08.72,"RPG로 킬다면 5,000원."
02:22:08.94,02:22:09.38,RPG?
02:22:09.40,02:22:10.64,"아, 판처."
02:22:10.66,02:22:21.62,판처를 들기엔 너무 일회용 그거라서 들기 애매한데.
02:22:21.63,02:22:24.40,지나가는 차라도 맞추기 그런 거 있으면 좋을 텐데.
02:22:33.19,02:22:58.21,형 보급 좀 먹어보자 글쎄 나 보급에 관심이 없어 보급은 종종 보급 먹은 새끼를 잡으면 그때 먹게 되더라고 박격포?
02:22:58.23,02:22:59.43,근데 딱 기총 소리가 나는 곳이 없어서
02:23:02.75,02:23:03.65,6배율 안먹냐고?
02:23:04.33,02:23:30.31,어디서 써 나 진짜 개허잡이다 우와 우와 우와 이거 뭐
02:23:36.42,02:23:51.12,어어... 어어... 나 참나... 진짜 저봐라?
02:23:51.82,02:24:04.72,이런 모습 보여주다가 나중에 버틴 모습 보여주면 개차이 때문에 더 좋아질 거예요.
02:24:04.74,02:24:05.16,아... 쌓이기 전에 미리 내려놓는 거
02:24:05.78,02:24:24.68,아... 나 진짜... 아... 유식인가 봐... 입단 플레이하면서 빨아달라는 건 무슨 양심임?
02:24:28.36,02:24:41.64,괜찮아요 레바님 조금만 에임 고쳤으면 아니 야발 이게 맞냐 레바야 마우스 선 뽑고 쏘냐
02:25:07.88,02:25:30.85,난 양전이 2탄 총이나 줘야겠다 7탄 총은 내게 너무 무리야 그딴 실력으로 버티버 아가씨들을 만족시킬 수 있을 것 같냐?
02:25:30.87,02:25:37.70,계정 탈퇴하고 베이드 삭제나 해라 이 새끼 멘트 좀 치는데 좀 웃겼어
02:25:52.95,02:25:58.19,어디로 가야지
02:26:14.42,02:26:35.79,"아, 전판 내가 생각해도 ㅈㄴ ㅂㅅ 버럭을 쥐었다 저 멀리 꽤 내리고"
02:26:37.49,02:27:06.16,귀는 해결했으니까 손도 해결해야지 마우스 새로 사자 비싼 거 쓴다고 아니야 그냥 마우스 바꾸자 마우스 좋은 거 쓰고 있어 어 어 어 아니야 팟빵 했는데 저 아직 잘 몰라요 이기싱 이기싱 이윤지유리를 하면 모성애 자극돼서 갑자기 아들 삼겠다 할 수 있음 좋은 계획임 들어도 모성애 이지랄이
02:27:14.76,02:27:27.90,에이스 이 X같은 총 다시 만들어 에이스 좋다고?
02:27:28.80,02:27:30.53,내가 안 좋다면 안 좋은 거야
02:27:44.28,02:28:14.22,맞아 저러니깐 구멍이 뚫리지 크크크크 웃음 번지면서 왜 에이스한테 야라림커프랑 루피한테 사과해 자기장 꼬라지 보소 청조또 못쓰는 새끼가 내가 안좋다면 안좋은거야 ㅇㅈㄹ 하는게 듣기 싫다고 하면 안되겠죠?
02:28:15.87,02:28:40.61,아니 그 이 정도 들어줄 수 있잖아 스크스 근데 파밍하는 건 늙지 않았어요?
02:28:45.92,02:29:08.87,"마보 상태도 안 좋고 패턴도 모르는 녀석이 덩파 망개미네 하고 캐릭 탓, 게임 탓하면 화가 나요 안 나요?"
02:29:08.89,02:29:10.11,넌 총이 문제가 아니라 아니다 화이팅 네가 안 좋다면 안 좋은 거겠지 늘었다기보단 늙었는 것 같은 라임 뭔데
02:29:12.06,02:29:38.15,오케이 솔직한 심정 토로 좋아요 아 SR 안나오네
02:29:44.07,02:30:11.16,안 먹어지네 뭐가 많은 거지?
02:30:11.18,02:30:12.46,총알이 존나 많구나 내 차야!
02:30:14.08,02:30:19.81,오레가쿠르다!
02:30:19.87,02:30:20.23,개자식아!
02:30:30.95,02:30:32.41,"아, 빨리 차 탈 걸."
02:30:43.10,02:30:43.62,오토바이라도 없나?
02:31:02.62,02:31:02.80,오케이 가까운데?
02:31:29.36,02:31:34.82,내가 1등하는 거 보는 게 소원이라고?
02:31:34.84,02:31:54.42,소원은 이루어지지 않을 때 진짜 소원이라는 말이 있죠 하지만 노력을 해보겠습니다 하츠 왜 이렇게 안 나오냐?
02:31:54.44,02:31:55.70,내가 봤는데 또 무시한 건가?
02:32:01.08,02:32:29.64,노력은 해보겠다 이말이죠 고마워요
02:32:34.38,02:32:55.28,저는 취업하는 게 소원인데 헐 힘내요 금방 이룰 수 있을 겁니다 이거 폐차인가요?
02:32:55.30,02:32:55.38,폐차네?
02:33:03.75,02:33:04.04,나는 돈 많은 백수 되는 게
02:33:05.24,02:33:25.38,그건 지구인의 꿈 아니냐?
02:33:25.40,02:33:25.50,시집이요?
02:33:25.52,02:33:26.76,당신 오나노코였어?
02:33:38.70,02:33:44.45,남머리 있어?
02:33:44.47,02:33:44.65,미친새끼 아니야?
02:33:45.19,02:33:50.52,지금 내가 개 패고싶네?
02:33:50.70,02:33:59.87,아 깜짝이야 씨발 아니 씨발 사람 왜 있는데
02:34:17.28,02:34:40.30,여기가 소원비는 곳인가요?
02:34:40.32,02:34:42.46,그림 잘 그리게 해주세요 너나 저 레꼬단이나 둘 다 미친놈인데요 연휴라고 뇌까지 빼고 게임하냐 이게 도대체 뭔 추억같은 대화야 크크 방금은 레바가 하찮게 뒤지는데 공을 한거 같아 뿌듯하다 크크
02:34:45.98,02:35:00.13,씨발 게이야 죽여버리고 싶네 으아아아악!
02:35:00.15,02:35:00.47,씨발 여기에 사람이 왜 있어?
02:35:00.49,02:35:00.63,랩 왜 있냐?
02:35:00.65,02:35:00.97,레바야 넌 시집갈 수 있겠다.
02:35:00.99,02:35:01.13,뭐라는 거야.
02:35:01.15,02:35:12.47,오케이 시작하자마자 내린다.
02:35:12.49,02:35:12.85,진짜 게이 양탈 보츠 행동 뭐임?
02:35:12.87,02:35:13.11,어디 게이 학원 다님?
02:35:13.13,02:35:13.21,아...
02:35:23.92,02:35:30.64,유튜브로만 보다가 방송 보니까 진짜 강동원 닮으셨네요 원딜 아트록스님 안목이 좀 있으시군요
02:35:49.57,02:36:08.08,하나 둘 셋 나까지 내 새끼 슈우우우우우우우우우우우우우우우우
02:36:30.27,02:36:32.15,생각보다 많이 안 내렸어
02:37:21.39,02:37:24.01,498?
02:37:46.94,02:37:47.20,6배율?
02:37:47.36,02:37:50.46,뭔 소리야 이것도 전 그런 사람 아닙니다
02:38:04.13,02:38:27.56,공소류 확인 일리 있어
02:38:28.67,02:38:53.19,배치웠나?
02:38:53.21,02:38:53.31,또 있나?
02:39:06.97,02:39:25.72,나 배그 안 하는데 그냥 근접전 하면 되는 거 아니야?
02:39:25.74,02:39:26.28,서든에선 그랬는데 이 새끼는 더 있다는 거 아니야
02:39:54.26,02:40:17.24,안녕 뒤에 숨어있을 것 같은데
02:40:58.45,02:40:59.11,못 갔다고?
02:40:59.27,02:41:23.45,금요일에 봇이 왜 있어?
02:41:23.89,02:41:24.29,아 차타고 빨리 가야되는데
02:43:52.46,02:43:58.91,존다 신중하네?
02:43:59.03,02:43:59.21,하하!
02:43:59.23,02:44:14.15,잘 있어라!
02:44:14.39,02:44:14.49,오!
02:44:14.61,02:44:14.87,오!
02:44:15.27,02:44:15.31,오!
02:44:16.49,02:44:16.53,오!
02:44:19.51,02:44:19.55,오!
02:44:19.57,02:44:19.61,오!
02:44:19.63,02:44:19.67,오!
02:44:19.69,02:44:19.73,오!
02:44:19.75,02:44:19.79,오!
02:44:19.81,02:44:19.85,오!
02:44:19.87,02:44:19.91,오!
02:44:19.93,02:44:19.97,오!
02:44:19.99,02:44:20.03,오!
02:44:20.05,02:44:20.09,오!
02:44:25.22,02:44:47.19,"아니, 씨발... 아, 그냥 갈걸... 나쁜 마음씨가... 아..."
02:44:55.24,02:45:21.16,아 나 진짜.. 아.. 바퀴 터뜨리려는게 그렇게 잘못이야?
02:45:23.15,02:45:43.18,아니 내 승리를 위해서잖아 아 진짜 전 다 서럽네 왜 이렇게 사람이 많이 남아있어
02:46:02.54,02:46:11.59,내가 제일 먼저 내릴 거야!
02:46:33.06,02:46:52.47,X된 거 같은데?
02:47:12.84,02:47:13.75,잘 쏜다
02:47:40.80,02:48:04.96,이 새끼 씨발 등에서 뭐가 뿜어져 나오는 거야?
02:48:04.98,02:48:05.50,이번엔 무료로 나는 족밥이다 해주시면 안될까요?
02:48:05.52,02:48:06.50,솔직히 좀 그럼 ㅇㄴ 야이 씨발 놈아 이제 컵라면 꺼내려고 문 열었다고 겁나 얼탱이 없네
02:48:10.04,02:48:17.17,화장실 안가고 싶니 알았어 시X 갔다올게 시X 나 시X 뒷다운 타임이야?
02:48:57.51,02:49:26.46,솔직히 지지직 게임 중에서는 레바가 배그 제일 잘한 인정.
02:49:26.66,02:49:27.10,레바가 링스 먹으면 어떤 일이 벌어질까?
02:49:27.12,02:49:27.18,으차!
02:49:28.28,02:49:30.72,아 쿠팡 배달?
02:49:31.18,02:49:42.19,아니야 방금 그 정도 속도로 죽었으면 쿠팡도 아니야?
