시작 시간,종료 시간,내용
01:04:27.63,01:04:27.81,라고 플라팅하네.
01:04:27.83,01:04:28.00,진짜 실망이다.
01:04:28.01,01:04:28.23,거추 다 뜯어버린다!
01:04:32.21,01:04:56.45,일단 털이랑 다르게 고추 그리면 여기만 아니라 다른 곳에서 헐레벌떡 달려올 동료 작가도 있음.
01:04:56.47,01:04:56.57,크크크크.
01:04:56.59,01:04:57.01,쉬면서 뭔가 실수해서 돈이 급하신가요?
01:04:57.03,01:04:57.73,아니면 슬슬 절대 안 한다는 거 반드시 하는 시기가 온 건가요?
01:04:57.75,01:04:58.19,둘 다 그냥 아이스 브레이킹 해본 거야.
01:04:58.21,01:04:58.31,개자식아.
01:04:58.33,01:04:59.03,피부 까맣고 기초 대사량 많을 것 같은 캐릭터는 왜 안 그려져?
01:05:00.90,01:05:19.31,"하, 쇼컷 너무 좋아."
01:05:19.33,01:05:19.65,최근에 보던 만화인데 맛있다.
01:05:19.67,01:05:19.95,대작가 레바님 감사합니다.
01:05:19.97,01:05:20.23,신청한 분도 감사합니다.
01:05:20.25,01:05:21.51,보츠단드라 딱 알려준다 나스닥 폭락장 들어가면 그때 딱 노리고 돈 쥐어주면 아이고 고객님 하면서 알아서 그려준다.
01:05:23.09,01:05:42.36,눈치 없기는... 지금 레바가 경매 시작한 거잖아!
01:05:42.38,01:05:43.56,"보추파, 엔초파, 맷돌단, 버튜버파들끼리 물고 뜯고 싸워서 경매 당겨 올리라는 소리잖아!"
01:05:43.64,01:05:49.07,"맷돌단, 들어 일어나!"
01:05:49.09,01:05:49.21,고개 들어!
01:05:49.23,01:05:49.83,아 고마워요... 돈만 주면 헐 1년이 자존심 세우네!
01:05:49.85,01:05:50.81,그런 취급하지 말라고... 레바 스킬트리에서 보추까지 해금하면 대체 월에 얼마나 벌까?
01:05:50.84,01:05:51.17,진짜 빌딩으로 구루마블 하겠네?
01:05:55.15,01:06:17.40,근데 난 보추 좋다고 생각하는 게 동성애는 싫지만 백합이라는 상황은 좋아하는 나 같은 사람에게 그만한 상대?
01:06:17.42,01:06:24.05,그런 게 없음 레바에게 있어서 보추를 보는 시선은 세슈마루가 이누야샤를 보는 시선이랑 비슷함 이도저도 아닌 생물을 보는 느낌이랄까?
01:06:24.07,01:06:24.99,아이고 아쉽다 너무 여장 남자는 스커트를 벗고 싶어 타콘 무이치로를 그려다오
01:06:26.31,01:06:50.02,10만원 후원은 고마운데 그런식으로 컴퓨션 방송이잖아요 보충인걸 아닌걸 떠나서 일단 10만원 후원 고맙습니다 놀란 일자 농담이라고 이러네 이거 그냥 취재가 시작되니깐 없던 일입니다 뭐랑 뭐가 다르냐 승권아 진짜 그냥 보충을 해라
01:06:53.31,01:07:18.28,고맙습니다 그런 의미가 아니야 주지 마세요 그런 식으로 일단 1차적인 이유 저희 방송은 커미션 방송이 아닙니다 단가 높여서 이렇게 한다고 해도 무조건 그림을 그려야 하는 그런 방송이 아닙니다
01:07:18.89,01:07:41.98,여하정 먹어도 게이 떡볶이 먹어도 게이거리더니 이제 보충 그려도 게이인 이러다가 남자 좋아해도 게이라고 하겠네?
01:07:42.00,01:07:42.30,남자 좋아하면 게이 아니야?
01:07:42.32,01:07:44.00,가능성 보이니까 바로 공격 시작됐다 슈발 이 새끼 슬슬 수금되는 거 각 보이니까 바로 함박 웃음으로 기어다니는 거 봐라 크크크크 애 봐야 시도는 좋았다
01:07:45.97,01:07:55.83,근데 아이스 브레이킹이 무슨 요즘 왕사남 보셨나요?
01:07:56.25,01:08:08.63,정도도 아니고 제가 고추를 그린다면 어느 정도 받고 그리면 납득할 것 같나요?
01:08:08.65,01:08:10.83,왕사남 봤다고는 며칠 전에 얘기했잖아 날 레바가 안 그리고 싶어도 중립을 위해 투표수로 그려야 되고 압도적인 금액에 어쩔 수 없이 그리는 거 이해하는데 레바가 이타치 엉덩이 좋아하는 건 이해한가?
01:08:15.03,01:08:40.22,아까 보츠 관세 매긴다고 했잖아 10만 원으로는 세금도 못 내?
01:08:40.24,01:08:41.52,요즘 레바형 보츠나 버튜버 떡떡떡 던지면서 견적 보고 반응 안 좋으면 아이스 브레이킹 방패 세우는 거 나만 느껴짐?
01:08:41.54,01:08:42.02,지랄이다 보츠 얘기를 뭐 평소에 자기 했어?
01:08:42.04,01:08:43.30,레바형 괜찮아 난 형 응원해 크크크 그나저나 레바형 고집 좀 많이 셀 줄 알았는데 어쩌비온네 크크크크크크크크크크크
01:08:45.49,01:09:10.33,레바 캐릭터 신청은 10만원 버리는 20만원 보즈는 50만원 할머니는 5만원 레바가 솔직히 업가당하는게 많기는데 근데 어쩌겠냐?
01:09:10.35,01:09:13.25,우리가 재밌으면 그만인데 하하하 좀 더 얼굴을 조그만하게 만들어야겠네요 아이고 만원 도망 고맙습니다
01:09:15.21,01:09:16.01,"안 돼, 안 돼."
01:09:16.09,01:09:23.35,"아예 5만 원, 5만 원 고맙습니다."
01:09:23.38,01:09:23.64,참... 안 돼!
01:09:23.65,01:09:42.45,일단 이렇게 금액을 받고 그려주는 것 자체가 안 되지만 5천 원 안 돼!
01:09:42.47,01:09:42.57,개자식아.
01:09:42.59,01:09:42.89,아무튼 5만 원 고맙습니다.
01:09:42.91,01:09:43.71,속보레바 보츠단 관세 부과와 아이스 동원하여 진압 예정 과속 의욕 있음.
01:09:47.57,01:10:13.28,그냥 지금 그리는 거 빨리 그리고 밥상 얻고서 털 몇 마리 추천받아가지고 차라리 털창내자.
01:10:13.30,01:10:13.80,보추 카르텔 놈들 익명으로 자꾸 기어나오잖아.
01:10:13.82,01:10:14.22,빨리 다시 하수구에 처박으라고 크크.
01:10:14.24,01:10:14.48,그런 식으로 말하구나.
01:10:14.50,01:10:14.58,레바야.
01:10:14.60,01:10:15.08,아 저번엔 게이 그리면 게이 세 걷어야겠다.
01:10:15.10,01:10:15.46,보추 그리면 보추 세 걷어야겠다.
01:10:15.48,01:10:15.94,이게 맞냐 이 새끼는 그냥 세금을 좋아함.
01:10:18.37,01:10:44.78,하방송 망했다 시발 몇 달 전부터 개이들 스멀스멀 보이더니 이젠 보충단까지 침공은행 CX너무좋아 레바야 뽀뽀해줘 줍스줍스 저 새끼 활동정지죠 레바가 저희 방송은 커미션 방송이 아닙니다 여기 방송은 모두를 위한 방송이에요 라는 말이 무슨 미란다의 원칙처럼 자연스럽게 술술 나오는게 존나 웃기네 크크크
01:10:46.22,01:11:11.90,그거 항상 방송 오랜 규칙이라서 어쩔 수 없어 고마워요
01:11:13.79,01:11:37.42,이 와중에 펄이는 펄이 세 부과 안 하는 거 보니 레바는 펄이는 좋아하는 게 분명하다.
01:11:37.44,01:11:37.72,레바도 세금 내야 한다고.
01:11:37.75,01:11:38.21,"형, 이 만화 애 독자로서 얘는 누누이래."
01:11:38.22,01:11:39.31,개슴츠레 뜨면서 안 부끄러워하고 청이처럼 동글동글하게 놀라면서 부끄러워하는데 고증해주면 안 될까?
01:11:41.63,01:12:08.27,형 근데 진짜 씨발 아무나 자유롭게 추천 가능한 방송에 취지가 안 무너지면 좋겠어 믿는다.
01:12:08.30,01:12:08.88,눈치 없이 냅다 돈 던지는 놈들한테 굴복하지 말아줘.
01:12:08.90,01:12:08.98,아이고!
01:12:09.00,01:12:09.48,개인적으로는 예쁜 그림만 보고 싶긴 합니다.
01:12:09.50,01:12:10.10,그런 의미에서 예쁜 그림 감사합니.. 아이 고맙습니다.
01:12:10.12,01:12:10.24,아 세상에.
01:12:10.26,01:12:10.36,고마워요.
01:12:11.18,01:12:24.60,보츠놈들 쳐내려면 유명한 보츠 캐릭터 몇 개 가져와서 털복지처럼 순한 중력 근육게임 그려버리면서 다음 그림은 중근기에 내치고.
01:12:24.62,01:12:24.74,고맙습니다.
01:12:24.76,01:12:27.17,이런 세상에.
01:12:27.25,01:12:34.46,그리던 거 마저 예쁘게 그려볼게요.
01:12:34.48,01:12:34.84,검정 발색 피부 세금은 얼마인가?
01:12:38.25,01:12:53.35,보추는 안돼
01:12:54.53,01:13:21.50,승권아 내가 지금 이 상황이 무서운 이유가 너 전에 버튜버 그리지 않겠다고 난리치다가 점점 그리게 된 상황이 딱 지금 상황이랑 똑같아 너 그때도 결국... 아니 사례가 다르잖아 톰보이는 결국 연애나 결혼하면서 단발에서 장발로 바뀌면서 톰보이 졸업하는 게 진정한 미식이지
01:13:23.76,01:13:35.57,어쩐지 평소에 애견 행동 좀 하더니 그거에 육수가 우려져서 스멀스멀 올라오기 시작하는구나.
01:13:35.60,01:13:35.69,진짜예요?
01:13:35.72,01:13:45.91,이렇게 하고 잔머리 정도 막 삐져나오게 하면 예쁠 것 같은데?
01:13:46.67,01:13:49.85,좀 보이시한 역할 그렸다가 보추단까지 오는 건가?
01:14:00.95,01:14:22.52,아 근데 톰보이 머리 기르고 암컷 타락시키라는 사람들뿐 그 사람들 최애캐 머리 숏컷으로 쳐내버리고 싶어질 때가 있어 이거 다 레바가 레오몬으로 맷돌 어쩌구 하면서 맷돌단 창립해서 그런거다 아니야 그 맷돌단하고 보슈단하고는 겹치 그 팬덤이 겹치지 않아
01:14:27.38,01:14:45.35,각 마을 외눈박이들 자기들 파이 줄어들까 봐 이 악물고 보추단 몰아내려는 거 보소크크.
01:14:45.53,01:14:45.91,보추는 안 돼도 시체박이는 되나요?
01:14:45.93,01:14:46.19,나 넣고 싶은 게 있음.
01:14:46.21,01:14:47.09,그러니까 박쥐의 보추학 개론을 제가 8년째 들어본 사람 입장으로서 그러니까 그
01:14:48.98,01:15:18.02,남캐.. 그 여자애인데 일단 여자애라는 전제가 중요함 여자애인데 있어서는 안될게 달려있는게 그게 포인트래요 지지 말로는 저는 아직도 이해 못하겠는데 아무튼 포인트가 그거래요 그니까 난 일단 시발 조지 달렸어요 그럼 남자가 아니냐 라고 하지만 그건 또 다르대 어?
01:15:20.21,01:15:25.89,보츠에 대한 이해도가 너무 낮구나.
01:15:35.58,01:15:36.10,어디 가서 보충을 본다는 말 하지 마라 레바야.
01:15:36.12,01:15:36.30,안 봐 개자식아.
01:15:36.32,01:15:37.47,애초에 숏컷이어서 맛있는 애를 뭐 머리를 길러?
01:15:37.49,01:15:37.57,맞을래?
01:15:41.19,01:15:42.80,레바야 보츠에 대한 보충을 본다는 말 하지 마라 레바야 보츠에 대한 보충을 본다는 말 하지 마라 레바야 보츠에 대한 보충을 본다는 말 하지 마라
01:15:51.69,01:15:58.09,뭐?
01:15:58.64,01:16:00.00,개론을 8년이나 들었다고.
01:16:00.02,01:16:17.06,넌 뭔데 8년이나 들었냐?
01:16:17.08,01:16:17.32,이 새끼 좀 수상한데.
01:16:17.34,01:16:17.46,미친 자식.
01:16:17.48,01:16:17.68,나도 듣기 싫었어.
01:16:17.70,01:16:17.84,미친 자식아.
01:16:17.86,01:16:18.30,그럼 비뉴 후타랑 보추의 차이점은 뭘까?
01:16:18.32,01:16:18.58,그냥 구단하리던 합시다.
01:16:18.60,01:16:19.48,박지학 개론대로면 진정한 보추는 남자 몸에 여자 영혼이 빙의된 거 말하는 거냐?
01:16:20.93,01:16:21.65,모르겠어요.
01:16:21.67,01:16:35.93,그것도 종류가 있다고 들은 것 같은데.
01:16:35.95,01:16:36.87,"야, 대학을 다녀도 캐런을 1학기 듣고 끝낸다 8년 들었으면 거의 박사지 리우리웅."
01:16:36.89,01:16:42.86,"아니, 이해를 못했다니까요?"
01:16:42.88,01:16:48.42,사람들이 우주를 이해 못하듯이 천문학자는 그럼 왜 우주의 100%를 이해했는데?
01:16:50.72,01:17:15.86,우주보다 넓다고 ㅅㅂ 그 세계관 무서워요 시발 빨리 끝내고 다음 투표 받아 방송이 뭔 고추게임에 똘벌이 떡밥으로 10장이 났잖아 우리 방송 10장 나는 거 하루 이틀인가 좀 새삼스럽네 저건
01:17:18.39,01:17:38.10,차이점이 뭐냐니 비뉴 훗하는 본인이 여성인데 그게 달려있는 걸 적극적으로 이용하려 하고 보추는 여자처럼 생긴 주제에 남성성 주장하고 싶어 한다는 차이가 있잖아.
01:17:38.12,01:17:38.46,성 정체성에 큰 차이가 있다고.
01:17:38.48,01:17:39.38,어떻게든 이해하고 싶어서 8년째 듣고 있는 거임?
01:17:39.40,01:17:44.13,내가 뭐 수강 신청하듯이 내가 보추에 대해서 물어보는 줄 알아?
01:17:46.22,01:18:15.72,저 소프트 맷돌단인데 보츠는 싫어합니다 감정선이 다르다 이 말입니다 버리보다 보츠가 더 싫습니다 톰보이는 좋습니다 이상 소프트 맷돌단의 성명이었습니다 소프트란 박지 않는다는 뜻 그러니까 남자인 척하는 여자가 호타고 여자인 척하는 남자가 보츠라는 거지
01:18:16.83,01:18:45.37,몰라 ㅅㅂ 전혀 이해 못했어 그래도 가슴은 잘 그리고 있어서 다행이다 아니 난 평화롭게 정화조에서 서핑하고 있는데 갑자기 플루토늄 폐기물을 왜 이렇게 들고 와서 꽈뜨리냐 승권아 살려줘
01:18:46.31,01:19:13.95,안 돼 개자식아 탓하려면 박쥐를 탓해 솔직히 박쥐라는 존재가 없었으면 씨발 돈 받으면 고추 정도는 그려줬을 듯 근데 박쥐 때문에 안 돼 박쥐라는 그 실존 인물 자체 때문에 안 된다고요
01:19:19.97,01:19:21.03,최후의 자존심?
01:19:21.34,01:19:28.80,약간 거의 비슷하긴 해 아 근데... 그런 거 그렸다가 또 박쥐가 헐레벌떡 와가지고 흥!
01:19:28.82,01:19:49.52,역시 형도 이해할 줄 알았어 이런 날이 언제가 올 줄 알았지 막 이질하면서 뻐드럽겠고 생각하니까 바로 속이 울렁거리고 어지럽고
01:19:56.66,01:20:20.07,톰보이 그리고 있는데 언제부터 보추떡밥으로 넘어간 거냐 톰보이 이야기나 해라 참고로 난 슬렌더 톰보이랑 장발 톰보이 좋아 지금 그리는 톰보이 진짜 꼴리네 정자난자 미팅룸에 아기 적금 청약 10개월에 보증금 잔뜩 넣어서 임차인 한 명 입주시키고 싶다
01:20:23.88,01:20:36.71,이걸 박쥐 탓을 하네 싶었는데 듣자마자 바로 이해함 그래 이유가 있다니까 다 박쥐도 고추 그리니까 결혼했잖아 형도 그리면 결혼할 수 있어 개소리고
01:20:45.93,01:20:54.55,그래도 그림자 투톤으로 하니까 좀 더 단순했던 그림이 약간은 입체적이게 살아나는 느낌이네 투톤으로 칠하는 걸 좀 공부해 봐야겠다
01:20:57.11,01:21:20.35,C28 아까부터 비뉴랑 즈같은 후타보추랑 엮고 야라리야 정신적으로 깨끗하고 순수한 농농이랑 어려서부터 전립선의 쾌감에 스스로를 성정체성을 버린 놈들이랑 비교하지 말아줄래?
01:21:24.34,01:21:47.91,박지아 고맙다 너가 랩바 방송에서 정화조 역할을 하는 날이 오다니 오래 살고 꼴 일이네 이 형 털 그리는 게 결혼하고 싶어서 털 그리는 거였어?
01:21:47.93,01:21:48.69,어쩐지 가슴골이 너무 진한가?
01:21:48.71,01:21:49.81,그리고 고추도 남자 안 좋아해 여자 좋아해 고추가 남자 좋아하면 그거 그냥 게이물이야 고추게이단들아
01:21:53.79,01:22:07.31,비교를 해 너 시X 트럼프랑 비교를 해?
01:22:08.07,01:22:16.68,미장하는 사람으로서 용서 못해 저 새X 활동제한.. 어 잠깐 줘요 아니 시X
01:22:29.06,01:22:55.66,난 솔직히 보추 그렇게 나쁘게 생각 안 하는데 그냥 내 눈에 보였으면 좋겠음 ㅇㅇ 그냥 좋아하는 거잖아 그러면 가슴은 깎는 맛이 있네
01:22:58.13,01:23:12.58,"농농단, 광빵단, 퍼리단, 박장단, 인예단, 도추단, 맷돌단 서로가 서로를 싫어하고 칼날을 들이미는 거 개웃기네 크크 아 씨팔 앞에 안을 안 붙였어 죄인당"
01:23:31.06,01:23:52.52,이렇게 하고 방도 좀 넣어주면 예쁠 것 같아요 흠흠흠 흠흠
01:24:00.94,01:24:08.05,좀 더 적극적인 자세로 그릴 걸 그랬나?
01:24:08.27,01:24:29.76,근데 진짜 얼굴만 보면 이치카와 닮았다 저 클로즈업 하니까 집중하느라 후원 안 하는 거 봐라?
01:24:29.78,01:24:30.32,레바야 그림책 개쩐다 빵빵한 거 봐라 이시바 뿌빠
01:24:31.03,01:24:56.56,밖에 비오나?
01:24:56.58,01:24:57.78,방금 천둥 소리 들린 거 같은데?
01:25:02.67,01:25:32.12,래바야 거긴 비 안오냐 인천인데 천둥친다 헐 저도 저 천둥소리 들렸어요 벚꽃 다 떨어지겠다 보충은 중력과 같아 조금만 밀어주면 돼 방금 들어왔는데 가슴하고 쇼컷만 보고 브라 후유인줄 알았다
01:25:33.48,01:25:57.96,그럴 수 있어요.
01:25:57.98,01:25:58.32,보츠단들 심장 떨어지는 소리임.
01:25:58.34,01:25:58.68,그 천도 오리가 친거임 좌하하.
01:25:58.70,01:25:59.22,수영복이니까 좀 물에 젖은 것도 묘사를 해줄까?
01:25:59.24,01:25:59.98,우리 집 앞에 벚꽃 명소라 난 벚꽃 봤으니 이제 벚꽃 다 떨어졌으면
01:26:11.88,01:26:19.15,음 음 음 음 음
01:26:40.63,01:27:01.95,솔직히 저 정도 크기면 고래 웅덩이 있어야 함 ㅇㅈ?
01:27:01.97,01:27:02.61,정중하게 부탁드리는데 가슴에 파란 실핏줄 좀 그려주십시오.
01:27:02.63,01:27:02.81,과할 것 같은데?
01:27:02.83,01:27:04.70,항상 느끼는 거지만 레바 다음파 시절이나 지금이나 저탱이는 진짜 반듯반듯하게 잘 그리네.
01:27:04.72,01:27:04.82,아리가또.
01:27:09.96,01:27:36.86,핏줄 그러니까 이렇게 한 다음에 투명도를 낮춰주면 돼 뭐지?
01:27:38.18,01:27:43.86,보추를... 보추 그림이랑 보추 얘기를 편집할 편집자님을... 어?
01:27:43.88,01:27:56.06,사람 취급 안 하는 발언이에요.
01:27:56.08,01:28:02.59,사과하세요.
01:28:02.61,01:28:02.91,로봇 괴물 만들어줘도 된다.
01:28:02.93,01:28:05.08,전 하루 배 같은 입가에 호선이 사타군이 협곡 사이로 정박할 때 마침내 내 물건을 끝까지 밀어넣고 닻을 내릴 때 살랑거리는 몇 가닥 머리칼이 내 은밀한 사각을 간지릴 때 얼마나 기분 좋을까.
01:28:06.90,01:28:09.54,테러리스트와는 협상하지 않는다.
01:28:09.94,01:28:20.82,너희 보츄 보고 싶으면 헌반 남밥사나 키워라.
01:28:20.84,01:28:21.70,아니 샹 레바야 저런 건 배내야지 사과하세요로 또 세금 거드냐 복법이 다르다.
01:28:30.25,01:28:58.08,오 천둥소리 쎄진다 자 그러면 이 캐릭터는 이정도로 마무리하고 다음 가도록 하겠습니다
01:29:03.04,01:29:07.39,속눈썹은 안 그리는 게 더 포인트겠다.
01:29:08.09,01:29:17.00,속눈썹이 없는 게 또 포인트네.
01:29:17.02,01:29:17.26,형 원래 안경 썼던가?
01:29:17.28,01:29:17.68,안경 쓰고 그림 그리는 거 씁쓸하네.
01:29:17.70,01:29:19.10,"경험인데 40 넘으면 돋보기도 2종으로 사용해야 해, 유."
01:29:19.12,01:29:25.45,"ㅅㅂ 안경 쓴지 16... ㅅㅂ 고딩 때, 중딩 때부터 안경 썼는데 뭔... 이제 안경 가지고 연명이네?"
01:29:41.23,01:29:52.28,아 밥상 없을까?
01:29:52.30,01:30:09.75,승권 이향 혼자만 잘 그리시지 마시고 후한 양성을 위해 나 좀 문화생 받아줘 내 똘노예 열심히 할게 문화생 안 받아 뭔 언제 좀 문화생이야 추첨~~ 엔캣님 구독도 후원도 안 했지만 당첨됐어요 홈에데이터
01:30:16.60,01:30:40.65,그리고 단순한 궁금증인데 구독도 후원도 안한 특별한 이유가 혹시 있을까요?
01:30:41.35,01:30:41.47,그냥 궁금함
01:30:56.19,01:30:56.89,돈 아까움?
01:30:59.09,01:31:03.24,아니 그런 말에 직접 할 수 있나 약간 궁금해졌달까?
01:31:08.40,01:31:10.51,이해는 해요.
01:31:10.53,01:31:11.09,아 그렇군요.
01:31:11.21,01:31:18.38,그럼 그럴 수 있죠.
01:31:18.40,01:31:18.84,자 다음.
01:31:18.98,01:31:24.05,씹새끼님.
01:31:26.14,01:31:50.38,진짜 너는 굴러다니는 수풀에도 세금이랑 구독료 걷어갈 새끼네 내가 돌아왔다 수입파 이 새끼지 입으로 후원 뽑주는 거 아니라면서 왜 매번 물어보는 거임 진짜 모름 블루아카이브 소라 블루아카 소라 형 왜 그래 우리가 그래도 후원들 대신해서 와이셔츠 싹 벗기고 알몸 에이프런으로 그리자
01:31:58.42,01:32:25.66,호버거님 구독도 호감도 안 했지만 당첨됐어요 호버거님 구독도 호감도 안 했지만 당첨됐어요 저...
01:32:28.05,01:32:40.75,다른 거 추천하세요 그리고.
01:32:40.77,01:32:48.92,장난이고 천보는 거라 넘길게요.
01:32:49.06,01:32:50.02,오케이.
01:32:57.63,01:32:57.69,오우.
01:33:07.59,01:33:34.93,홀로 라이브 호시마치 스위세이 호시마치 스위세이 너무 좋다 힛 어 뭔 말알 아 이석휘와 함께 추물님 오오
01:33:38.51,01:33:52.13,근데 구독자 전용도 2명만 안해서 안하니 알겠음 구독하셨나요?
01:33:52.67,01:34:07.77,구독 고맙습니다 대답이 없네요 넘어가 보도록 하겠습니다 아싸
01:34:08.00,01:34:21.98,저 사람이 구독해서 진짜 구독하라고 꼭 준 야발놈입니다.
01:34:22.00,01:34:22.12,난가?
01:34:22.14,01:34:29.41,구독도 호언도 안 했지만 당첨됐어요.
01:34:29.43,01:34:31.39,패스나 1위야?
01:34:31.42,01:34:37.40,구독하라고 꼭 준 야발놈 맞잖아.
01:34:42.07,01:34:50.43,그럼 이번에도 물어보자 혹시 진짜 순수하게 궁금한 건데 왜 구독도 혼도 안 하셨을까요?
01:34:50.45,01:35:09.94,그냥 궁금함 약간 소통 아이스브레이킹 같은 거임 부담 갖지 말고 편하게 얘기하세요 죄송합니다 아니 아니 아니 아니 아니 아니 아니 아니 난 사과를 들으려고 물어본 게 아니에요 혼도 안 한다고 극복 중에 시발 박지보다 못한 놈
01:35:12.16,01:35:23.36,그냥 물어보는 거라니까?
01:35:23.38,01:35:24.26,그 후 안으로 당첨되면 그냥 패스하라는 뜻임.
01:35:24.28,01:35:24.68,다음부턴 할게요.
01:35:24.74,01:35:26.50,아니 아니 아니 안 하셔도 돼요.
01:35:26.52,01:35:31.35,안 해도 되는데 그냥 그냥 약간 안 하는 이유가 따로 있을까?
01:35:31.37,01:35:41.40,약간 그냥 그냥 궁금증.
01:35:41.42,01:35:42.09,아이스 브레이킹 이런 애 시청자 브레이킹이겠지 묻힌 사람아.
01:35:44.16,01:35:57.53,"그럼 이런 방송에 월 4,900원을 받으면서 추가적으로 도내까지 하기라도 하라는 거임?"
01:35:57.55,01:35:59.85,진짜 순수하게 궁금한 건데 구독 메시지와 후원 메시지 80%를... 뭔 소리 하는 거예요.
01:35:59.88,01:36:00.46,조용히 해봐.
01:36:00.62,01:36:04.60,나 지금 대화 중이잖아.
01:36:04.76,01:36:05.48,왜 대답이 없으시지?
01:36:10.03,01:36:10.31,이게 아이스 브레이킹이냐?
01:36:10.33,01:36:10.79,그냥 아이스가 불쾌자 잡으러 다니는 거지.
01:36:10.81,01:36:12.95,크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크크
01:36:14.73,01:36:23.73,너 같은 선임 안 만나서 다행이다.
01:36:23.75,01:36:23.83,오케이.
01:36:23.85,01:36:24.57,다음 분에게 물어봐야지.
01:36:24.59,01:36:25.11,너 진짜 요새 주식 못 받을 거냐?
01:36:25.13,01:36:39.18,쌀 먹여주신... 쌀 먹여주신... 구독도 후원도 안 하셨지만 이 때문에 안 물어볼게요.
01:36:39.20,01:36:39.56,레바님은 뭘 티티킬 안 사셨나요?
01:36:39.58,01:36:39.72,마인 베지터.
01:36:39.74,01:36:39.90,수금 필요하냐?
01:36:41.67,01:37:04.16,레바형 그럼 나 걸리면 왜 불취 달았는지 물어볼꺼야 아이스 브레이킹이 아니라 아 페이크 고잉님 구독도 호감도 하셨네요 왜 구보안 안하셔나요?
01:37:09.31,01:37:10.43,라고 물어볼새 기존에 구독자들 먼저 챙겨주시면 안될까요 나 진짜 배신감 느껴지는데 그냥 5천원 달라고
01:37:15.94,01:37:17.88,니케됨?
01:37:29.42,01:37:29.62,에에 뭐 얼마든지?
01:37:30.04,01:37:31.88,니케 정실 모던이야.
01:37:32.78,01:37:33.61,니케 모던이야.
01:37:39.47,01:37:39.53,스킨?
01:37:41.89,01:38:05.71,엘아이 18일주일에 방송 5번이라도 키고 그런거 물어봐라 너는 사람의 양심이란게 없는디가?
01:38:05.73,01:38:06.87,그니까 그런 얘기라도 듣고자 말하는거라니까 이거 아니야?
01:38:07.99,01:38:08.45,이거 맞는데?
01:38:08.47,01:38:08.55,아닌가?
01:38:08.57,01:38:10.25,그린 그리는 척 하면서 고갱 늘리기 크크크크 삼술쌍시옷시옷시옷 스킹 버전이 다른거 있어 아니 개자식아 내가 뭐 스키를 달달 외우고 있어야돼?
01:38:10.27,01:38:10.43,그냥 이걸로 해
01:38:12.29,01:38:22.42,아닌가?
01:38:22.44,01:38:32.45,왜 채팅도 구독자 전용으로 걸지?
01:38:32.47,01:38:33.09,세컨드 어펙션 와 저거 개꼰대 선임이 너 왜 그렇게 해?
01:38:33.11,01:38:33.91,어 그거 진짜 순수하게 궁금해서 하는 거 생각나서 지은리은 ptsd오네?
01:38:33.93,01:38:40.54,제발 하지마 이번엔 구독자 추첨을 제외할게요 그래요 저 이런 방송 봐요 님 이 악물고 싶잖아 나쁜 사람아
01:38:41.33,01:38:46.59,구독도 후원도 안 하셨지만 당첨됐습니다.
01:38:46.61,01:39:01.49,이분은 솔직하게 말해줄 것 같은데?
01:39:01.51,01:39:08.76,혹시 왜 구독도 후원도 안 하셨는지 조심스럽게 여쭤봐도 될까요?
01:39:08.77,01:39:09.18,구독자 전용 없애면 구독자 다 뗄걸?
01:39:15.69,01:39:38.13,유입된 지 별로 안 되었어요 그러기에는 닉네임이 그래요 저 이런 방송 봐요인데 저희 방송을 위해서 이런 닉네임을 지은 건 아닌가요?
01:39:38.15,01:39:41.69,그냥 궁금함 이런 방송이라
01:39:54.47,01:39:55.83,아무 생각 없이?
01:39:55.85,01:40:20.20,아... 따로 이유가 없으시다... 아... 지가... 난 이런 얘기를 듣고자 이렇게 물어보는 게 아니라니까요 그냥 약간... 그냥 정확하게 약간 안 하는 이유가 있나?
01:40:20.22,01:40:20.38,어?
01:40:21.30,01:40:21.94,오케이 알았어 알았어
01:40:22.71,01:40:26.12,물어볼 생각은 안하지?
01:40:26.14,01:40:50.24,에라이 아 정기차 충전기님 키키키키키키키 구독도 후원도 안하셨지만 당첨됐어요 아 대답을 정해놓고 물어보는 거잖아 크크크크크크 왜 구독할 가치를 못 느꼈다고 말을 못해
01:40:51.71,01:41:13.90,사카데이 오사라기 사카데이 오사라기 오사라기 이쁘죠 혹시 혹시 혹시 혹시
01:41:14.10,01:41:17.70,왜 구독도 후원도 안 했는지 솔직하게 말해줄 수 있나요?
01:41:17.72,01:41:42.40,저도 약간 시청자들 간에 이렇게 소통을 통해서 피드백을 들어보고자 해서 그냥 순수하게 물어보는 거예요 근데 후원한 거는 보이지 않음
01:41:42.55,01:41:46.15,아칼리에님 고마워요.
01:41:46.17,01:41:48.34,거지한테는 비싸요.
01:41:48.86,01:41:49.66,"아, 긍정적으로."
01:41:50.44,01:41:52.02,그렇죠.
01:41:52.04,01:41:54.86,알겠습니다.
01:41:54.88,01:41:56.72,그럼 구독자한테 인터뷰를 한번 해볼까요?
01:41:56.75,01:41:59.67,이거 그림 시청 아님?
01:41:59.69,01:41:59.85,인터뷰.
01:41:59.87,01:42:00.45,"아, 나노킴님!"
