시작 시간,종료 시간,내용,live_id
00:56:10.24,00:56:21.64,와 일반 가상 여캐였으면 벌써 찌찌 그리고 상체 그렸는데 버투버니깐 한 시간 가까이 얼굴만 그리네 얼마나 섬세하려고 신발 지금 10분은 지났냐 이거 그린지,
00:56:26.74,00:56:43.65,시청해주셔서 감사합니다,
00:57:05.40,00:57:15.67,야 강동원 미안하다 너 잘생겼어 고마워요 캠이 너무 오른쪽으로 가있나?,
00:57:17.31,00:57:27.30,날 따라와라 캠 됐다,
00:57:32.75,00:57:51.20,글쎄요 더 잘 그린 사람 많지 독학하는 사람들 중에서 대신에 그림을 그리는 영역이랑 만화를 그리는 영역이랑 다릅니다 업계가 달라요,
00:57:53.39,00:58:08.90,내가 버튜버는 관심 없었는데 컨셉은 용사면 이름이 리코라서 별명이 돼지 품종인 이베리코라는 것과 팬덤의 이름은 치코라는 것밖에 모른다 그리고 이분 민소매 입은 건 너무 귀엽더라고 너무 잘 알고 있는 거 아니야?,
00:58:15.83,00:58:18.22,그에게 강동원이라고 하지 말아주세요.,
00:58:18.24,00:58:22.34,그는 강동원이 아니라 레바 이승권이라는 석자를 가진 잘생긴 사람이라고요.,
00:58:22.36,00:58:24.31,그러니 강동원이라 하지 말아줘요.,
00:58:40.51,00:59:03.17,룩을 기본 룩으로 그릴까?,
00:59:10.80,00:59:36.80,시청해주셔서 감사합니다.,
00:59:46.07,01:00:05.39,커미션 하냐고 개자식아,
01:00:08.59,01:00:23.78,그림하니까 생각났는데 나 교보문고 사이트에서 작법서 사서 배송받았는데 잉크가 번졌더라고 그래서 교환 신청함 책은 꼭 가서 확인하고 사라 나처럼 후회하지 말고 그럴 수도 있구나 난 늘 작법서는 서점 가서 직접 보고 사는 편이라,
01:00:34.26,01:00:49.20,정보 고마워요,
01:01:24.07,01:01:28.96,그래서 왜 봐야 얘가 누군데?,
01:01:28.98,01:01:46.08,차차 알아가면 돼요 이 형 은근히 재생 넘기기에서 결혼식 행진곡 트는 것 봐 아주 욕심이 그득해,
01:01:55.07,01:02:23.12,그것도 모르니 융사 힘내리잖아 바보야 그래 이렇게 노력이라도 해야 결혼 문턱이라도 밟아보지 겨우...,
01:02:28.35,01:02:29.59,안녕하세요.,
01:02:29.88,01:02:32.44,랩바님 유튜브 잘 보고 있습니다.,
01:02:32.46,01:02:39.40,오늘 그리시는 거트버분도 그리고 싶어서 투표 안 하고 그리시는 건가요?,
01:02:39.66,01:02:47.47,투표로 뽑혔습니다.,
01:03:05.75,01:03:08.65,뭐지?,
01:03:12.14,01:03:20.09,응원인가?,
01:03:34.86,01:03:49.72,방송 제목에 버튜버 그리고 미션 실패 창까지 안 사라지는 거 보면 레바야 1에서 음모론이 생기는 거야 미션은 꺼놨는데?,
01:03:50.48,01:03:51.76,미션 창이 켜져 있을 리가?,
01:03:52.10,01:04:01.88,미션 창이 켜져 있을 리가?,
01:04:09.89,01:04:10.52,지금까지 뉴스 스토리였습니다.,
01:04:41.39,01:04:49.75,고마워요.,
01:04:50.19,01:05:07.57,"레바툰하고 비교를 하는 거야, 지금?",
01:05:18.17,01:05:44.15,입을 다물고 있는게 좀 더 생기 넘칠 것 같은데 와이프 치사키 따라쓰미 어때?,
01:05:54.50,01:05:57.94,킹지마운 던속사는 정주행 못하겠는걸?,
01:05:58.28,01:06:19.21,왜?,
01:06:19.23,01:06:19.33,개자식아?,
01:06:19.35,01:06:20.69,레바님 슬슬 짜증날 만도 한데 친절하게 받아주는 거 너무 착해요 항상 응원하고 이쁜 그림 고마워요 아 고마워요,
01:06:32.63,01:06:59.72,별게 다 현타온다 야,
01:07:15.09,01:07:19.42,애초에 애니메이트 같은 데 가면 인간이 눈에 안 들어오던데?,
01:07:19.44,01:07:19.96,모두가 그래.,
01:07:20.10,01:07:37.39,거기 이용하는 사람들 다 시선이 인간에게 1도 관심이 없는 눈이야.,
01:07:49.33,01:07:58.83,원래 시덕들은 3D보다 2D에 더 관심이 많겠네.,
01:07:58.85,01:08:10.43,너무 당연한 소리 아니야?,
01:08:17.93,01:08:44.63,솔직히 미녀 캐릭터 코스프레 한 사람이 달려와서 같이 사진 찍자 하는데 그때 원하는 굿즈 무료로 드린다 하면 굿즈샵 바로 달려갈 듯,
01:08:48.46,01:09:03.96,내 안에들 굿즈가 그렇게 많은데 사람이 눈에 안 들어올만도 하지.,
01:09:03.98,01:09:08.65,근데 이번 분기에 나오는 애니 중에 스노우볼 어스라고 그간 거의 3D던 데 재밌음.,
01:09:21.00,01:09:26.96,자 이제 채색을 해볼까요?,
01:09:26.98,01:09:48.84,형 나 요새 나이 먹었는지 에스트로겐 올라가나봐 진짜 뜬금없이 버튜버에 버만 꺼내도 지랄 발광하고 유기란 욕은 다 하던 형이 이러고 있으니 눈물이나 미안해 약한 모습 보여서 정도까진 아니었어 레바와 함께 치지직으로 이사온지 27개월이나 됐네 하 내 인생 고마워요,
01:09:55.51,01:10:21.53,틈새에 틈새에 피부톤을 넣어줍시다 눈 영역도 파주고 코 그림자를 미리 해놓읍시다,
01:10:29.26,01:10:58.23,레바는 꼭 좋아하는 건 사실 명분일 뿐이고 그 안에 스텔라가 들어가 있어서 좋아하는 듯 예 스텔라 광적임 역시 아직 안 잡힌 물고기라 그런가 채색까지 정성스럽게 해주네 응 그래 그래 난 최근 그림 싹 다 채색... 했는데 개자식아 존만한 새끼야,
01:10:59.80,01:11:17.14,머리 위에 헤일로 그리세요.,
01:11:17.16,01:11:18.56,브라 아니라고요?,
01:11:18.58,01:11:19.66,그건 나도 알아.,
01:11:19.68,01:11:26.45,그저 저기 보이길래 말했을 뿐이라고.,
01:11:31.57,01:11:35.02,레바 그만은 업가 돈 애들 받고 그림 이렇게 빨리 그리는 거임?,
01:11:35.04,01:11:37.50,진짜 대단하다.,
01:11:37.52,01:11:39.31,레코단들 업가 신경 쓰지마 형이 최고야.,
01:11:39.33,01:11:42.07,다음 텍스트를 복사하여 붙여넣기 하세요.,
01:11:42.09,01:11:44.90,단가는 10만원.,
01:11:46.60,01:11:46.70,고마워요.,
01:11:46.72,01:11:47.50,단가 존나 비싸네.,
01:11:47.52,01:11:52.27,자꾸 버티버 그리는 걸로 업가 하지 마라 결혼하고 싶어서 본인의 장점으로 통발놓는 노력을 폄하하지 마.,
01:11:54.76,01:12:00.23,누굴 만나려면 밖에 나갔겠죠?,
01:12:00.63,01:12:23.72,자 이너 컬러도 확실하게 넣어주고,
01:12:29.29,01:12:32.29,레바님 지금 노조미 그리시는 건가요?,
01:12:32.31,01:12:35.17,근데 왜 꼬리와 헤일로를 안 그리세요?,
01:12:35.19,01:12:59.19,제발 그려주세요 레바가 성격 나빴으면 나이 언급하면 뱃먹고 죽년 버튜버 금지 단어였다 ㄹㄹ 열어보나서 오버레이 좀 더 밝은 톤으로,
01:13:03.29,01:13:07.78,"와, 큰 거 봐라.",
01:13:08.10,01:13:19.92,레바 어깨 개 큰 거 봐라.,
01:13:19.98,01:13:25.85,이제 그림자를 좀 넣어줄 건데요.,
01:13:25.87,01:13:26.09,오버레이부터 넣을까?,
01:13:28.01,01:13:56.82,아 버트본은 모르게 리코가 전에 리제로 같이 보길때 리액션이 귀엽더라고 아무튼 그렇다고 그 그림자부터 넣고 하는게 낫겠다 포인트 머리 하나 빼주고,
01:14:01.31,01:14:28.82,이 새끼 그린 방송 한 3개월 더 하면 청이 그린 횟수보다 셀라이브 그린 횟수가 더 많아질 것 같음,
01:14:29.03,01:14:31.16,그건 아니야.,
01:14:31.18,01:14:43.19,만화가 한화당 대체 몇 컷인데 그걸 뛰어넘을 순 없어요.,
01:15:04.15,01:15:21.08,으 으 으 으,
01:15:22.80,01:15:41.65,벌써 벌레가 나올 때가 되긴 했어.,
01:15:41.67,01:15:44.45,날씨가 확실히 옛날보다 너무 풀려가지고,
01:15:53.86,01:16:21.56,라2D가 라이브에서 만들어서 쓸 만큼 그렇게 쉬운 조작 기술이 아닐 텐데요?,
01:16:42.31,01:17:03.76,라투디 하려면 부위별로 싹 다 따로 그려가지고 움직여야 되는데 그걸 할 수 있는 사람이 있으면 이미 라이브 방송으로 하고 있지 않을까요?,
01:17:03.82,01:17:08.91,"6회, 11회, 4회 이렇게 많으니 이 형 올해 안에 버튜버 100번 그릴 것 같음",
01:17:19.62,01:17:46.56,제가 영업을 성공했나 보군요.,
01:18:07.77,01:18:16.34,여보~~,
01:18:36.03,01:19:03.10,근데 내봐도 어찌보면 통발에 걸린놈 아님 관심없다가 버퓨버가 설치한 통발에 걸려서 세뇌당하고 버퓨버 빠진거잖아 아이고 만원으로만 고맙습니다,
01:19:08.21,01:19:14.98,눈을 좀 더 키워주고?,
01:19:15.00,01:19:30.05,난 버튜버 보다가 어느 순간 레바 형한테 더 감겨서 취지직은 팔로우 레바 형이랑 다른 남자분 한 명 더는 가끔 유튜브 클립만 보는 중 공부해 놔야 레바 형이 버튜버 얘기 꺼낼 때 보태한당함 그 정도까지 한다고?,
01:19:30.06,01:19:30.09,흠,
01:19:30.44,01:19:33.90,레바님 지금 그리는 거 아무리 봐도 노조미인데 진짜.,
01:19:33.92,01:19:37.19,꼬리와 헤일로를 달아서 기출 변형해줄 수 있을까?,
01:19:37.21,01:19:42.62,제발 무릎을 싹싹 빕니다.,
01:19:42.64,01:19:42.78,왜 그래야지?,
01:19:42.80,01:19:46.38,난 아직도 버투버 슬레이어 저승권 시절을 잊을 수가 없다.,
01:19:46.40,01:19:50.91,그땐 개쉽태토상 남자였는데 지금은 어찌 그리 한없이 초라해졌소 레바형.,
01:19:55.68,01:20:25.08,여기서 색역 선택을 머리카락만 한 다음에 이제 머리카락 광을 내줍시다,
01:20:36.72,01:20:55.19,그때 버튜버 영상도 내 보고 지같은 놈이 지가든거 보내서 지갔다고 했는데 사람일이란게 참 버튜버 조만간이라니깐 시대는 변한다고 얘가 그래서 버튜버 빠지다가 이제 줄리엘권으로 닉네임 바꾸고 헬스에만 빠짐,
01:21:12.99,01:21:25.70,하고... 야야 얘들아 안 받아주는 거 보니까 레바 빡쳤나 보다 잠깐 멈추자.,
01:21:25.72,01:21:40.37,저런 말 하는 널 밴해 주지.,
01:21:40.39,01:21:40.61,하고 약간 푸른빛으로,
01:21:46.28,01:22:11.80,홍조까지만 추가하면 좀 낫겠는데요?,
01:22:14.16,01:22:26.20,옛날 레바는 지하철 게이트 뛰어넘어서 무임승차할 정도로 상남자였는데 요즘은 꼬박꼬박 요금 내고 파는 것처럼 약한 모습 보여서 많이 아쉽긴 해.,
01:22:26.22,01:22:31.31,그대의 너로 돌아와.,
01:22:31.32,01:22:42.28,아 사람들이 노점위로 보는 이유가 이 폰인 오른쪽 머리 머리 장식이랑 용사 시그니처인 검이 없어서 그런가.,
01:22:42.30,01:22:42.34,음?,
01:22:47.69,01:22:51.12,형님 목에 뭐 올라온 거 같은데 괜찮으신가요?,
01:22:54.88,01:23:05.85,목에 뭐가.. 하.. 새삼 추억이네 레바 진짜 과거의 그 1세대 키즈나 아이인가 영도 보내면 그 레바 특유의 눈 작게 뜨고 음 저게 뭐임 하는 그 시니컬한 표정 짓던 거 세월이 많이 흘렀네,
01:23:09.90,01:23:18.45,레바의 말에 따르면 시청자 중에 폴이 좋아하는 사람들은 레바가 잠들어 있던 그 욕망을 꺼냈을지 히즈나이 현역이지 않나?,
01:23:18.83,01:23:18.91,아닌가?,
01:23:19.31,01:23:22.84,그럼 지금 버튜버 좋아하는 레바도 태생이 그런 놈이다,
01:23:27.09,01:23:54.99,"나도 근데 예전엔 뭔 버튜버야 싶었는데 한동안 게이, 퍼링, 할머니 강점기 맛보고서야 아 그래도 예쁜 역해인게 어디야 하고 그러려니 한다 숭배합니다 레바형 고마워요 요즘 로리퐁츄보다 이런 모범생 인상 역해가 좋더라 츄르르르릅",
01:23:59.51,01:24:09.66,배그 합방 때 블루님이랑 니코님이랑 같이 하는 거면 레바 형은 블루님 친구 같은 거니까 삼촌인 건가요?,
01:24:09.68,01:24:28.61,버츄버는 모르는데 제발 내 버츄버 옷이는 건들지 말아다오.,
01:24:28.63,01:24:28.73,누구신데?,
01:24:28.75,01:24:28.79,응?,
01:24:35.35,01:24:58.91,바로 레이더 가동하는 거 봐라 약간 키라키라한 느낌을 줄까?,
01:24:58.93,01:25:01.80,1분 1분 안에 버튜버를 그리기로 결정했다,
01:25:13.74,01:25:28.00,나는 원래 버츠버 봤었는데 레바 방송에서 허묘들어서 허리도 좋아짐!,
01:25:28.02,01:25:38.79,아 근데 리을리형 레바형 금발하고 태닝하고 금목걸이 ㅈㄴ 잘 어울릴 것 같음 내가 평생 안 할 것 같은 모음집이네,
01:25:41.72,01:25:45.24,그래도 레바형이 잘 절제하는 것 같은 게 누군신데?,
01:25:45.26,01:26:06.51,까지만 하고 배그킬 딴 것처럼 혀낼름낼름 안거려서 다행이라고 생각해.,
01:26:06.53,01:26:06.59,나는.,
01:26:06.61,01:26:07.27,자 블랙 포인트를 중간중간에 넣어서 구분감을 주도록 합시다.,
01:26:15.25,01:26:15.79,됐다.,
01:26:16.73,01:26:17.37,뭐 30분 안 걸렸나요?,
01:26:17.45,01:26:27.23,랩방님 요즘 구독 메시지 잘 받아주셔서 좋네요.,
01:26:27.25,01:26:34.64,이제 다음 그림 투표로 가도록 하겠습니다.,
01:26:34.66,01:26:37.58,1시간 30분 다 돼가는데?,
01:26:38.01,01:26:40.89,"방송 퀴즈가 1시간 반이야, 개자식아.",
01:26:40.91,01:26:44.41,방금 왔는데 혹시 다음 배그 합방 선배가 양배추님이신가요?,
01:26:45.14,01:27:13.93,"로페즈 대사 보고 생각났는데 형 이번 레기온 광고 보고 정말 간절함을 느꼈어 아드가 멸망하면 갈 곳이 없다고 고마워요 우리 노조미 잘 그려져서 감사합니다 2번 빼고 저조한 3, 4, 8번을 보내드리고",
01:27:20.74,01:27:25.79,채팅을 아무거나 치시면 그림 신청에 참여를 할 수 있습니다.,
01:27:25.99,01:27:36.78,천천히 신청해주세요.,
01:27:47.35,01:28:10.90,와 유혹화 활용만이 죽었네 바로 나가리 되다니 250에서 컷 하겠습니다 컷 검은 짐승님 ㄴㄴㄴㄴㄴㄴ님 구배를 안 하셔도 됩니다 한 번만 쳐도 참여가 된다고요,
01:28:19.69,01:28:39.93,일 어떤 걸 원하시나요?,
01:28:39.95,01:28:40.75,내루요 내루 있는데?,
01:28:47.68,01:29:14.06,아아 아 원하는 그림을 말하면 됩니다 아니 그 원하는 캐릭터를 말하면 돼요 여기서 고르는게 아니라 어 제가 좋아하는 캐릭터를 말씀하시면 됩니다 아시오 그럼 저 패스점 오케이 크크크크 투표 아니야 인마 크크크크,
01:29:15.22,01:29:37.60,아 어서오세요 뭐라고 읽어대냐 아무튼 어서오세요,
01:29:44.79,01:29:51.24,안 계시나?,
01:29:58.19,01:30:08.40,다음 스위치 코리아님 우왕 이라쌰이 엔드필드 구구가가 엔드필드 구구가가,
01:30:16.19,01:30:41.59,나도 쇼츠로 본 것 같은데 난 게이다님 운이 좋으시네요 와무 가능한가요?,
01:30:41.61,01:30:41.75,와무가 뭐야?,
01:30:42.05,01:30:42.13,와무?,
01:30:42.65,01:30:42.79,안돼 개자식아,
01:30:52.69,01:30:54.50,패스.,
01:30:54.52,01:30:58.60,욕심 있는 쉐끼.,
01:30:58.62,01:30:58.72,청은설님.,
01:31:04.61,01:31:04.87,치치치치.,
01:31:09.76,01:31:09.96,와.,
01:31:09.98,01:31:10.12,냅다.,
01:31:10.34,01:31:15.97,조조 기둥 속산에 추천하는 게 얼핏인가 없네.,
01:31:15.99,01:31:16.69,크크크.,
01:31:16.71,01:31:19.79,시시아가 많이 항복에는 올라오는데 잘 안 뽑힌단 말이지?,
01:31:19.81,01:31:20.57,패자요.,
01:31:21.62,01:31:43.61,그래도 투표 항목에 넣어드리겠습니다 AL1님 와 2일 연속 오메데토,
01:31:49.43,01:32:17.26,월희이 아이코에이드 부탁드려요 월희이 아이코에이드 오우 장롱냄새 그리고 마지막은 구독자 추첨 조스로 보이는 샹허 조스님 키키키키키키키키,
01:32:22.87,01:32:48.39,오우 예데나 림버스 아라야 림버스 아라야 되게 마일드하네요,
01:32:58.07,01:33:27.14,자 투표 시간은 약 2분 가량 땡기는 그림을 천천히 골라주세요 자 아주 균등하게 올라가고 있습니다 2번말 2번말 올라가고 있고요 1번말 1번말 어 1번말이 따라오고 있습니다 어 어 결과는 아무도 모르게 되었어요 딴따라란 딴따라란 딴 으으으 어후,
01:33:28.47,01:33:57.81,되게 츄러스랑 커피랑 먹고 싶다 요즘 맥도날드에서 파는 초코 츄러스가 그렇게 맛있대 아무도 안 뽑혀서 방치되는 바네루를 뽑혀주고 이제 보내주자,
01:33:58.71,01:34:16.72,진짜 게임 허니츄러스님 편 진짜 투명하다 사람이 어떻게 저러지 27,
01:35:23.59,01:35:45.58,아 2번 엔드필드 캐릭터죠 정확히는 도로롱 같은 포지션을 가지고 있겠죠,
01:36:07.63,01:36:34.68,먹을 게 없노 레바야 이거 3D 캐릭터니까 1번 그리자 크크,
01:36:35.69,01:36:55.66,5핀 이상 저는 최선을 다해서 그립니다.,
01:36:55.68,01:37:03.83,아까 커피에 츄러스 얘기 나와서 하는 말인데 꼬북칩 초코 츄러스 맛 은근 괜찮음 아쉬울 듯 이걸로 보고 어 저도 그거 좋아해요.,
01:37:03.85,01:37:03.93,맛있어.,
01:37:05.58,01:37:29.95,어떻게 이틀치 그림이 농농 보보농 보농 구구가가는 마이드하게 대방고 15박 16일만 꿰어줘도 충분하겠군,
01:37:41.91,01:37:49.48,도로롱 포지션이 맞는 게 원래는 한 유튜버가 셔츠형으로 역관리자 별명인 펭귄 이미지로 구구가가 만든 게 맞음.,
01:37:49.50,01:38:00.82,근데 앰플 디렉터인 해묘가 캐치하고 이미지 밀어주고 있는 중임.,
01:38:00.84,01:38:00.90,크크.,
01:38:00.92,01:38:01.30,음... 수업가.,
01:38:01.32,01:38:04.54,그러고 보니 얘 받을 때는 잠깐 자리 비웠었는데 받고 뭐야.,
01:38:04.56,01:38:08.45,애새끼잖아 안 했음 뭔가 할 줄 알았는데.,
01:38:08.47,01:38:08.51,응.,
01:38:10.63,01:38:19.77,인중 길이가 예전 삼겹살 모해화 그리던 20대 다음 팟 레바가 되려고 하고 있어요.,
01:38:19.79,01:38:20.25,원래 그런 캐릭인데?,
01:38:20.39,01:38:23.63,난 젠평이 제일 낮을 줄 알았는데 N평도 만만치 않더라.,
01:38:23.65,01:38:37.03,절대 유튜브에 진천우사랑단을 검색하지 마.,
01:38:37.05,01:38:37.13,음...,
01:38:45.43,01:39:00.81,앞머리는 가능한 빼곡하게 존나 물리지 않아 다이제?,
01:39:01.35,01:39:14.07,나 다이제 별로 안 좋아해 딱 한 개 먹으면 만족스러운 그런 맛이야,
01:39:29.25,01:39:48.19,얘도 앞머리 많으니까 여자로 보임.,
01:39:48.21,01:39:48.35,뭐라는 거야?,
01:39:48.37,01:39:48.41,흥!,
01:39:48.43,01:39:49.05,아무리 귀엽다고 해도 저희 페르로사마보단 안 귀엽거든요.,
01:40:00.93,01:40:24.72,저거...,
01:40:32.72,01:40:52.97,웃긴데?,
01:40:52.99,01:40:53.07,잠깐만.,
01:40:53.09,01:40:53.19,도라이냐.,
01:41:01.26,01:41:30.93,18 얼굴이 뿐 이닝이잖아 내 구구가가 돌려놔 어제부터 오늘까지 이틀 연속 밥상 저탱이 가뭄화가 말이 되는 거냐 구구가가 인생 첫 아가방 돌게이트 개막식을 해버린다고 이거 한중 외교 전쟁감 아니냐,
01:41:32.75,01:42:01.84,아까 젠평보다는 엠평이 더 심하다고 했는데 내가 볼 땐 엠평보다는 랩평이 더 심한 것 같다 오늘도 엔드필드는 한 으앙아악아 형 사람 아닌 거한테 이 자세하는 건 느꼈는데 이건 형이 사람 아닌 거 같아 아주 좋구나 이 레바만이 가질 수 있는 함성 이대로만 가졌구나,
01:42:05.48,01:42:08.71,시발려나 귀여운 애로 굳이 저런 걸 그려야 하냐?,
01:42:08.73,01:42:13.09,쇼츠로 힐링시켜주는 애로 뭐 하는 거야?,
01:42:13.96,01:42:33.02,그게 있으니 빛이 있으며 어둠도 있기 마련 여러분 이게 인간 레스트바티칸입니다 잘 봐두십시오 한한령에 대한 보복을 하다니 애국자 이승권이라고 생각하면 개추,
01:42:36.75,01:43:05.17,이런 것도 먹어야 하는 게 레바 방이지 잠깐만 나 아직은 생각할 시간이 필요해 무슨 소리야 평범한 야로피스잖아 참하네 양심상 귀여운 거 가지고 뭐라 드립은 못 치겠다 진짜 레바 넌 천하의 나쁜 놈이 맞다,
01:43:07.35,01:43:14.24,형 또 이상한 거 그리지 일부러 돈을 더 받으려고.,
01:43:14.26,01:43:20.16,경 결혼은 언제 할 거야?,
01:43:20.36,01:43:23.13,합방 주선해주는 블루님 입장도 생각해봐야.,
01:43:26.33,01:43:54.30,멀쩡한 캐릭은 박살내고 싶고 박살난 캐릭은 담백하게 의미하고 싶고 어딘가 애매하게 이상한 캐릭은 멀쩡하게 그리고 얜 존나게 악질이 맞음 우우 쓰레기같은 놈 유유 와 씨빠 찌찌 큰거부 뭐야 애잖아 레바 이 씨발놈아 내가 씨비도인데 이건 진짜 아님,
01:43:57.53,01:44:21.48,역시 렛바님 좀 더 매도하는 표정으로 해주시면 감사하겠습니다 손동작만 어떻게 하면 귀엽게 그려질 것 같은데?,
01:44:29.86,01:44:51.46,야 너무 취급을 포키처럼 취급했나?,
01:44:55.45,01:44:55.47,흠,
01:45:06.75,01:45:34.72,그러면 귀엽장한 자세로 바꿉시다 이번엔 우리가 책임질게 못한다 원래 다 도망가지 않았냐고 근데 이건 좀 아무래도 그렇죠 킵고잉해 정상적인 건 유튜브서 보면 돼 너만의 길을 가,
01:45:36.77,01:45:57.41,썸네일 보고 못 참고 들어왔는데 손 어디 갔노?,
01:46:00.03,01:46:00.15,없어졌어요?,
01:46:00.18,01:46:04.20,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오,
01:46:08.63,01:46:25.88,그래도 최소한의 양심은 있으셨군요.,
01:46:30.45,01:46:52.87,넌 캐릭으로 천박한 포즈로 그리니까 미친놈이라 욕하고 그래서 수정하니까 쫄보한 남자라고 도발하고 레바는 어느 장단에 맞춰야 하냐 크크크크 솔직히 아까처럼 대놓고 유혹하는 것보다 이렇게 라인업이라는 게 좋은 듯 뭐라는 거야,
01:47:03.01,01:47:32.35,와 이새끼 이런 애를 가라니 더블피스로 하니까 집댐 감지해서 귀엽장하게 그린다는 게 없는 가슴 끌어모는 장면 그리는 거냐 넌 못됐다 모르는 거야 씨발 와 레바님 전 나름 이 방송에 적응했다 생각했는데 아니었네요 평소에 방골기질 어디 갔냐,
01:47:32.65,01:47:36.92,뭐라 하면 더 벌렸어야지.,
01:47:36.94,01:47:37.06,이 개이련.,
01:47:37.08,01:47:38.00,"억울하네, 씨발.",
01:47:39.87,01:47:44.21,존나 괘씸한데 농업령 내리고 당분간 농 안 받겠다 선언할까?,
01:47:44.53,01:47:50.42,고민 중이면 개추크크.,
01:47:50.44,01:47:55.95,혹시 귀여운 애들만 보면 머릿속에 이런 생각밖에 안 드는 건가요?,
01:47:55.97,01:47:56.01,꽉!,
01:48:00.06,01:48:12.94,봐라 그냥 천박한 노선으로 계속 갔으면 한쪽 욕만 먹는 건데 중간에 틀어서 노잼 소리까지 됐잖아 어쩔?,
01:48:15.73,01:48:17.71,내게 선택지는 일단 완성시키는 거 밖에 없어,
01:48:30.62,01:49:00.31,레바야 조금 있으면 합방이잖아 이미지 관리해야지 이해해라 레바형 도로 납쿠키나 짐승새끼들은 괜찮은데 얘는 인간적인 부분이 보여서 거부감이 심하다 음... 납득해요 벌려도 심연 안 벌려도 심연이라면 벌린 심연이 되어,
01:49:03.39,01:49:27.81,나 이거 어릴 때 에드워드 오빠 처음 봤을 때 느낌이야.,
01:49:27.89,01:49:29.21,추억 회상하게 해줘서 고마워.,
01:49:39.44,01:50:01.53,레바야 잘 생각했다 자존심 챙긴다고 그대로 갔으면 너 국정감사 출석했다 이렇게 하고 얼굴 톤을 최대한 밝게,
01:50:16.88,01:50:42.91,오랫만에 그리운 진짜 레바가 돌아온 줄 알았는데 청자들이 뽀들갑 떨어서 레바님이 뜻을 다 펼치지 못해서 아쉽네요,
01:50:50.63,01:51:19.96,그런 거 아닙니다 이렇게 하고 홍조기를 약간만,
01:51:26.42,01:51:56.16,꼴리는지는 모르겠고 따빵 겁나 때리고 울먹거리면 사탕 건네주다가 잡으려 하면 손들어서 피하고 쓰다듬다가 볼 잡아당기고 후드끈 잡아당기고 어부바해주다 트리플 악셀도라서 올리고 싶네요 음... 그래하고 백쪽에 약간만 그림자 넣으면 끝날 것 같은데?,
01:52:03.33,01:52:10.76,구독 고맙습니다,
01:52:38.13,01:53:06.67,가장 원초적인 자세라고 해야되나?,
01:53:09.67,01:53:28.53,자 여기서 마무리 짓도록 하죠 이 정도면 뭐 귀엽장하게 나온 것 같습니다,
01:53:35.62,01:53:51.77,조그만한 게 귀여우니 지쳐 잠들 때까지 비행기도 태워주고 어부바도 해 주면서 놀아주고 심리 참고로 내가 제일 좋아하는 축구선수는 그날도임 유튜브에서 주워먹다 드디어 찾았군,
01:54:06.55,01:54:32.27,이거 약간 턱을 좀 더 줄이면 더 괜찮겠다 음 음,
01:54:37.80,01:54:57.45,30대 후반에도 이렇게 겁을 먹는데 찐 40대 되면 오줌까지 싸면서 진짜 아무것도 못할 것 같아 뭔가 서글프긴 하다 형 크크 뭐라는 거야 이 새끼는 하여튼 고맙습니다 아이고 좌우 밸런스가 영 안 맞네,
01:55:17.98,01:55:45.58,여기서 2번만 제외하고 새로 하나 채워 넣읍시다 즉발적으로 뒷블록 오른쪽 양자뚜네님 운이 좋으시군요,
01:55:49.20,01:56:04.68,오 왜 또 나옴 그리드맨 타카라다 리카 덕짓기,
01:56:20.76,01:56:40.15,150초 편하게 골라주십시오 으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으,
01:56:51.98,01:57:15.36,근로자의 날 출근해서 화나야 되는 게 기쁘다 시급을 세 배나 준다고?,
01:57:15.38,01:57:15.40,어,
01:57:45.34,01:57:49.66,거튜버도 뽑았고 귀여운 조카 같은 꼬맹이도 뽑았다.,
01:57:49.68,01:58:09.49,이제 슬슬 분탕쳐도 괜찮겠지.,
01:58:28.55,01:58:33.67,앗차!,
01:58:53.07,01:59:21.76,아~~ 내루가 뽑혔어요 쿠키도 선전했지만 4표 차이로 내루가 뽑혔습니다 내가 세상을 바꿨다,
01:59:25.47,01:59:55.38,우리 미카 이쁘게 그려드세요 음 쿠키 나올 것 같아서 투표율 보고 1번 가기 잘했다,
02:00:02.41,02:00:12.35,드디어 선상의 바니체이서 광고 때부터 보고 싶었던 바네루가.,
02:00:12.36,02:00:17.93,우리 카스미 잘 그려주세요.,
02:00:17.95,02:00:21.78,그래서 네루랑 미카랑 근접전으로 싸우면 누가 이기나요?,
02:00:21.80,02:00:22.36,네루가 대떡내나요?,
02:00:40.31,02:00:43.42,네루랑 결혼한 다음 네루 가슴에 교통가드 같다.,
