# live_id: 18809418
start_ts,start_sec,end_ts,end_sec,speaker,text
00:54:06,3246.98,00:54:11,3251.98,UNKNOWN,연락하는 방법은 랩아 통해서 하시면 됩니다
00:54:11,3251.98,00:54:23,3263.17,UNKNOWN,솔직히 내가 평소에 이런 말 잘 안하는데 솔직히 관상 3류 뷰지 관상이
00:54:23,3263.17,00:54:25,3265.17,UNKNOWN,1류 뷰지도 있나요 그러면?
00:54:25,3265.17,00:54:28,3268.17,UNKNOWN,정확하겐 랩아한테 배운 사람이라고 하죠
00:54:28,3268.17,00:54:45,3285.98,UNKNOWN,대처 재미없는데 이런거라도 해야지
00:54:45,3285.98,00:54:49,3289.98,UNKNOWN,갑자기 그렇게 속마음을 적나라하게 드러내시면 곤란해요
00:54:49,3289.98,00:54:54,3294.98,UNKNOWN,가짜총학 뽀선녀와 나무꾼인 가짜총학이 선녀면 센세는 나무꾼이야
00:54:54,3294.98,00:54:56,3296.98,UNKNOWN,ㅈㄴ 개새끼네
00:54:56,3296.98,00:55:15,3315.25,UNKNOWN,지금 블루아카이브를 보고 게임이라 한거냐
00:55:15,3315.25,00:55:19,3319.25,UNKNOWN,블루아카이브는 청춘과 꿈의 이야기라는거다
00:55:19,3319.25,00:55:22,3322.25,UNKNOWN,내놈이 내 녀석이 뭘 안다고 짓거리는거냐
00:55:22,3322.25,00:55:24,3324.25,UNKNOWN,기삼아
00:55:24,3324.25,00:55:30,3330.83,UNKNOWN,총학이 가짜여도 조임은 진짜일거라고 믿는다
00:55:30,3330.83,00:55:37,3337.74,UNKNOWN,오늘 돈해보니까 라이브 다 뜯어버리고 싶어요 옷
00:55:37,3337.74,00:55:44,3344.1,UNKNOWN,외성자라도 상대하는줄 알았나
00:55:44,3344.1,00:55:51,3351.33,UNKNOWN,그래도 요즘 편의성 패치 좀 해주기네
00:55:51,3351.33,00:55:53,3353.33,UNKNOWN,게임을 다 뜯어고칠수도 없고 노력하시잖냐
00:55:54,3354.33,00:56:02,3362.33,UNKNOWN,이제 돈 번걸로 블루아카2 내야지 3D 슈팅게임으로
00:56:02,3362.33,00:56:12,3372.07,UNKNOWN,크아 이게 뭐냐 레바형 분홍치즈가 달렸는데 환불좀 해주고 분홍치즈 다시 가져가
00:56:12,3372.07,00:56:23,3383.62,UNKNOWN,2시간째 크리리트를 하고 있으면 일단 이건 절대 게임이 아니란걸 깨달을 수 밖에 없음 리을리응
00:56:23,3383.62,00:56:44,3404.86,UNKNOWN,신기할 정도로 음해 가능한 그림 나오니깐 돈해로 스트레스가 풀리네 크크아오 속이 뻥 가짜총학 안쪽도 뻥 뚫리네 크크
00:56:44,3404.86,00:56:49,3409.35,UNKNOWN,그래서 레바형 분홍치즈가 달렸는데 환불 좀 해주고 분홍치즈 다시 가져가 2시간째 크리리트를 하고 있으면 일단 이건 절대 게임이 아니란걸 깨달을 수 밖에 없음 리을리응
00:56:49,3409.35,00:56:54,3414.35,UNKNOWN,레바형 마지막으로 브라본 스토리가 뭐야? 난 형의 브라 캐릭 해석 100%로 그려주는게 좋은데
00:56:54,3414.35,00:57:02,3422.35,UNKNOWN,네 블루아카 스토리는 그 일부 한참 최종장 그때의 스토리에 머물러있어
00:57:02,3422.35,00:57:08,3428.35,UNKNOWN,그러고보니 MC에서 또 석컬처빔 만든다던데? 얘네 호연 벌써 잊었나 봉 크크크
00:57:08,3428.35,00:57:17,3437.16,UNKNOWN,리을리응 오버워치 한서퍼블리싱 넥슨에 이관한다던데 브라 스킨 나오면 좋겠다
00:57:17,3437.16,00:57:25,3445.62,UNKNOWN,그래서 브라 상호작용 있음 상호작용 없으면 10곳에 떼라
00:57:26,3446.62,00:57:30,3450.62,UNKNOWN,10곳에 떼고 싶을수 누구보다 떼고 싶을거에요
00:57:30,3450.62,00:57:36,3456.62,UNKNOWN,근데 카라체우가 아마 로봇아빠 비슷할거 같다라고 생각하는데 그렇게 되면 스토리 진짜 지은니은 슬플거 같지 않음?
00:57:36,3456.62,00:57:54,3474.37,UNKNOWN,쟤는 센세를 많이 꼬드기다가 결국 으흐읏 엔딩이라고 생각합니다 항상은 여러분 생각한게 맞습니다 아니라고요? 어쩌라고요? 제 탓이 아니에요
00:57:54,3474.37,00:58:01,3481.54,UNKNOWN,게임도 아닌데 월 캐릭터 뽑을려고 현질하신 아유님들
00:58:01,3481.54,00:58:05,3485.54,UNKNOWN,오호 슬슬 서로 싸우려고 든다 죽여버린다
00:58:05,3485.54,00:58:22,3502.26,UNKNOWN,다른 얘기긴 한데 트리니티 날개 달린 얘들은 어떻게 보면 조류 아닌 마마 미카같은 얘들은 몰래 숨어서 주기적으로 알라코 블랙마켓에 프리미엄으로 팔듯
00:58:22,3502.26,00:58:36,3516.19,UNKNOWN,근데 내가 진짜 최근에 겁나 무서운 꿈을 꿨다 브라 애니가 나왔는데 오프닝이 진짜 뒤지게 좋은거야 근데 애니를 등신이더라고 이것보고 진짜 무서워서 질질싸서
00:58:36,3516.19,00:58:39,3519.66,UNKNOWN,그 꿈 아니야
00:58:39,3519.66,00:58:42,3522.66,UNKNOWN,레바님 블라하면 다 이렇게 되나요?
00:58:42,3522.66,00:58:47,3527.31,UNKNOWN,불평들 긁는 법 브라
00:58:48,3528.31,00:59:02,3542.22,UNKNOWN,근데 진짜 19금 달고 19금 적 묘사를 하는게 진짜 미친듯이 아랫도리가 우는 느낌임 그 금단의 느낌 진짜 그
00:59:02,3542.22,00:59:04,3544.22,UNKNOWN,아무튼 뭔 말할?
00:59:04,3544.22,00:59:19,3559.9,UNKNOWN,지난주에 4.5주년 다됐는데 한섭 공방 대체 언제냐고 했던 사람이다 어제 공지 떴는데 스승의 날에 한다더라 그런 큰 뜻을 몰라보고
00:59:19,3559.9,00:59:45,3585.11,UNKNOWN,빌드업은 좋네요
00:59:45,3585.11,00:59:50,3590.71,UNKNOWN,이렇게 하고 어깨 장식도 그려줄까요?
00:59:50,3590.71,00:59:54,3594.71,UNKNOWN,그런건 잘하면서 왜 총력전 대결전은 장카
00:59:54,3594.71,01:00:16,3616.78,UNKNOWN,불 낯 닦다려라 원신 내지 몇 년 뒤에 나온다 그그끄크크크크크 끄악 털삭
01:00:16,3616.78,01:00:34,3634.99,UNKNOWN,근데 원신은 애니메이션이 나와도 되게 스토리가 어디서 시작되고 어디서 끝날지 되게 애매하지 않아?
01:00:34,3634.99,01:00:46,3646.23,UNKNOWN,"몬드 스토리만 해도 1,1클로도 모자랄거 같은데"
01:00:46,3646.23,01:01:02,3662.15,UNKNOWN,내가 원신 붕스 다 하거든?
01:01:02,3662.67,01:01:05,3665.65,UNKNOWN,유포톱을 하는 거 보면 솔직히 붕스가 더 먼저 나올 듯
01:01:05,3665.65,01:01:06,3666.27,UNKNOWN,크크크크
01:01:06,3666.27,01:01:12,3672.5,UNKNOWN,원신 스네즈나야 짧은 영상 떴는데
01:01:12,3672.5,01:01:14,3674.3,UNKNOWN,얘네들 퍼리를 으흡흡 하면서
01:01:14,3674.3,01:01:16,3676.26,UNKNOWN,풀뿌리 될 거 같은 관상으로 보였어
01:01:16,3676.26,01:01:19,3679.28,UNKNOWN,그리고 얼음 행가는 창박이도 되고 총박이도 되더라
01:01:19,3679.28,01:01:26,3686.47,UNKNOWN,그러고 보니 원신 드디어 얼음 여왕 지역 간다던 거 같은데?
01:01:27,3687.07,01:01:27,3687.99,UNKNOWN,진짜 각인하네
01:01:27,3687.99,01:01:35,3695.09,UNKNOWN,자 머리카락을 칠해줍시다
01:01:35,3695.09,01:01:47,3707.96,UNKNOWN,으흡 칠해주고
01:01:47,3707.96,01:01:50,3710.08,UNKNOWN,근데 모르겠고
01:01:50,3710.08,01:01:59,3719.42,UNKNOWN,난 요새 알고리즘에 니케의 스토리 떠서
01:01:59,3719.42,01:02:01,3721.9,UNKNOWN,최근 것까지 다 보고 질질 쌌어 나이 먹으니
01:02:01,3721.9,01:02:03,3723.82,UNKNOWN,눈물이 많아지긴 했더라
01:02:03,3723.82,01:02:10,3730.3,UNKNOWN,그러... 그러... 정도의 무게감이 있는 스토리예요?
01:02:11,3731.2,01:02:12,3732.46,UNKNOWN,니케는 잘 몰라서
01:02:12,3732.46,01:02:21,3741.46,UNKNOWN,이러는 와중에도 그림이 이쁘게 그려지고 있네요
01:02:21,3741.46,01:02:26,3746.13,UNKNOWN,"5,555만 5,555"
01:02:26,3746.13,01:02:27,3747.81,UNKNOWN,아 고마워요
01:02:27,3747.81,01:02:34,3754.56,UNKNOWN,얼음 여왕 기다리기까지 수면치
01:02:34,3754.56,01:02:37,3757.14,UNKNOWN,하지만 난 원신을 접었고
01:02:37,3757.14,01:02:38,3758.36,UNKNOWN,이미 붕스 젠네스로
01:02:38,3758.36,01:02:41,3761.12,UNKNOWN,앤드필드 2환으로 떠나버렸다
01:02:41,3761.12,01:02:45,3765.67,UNKNOWN,존나 많이 하네
01:02:45,3765.67,01:02:48,3768.61,UNKNOWN,근데 이 서브컬처가 하도 많아지니까
01:02:48,3768.61,01:02:52,3772.13,UNKNOWN,난 니케 우유통 된장통 부고 시작했다가 스토리만 기다리더라
01:02:52,3772.13,01:02:54,3774.99,UNKNOWN,수치스럽다 음해하고 싶은데 자존심 상함
01:02:54,3774.99,01:03:02,3782.51,UNKNOWN,니케 사실 여초 개미임 유저들이 뚱땡이 아저씨한테 열광함
01:03:02,3782.51,01:03:08,3788.8,UNKNOWN,근데 레바가 나중에 아들 낳고
01:03:08,3788.8,01:03:11,3791.1,UNKNOWN,레바들이 리뉴얼 레바라고 하면
01:03:11,3791.1,01:03:33,3813.64,UNKNOWN,웃기겠다 크크크
01:03:33,3813.64,01:03:39,3819.54,UNKNOWN,파란색 핀 포인트를
01:03:39,3819.54,01:03:41,3821.52,UNKNOWN,니케의 스토리 덧류 법으로 비유하자면
01:03:41,3821.52,01:03:42,3822.74,UNKNOWN,바칼 강점기 스토리만큼은
01:03:42,3822.76,01:03:45,3825.02,UNKNOWN,감동이 연속으로 이어지고 있음
01:03:45,3825.02,01:03:46,3826.78,UNKNOWN,방주의 로엘 핏줄
01:03:46,3826.78,01:03:47,3827.94,UNKNOWN,우스월드
01:03:47,3827.94,01:03:49,3829.0,UNKNOWN,프리지아
01:03:49,3829.0,01:03:49,3829.82,UNKNOWN,아서
01:03:49,3829.82,01:03:50,3830.72,UNKNOWN,그리고
01:03:50,3830.72,01:03:55,3835.5,UNKNOWN,갓버닝엄
01:03:55,3835.5,01:03:58,3838.82,UNKNOWN,전 처음 시작한 모바겜을 못 떠나고 계속하고 있어요
01:03:58,3838.82,01:04:03,3843.56,UNKNOWN,페그오랑 블라 둘 중 하나가 섭종해야 새로운 모바게 할텐데
01:04:03,3843.56,01:04:05,3845.72,UNKNOWN,어려우기 쉽지 않네 그러면
01:04:05,3845.72,01:04:14,3854.26,UNKNOWN,와 포인트 컬러가 있군요 머리카락에
01:04:14,3854.26,01:04:17,3857.28,UNKNOWN,그림 방송 수란지로 라벨 반 병 비웠다
01:04:17,3857.28,01:04:19,3859.32,UNKNOWN,자러갈게 형 잘자
01:04:19,3859.32,01:04:21,3861.26,UNKNOWN,잘자요
01:04:35,3875.64,01:04:38,3878.92,UNKNOWN,그러면 꼭 해보셈
01:04:38,3878.92,01:04:40,3880.64,UNKNOWN,쇼츠로 되게 많이 뜨더라
01:04:40,3880.64,01:04:43,3883.96,UNKNOWN,쇼츠로 보다가 갑자기 결말 스포닥에서 약간
01:04:43,3883.96,01:04:45,3885.86,UNKNOWN,약간 짝의 식음
01:04:45,3885.86,01:04:49,3889.24,UNKNOWN,얼음여왕의 정체가 핑뚝이라는 떡밥이 점점 커지던데
01:04:49,3889.24,01:04:52,3892.52,UNKNOWN,외형은 엘프 귀가 달렸고 얼음은 봉인으로 기억을 봉인해
01:04:52,3892.52,01:04:54,3894.34,UNKNOWN,그걸 보고 사랑도 언급하는 거 보면
01:04:54,3894.34,01:05:11,3911.74,UNKNOWN,이거 이거 핑뚝이잖아
01:05:11,3911.74,01:05:17,3917.42,UNKNOWN,그래서 코 그림자 비워주고
01:05:17,3917.42,01:05:20,3920.0,UNKNOWN,이제 그림자를 좀 넣어볼게요
01:05:20,3920.0,01:05:23,3923.31,UNKNOWN,세그마타를 해보라고
01:05:23,3923.31,01:05:24,3924.83,UNKNOWN,너는 다이애나가 다리 벌리고
01:05:24,3924.83,01:05:26,3926.37,UNKNOWN,갸루피스 하는 걸 보고 싶은 거야?
01:05:27,3927.21,01:05:30,3930.77,UNKNOWN,적어도 그런 걸 그리진 않을 것 같은데요
01:05:30,3930.77,01:05:34,3934.83,UNKNOWN,예능 관상 보니까 미카는 그냥 발라버릴 것 같은데
01:05:34,3934.83,01:05:48,3948.05,UNKNOWN,난 미케도 브라도 원신도 붕스도 안 하는 말달 유저지만
01:05:48,3948.05,01:05:50,3950.25,UNKNOWN,미케는 버닝엄이 진짜 오직 폼 자극하고
01:05:50,3950.25,01:05:51,3951.87,UNKNOWN,블라는 야짤리 미쳤고
01:05:51,3951.87,01:05:55,3955.89,UNKNOWN,원신은 안 보고 붕스는 야 망가다 적어서 말달하면서 안왕 울었어
01:05:59,3959.31,01:06:03,3963.43,UNKNOWN,너희 엘리시아가 라이덴 매입불 만지는 거 봤냐
01:06:03,3963.43,01:06:14,3974.87,UNKNOWN,엘리시아가 그거 맞지고 방송으로 소문 내더라
01:06:14,3974.87,01:06:18,3978.35,UNKNOWN,그림자 대비를 좀 쉽게 하니까 입체감이 살긴 하네
01:06:23,3983.74,01:06:26,3986.2,UNKNOWN,사람들이 평일엔 남들처럼 평범하게 출근해서
01:06:26,3986.2,01:06:28,3988.9,UNKNOWN,일반인처럼 다닐 거란 사실이 너무 무섭다
01:06:28,3988.9,01:06:40,4000.67,UNKNOWN,없는데 지금 그리고 있는 친구 뒤돌아서
01:06:40,4000.67,01:06:42,4002.29,UNKNOWN,스타킹 신거나 벗고 있는 모습
01:06:42,4002.29,01:06:48,4008.22,UNKNOWN,엉덩이 좀 보이게 그리면 이쁘겠다
01:06:48,4008.22,01:06:55,4015.84,UNKNOWN,고마워요
01:06:55,4015.84,01:06:58,4018.58,UNKNOWN,꺄 우리 총학생 왜 피나 예쁘게 그려줘서
01:06:58,4018.58,01:07:05,4025.72,UNKNOWN,정말 고마워요
01:07:05,4025.72,01:07:07,4027.42,UNKNOWN,별 말씀을
01:07:07,4027.42,01:07:08,4028.76,UNKNOWN,나 강민철인데
01:07:08,4028.76,01:07:10,4030.62,UNKNOWN,이런 애는 역으로 조교하는 게
01:07:10,4030.62,01:07:17,4037.3,UNKNOWN,제일 맞돌이 시나리오라고 생각된다
01:07:17,4037.3,01:07:20,4040.56,UNKNOWN,도내 보면 참 서북 걸쳐 정말 대세긴 하네
01:07:20,4040.56,01:07:21,4041.64,UNKNOWN,정작 던파 엠버
01:07:21,4041.64,01:07:23,4043.02,UNKNOWN,서도인 레바한테는
01:07:23,4043.02,01:07:24,4044.22,UNKNOWN,던파 얘기는 없고
01:07:24,4044.22,01:07:25,4045.48,UNKNOWN,야짤 얘기도 없고
01:07:25,4045.48,01:07:26,4046.48,UNKNOWN,언급도 없고
01:07:26,4046.48,01:07:28,4048.34,UNKNOWN,힘내라 레바야
01:07:28,4048.34,01:07:29,4049.88,UNKNOWN,뭔 소리야
01:07:29,4049.88,01:07:31,4051.22,UNKNOWN,디렉터 삭제
01:07:31,4051.22,01:07:33,4053.72,UNKNOWN,사퇴하라는 얘기는 꾸준히 나오고 있어
01:07:33,4053.72,01:07:37,4057.26,UNKNOWN,8번 감정과 욕구를 배설할 수 있는 방송 어디 가서 찾을 수 있겠어
01:07:37,4057.26,01:07:43,4063.59,UNKNOWN,지금 이 순간을 같이 즐겨요 피자헛
01:07:43,4063.59,01:07:46,4066.43,UNKNOWN,그래서 고명하신 레바님은 얘가 빵빵할 거 같나요
01:07:46,4066.43,01:07:51,4071.54,UNKNOWN,평평할 거 같나요
01:07:51,4071.54,01:07:53,4073.46,UNKNOWN,더 무서운 거 얘기해 줄까
01:07:53,4073.46,01:07:55,4075.66,UNKNOWN,아까 그 불평돈 애들 대부분
01:07:55,4075.66,01:07:56,4076.54,UNKNOWN,프라우니전 때 레바 부스에 줄 섰다는 거다
01:07:56,4076.54,01:07:57,4077.54,UNKNOWN,아까 그 불평돈 애들 대부분 프라우니전 때 레바 부스에 줄 섰다는 거다
01:07:57,4077.54,01:07:58,4078.96,UNKNOWN,아까 그 불평돈 애들 대부분 프라우니전 때 레바 부스에 줄 섰다는 거다
01:07:58,4078.96,01:08:02,4082.7,UNKNOWN,그럴 수도 있지
01:08:02,4082.7,01:08:04,4084.32,UNKNOWN,근데 얘 진짜 정체가 뭐임
01:08:04,4084.32,01:08:05,4085.78,UNKNOWN,그라 최근에 시작했는데
01:08:05,4085.78,01:08:11,4091.71,UNKNOWN,스토리에서 한 번도 안 보인 거 같던데
01:08:11,4091.71,01:08:17,4097.21,UNKNOWN,계속 밀나가
01:08:17,4097.21,01:08:20,4100.53,UNKNOWN,볼륨을 보니까 가슴이 있는 편이네
01:08:20,4100.53,01:08:21,4101.37,UNKNOWN,이거 봐요
01:08:21,4101.37,01:08:24,4104.83,UNKNOWN,여기 약간 그
01:08:24,4104.83,01:08:27,4107.21,UNKNOWN,아우터를 좀 크게 입었는데 불구하고
01:08:27,4107.21,01:08:30,4110.17,UNKNOWN,가슴 그림자가 이 정도 진다는 건
01:08:30,4110.17,01:08:32,4112.45,UNKNOWN,지금 던파 보고 게임 개천문만 들어서
01:08:32,4112.45,01:08:34,4114.75,UNKNOWN,2차 창작에나 의존하는 게임이라는 돈에는
01:08:34,4114.75,01:08:35,4115.25,UNKNOWN,하지 마라
01:08:35,4115.25,01:08:35,4115.29,UNKNOWN,지금 던파 보고 게임 개천문만 들어서 2차 창작에나 의존하는 게임이라는 돈에는 하지 마라
01:08:35,4115.29,01:08:37,4117.05,UNKNOWN,개자식들아
01:08:37,4117.05,01:08:38,4118.67,UNKNOWN,그런 말 아무도 안 했는데
01:08:38,4118.67,01:08:45,4125.42,UNKNOWN,그러니 메이플은 BTS 진을 보스목으로 내놔줬던데
01:08:45,4125.42,01:08:49,4129.34,UNKNOWN,레바는 왜 던파 보스목뿐커녕 NPC도 안 나오?
01:08:49,4129.34,01:09:06,4146.58,UNKNOWN,왜 나와야 되는데?
01:09:06,4146.58,01:09:08,4148.88,UNKNOWN,이 친구 지난번에 비교해봤는데
01:09:08,4148.88,01:09:16,4156.78,UNKNOWN,우이모모이보다 훨씬 큰 가슴이 미스즈급이 분명함
01:09:16,4156.78,01:09:18,4158.78,UNKNOWN,레바형 선임 엠버서더로서
01:09:18,4158.78,01:09:21,4161.02,UNKNOWN,후임 엠버서더 기강 좀 잡아야지
01:09:21,4161.02,01:09:22,4162.94,UNKNOWN,그림으로 기강 빡세게 가자
01:09:22,4162.94,01:09:35,4175.54,UNKNOWN,NPC가 왜 나옴 얘 지금도 던파 켜져 있을 텐데
01:09:35,4175.54,01:09:39,4179.22,UNKNOWN,이게 NPC지
01:09:39,4179.22,01:09:39,4179.82,UNKNOWN,놀랍게도
01:09:39,4179.82,01:09:40,4180.7,UNKNOWN,던파는 꺼져있습니다
01:09:40,4180.7,01:09:43,4183.24,UNKNOWN,부처님 생일이랑 예수님 생일은 공휴일인데
01:09:43,4183.24,01:09:45,4185.58,UNKNOWN,왜 레바 생일은 공휴일이 아닐까?
01:09:45,4185.58,01:09:46,4186.66,UNKNOWN,비통하다
01:09:46,4186.66,01:09:55,4195.61,UNKNOWN,근데 요즘 서버 컬쳐 디자인 고트는 젠 존재 같음
01:09:55,4195.61,01:09:59,4199.19,UNKNOWN,젠 존재가 되게...
01:09:59,4199.19,01:10:17,4217.53,UNKNOWN,어느 정도 인정합니다
01:10:17,4217.53,01:10:18,4218.25,UNKNOWN,그 뭐냐
01:10:18,4218.25,01:10:20,4220.53,UNKNOWN,명도는 좀 카르티시아 나왔을 때가
01:10:20,4220.53,01:10:23,4223.11,UNKNOWN,캐릭터 디자인이 좀 정점 찍은 느낌이고
01:10:23,4223.11,01:10:28,4228.72,UNKNOWN,다리 후덜덜 떨고 그럼
01:10:28,4228.72,01:10:32,4232.98,UNKNOWN,젠 존재 하다가 많아서 좋아 현아가 해외
01:10:32,4232.98,01:10:35,4235.32,UNKNOWN,제가 느끼기엔 그래요
01:10:35,4235.32,01:10:37,4237.1,UNKNOWN,원신의 도황이 어게인 했는데
01:10:37,4237.1,01:10:39,4239.32,UNKNOWN,이번에는 나이다의 세계수 자리를 빼앗고
01:10:39,4239.32,01:10:42,4242.22,UNKNOWN,우인단들이 나이다 주거지를 무단 점검하더라
01:10:42,4242.22,01:10:44,4244.6,UNKNOWN,거기에 도황은 지맥을 카피해서 무상의 일태도를 날리더라
01:10:44,4244.6,01:10:50,4250.14,UNKNOWN,젠 존재는 그냥 되게 이거 저거 잘 퍼먹이는 느낌이지
01:10:50,4250.14,01:10:59,4259.98,UNKNOWN,이환은 홍민택스러운 TV 새끼가 가장 큰 진입 장벽임
01:10:59,4259.98,01:11:03,4263.82,UNKNOWN,블라 디자인 정점 시기는 개인적으로 언제 같음?
01:11:03,4263.82,01:11:05,4265.06,UNKNOWN,블루아카? 블루아카는 캐릭터 디자인도 디자인인데
01:11:05,4265.06,01:11:06,4266.06,UNKNOWN,블루아카는 캐릭터 디자인도 디자인인데
01:11:06,4266.06,01:11:07,4267.06,UNKNOWN,블루아카는 캐릭터 디자인도 디자인인데
01:11:07,4267.06,01:11:08,4268.06,UNKNOWN,블루아카는 캐릭터 디자인도 디자인인데
01:11:08,4268.06,01:11:09,4269.06,UNKNOWN,블루아카는 캐릭터 디자인도 디자인인데
01:11:09,4269.06,01:11:10,4270.06,UNKNOWN,블루아카는 캐릭터 디자인도 디자인인데
01:11:10,4270.06,01:11:11,4271.06,UNKNOWN,블루아카는 캐릭터 디자인도 디자인인데
01:11:11,4271.06,01:11:12,4272.06,UNKNOWN,블루아카는 캐릭터 디자인도 디자인인데
01:11:12,4272.06,01:11:13,4273.06,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:13,4273.06,01:11:14,4274.06,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:14,4274.06,01:11:39,4299.32,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:39,4299.32,01:11:40,4300.32,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:40,4300.32,01:11:41,4301.32,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:41,4301.32,01:11:42,4302.32,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:42,4302.32,01:11:43,4303.32,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:43,4303.32,01:11:44,4304.32,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:44,4304.32,01:11:45,4305.32,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:45,4305.32,01:11:46,4306.32,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:46,4306.32,01:11:49,4309.59,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:49,4309.59,01:11:50,4310.59,UNKNOWN,블루아카는 캐릭터 디자인인데
01:11:50,4310.59,01:11:52,4312.95,UNKNOWN,연출은 진짜 지은이은 잘했는데
01:11:52,4312.95,01:11:56,4316.13,UNKNOWN,할 때 죽은 한방이라 뭔가 빨리 식어버림
01:11:56,4316.13,01:12:02,4322.34,UNKNOWN,난 블라 캐릭터성으로 배웠는데
01:12:02,4322.34,01:12:05,4325.38,UNKNOWN,일단 마리가 제일 야한 건 확실한데
01:12:05,4325.38,01:12:14,4334.99,UNKNOWN,그림자랑 레이어 엉켜버렸네
01:12:14,4334.99,01:12:19,4339.5,UNKNOWN,일본에 가 그러더라 브라는
01:12:19,4339.5,01:12:22,4342.32,UNKNOWN,도덕과 성교육을 함께 만족시키는
01:12:22,4342.32,01:12:23,4343.72,UNKNOWN,만능 교과서라고
01:12:23,4343.72,01:12:37,4357.82,UNKNOWN,동수 원심블라 이런 거 하다가 매달 못해도
01:12:37,4357.82,01:12:40,4360.4,UNKNOWN,두돌풀 도야다 보니 돈 많이 들어서 다 정리하고
01:12:40,4360.4,01:12:43,4363.24,UNKNOWN,유튜브로 스토리만 보는데 적고 한다는 게임이 메이플인데
01:12:43,4363.24,01:12:45,4365.36,UNKNOWN,이게 맞을까
01:12:45,4365.36,01:12:50,4370.56,UNKNOWN,브라에서 가장 문담피녀에 가까운 게 말이잖아
01:12:50,4370.56,01:12:51,4371.6,UNKNOWN,크크크크크
01:12:51,4371.6,01:12:55,4375.12,UNKNOWN,나도 게임 엄청 여러 개 굴릴 때 하니
01:12:55,4375.12,01:12:57,4377.2,UNKNOWN,진짜 너무 돈 많이 나가서
01:12:57,4377.2,01:12:59,4379.04,UNKNOWN,이거저거 줄이기도 했어
01:12:59,4379.04,01:13:10,4390.73,UNKNOWN,생각보다 좋나
01:13:10,4390.73,01:13:13,4393.49,UNKNOWN,걱정 마라 브라 인기 식으면
01:13:13,4393.49,01:13:16,4396.23,UNKNOWN,그 대머리 아저씨가 코코나 키사키
01:13:16,4396.23,01:13:19,4399.11,UNKNOWN,이부키 놀이 순 기키니 수영복 낸다
01:13:19,4399.11,01:13:24,4404.8,UNKNOWN,빨리 대사 적어줘 선생님
01:13:24,4404.8,01:13:25,4405.48,UNKNOWN,오늘은
01:13:25,4405.48,01:13:28,4408.06,UNKNOWN,누구를 1302호로 보내드릴까요
01:13:28,4408.06,01:13:30,4410.76,UNKNOWN,같은 거 기대하고 있어
01:13:30,4410.76,01:13:33,4413.64,UNKNOWN,안 적을 건데
01:13:33,4413.64,01:13:36,4416.48,UNKNOWN,내 인생 최대 후에 마비노기 모바일에 700 박은 거
01:13:36,4416.48,01:13:38,4418.54,UNKNOWN,진짜 왜 그랬지 이 미친놈은
01:13:38,4418.54,01:13:42,4422.77,UNKNOWN,레전드네
01:13:42,4422.77,01:13:48,4428.93,UNKNOWN,근데 기존 마비노기 유저가 많이들 모바일로 넘어가서
01:13:48,4428.93,01:13:50,4430.67,UNKNOWN,그래서 브라 올해 수영복은
01:13:50,4430.67,01:13:56,4436.39,UNKNOWN,그런 건 알고 있긴 한데
01:13:56,4436.39,01:14:03,4443.66,UNKNOWN,그래도
01:14:03,4443.66,01:14:05,4445.4,UNKNOWN,마비노기 모바일도 되게
01:14:05,4445.4,01:14:08,4448.3,UNKNOWN,핵과금 유저들이 되게 많겠죠
01:14:25,4465.33,01:14:28,4468.07,UNKNOWN,저 녀석 제일 위험해
01:14:28,4468.07,01:14:30,4470.03,UNKNOWN,결국 내가 처리했지만
01:14:30,4470.03,01:14:37,4477.07,UNKNOWN,근데 솔직히 캐릭터를 의도한 대로
01:14:37,4477.07,01:14:38,4478.83,UNKNOWN,한 방울도 남김없이 빨아먹고
01:14:38,4478.83,01:14:40,4480.21,UNKNOWN,핥아먹는 게
01:14:40,4480.21,01:14:43,4483.69,UNKNOWN,유저가 공식한테 줄 수 있는 최고의 찬사 아님
01:14:43,4483.69,01:14:48,4488.93,UNKNOWN,진짜 모름
01:14:48,4488.93,01:14:56,4496.86,UNKNOWN,그럼 PC 던파 유저들도 유사 던파 클래식인 모던으로 갔다고 하면 되는 거지
01:14:56,4496.86,01:14:59,4499.78,UNKNOWN,나 레바방에서 핑치 담궈 구해 안됨 그래도
01:14:59,4499.78,01:15:01,4501.5,UNKNOWN,손해 내역 합산한 거 보면 가끔 아깝긴 해
01:15:01,4501.5,01:15:02,4502.38,UNKNOWN,지금 레바방에서 핑치 담궈 구해 안됨 그래도 손해내역 합산한 거 보면 가끔 아깝긴 해
01:15:02,4502.38,01:15:12,4512.01,UNKNOWN,지금 레바방에서 핑치 담궈 구해 안됨 그래도 손해내역 합산한 거 보면 가끔 아깝긴 해
