시작 시간,start_sec,종료 시간,end_sec,speaker,내용,live_id
00:58:31,3511.49,00:58:33,3513.49,UNKNOWN,그래 차 끌고 좀 멀리 가볼까,
00:58:37,3517.81,00:58:39,3519.81,UNKNOWN,초반에 죽으면 마지막엔 캐주얼로 돌아가라,
00:58:39,3519.81,00:58:41,3521.81,UNKNOWN,넌 그게 맞다,
00:58:41,3521.81,00:58:45,3525.92,UNKNOWN,초반에 죽는 건 대부분이 그렇지 않아?,
00:58:47,3527.92,00:59:15,3555.26,UNKNOWN,초반에 내렸으니까,
00:59:15,3555.26,00:59:17,3557.26,UNKNOWN,안 죽는 사람도 있겠죠 그쵸,
00:59:17,3557.26,00:59:41,3581.06,UNKNOWN,그 중에서 몇 명 살겠죠,
00:59:41,3581.06,00:59:45,3585.36,UNKNOWN,오케이 오케이,
00:59:45,3585.36,01:00:04,3604.7,UNKNOWN,지금이니,
01:00:04,3604.7,01:00:15,3615.7,UNKNOWN,여기 누구 오려나?,
01:00:15,3615.7,01:00:20,3620.19,UNKNOWN,오케이 차 위치 확인,
01:00:20,3620.19,01:00:42,3642.03,UNKNOWN,일단 없는 거 같아요,
01:00:42,3642.03,01:00:45,3645.66,UNKNOWN,유턴트 K2,
01:00:45,3645.66,01:00:51,3651.5,UNKNOWN,어그다 어그 써야지,
01:00:51,3651.5,01:01:25,3685.82,UNKNOWN,하프 그립이 더 나으려나?,
01:01:25,3685.82,01:01:30,3690.13,UNKNOWN,엄지보다? 모르겠다,
01:01:30,3690.13,01:01:43,3703.46,UNKNOWN,어 죽음의 삼가방이다,
01:01:43,3703.46,01:01:49,3709.78,UNKNOWN,이 판 불안해,
01:01:49,3709.78,01:02:05,3725.18,UNKNOWN,불길해,
01:02:05,3725.18,01:02:19,3739.76,UNKNOWN,막시비 하나 뜨면 좋겠는데,
01:02:19,3739.76,01:02:37,3757.98,UNKNOWN,어 린지 좋다,
01:02:37,3757.98,01:02:43,3763.86,UNKNOWN,총알은 이제 더 안 먹어도 될 거 같고,
01:02:43,3763.86,01:02:54,3774.88,UNKNOWN,곡괭이 들자,
01:02:54,3774.88,01:02:56,3776.88,UNKNOWN,자기장은? 어 자기장 아니네,
01:02:56,3776.88,01:03:20,3800.03,UNKNOWN,보정기 SR,
01:03:20,3800.03,01:03:22,3802.03,UNKNOWN,어 M24,
01:03:22,3802.03,01:03:28,3808.67,UNKNOWN,이건 못 참아,
01:03:28,3808.67,01:03:30,3810.67,UNKNOWN,육배율 하나 안 나와주려나?,
01:03:30,3810.67,01:03:53,3833.89,UNKNOWN,고지대에 짱 박혀있으면,
01:03:53,3833.89,01:03:55,3835.89,UNKNOWN,좋을 거 같은데,
01:03:55,3835.89,01:04:22,3862.53,UNKNOWN,됐다,
01:04:22,3862.53,01:04:24,3864.53,UNKNOWN,그럼 야금야금 집 타면서 자기장 들어오는 거 보고 이동해야 할까?,
01:04:35,3875.36,01:04:51,3891.6,UNKNOWN,4배율 오케이,
01:04:51,3891.6,01:04:57,3897.95,UNKNOWN,여기 있자,
01:04:57,3897.95,01:04:59,3899.95,UNKNOWN,아 별론가?,
01:04:59,3899.95,01:05:01,3901.95,UNKNOWN,좀 더 이왕이면 빨리 움직일 거면 빨리,
01:05:01,3901.95,01:05:09,3909.46,UNKNOWN,기름 넣자고,
01:05:09,3909.46,01:05:11,3911.46,UNKNOWN,이미 그래도 충분한데,
01:05:11,3911.46,01:05:37,3937.07,UNKNOWN,고지대를 먼저 가있자,
01:05:46,3946.27,01:05:48,3948.27,UNKNOWN,근데 나 어디가 고지대인지 잘 모른데,
01:05:48,3948.27,01:06:11,3971.74,UNKNOWN,이런데가 고지대겠죠?,
01:06:11,3971.74,01:06:42,4002.16,UNKNOWN,총소리,
01:06:42,4002.16,01:07:28,4048.48,UNKNOWN,여기보다 더 고지대가 있겠지?,
01:07:40,4060.88,01:08:11,4091.17,UNKNOWN,이 정도면 고지대겠지?,
01:08:11,4091.17,01:08:13,4093.17,UNKNOWN,어딘가에 낙하산 내린 사람이 있겠지?,
01:08:13,4093.17,01:08:17,4097.47,UNKNOWN,여기 누워있으면 안락,
01:08:17,4097.47,01:08:20,4100.88,UNKNOWN,자 자기장도 줄어드니까,
01:08:20,4100.88,01:08:22,4102.88,UNKNOWN,다음 선을 보고 이동합시다,
01:08:22,4102.88,01:08:44,4124.34,UNKNOWN,그러게 아직 44명이나 있네,
01:08:44,4124.34,01:08:50,4130.75,UNKNOWN,음,
01:08:50,4130.75,01:08:54,4134.0,UNKNOWN,빨리빨리 줄어라,
01:08:54,4134.0,01:09:06,4146.94,UNKNOWN,왠지 시가전 될 거 같은데 느낌이,
01:09:06,4146.94,01:09:10,4150.86,UNKNOWN,라고 하면 보통,
01:09:10,4150.86,01:09:12,4152.86,UNKNOWN,제 생각 반대로 가던데,
01:09:12,4152.86,01:09:14,4154.86,UNKNOWN,한 2배율 정도?,
01:09:14,4154.86,01:09:16,4156.86,UNKNOWN,이렇게 잡힐 수도 있어,
01:09:16,4156.86,01:09:23,4163.18,UNKNOWN,위쪽으로,
01:09:23,4163.18,01:09:25,4165.18,UNKNOWN,이거 모른다,
01:09:25,4165.18,01:09:27,4167.18,UNKNOWN,진짜 모르겠는데,
01:09:27,4167.18,01:09:31,4171.17,UNKNOWN,한번 더 기다리죠,
01:09:31,4171.17,01:09:37,4177.3,UNKNOWN,오 플레어건이다,
01:09:37,4177.3,01:09:47,4187.81,UNKNOWN,저희가 미친 사람들이,
01:09:47,4187.81,01:09:49,4189.81,UNKNOWN,보여드리겠지?,
01:09:49,4189.81,01:09:59,4199.97,UNKNOWN,어떤 새끼가 이렇게,
01:09:59,4199.97,01:10:01,4201.97,UNKNOWN,정신없이 싸야하는거야,
01:10:01,4201.97,01:10:03,4203.97,UNKNOWN,구경갈까?,
01:10:03,4203.97,01:10:05,4205.97,UNKNOWN,아니야,
01:10:05,4205.97,01:10:07,4207.97,UNKNOWN,호기심을 발휘하면 죽는다,
01:10:07,4207.97,01:10:26,4226.77,UNKNOWN,이 자리 지켜,
01:10:26,4226.77,01:11:09,4269.6,UNKNOWN,흠,
01:11:09,4269.6,01:11:11,4271.6,UNKNOWN,왜 이렇게 물가에 내놓은 30대 같냐?,
01:11:11,4271.6,01:11:13,4273.6,UNKNOWN,씨발 억지로라도 애같다고는 안해주네?,
01:11:13,4273.6,01:11:15,4275.6,UNKNOWN,개자식이,
01:11:15,4275.6,01:11:24,4284.99,UNKNOWN,너가 애냐고?,
01:11:24,4284.99,01:11:26,4286.99,UNKNOWN,아니 애는 아니지만 씨발 어?,
01:11:26,4286.99,01:11:28,4288.99,UNKNOWN,말이 있잖아요 말이,
01:11:28,4288.99,01:11:32,4292.4,UNKNOWN,물가에 내놓은 듯한,
01:11:32,4292.4,01:11:34,4294.4,UNKNOWN,30대는 뭔데 그럼 씨발,
01:11:34,4294.4,01:11:52,4312.43,UNKNOWN,혹시,
01:11:52,4312.43,01:11:54,4314.43,UNKNOWN,유아퇴행을 원하셨어요?,
01:11:54,4314.43,01:11:56,4316.43,UNKNOWN,그건 아니지만,
01:11:56,4316.43,01:11:58,4318.43,UNKNOWN,집에 내쫓긴,
01:11:58,4318.43,01:12:00,4320.43,UNKNOWN,40대 영포기보단 낫다고 봐,
01:12:00,4320.43,01:12:06,4326.27,UNKNOWN,대기 대기,
01:12:06,4326.27,01:12:14,4334.93,UNKNOWN,할거 없을때 땅을 파면 되잖아,
01:12:14,4334.93,01:12:23,4343.3,UNKNOWN,왜 안파짐?,
01:12:23,4343.3,01:12:30,4350.99,UNKNOWN,벌목만 되는데요?,
01:12:30,4350.99,01:12:32,4352.99,UNKNOWN,여긴 안파지는 땅인가봐,
01:12:32,4352.99,01:12:46,4366.61,UNKNOWN,다음짜 기장 보고 땅파자,
01:12:46,4366.61,01:12:53,4373.92,UNKNOWN,어?,
01:12:53,4373.92,01:12:59,4379.09,UNKNOWN,땅 팔만한데?,
01:12:59,4379.09,01:13:15,4395.33,UNKNOWN,근데 여기선 어디 땅을 파야지,
01:13:15,4395.33,01:13:17,4397.33,UNKNOWN,잘 팠다고 소문이 나서 씨발,
01:13:17,4397.33,01:13:26,4406.21,UNKNOWN,흠,
01:13:26,4406.21,01:13:28,4408.21,UNKNOWN,여기 팔까?,
01:13:28,4408.21,01:13:33,4413.79,UNKNOWN,뒷곽 잡히는데?,
01:13:33,4413.79,01:13:45,4425.62,UNKNOWN,어디 파지?,
01:13:45,4425.62,01:14:26,4466.46,UNKNOWN,어디 파지?,
01:14:26,4466.46,01:14:28,4468.46,UNKNOWN,파며여 파며여,
01:14:28,4468.46,01:14:35,4475.42,UNKNOWN,파며여,
01:14:35,4475.42,01:14:37,4477.42,UNKNOWN,뭐야 콩뱅이로 땅 팔라고 하는거,
01:14:37,4477.42,01:14:39,4479.42,UNKNOWN,그냥 내 꼬단들 웃기려고 쇼하는,
01:14:39,4479.42,01:14:41,4481.42,UNKNOWN,건 줄 알았는데 진짜로,
01:14:41,4481.42,01:14:43,4483.42,UNKNOWN,땅파짐 떼그 4년전에 접어서,
01:14:43,4483.42,01:14:45,4485.42,UNKNOWN,모른,
01:14:45,4485.42,01:14:47,4487.42,UNKNOWN,아 진짜 파져요,
01:14:47,4487.42,01:15:12,4512.46,UNKNOWN,이거 딱 무덤 크기인데,
01:15:22,4522.53,01:15:37,4537.23,UNKNOWN,잠깐 내 무덤 판거 같은데,
01:15:37,4537.23,01:15:42,4542.43,UNKNOWN,딱 무덤인데,
01:15:42,4542.43,01:15:44,4544.43,UNKNOWN,오 돌이 보인다,
01:15:44,4544.43,01:15:47,4547.78,UNKNOWN,돌이 보여,
01:15:47,4547.78,01:16:06,4566.48,UNKNOWN,이 새끼 아주 깊게 파묻혀있었구만,
01:16:06,4566.48,01:16:10,4570.69,UNKNOWN,어이 어이,
01:16:10,4570.69,01:16:21,4581.1,UNKNOWN,왜 원시 gta 하고 있나요?,
01:16:21,4581.1,01:16:26,4586.24,UNKNOWN,슬슬 모여드는구만,
01:16:26,4586.24,01:16:53,4613.04,UNKNOWN,뺑글뺑글 도네 애들,
01:16:53,4613.04,01:17:20,4640.64,UNKNOWN,흠흠흠,
01:17:20,4640.64,01:17:35,4655.86,UNKNOWN,오늘 언급하면 뱀이야?,
01:17:35,4655.86,01:17:37,4657.86,UNKNOWN,아니,
01:17:37,4657.86,01:17:39,4659.86,UNKNOWN,뭐 때문에 뱀 될거라고 생각한건데,
01:17:39,4659.86,01:17:41,4661.86,UNKNOWN,그 마음씨가 궁금한데요,
01:17:41,4661.86,01:17:43,4663.86,UNKNOWN,그게 뱀 대상일수도 있어,
01:17:43,4663.86,01:17:45,4665.86,UNKNOWN,너무 안락한데?,
01:17:45,4665.86,01:18:09,4689.23,UNKNOWN,보통 안락한게 아니야,
01:18:09,4689.23,01:18:16,4696.64,UNKNOWN,이 새끼 직진한다,
01:18:16,4696.64,01:18:19,4699.95,UNKNOWN,스피디로 협박당한거야?,
01:18:19,4699.95,01:18:32,4712.74,UNKNOWN,왜 쏘냐고?,
01:18:32,4712.74,01:18:34,4714.74,UNKNOWN,아니 쟤 진로받은거야?,
01:18:34,4714.74,01:18:36,4716.74,UNKNOWN,이 방향을 보니까,
01:18:36,4716.74,01:18:38,4718.74,UNKNOWN,딱 봐도 이쪽으로 오는길 같아서,
01:18:38,4718.74,01:18:52,4732.13,UNKNOWN,좀 오지말라고 들었어요,
01:18:52,4732.13,01:18:54,4734.13,UNKNOWN,안돼 내 땅이 내 땅,
01:19:14,4754.91,01:19:51,4791.41,UNKNOWN,저 나뭇이 같은데?,
01:19:51,4791.41,01:20:15,4815.26,UNKNOWN,40초,
01:20:15,4815.26,01:20:17,4817.26,UNKNOWN,아 자리 빠이빠이네,
01:20:17,4817.26,01:20:55,4855.46,UNKNOWN,몇자리야,
01:20:55,4855.46,01:21:25,4885.62,UNKNOWN,뒤쪽에서 나무나?,
01:21:25,4885.62,01:21:28,4888.99,UNKNOWN,왜 안터짐?,
01:21:28,4888.99,01:21:30,4890.99,UNKNOWN,파묘여요 파묘여요,
01:21:30,4890.99,01:21:32,4892.99,UNKNOWN,파묘여요 파묘여요,
01:21:32,4892.99,01:21:34,4894.99,UNKNOWN,잠깐만요,
01:21:34,4894.99,01:22:00,4920.77,UNKNOWN,여기 자기장 아니야,
01:22:00,4920.77,01:22:02,4922.77,UNKNOWN,오케이,
01:22:02,4922.77,01:22:14,4934.34,UNKNOWN,잘 쏘네,
01:22:14,4934.34,01:22:17,4937.84,UNKNOWN,야 근데,
01:22:17,4937.84,01:22:33,4953.06,UNKNOWN,잘 쏜다,
01:22:33,4953.06,01:22:35,4955.06,UNKNOWN,그니까 반동보고 나,
01:22:35,4955.06,01:22:52,4972.0,UNKNOWN,ㅅㅂ 존나 잘하는 새끼인가 싶었는데,
01:22:52,4972.0,01:23:03,4983.54,UNKNOWN,오케이,
01:23:09,4989.54,01:23:11,4991.54,UNKNOWN,안그래도 나,
01:23:11,4991.54,01:23:33,5013.25,UNKNOWN,곡괭이 은근히 많이 되긴해,
01:23:33,5013.25,01:23:35,5015.25,UNKNOWN,이 새끼 이 새끼 죽는다,
01:23:35,5015.25,01:23:40,5020.61,UNKNOWN,아닌가?,
01:23:40,5020.61,01:23:46,5026.54,UNKNOWN,아 이 새끼 잘한다,
01:23:46,5026.54,01:23:48,5028.54,UNKNOWN,바로 땅 맞춰서 터뜨렸네,
01:24:01,5041.49,01:24:08,5048.16,UNKNOWN,굳이 그렇게 해야돼?,
01:24:08,5048.16,01:24:10,5050.16,UNKNOWN,얘가 1등 할거 같은데?,
01:24:10,5050.16,01:24:38,5078.53,UNKNOWN,자리도 너무 좋아 얘가,
01:24:38,5078.53,01:24:40,5080.53,UNKNOWN,오오오오,
01:24:40,5080.53,01:24:52,5092.9,UNKNOWN,나는 우승후보였는데,
01:24:52,5092.9,01:24:54,5094.9,UNKNOWN,그러게 얘 자리 좋았는데 좀 더,
01:24:54,5094.9,01:25:03,5103.36,UNKNOWN,양각 잡힐까봐 그랬나?,
01:25:03,5103.36,01:25:14,5114.06,UNKNOWN,레벨 427,
01:25:14,5114.06,01:25:16,5116.06,UNKNOWN,자기장 밖이다,
01:25:16,5116.06,01:25:19,5119.63,UNKNOWN,구상싸움 하려나?,
01:25:19,5119.63,01:25:21,5121.63,UNKNOWN,뭐야 깔끔하게 1등했어 얘가,
01:25:21,5121.63,01:25:27,5127.34,UNKNOWN,오케이,
01:25:27,5127.34,01:25:29,5129.34,UNKNOWN,진짜 게임은 많이 못했지만,
01:25:29,5129.34,01:25:31,5131.34,UNKNOWN,그래도 즐거웠습니다 여러분,
01:25:31,5131.34,01:25:33,5133.34,UNKNOWN,자 안내,
01:25:38,5138.91,01:25:40,5140.91,UNKNOWN,일단 가보도록 하겠습니다,
01:25:40,5140.91,01:25:42,5142.91,UNKNOWN,내일도 오고 모레도 오도록 하겠어요,
01:25:42,5142.91,01:25:44,5144.91,UNKNOWN,일단 좋은 밤 되시길 바랍니다,
01:25:44,5144.91,01:25:46,5146.91,UNKNOWN,오늘 목요일이죠,
01:25:46,5146.91,01:25:48,5148.91,UNKNOWN,0킬 탑10,
01:25:48,5148.91,01:25:52,5152.7,UNKNOWN,암튼 다들 좋은 밤 되시구요,
01:25:52,5152.7,01:25:54,5154.7,UNKNOWN,또 보도록 합시다,
01:25:54,5154.7,01:25:56,5156.7,UNKNOWN,안녕,
01:25:56,5156.7,01:25:58,5158.7,UNKNOWN,안녕,
