시작 시간,종료 시간,내용
01:42:43.98,01:42:44.38,수륙탄은 상대한테 맞출 수 있습니다.
01:42:44.40,01:42:44.70,아... 이래서 남순이 셈.
01:42:44.72,01:42:45.28,그래봐야 슈프트 누르고 와 누르면 달린다 기억해라.
01:42:49.46,01:43:13.88,이번엔 위쪽으로 간다 이번에도 바로 죽는 게시판으로
01:43:21.32,01:43:40.55,차가 안 보이는데 제 눈에만 안 보이는 건가요?
01:43:40.57,01:43:40.71,저거 차인가?
01:43:40.73,01:43:40.95,"오케이, 라이벌 없고"
01:44:14.61,01:44:33.61,쥬키니님이 이렇게 하더라고요.
01:44:33.65,01:44:33.87,아아아아아아아아아아!
01:44:46.28,01:45:08.26,오케이 병원은 내가 털겠어 제 취향 아니에요
01:45:19.63,01:45:49.01,연료통 들고 먹고 여러 명이라고 하던데요?
01:45:49.03,01:45:49.11,아리가또
01:45:55.00,01:46:11.63,방금 운전 꼴박하는 것도 주키니님과 따라한 건가요?
01:46:11.65,01:46:12.47,누군진 모르겠지만 랩바가 당사자를 모욕한다는 건 알겠네요 박희 학살자다
01:46:26.02,01:46:53.54,이번 판에는 5탄 들어야 될 것 같은데 5탄 총 스카라도
01:47:15.43,01:47:38.83,개머리판 5탄 총인가요?
01:47:38.85,01:47:39.19,M4다 M4 도전 오 4배율이다
01:47:44.57,01:47:57.18,오케이 파밍 끝 아닌가?
01:47:57.20,01:47:57.34,좀 더 켈까?
01:47:57.36,01:47:57.68,이 정도면 충분한 거 같은데?
01:48:13.64,01:48:34.71,음... 뭐 충분해 이 정도면 죽을 때까지 쓸 수 있어 뭐야 저쪽 반대편으로 못 가나 여기서?
01:48:46.36,01:48:59.72,어디로 갈까요?
01:49:19.66,01:49:21.22,먹잇감 발견!
01:49:41.91,01:49:42.43,헤이 헤이!
01:50:02.10,01:50:03.04,개피인거 같은데?
01:50:12.63,01:50:20.67,이 새끼 어디감?
01:50:41.00,01:50:41.95,으악!
01:51:19.79,01:51:23.02,니겨려놔!
01:51:23.12,01:51:34.78,겁쟁이 새끼야!
01:51:34.80,01:51:35.84,세웠다 이 새끼 마이크 나 켜져있나?
01:51:51.60,01:51:52.23,어딨지?
01:52:31.48,01:52:32.16,어디야?
01:53:27.23,01:53:28.27,저 새끼 봐라
01:54:06.45,01:54:07.18,어!
01:54:08.35,01:54:08.43,터진다!
01:54:36.02,01:55:01.44,이 ㅅㄲ 뭐가 왜 이렇게 없어?
01:55:01.46,01:55:01.76,ㅅㅂ 여 있을 줄 몰랐는데.
01:55:01.78,01:55:02.30,나 이런 말 잘 안 하는데 오늘 좀 참 멋지네.
01:55:02.32,01:55:02.38,까비.
01:55:05.22,01:55:14.02,발견하자마자 어떻게든 반응하려고 했지 와 딜량 300 그래도 많이 때렸는데?
01:55:15.58,01:55:29.14,거의 3명은 잡았다고 볼 수 있죠 미션 성공이네요 수류탄 1킬 성공
01:55:35.45,01:55:37.72,박쥐 온 건 아냐고?
01:55:37.75,01:55:39.32,박쥐는 게임할 시간 없을 텐데
01:56:22.23,01:56:46.53,근데 방금처럼 차 하나 끌고 운영하는 거 되게 괜찮은 거 같음
01:56:59.50,01:57:00.18,어디 가지?
01:57:25.88,01:57:26.02,포친키 갈까?
01:57:26.68,01:57:26.98,생각보다 별로 없는데?
01:57:28.61,01:57:50.64,나까지 다섯?
01:57:50.65,01:57:50.76,수류탄이다
01:58:13.04,01:58:27.31,가방 가방 가방 조끼 애 미사가 낫지?
01:58:27.32,01:58:27.53,프스스보단 아닌가?
01:58:46.09,01:59:01.86,여찰대 쓸 데가 있지 않을까요 그래도?
01:59:01.88,01:59:03.10,베릴 들자 베릴 미션 있으니까
01:59:22.57,01:59:35.68,파츠가 하나도 없네 자기장도 꽤나 가까워요
01:59:54.48,02:00:18.50,슬슬 근처에 내린 애랑 만날 것 같은데?
02:00:18.52,02:00:18.78,구급상자가 너무 안 나와
02:00:38.52,02:01:03.41,조용하네 7탄이 왜 이렇게 안 나와?
02:01:03.43,02:01:03.89,방송도 배그하고 유튜브 영상도 배그고 좋다
02:01:07.75,02:01:17.69,드라군 오프 어디서 수류탄 터지는 소리가?
02:01:17.71,02:01:18.11,아니 나 이거 더 안 보이는데 잠깐만
02:01:42.99,02:01:49.20,페이지 업 페이지 다운 하면 조준점 바뀐다고?
02:01:49.22,02:02:01.88,0점 조절이잖아!
02:02:01.90,02:02:06.88,아 3배율 밑으로?
02:02:06.90,02:02:08.49,오케이 알려줘서 고마워요 잠깐만 연료통보단 곡괭이가 쓸 수 있겠어
02:02:20.65,02:02:47.05,잠깐 그 시체에 파츠들 좀 있었나?
02:02:47.07,02:02:47.89,파츠는 못 본 것 같은데 잠깐 뭐가 이렇게 무거워서 잘 안 들어지는 거야?
02:02:51.08,02:03:19.24,풀도핑이 날까?
02:03:19.44,02:03:19.63,어?
02:03:19.64,02:03:20.10,못 찬다 고지대에서 이제 슬슬 싸우는구만
02:03:38.01,02:04:03.09,너무 조용한데?
02:04:03.39,02:04:03.49,불안하게?
02:04:27.72,02:04:55.05,먹잇감 발견!
02:04:55.07,02:04:55.31,하하하하하하 두려운가?
02:04:57.62,02:05:21.87,차 좋아 보이는데 방금 전에 근데 그 연막은 뭐지?
02:05:21.89,02:05:22.11,사람.. 사람 있다
02:05:52.70,02:06:06.22,내 앞에 새끼 쏘라고!
02:06:13.44,02:06:13.96,뭐야 쟤 죽었어?
02:06:17.67,02:06:17.75,죽었네?
02:06:26.42,02:06:40.65,아이씨
02:06:51.12,02:07:20.49,그래도 나름 나쁘지 않았는데 뭐야 쟤 죽었네 고양이는 적어도 머리만 가리고
02:07:22.65,02:07:24.10,나 연막이 없었어요
02:07:52.87,02:08:19.70,이번엔 어디로 가볼까 차를 확보한다
02:08:20.06,02:08:43.87,자동차가 젠젠 나이
02:08:53.43,02:08:53.97,어?
02:08:54.68,02:08:54.90,이 새끼나 죽여야겠다
02:09:43.53,02:10:08.63,이 새끼 신났어 아 정형 아니야 제가 먼저 내렸거든
02:10:14.60,02:10:35.16,아 내가 저격했다고 아 이번엔 존나 멀리 데려 볼까?
02:10:35.18,02:10:35.90,레바야 너가 요즘 빡빡 풀어서 통발 작업중인 버트버분이 누구시니?
02:12:09.84,02:12:38.23,여기 어디야 자기장 내 쪽으로 잡힌다 잘 봐라 나밖에 없다
02:12:42.50,02:12:55.91,그렇지 주섬 주섬
02:13:19.10,02:13:43.31,카부팔 개쩐다 졸라 화려하게 먹네
02:13:52.98,02:14:03.62,아니요?
02:14:03.92,02:14:04.30,3배율?
02:14:04.32,02:14:08.94,3배율이라도 될까?
02:14:08.96,02:14:19.48,어디 보자 3배율 색깔 바뀐다고?
02:14:19.50,02:14:19.92,그러네 이게 더 잘 보이는 것 같은데?
02:14:25.60,02:14:35.86,다들 맛있는 거 많이 드시네요 주말이라 그런가?
02:14:56.97,02:15:04.16,색조합이 그냥 레바 카운터 치는 색밖에 없는데?
02:15:16.14,02:15:16.92,저도 그 생각했어요 내 사드 카운터 색깔밖에 없는데 라고 생각했어 어?
02:15:16.94,02:15:17.02,M24다
02:15:27.78,02:15:48.83,나도 알아 미친놈아 내 잘못 아는거 존나 어이없네 뒤진다 아 베릴 말고 베릴 미션 있으니까 베릴 드릴까요?
02:15:48.85,02:15:49.25,3배 이하 도트필로 밝기 조절 가능해
02:15:59.24,02:16:22.47,배율이 안 나온다?
02:16:22.49,02:16:23.17,뒤지면 배율 정도 나오겠지?
02:16:23.19,02:16:23.73,일단 4배율... 색깔이 아예 없어진 거야 이거?
02:16:30.46,02:16:34.89,레바는 게임하려면 어디까지 조정해야 하는 거임?
02:16:34.99,02:16:51.37,내가 변기 맞고 올게 뭐가 허기야 안 보이는 거 맞잖아 개자식아 아니 그런 너를 위해 색양 모드 있지 않음?
02:16:51.39,02:16:51.91,아 그 정도로는 아예 차이가 없어서 그런 건가?
02:16:51.93,02:16:52.33,아니면 방송 때문에 안 바꾸는 건가?
02:17:01.71,02:17:12.74,그래?
02:17:13.60,02:17:13.70,안되는데?
02:17:14.06,02:17:14.32,이거는 휠 조절이 맞아요
02:17:28.71,02:17:55.05,피자 먹고 있었는데 눈물때문에 피자가 뚱룩해요 우리 레바 너무 짠해 차가 여까지 와?
02:17:55.15,02:17:55.50,일단 차 발견 고지대로 갈까나?
02:17:55.52,02:17:55.71,예 던질거는 많아요
02:18:17.06,02:18:37.38,슈우우우웃 고지대로오오오
02:18:52.65,02:19:04.04,하아!
02:19:33.30,02:19:34.18,내꺼야
02:20:04.43,02:20:27.93,아 장전을 안 했잖아?
02:20:43.58,02:21:09.52,존나 잘 쏜다 피해량 0이래?
02:21:09.58,02:21:09.76,그냥 갈걸
02:21:20.81,02:21:30.99,이건 뭐 상처뿐인 승리도 아니고 훼손된 시체잖아 맥반님 요즘 개그를 하는 거투거든?
02:21:45.77,02:21:51.83,근데 베릴 반동 너무 심하다 그냥 주는 대로 들어야 될 것 같은데 내가 쓸 만한 총은 아닌 것 같아요
02:22:24.51,02:22:25.80,석궁으로 1킬하기?
02:22:26.30,02:22:41.48,석궁은 빡센데 일단 석궁 나오면 석궁 들어볼게요
02:23:05.28,02:23:07.12,뭐야?
02:23:07.14,02:23:08.07,나까지 넷인가?
02:23:34.09,02:23:35.70,내린 위치가 존X 별론데
02:24:13.39,02:24:33.59,오케이 아 이건 가짜 게임이지
02:24:56.29,02:25:00.78,2시간 20분인데?
02:25:00.82,02:25:10.62,왜 15분 늘림?
02:25:10.68,02:25:16.81,저사람이 잘 쏜건긴함 방금 무빙을 보니까 일단 뉴빙은 아니였음
02:25:33.99,02:26:00.90,상대 전쟁영화 주인공인가 봐 총알이 다 빛나다 그거 또한 맞는 말이다 아 만원 후원 고맙습니다
02:26:23.13,02:26:44.66,오케이 내 먹잇감 확인 먹잇감 둘 시X 무기 꼬라지
02:27:45.22,02:27:53.51,이 새끼 봐라?
02:27:53.53,02:27:53.83,아 나 조준기가 없어서 너무
02:28:14.48,02:28:38.37,존마나 새끼 이게 사냥꾼이야 마?
02:28:38.39,02:28:38.47,사냥꾼?
02:28:41.25,02:28:41.89,와!
02:28:42.39,02:28:42.44,와!
02:28:42.86,02:28:42.90,와!
02:28:43.34,02:28:43.38,와!
02:28:45.84,02:28:45.87,와!
02:29:25.38,02:29:46.40,안달나주기 아팠어 진짜 이럴때보면 존나 못하는 적 연기한거 같기도 하고
02:29:50.54,02:29:57.86,4배율 뭐 도트 사이트는 안 나오고 4배율만 나오냐?
02:29:57.88,02:29:58.74,미니랑 4배율 씁시다
02:30:24.08,02:30:49.06,과염병 좋지 오 군용조키 새거 음료수 내놔 진통제네 오 자기장 좋아요 여기 한명 더 내리지 않았나?
02:30:49.32,02:30:49.48,몇명 내렸지?
02:31:08.58,02:31:26.96,MK-10이 될까요?
02:31:26.98,02:31:34.89,차를 구해야 된다라... 이 활주로에는 차가 적어도 없을 것 같은데 도로가에 나가야 있지 않을까요?
02:31:50.74,02:32:04.83,1탄 연막탄 안먹어지네 던질게 너무 많나?
02:32:04.85,02:32:08.27,어 석궁이다 아 이제와서 석궁되기 좀 그런데 혹시 보니까 석궁될까?
02:32:24.02,02:32:47.90,잠깐만 4배율 석궁
02:32:59.32,02:33:28.53,오 모양도 바뀌는구나 오 차다 자기장 줄어드는거 좀 보고 갈까요?
02:33:57.86,02:34:27.19,오케이 여기 누워있으면 아무도 날 죽일 수 없어 아 근데 난 혈투를 원하는데 지나가는 사람도 다 시비 걸고 싶어 가자 총소리 나는 방향으로
02:35:15.94,02:35:16.06,어?
02:35:16.66,02:35:16.74,오케이!
02:35:23.19,02:35:24.98,얘도 죽었다 아... 혈투 원한다며?
02:35:25.00,02:35:25.12,혈투 했잖아
02:35:52.44,02:36:10.99,아 방금 좀 더 침착하게 했어야 됐는데 이번에도 또 에어포트 시작이야?
02:36:11.37,02:36:18.56,야 존나 개씨무 표정으로 이러고 있으니까 무섭다 약간 에?
02:36:18.58,02:36:18.64,에?
02:36:18.66,02:36:18.70,에?
02:37:09.79,02:37:35.51,간다이 근데 방금 처음 내린 거기는 너무 탁 트여있어서 약간 위험하긴 하더라 여기로 내려갈까?
02:37:35.53,02:37:35.63,오 많은데
02:37:47.68,02:38:00.13,와장창 시작부터 6배율
02:38:19.22,02:38:44.20,에이스 같은 거 하나 나오면 좋겠는데 와장창 오 에이스 하프 그립 들어야지
02:38:46.65,02:39:01.73,소문에 하프그립이 훨씬 더 좋다는 소문을 들었어요 차기장 가까워
02:39:19.34,02:39:43.51,성광 연막 주먹으로도 깨진다고?
02:39:43.53,02:39:43.59,그래?
02:39:43.61,02:39:44.13,몰랐지 다 챙길 거 다 챙긴 것 같은데 파밍 끝
02:39:49.99,02:40:11.29,이제 부속품만 좀 챙기면 오케이 이제 싸우러 가자 일단 자기장 안쪽으로 뛰면서 가면서 만나는 애들을 잡죠
02:40:40.70,02:40:46.37,부속품 있다
02:41:15.12,02:41:15.30,아!
02:41:15.50,02:41:27.75,아 씨X 깜짝이야 아 씨X 아 씨X 깜짝이야 아이 씨 이런다니까 게임이
02:41:50.53,02:42:04.62,아니 나름 움직이고 있었다고 생각했는데 이거 뭐야 아
02:42:23.63,02:42:47.42,이 새끼 옷 야하게 입은 거 보소 워터방이 뽑을 거냐고?
02:42:47.48,02:42:47.56,아니요?
02:42:47.58,02:42:47.64,굳이?
02:42:47.66,02:42:47.70,왜?
02:43:03.61,02:43:23.70,911 콜라보 한 번 더 하면 살 의향은 있긴 한데 나밖에 없나?
02:43:56.06,02:44:03.30,난 MK12보다 미니가 좀 더 익숙한 것 같아 초창기 배그 했어서 그런가?
02:44:30.43,02:44:53.15,호잉?
02:44:53.17,02:44:53.23,호잉?
02:44:53.25,02:44:54.07,이렇게 돈 안 쓰는 레바를 마구마구 공자지르게 한 던파가 새삼 대단해지네.
02:44:54.09,02:44:54.17,잡은다.
02:44:54.19,02:44:54.31,앰퍼 없나?
02:45:00.72,02:45:16.37,여기 있다.
02:45:16.39,02:45:16.55,사람 왔는데요?
02:45:37.05,02:45:38.48,와 초대형 나선화 뭐야!
02:45:38.90,02:45:40.36,씨발!
02:45:40.38,02:45:47.72,아아!
02:45:47.74,02:45:48.32,아하하하!
02:45:48.46,02:45:48.52,씨발!
02:45:54.61,02:45:54.71,하하하하!
02:45:54.73,02:45:54.79,씨발!
02:45:54.83,02:45:54.91,아...
02:46:12.58,02:46:41.32,왜 이렇게 못하는 척 연기하냐고?
02:46:41.34,02:46:41.64,나도 노력해서 쐈어요 어이차
02:46:49.40,02:47:08.30,이번에도 여기 내린다 잘 봐도 왜 올해 치킨 먹을 수 있을 거라 생각하지?
02:47:08.32,02:47:08.74,내년이 될 수도 10년이 될 수도 있다
02:47:18.05,02:47:41.34,어... 좋았어 일단 여기서 살아남는 걸 1순위로 존버하게?
02:47:41.78,02:47:45.63,아니죠 여기서 있는 적을 다 처리하는 게 목표라고
02:48:07.38,02:48:13.68,아 카운트팔은 씨발놈아
02:48:55.22,02:48:57.38,비밀 지하차 창고 열쇠?
02:49:27.57,02:49:28.58,너무 사방에 있어
02:50:42.37,02:50:59.46,고..고..와이.. 어!
02:50:59.48,02:51:00.29,으아아아악!!
02:51:00.31,02:51:02.19,안돼 내 비밀 지하창고 열쇠가!
02:51:01.67,02:51:02.19,!
02:51:10.93,02:51:36.05,내가 가진 거 그거밖에 없었는데 그래도 1킬 해서 재밌었다 왜 1킬만 해도 재밌지 이딴 게임?
02:51:36.07,02:51:36.21,진짜 짜증나네
02:51:38.70,02:51:45.41,그림 피드백에서 노력해서 그려도 너가 개편한 것처럼 게임도 노력 말고 결과를 보여줘 할 수 있잖아
02:52:35.96,02:52:53.56,이번에는 이렇게 시작해서 이렇게 이렇게 돌면서 학살한 다음에 이렇게 나가는 거야 어우 X발 놓쳤다
02:53:18.08,02:53:43.22,저거 차인가?
02:53:43.24,02:53:43.46,아닌 거 같은데 어?
02:53:43.48,02:53:43.86,차 위치 찍어놔 여기도 차가 있네?
02:53:43.88,02:53:44.24,그거 좀 예전 거 아니에요 이제?
02:53:51.32,02:54:16.66,수류탄이다 수류탄만 있으면 난 용감해질 수 있어 나도 몰라 아이
02:54:17.53,02:54:28.15,혼자 게임할 때랑 방송할 때 게임할 때랑 좀 마인드가 다르게 게임하게 돼 에바의 DMR을 잘 써야 DM을 보낼 수 있는 자격이 주어진다 잘해봐라
02:54:55.58,02:54:56.53,아 M 받을까?
02:54:57.00,02:55:00.16,아니야 남자가 베리를 들었으면 들어야지
02:55:21.84,02:55:38.45,아 저 차 너무 탐나는데 타려고 가면 바로 대가리 따일 것 같기도 하고 벌써 SR 소음기를 먹은 새끼가 있어?
02:55:48.18,02:56:15.74,혼자 할 때 나만의 편안함이 있음 방송할 때 플레이가 공개 노출돼서 손볼벌 떨려서 X댐 근데 그 떨림이 상대가 변칙성을 느껴 당황함 그건 아닌 것 같은데 상대방은 늘 잘해 어 석궁이다 X발 석궁 들어야 되나?
02:56:15.76,02:56:15.78,아
02:56:17.97,02:56:25.44,석.. 석금?
02:56:25.46,02:56:25.53,석금?
02:56:25.54,02:56:25.61,석금?
02:56:25.62,02:56:25.99,그럼 혹시 모르니까 6배율 냅두고
02:56:48.66,02:57:13.48,근데 자기장 튀어서 가야돼 존나 가야돼 나 저기다 핑 찍어놨는데?
02:57:13.50,02:57:13.85,저기 있다 잠깐 저거 폐차인가?
02:57:13.87,02:57:13.95,아니지?
02:57:18.72,02:57:46.65,틸트 뜯을라고?
02:57:46.67,02:57:47.09,오오오오오오오오오오오오오오오오오오오오오
02:58:23.54,02:58:29.44,같이 가!
02:58:29.46,02:58:30.62,같이 가!
02:59:06.33,02:59:32.12,잠깐 여기서 7탄 좀 먹고 가자 7탄 7탄
02:59:37.85,02:59:47.56,실탄이 나이 그래도 남들 불편하게 만들었잖아
03:00:07.10,03:00:31.75,여기 털렸네?
03:00:40.24,03:00:41.96,여기서 슬쩍 살짝 파밍?
03:00:47.93,03:00:50.15,실탄!
03:00:50.17,03:01:02.17,잠깐 잠깐 잠깐 잠깐 침수 노노노 오케이 뭐야 뭐 아무것도 없잖아?
03:01:02.19,03:01:02.35,싹 다 털렸네?
03:01:23.71,03:01:51.76,여기엔 칠탄이 있을수도?
03:01:51.78,03:01:52.38,아무것도 없네 젠젠 나이
03:02:01.71,03:02:20.12,아 M4 들까?
03:02:20.14,03:02:20.50,총알이 너무 없어 미션 버리냐고?
03:02:20.78,03:02:21.20,아 맞다 미션 때문에 들었지
03:02:46.29,03:03:00.70,"어, 파밍 존나 부실하네?"
03:03:00.84,03:03:00.89,어어어
03:03:20.18,03:03:40.09,어이?
03:03:40.27,03:03:40.69,나쁘지 않았어?
03:04:09.49,03:04:33.74,차 소리가 들리는데?
03:04:33.76,03:04:37.61,싸운다 싸운다 저 위에 연기가 나고 있는데요?
03:04:37.63,03:04:37.91,원래 나는 건가?
03:04:40.03,03:05:08.42,오브젝트 인가보죠?
03:05:08.44,03:05:08.52,브리싱!
03:05:08.54,03:05:08.66,칠탄좀 줘라
03:05:09.97,03:05:15.23,여기에도 차가 있네?
03:05:15.25,03:05:17.96,아니 뭐 차가.. 7탄 왜 이렇게 귀해?
03:05:17.98,03:05:20.33,멸종됐어?
03:05:20.39,03:05:20.45,어어?
03:05:52.43,03:05:55.49,여기 팔각정 자리 괜찮아 보이는데?
03:05:55.51,03:05:56.72,저만 그렇게 생각하나요?
03:06:28.29,03:06:42.04,죄송 죄송 죄송 죄송 팔각정이야?
03:06:46.53,03:06:46.97,아닌거 같은데?
03:06:47.61,03:06:47.73,팔각정 맞네
03:07:21.53,03:07:23.03,오케이 낙차 확인
03:08:03.87,03:08:05.15,초대형 나 선환!
03:08:36.48,03:09:02.68,아악!
03:09:02.70,03:09:06.32,으하하하하하하하하하 억울해애ㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔㅔ�
03:09:15.72,03:09:26.71,괜찮아 저 새끼 내 가방보고 허탈해함 아무것도 없어 방금 왔는데 이분 스텔 라이브 허니즈 홀로 라이브 중 누구랑 결혼하시나요?
03:10:43.65,03:11:11.35,바로 시작이다 어 뭐야 전화 멀리 왔네 여기로 간다 고마워요
03:11:16.14,03:11:44.75,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
03:12:01.21,03:12:14.72,뭐 나오는게 이딴거 밖에 없어 ㅈ됐다
03:13:06.67,03:13:12.58,레바야 여기서 죽으면 너 피부 까만 애만 죽인 퍽킹 레이시스트로 끝나는 판이다 시랄하지마
03:13:38.58,03:13:39.26,너무怖해.
03:14:24.40,03:14:50.07,이새끼 위에서 뭐하고 있는거지?
03:14:50.09,03:14:50.68,오늘도 여거초거들과 합방을 위해 배그를 연습하는 나?
03:15:05.96,03:15:14.38,쉣 죽었어 아직 따뜻해
03:15:36.06,03:16:03.83,가야되는데?
03:16:03.85,03:16:04.01,바로 앞에 있어
03:16:10.27,03:16:28.04,잘 있어라!
03:17:15.27,03:17:36.02,새끼 봐라 해보자 이거지 어딨지?
03:17:36.04,03:17:36.08,가자
03:17:47.30,03:18:08.24,근데 방금 맞추지 않았어?
03:18:08.26,03:18:08.38,제발 가요?
03:18:08.40,03:18:12.47,오케이 그렇게 절실하게 부탁한다면야 들어주는 게 인지상정
03:18:29.69,03:18:52.72,잘 파밍고!
03:18:52.74,03:18:53.64,4배율 7탄 뚝배기도 하나 있으면 좋겠는데?
03:18:59.46,03:19:18.58,뚝배기 어디?
03:19:26.93,03:19:27.53,언제 뒤질지 모르기 때문이지.
03:19:27.55,03:19:27.91,여기서 땅 파시나요?
03:19:59.77,03:20:26.47,간다 일단 줄어드는 거 기다리자 오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
03:20:32.34,03:20:35.01,존나 잘 쏘잖아 사람들 진짜
03:21:03.63,03:21:19.15,차지 이 정도면 쓸만해 슈우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우우
03:21:45.05,03:21:45.70,제발 뚝배기!
03:21:46.02,03:21:46.34,뚝배기!
03:21:46.36,03:21:48.53,뚝배기!
03:21:48.55,03:21:48.63,뚝배기!
03:21:48.65,03:21:48.70,오!
03:21:48.71,03:21:48.76,와!
03:21:48.96,03:21:49.06,와!
03:21:49.08,03:21:50.75,삼가방!
03:21:50.77,03:21:51.89,불안해!
03:21:51.91,03:21:51.99,무서워!
03:22:22.08,03:22:48.12,제발 뚝배기 새거나 OK 까비
03:23:07.05,03:23:08.44,차 좀 바꾸자고?
03:23:09.60,03:23:09.94,안 돼 지금 이 순간에 그럴까?
03:23:12.05,03:23:17.12,하고 나가면 뒤져 근데 수많은 경험이 말해준다 오!
03:23:17.14,03:23:17.45,3조끼!
03:23:17.46,03:23:18.49,3가방!
03:23:18.89,03:23:18.95,불안해
03:23:44.77,03:24:04.96,자기장 밖에서 저격 소리 들리는데?
03:24:04.98,03:24:05.14,5탄이 있다고?
03:24:05.16,03:24:05.22,그러네
03:24:17.01,03:24:18.54,"가자, 보기."
03:24:18.56,03:24:22.56,넌 나와 목숨을 함께 할 것이야.
03:24:22.58,03:24:22.72,풀 도핑하자.
03:24:58.32,03:25:08.48,오케이 여기 나쁘지 않군
03:25:57.37,03:26:24.54,저쪽이 존나 많은데 여기 사람 있나 보다
03:26:28.93,03:26:57.06,사람이 죽었어 방금 오지마 오지마 오지마 오지마
03:26:58.41,03:27:27.67,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
03:27:29.57,03:27:31.70,ㅈㄴ 매서운 새끼네?
03:27:31.72,03:27:35.12,오!
03:27:35.14,03:27:53.95,오 아직 따뜻해!
03:27:58.18,03:27:58.94,으아!
03:27:59.22,03:28:11.56,개새끼들아!
03:28:11.58,03:28:12.00,와!
03:28:12.02,03:28:12.40,얘 새끼 온다!
03:28:13.42,03:28:13.46,와!
03:28:13.58,03:28:13.74,와!
03:28:13.76,03:28:13.96,차타기!
03:28:20.73,03:28:20.77,어!
03:28:20.79,03:28:21.43,어!
03:28:21.78,03:28:21.87,어!
03:28:21.89,03:28:22.62,어!
03:28:22.64,03:28:22.68,어!
03:28:22.70,03:28:22.74,아!
03:28:22.76,03:28:22.94,왜 나만 괴롭혀!
03:28:22.98,03:28:23.04,씨발!
03:28:28.16,03:28:51.30,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
03:29:01.46,03:29:04.26,아 미친 새끼!
03:29:04.28,03:29:07.83,딴 데 가!
03:29:08.67,03:29:17.55,나 먹을 거 없어!
03:29:17.57,03:29:19.65,진짜 억울해... 씹덕 프사에 당했어...
03:29:35.24,03:30:03.54,이렇게 허무하게 죽을 거라면 차라도 때리지 그랬나 아니 보통 차 쏘면 재장전 타이밍에 내려서 쏘더라고요 BRDM 탄 새끼들은 그래서 3킬이라 했다 이건 진짜 게임이었어 아니 근데 방송 전에 엉가 너무 당했어 아니 차를 몇 번이나 바꿔 탔는데
03:30:17.21,03:30:37.50,연막 때 나도 어떡하지 하다가 갑자기 주키님이 하던 거 떠올라서 따라해봤어.
03:31:16.44,03:31:43.06,간다!
03:31:49.20,03:32:08.02,여기 생각보다 사람이 덜 내리네?
03:32:08.24,03:32:11.12,내가 늦게 내린 건가?
03:32:11.14,03:32:11.30,저거 차인가요?
03:32:23.67,03:32:32.60,K2?
03:32:32.62,03:32:45.88,K2가 왜 이렇게 많아?
03:32:45.90,03:32:46.70,근데 BRDM 한 사람이 내가였으면 구기구기 하다가 링스 맞고 죽었겠지.
03:32:46.72,03:32:46.86,결과는 같다.
03:32:58.20,03:33:16.31,나도 저거 타야지 저거 뺏어 볼까요?
03:33:45.40,03:33:48.34,뭐야 이 새끼는!
03:33:48.36,03:34:06.67,대한 육군을 다시는 무시하지 마라.
03:34:06.69,03:34:08.57,"어, 어따 떨궜지?"
03:34:08.59,03:34:09.09,"어, 저기 온다."
03:34:18.74,03:34:39.82,야 이 개새끼야!
