시작 시간,종료 시간,내용
01:24:09.12,01:24:14.37,너 이 새끼 센츄 방송에 누가 슈퍼챗으로 혹시 한국 만화가 중에 아시는 분 있으신가요?
01:24:14.39,01:24:19.84,보낸 사람이 너였구나!
01:24:19.86,01:24:19.90,하긴
01:24:20.20,01:24:24.14,감귤이 님 데뷔 4주년 기념 그림도 그렇게 그린 적은 없지.
01:24:24.16,01:24:30.69,쿵우리 님 그림도 정당한 투표였으니깐.
01:24:34.70,01:24:40.23,그거 그렇지.
01:24:45.24,01:25:11.03,그래도 난 자꾸 지들만 보고 온 커뮤짤이나 불나떡인지 설정 배설 들어주는 거보단 버튜버 그리는 걸 보는 게 좋다 요즘 들어 크게 느낀다 흠... 저랑 생각이 약간 비슷하시군요 뭐 오늘 버튜버 그릴까요는 그리고 싶어서가 아니라 누구 생일이라 둘러대서 말한 거였어 욕심은 많으면서 당당하지 않는 게 에겐 남도 거르겠다야
01:25:14.91,01:25:19.59,쿠모린 등판하자마자 이분 오늘 생일이시라고요.
01:25:19.61,01:25:32.28,하고 투표 시작하면서 나 오늘 이님 생일이구나 하고 화장실 가는 척하면서 손가락으로 칠 표시한 걸 다 기억하는데 유도를 안 했다고.
01:25:32.30,01:25:39.01,근데 이색이들도 웃긴 게 결국 투표 결과는 거짓말을 안 하는데 경기 일으키는 게 개웃김 크크크크.
01:25:39.85,01:25:44.96,그니까 나도 이제 그림 어?
01:25:54.67,01:26:02.45,결과에 맞춰서 이렇게 하는 건데 근데 레바는 버튜버 거절은 못함 얘가 거절하는 순간 싸웠냐며 쥐 잡듯이 잡아 족치는 게 우리랑 그 팬덤이거든
01:26:05.78,01:26:31.52,얘들아 무슨 소리야 레바는 화장실 가는 척 하면서 10만 치즈 도내하고 리액션 듣고 온 거잖아 레이스가 따로 없네 레이어 그게 물결선으로 대체해야겠다
01:26:37.17,01:26:45.60,차라리 그냥 당당하면 좋겠다 오늘 방송 시작때도 흠 그냥 낙서나 하면서 버튜버 분들이나 그릴까요?
01:26:45.62,01:27:03.72,하는게 참 배그 40만원 합방 인정한것처럼 남자다워져라 유 뭐라는거야 갑자기 아이유가 왜 나와
01:27:08.73,01:27:21.29,랩바 화장실 가서 오줌 끊어서 물소리 7번 내는 거 다 들었다.
01:27:21.31,01:27:21.61,무슨 뭐야?
01:27:27.94,01:27:28.10,아이유 이쁘다.
01:27:28.16,01:27:32.49,랩바 특정 곡에 찔리는 말을 들으면 뭐라는 거야 하면서 앙탈부림 굉장히 굉장히 좀 그럼.
01:27:38.29,01:28:08.22,뭐가 굉장히 그런데 똑바로 말해봐 아니야 레바 너무 음미하지 마라 레바도 기분 좋을 때 생일이라는 보낼 받으면 텔라하는 그림 그려준다고 레바야 나는 이틀 전의 생일이었는데 왜 나는 축하 안 해줬어 너무해 서운해 후 야 어떻게 알아 나도 누가 말해줘서 알았다고 생일 축하해요 시간 지났지만 저는 당신의 생일을 축하한답니다
01:28:25.44,01:28:33.51,근데 레반인 린님 그려서 재밌고 예쁘게 잘 그려줘야지 라고 생각하지?
01:28:35.87,01:28:41.90,난 뭐든 열심히 그린다니까?
01:28:41.92,01:28:54.37,나도 생일 지났는데 축하 안 해주네 1월 19일임 이놈은 배그 저격하면 너 저격이지 존만한 새끼야 시발 신고한다 뒤져라 뭐 버튜버라고 아 이거 참 베린이면 그럴 수 있죠 오죽하겠어요 주워오세요 알려드리죠
01:28:55.39,01:29:06.28,뭔 소리야 이건 또.
01:29:06.30,01:29:06.54,이걸 왜 배그랑 엿어?
01:29:06.56,01:29:06.94,아니요?
01:29:06.96,01:29:13.65,뒤끝 오지네 이 ㅅㅂ ㅅㅂ.
01:29:15.23,01:29:17.32,생일 축하한 거 취소한다.
01:29:21.40,01:29:45.84,근데 진짜 생일 축전으로 그리는 것 같음 방금 아리스랑 밀도가 다름 본의 아니게 의도한 건 아닐 수도 있는데 아니 기본 그림이 밀도가 다르잖아 이렇게 하고
01:29:53.60,01:30:21.49,조커도 그려주고요 여러분 그래도 님들은 무시당하지 저는 축하해요 개새끼님 소리 들었어요 그럼 당신 닉네임이 개새끼라서겠지 형 진짜 너무하다 어떻게 모든 시청자의 생일을 축하해줘 다들 너무 나빴다 그치 난 참고로 3월 15일이고 음력은 2월 4일이야 찡긋
01:30:23.75,01:30:32.13,다들 버튜버 그리신다고 뭐라 하는데 이거 아니었으면 그 사번족같이 생긴 괴생명체 털박이 그렸을 거란 말입니다.
01:30:32.14,01:30:37.83,이쁜 여캐인 거에 감사하십시오.
01:30:38.13,01:30:40.00,레바 버튜버 오래 그리는 건 좋아하니 그럴 수 있어.
01:30:41.02,01:30:43.80,근데 1시간 30분이나 얼굴을 그리는 건 좀 너무한 거 아니냐.
01:30:44.56,01:30:45.98,ㅈㄹ 염병하지마.
01:30:46.48,01:30:50.75,2회 방송킨 지 1시간 30분인데 억과가 ㅈ때래네.
01:30:50.77,01:31:00.90,한 3분만 억과 좀 참아라 이 꼴이 각도 안 보이냐.
01:31:00.92,01:31:03.86,뜻발리 강동원이라고 해.
01:31:03.89,01:31:07.67,난 다른 것보다 레바가 점탱버만 노리는 게 너무 괘씸한 양심 있으면 40배 버튜버나 노려라.
01:31:07.69,01:31:07.95,뭔 소리야 저건 또.
01:31:30.39,01:31:57.61,레바형 체면이 있지 40대 노릴바엔 혼자 살고 말지 안 그래 레바형 왜 갑자기 내 동의를 구해 이 새끼 그런 개소리는 당신 혼자 짓거리라고 하긴 일본에 60대 70대 버튜버들이 있으니 블루아카 관련 괴담 중엔 초창기에 버튜버가 있었다고 한다 암만 괴담이래도 그딴 거짓말을 지어낼까 으휴
01:31:58.67,01:32:24.02,센처 결혼 못하면 FC2 간대 형이 마지막 희망이야 형만이 그녀를 살릴 수 있어 FC2는 뭐야?
01:32:24.04,01:32:27.89,방금 40대 놀이라니까 이과 때문에 거보소 크크크크
01:32:30.74,01:32:36.32,개인 야동 올리는 곳이라고?
01:32:36.92,01:32:39.47,그런 그런 곳이 존재해요?
01:32:45.03,01:32:55.02,좀 불쌍하긴 해 20년 후에 버튜버한테 하핫님 이제 중년이시죠 놀리겠지만 근대 레바님은 이제 노년이시고 반격당함 불쌍함
01:32:57.87,01:33:15.73,그때면 순수하게 얌전히 인정할 것 같은데요?
01:33:15.83,01:33:19.39,나이 먹고 버튜버랑 합방하면서 능이 백숙 드시러 가시래?
01:33:19.57,01:33:22.80,막 이럴까 봐?
01:33:22.82,01:33:27.32,그때까지 버튜버가 졸업을 안 할 거라고 어떻게 장담하는 거지?
01:33:32.08,01:33:37.06,아무리 니들이 연병해도 레바 업고랑 기럭지의 재력이면 20대 초반 더튜버랑 사귈 수도 있지.
01:33:37.58,01:33:45.03,우리는 그냥 이놈 차이면 놀려대면 된다.
01:33:56.06,01:33:56.47,손을 그리면 몸을 가리게 되니까...
01:33:58.30,01:34:02.74,능이 백숙은 충분히 지금도 드시러 가실 나이 아닌가요라는 팩트 공격은 노노
01:34:18.06,01:34:22.13,근데 백숙 막상 눈앞에 있으면 존나 맛있게 먹지 않음?
01:34:22.93,01:34:34.27,평소에 자기 돈 주고 사 먹긴 그렇지만 뭔가 백숙을 먹을 기회가 있으면 막상 존나 맛있게 먹는 것 같아 근데 왜 평소엔 돈 주고 사 먹을 생각이 안 들까?
01:34:48.30,01:35:13.33,저희 어머니 그 뭐냐 환갑 여행 때도 경주를 갔었는데 경주 저 산 어딘가에 있는 절 같은데 구경 갔다가 내려오는 산기슭에 그냥 청국장 가게 있길래 아빠가 그냥 저거 먹으러 가자 하길래 아 뭔 청국장이야 하면서 그냥 들어갔는데 정말 맛있는 거야 그렇게 맛있는 청국장을 처음 먹어봤어
01:35:14.91,01:35:25.61,비싼데 닭은 병아리만 한 거 쓰고 안에 찹쌀 넣고 죽 만든 다음 3만 원 받아 먹으니 사 먹을 업무가... 하긴 그런 상기석에 가게가 살아남으려면 맛이 있을 수밖에 없겠지?
01:35:41.05,01:35:41.91,아니야 불국산 아니었어 버섯전골이나 먹어라?
01:35:41.93,01:35:42.93,헐 존X 맛있겠다
01:35:43.28,01:35:50.19,거기 석굴암 근처다나 나도 알아.
01:35:50.21,01:35:56.52,요즘 경주 사찰 옆에 스타벅스도 들어섬.
01:35:56.57,01:36:03.92,계곡가든 뭐 이런 이름이면 신뢰도 떡선.
01:36:03.94,01:36:09.39,"광고, 홍보 잘 되는 집은 좀 반반이한 한생 처음 보는 외진 곳 음식점 여기가 진짜다."
01:36:12.02,01:36:21.39,버섯전골 버섯전골은 저 때 그 뭐냐 우리 작가들 펜션 갔을 때 그때 먹었어요 경주 스타벅스 그 기와로 된 집 아니냐?
01:36:21.41,01:36:34.47,그거 꽤 오래됐을 텐데
01:36:43.73,01:37:09.89,그러면 이거 완성한 다음에 남은 시간은 그린피드백 잠깐 하고 이렇게 딱 방송하면 될 것 같은데요 경주 고문 스타벅스 10년 전엔가 아시아에서 매출 1등이었잖아
01:37:15.05,01:37:28.70,그렇게 하고 여기 하고 너무 빵빵하게 그렸나?
01:37:28.72,01:37:28.78,그쵸?
01:37:28.80,01:37:31.18,그러려고 어제 밤낮을 돌렸으니까
01:37:45.49,01:38:05.57,이렇게 하고... 이님스텔에서 세 번째로 크시다고 하심!
01:38:05.59,01:38:05.71,"와, 씨바!"
01:38:05.73,01:38:08.60,개크다!
01:38:08.62,01:38:08.92,졸라 빵빵하네!
01:38:10.14,01:38:10.60,씨바!
01:38:11.92,01:38:12.20,레바 어깨 미친 거 아냐!
01:38:12.22,01:38:12.40,개크고 빵빵하네!
01:38:12.68,01:38:13.62,진짜 개부럽다!
01:38:14.61,01:38:41.64,그렇게까지 말 안 했던 것 같은데?
01:38:45.11,01:39:09.11,그날 돼 봐야지 알 것 같은데요 그 전에 그냥 평일에 와서 방송 킬 수도 있고
01:39:13.95,01:39:36.92,근데 레바캠 잘 못 보면 바닥이 하얘서 킹키 꼭 보면 어깨 ㅈㄴ 너로 보인 음 이렇게 하고
01:39:42.87,01:39:59.46,아 습바 얘 버튜바방 분치 달았다고 익명돈에 보내는데 분치 메세지 뜬거 보고 순간 현타왔다 오메데이토
01:40:12.72,01:40:32.93,이렇게 하고 셔츠 라인까지 그려주면
01:40:49.86,01:41:07.64,그래도 날 레바 굴치어 당당하다고 이 방안에서만 고마워요 시발 와 그림 그리면서 야 이 자식아 어?
01:41:09.03,01:41:18.66,그림도 집중력이야 뭔 시발 AI도 그 정도 하는지 그림 그리면서 시발 재밌는 얘기까지 연산시키기가 힘들겠다 야
01:41:21.79,01:41:35.53,재밌는 얘기라 나 최근에 재밌는 일이 딱히 없었네 생각해보니까 그쵸 어딜 나가야지 또 아 어디 나도 러닝크루나 그런 데 나가볼까?
01:41:35.76,01:41:37.88,"러닝크루는 35살도 뺴, 뺴주나요?"
01:41:52.71,01:42:01.80,버튜버 아니면 우리가 알아서 떡밥 굴리면서 너까지 뀨르륵 하면서 웃겨줄 텐데 주작기 돌린 니 탓임.
01:42:01.82,01:42:01.90,갑자기?
01:42:01.92,01:42:05.46,런닝크루는 무슨 그냥 덧닝크루나 하면서 서약 파밍해.
01:42:05.56,01:42:19.72,"그건 매일 하고 있어, 개자식아."
01:42:19.73,01:42:20.58,"내봐요, 배그 한 자리 났는데 스쿼드 할래?"
01:42:20.60,01:42:22.48,차라리 개종민이랑 제주도에서 식사했다고 해.
01:42:23.32,01:42:43.83,뭐야 방금 블루야?
01:42:43.85,01:42:43.93,그러네?
01:42:46.32,01:43:09.64,잠깐만 갑자기 배그 제안 하니까 하고 싶은 마음이 절반 들면서도 지금 한참 그리고 있는 게 있는데 라는 생각도 들면서 혼란스럽네 잠깐만 생각할 시간 한 30초 만 줄래?
01:43:09.65,01:43:15.58,중년 버츄버프 격기 레바가 간다 뭐 하냐 밤에 이리 가자고 하는데 너 뛰어가야지
01:43:17.52,01:43:28.94,야 그린 피드백이 중요하냐?
01:43:28.96,01:43:29.70,배그 앰버서더 대블루 님께서 게릴라 합방을 제의하는데 이걸 고민해?
01:43:29.72,01:43:39.78,당장 쿵오리 님 완성하고 가라 크크 시바 버투버야 블루야 빨리 선택해 당연히 둘 중 하나 선택해야 된다면 우리 블루지
01:43:42.01,01:43:51.38,블루님 버튜버 누구 있는지부터 말해줘야 이 인간이 갑니다.
01:43:51.40,01:43:52.48,그리고 레바야 그림은 나중에 그리고 배그하러 가라.
01:43:52.51,01:43:52.93,"아, 그럴까?"
01:43:53.15,01:43:58.76,고민하면 갈수록 멤버만 기다릴 거 아니야.
01:43:58.78,01:43:58.90,잠깐만.
01:43:58.92,01:44:01.36,너 우리 별로 소중하게 생각 안 하잖아.
01:44:02.02,01:44:04.61,나 일단 너랑 나랑 스팀 친구 추가 안 돼 있지?
01:44:07.67,01:44:15.91,버튜버 그리기 vs. 버튜버 컨택해줄지도 모르는 우리 동생.
01:44:15.93,01:44:21.76,지금 그리는 사람은... 그림은 3부 하면 되지?
01:44:21.77,01:44:22.00,이야 마인드 좋은데.
01:44:22.02,01:44:32.57,그럼... 학교 친구들과 게임하는 거보다 합방도 못하는 버튜버 생일 축하가 더 중요해?
01:44:32.59,01:44:35.66,어차피 여기서 그림 하나 더 그리기도 애매하니까 그냥 얼른 튀어가.
01:44:39.45,01:45:05.73,빨리 가긴 해야겠는데 난임생 일축전은 그려야겠고 설마 합방 갔는데 버튜버 없는 남탕은 아닐까 걱정되고 뭔 소리야 씨 진짜 개팬다 나도 가는 거 추천함 언제 또 스트리머랑 합방을 해보냐 근대리는 완성하고 가라 참 나 미치겠네 보고 배워 적의 시청자를 생각하는 마음이야
01:45:09.25,01:45:11.15,어서 우리 버리고 가라.
01:45:11.17,01:45:14.72,우리는 너에게 유기당하는 게 익숙하니깐.
01:45:14.74,01:45:19.27,일단 디코 초대 주소 보내줄래?
01:45:19.29,01:45:25.03,일단 들어가고 생각할까?
01:45:25.05,01:45:26.76,파티에 버튜버 있어요.
01:45:31.32,01:45:31.46,중요한 거임.
01:45:31.48,01:45:32.85,삼부 해주는 거다?
01:45:32.87,01:45:34.15,배가 주고 해주는 거다?
01:45:34.17,01:45:36.13,너 약속한 거야?
01:45:36.15,01:45:36.27,나 믿는다?
01:45:38.24,01:45:47.41,의미 없는 동발 그만 던지고 친구랑 놀자.
01:45:47.43,01:46:05.33,마테쿠레 카와이 버튜버짱 오래갈리쿠.
01:46:05.35,01:46:05.65,그래도 레바 많이 유해졌네.
01:46:05.67,01:46:06.65,옛날이었으면 블루라고 해도 아니 지금 버튜버 그리는 거 안 보여 좀 기다려.
01:46:06.67,01:46:06.85,확 그랬을 텐데.
01:46:06.87,01:46:06.93,안녕하
01:46:08.09,01:46:14.38,안녕하세요 들리나요?
01:46:15.26,01:46:32.14,안녕하세요 반갑습니다 갑자기 초대돼서 당혹스럽지만 반갑습니다 저는 그냥 버튜버 백곰파입니다 백곰파님 오랜만이에요 안녕하세요 둘이 일명씩 있나요?
01:46:32.21,01:46:55.92,결투장에서 결투장을 했었죠.
01:46:56.22,01:46:57.74,뭐가 높은지 모르겠어.
01:46:59.39,01:47:07.53,아니 간판이시죠 던파에 이야 간판?
01:47:07.55,01:47:08.07,멋있다 멋있다 TV에도 얼굴 나오셔 광고로
01:47:08.91,01:47:14.38,아라드 여신과 던파 강판의 만남.
01:47:15.42,01:47:31.21,잠깐 사운드 조절 좀 할게요.
01:47:31.22,01:47:31.60,난 조절도 안 하는데 그냥 하는데.
01:47:31.63,01:47:31.71,멋있어.
01:47:31.72,01:47:32.15,이어폰 좌우 바뀌어도 모르고 있더라고.
01:47:32.51,01:47:32.73,배그 잘 하시나 봐.
01:47:32.75,01:47:32.83,아니요.
01:47:33.21,01:47:42.98,아주 절망적인 배그 실력을 가지고 있어서 제가 가방 담당을 하겠습니다.
01:47:43.00,01:47:51.25,일단은 저도 이제 막 킬게요.
01:47:51.27,01:47:55.48,네.
01:47:55.50,01:47:55.84,"누나, 아 누나래."
01:47:55.86,01:47:56.20,형.
01:47:56.22,01:47:56.30,어.
01:47:57.84,01:47:58.76,너무 에겟남 같아가지고 내가 누나래 불러버렸는데.
01:47:59.20,01:47:59.40,아니 그 정도야?
01:47:59.42,01:48:01.78,근데 내가 생각해도 태토는 아닌 것 같긴 해.
01:48:04.68,01:48:08.17,그러면 너희들 그 블루는 맵을 정해서 하니?
01:48:08.73,01:48:14.14,대기할 때?
01:48:14.16,01:48:14.42,응 난 맵 정해서 돌려.
01:48:14.44,01:48:14.62,원하는 맵 있어?
01:48:14.64,01:48:14.88,우리 돌려줄 수 있어.
01:48:14.90,01:48:15.18,우리 맞춰주는 편.
01:48:15.20,01:48:25.43,오 혹시 다들 개고순가요?
01:48:25.45,01:48:25.53,아니요.
01:48:25.55,01:48:25.75,전 진짜 개못해요.
01:48:25.77,01:48:25.95,저도 버스 타요.
01:48:25.97,01:48:26.05,저도요.
01:48:26.07,01:48:31.28,아니 너가 다 지게 매야지.
01:48:31.30,01:48:31.46,내가 지게 매.
01:48:31.48,01:48:31.62,다들 좀 해.
01:48:32.29,01:48:39.86,근데 블루랑 이렇게 스쿼드하면 엄청 잘하는 사람들하고 잡히는 거 아니야?
01:48:46.94,01:48:47.12,부캐 가져갈게요.
01:48:47.14,01:48:50.62,본캐는 빡이니까.
01:48:50.64,01:48:50.94,에바님 실력 너무 기대된다.
01:48:50.96,01:48:51.21,진짜 잘하실 것 같아.
01:48:51.22,01:48:51.31,아니요.
01:48:51.32,01:48:51.40,아니요.
01:48:51.43,01:48:52.27,너무 잘하실 것 같아요.
01:48:52.43,01:48:53.59,왜 이렇게 밑밥을 까세요?
01:48:54.13,01:48:55.31,제가...
01:48:56.83,01:49:08.60,화염병을 던져버릴지도 몰라요.
01:49:08.62,01:49:11.35,같은 팀한테.
01:49:11.37,01:49:12.29,잠깐만.
01:49:12.31,01:49:13.07,제가 어제 레바 형 새벽에 방송할 때까지 레바 배그하는 거 봤거든요?
01:49:13.09,01:49:13.31,배그도 하고 있었어?
01:49:13.33,01:49:13.47,심지어 어제?
01:49:13.49,01:49:18.90,기가 막히다는 게 진짜 다른 의미의 기가 막히다는 거 같은데?
01:49:18.92,01:49:19.36,기가 뚫려.
01:49:19.74,01:49:22.82,혈이 뚫려.
01:49:22.85,01:49:23.05,진짜 말이 안 돼.
01:49:23.06,01:49:23.22,우리 형 잘해.
01:49:23.25,01:49:24.39,옛날의 그 형 아니야.
01:49:24.64,01:49:28.56,"아, 진짜요?"
01:49:28.58,01:49:28.80,옛날에 어떠셨는데요?
01:49:29.06,01:49:29.92,난 잘했던 적이 없는데?
01:49:31.49,01:49:34.63,"아니야, 오늘은 좀 다르던데?"
01:49:34.65,01:49:34.89,아까 하는 거 봤는데?
01:49:34.91,01:49:49.49,"아, 오늘은 석궁으로 난생처음으로 킬을 해봤어."
01:49:49.51,01:49:50.01,"와, 석궁 킬 나 진짜 한 번도 안 해봤는데."
01:49:50.03,01:49:50.11,미쳤다.
01:49:50.13,01:49:50.39,"진짜 고수, 진짜 고수."
01:49:50.41,01:49:50.85,그거 진짜 고수들만 할 수 있는 거예요.
01:49:50.87,01:49:51.01,"맞지, 맞지."
01:49:51.03,01:49:51.19,아무나 못하지.
01:49:51.21,01:49:52.83,초대 한번 줄래?
01:49:52.85,01:49:52.95,잠깐만요.
01:49:52.97,01:49:54.15,이거...
01:49:54.62,01:50:02.62,스팀 계정 이름을 알려줘야 되나?
01:50:03.76,01:50:11.67,아니 아니 그냥 배그 닉네임 알려주면 돼 네 알려주시면 초대할게요 레바킹인데 레바킹?
01:50:14.07,01:50:14.23,뭐 뭔 킹인데?
01:50:14.26,01:50:19.70,그냥 킹이야 약간 던파식 이름 짓기 좋다 레바킹 오케이
01:50:21.12,01:50:23.42,그냥 킹이야.
01:50:23.86,01:50:27.38,헐 나 배그 스쿼드 한 8년 만에 하는 거 같은데?
01:50:28.89,01:50:33.03,진짜로?
01:50:33.05,01:50:33.17,영광이에요.
01:50:33.19,01:50:36.51,형 한 달 동안 폐간 수련 한 다음에 스쿼드 하기로 했잖아.
01:50:36.53,01:50:40.32,오늘 약간 맛보기라 생각해.
01:50:40.44,01:50:42.80,난 준비됐어.
01:50:42.82,01:50:43.10,나 배그 키는 중.
01:50:43.24,01:50:43.74,키는 중이야?
01:50:47.02,01:50:47.50,오케이.
01:50:47.52,01:50:47.64,신기하다.
01:50:47.82,01:50:51.01,다들 원래 오늘 배그를 할 예정으로 이렇게 모이신 거예요?
01:50:51.24,01:50:54.98,"번개팟이야, 번개팟."
01:50:55.01,01:50:55.17,나도 잡혀왔어.
01:50:56.65,01:50:56.93,갑자기?
01:50:57.93,01:50:59.61,온 사람이 한 명씩 데려오기였더라고.
01:50:59.85,01:51:00.47,4단계였어.
01:51:01.53,01:51:03.02,부를 사람이 형이 떠오르더라고.
01:51:04.12,01:51:05.14,"고맙다, 야."
01:51:05.16,01:51:07.34,나 같은 허접을 이렇게 또 데려와줘서.
01:51:08.71,01:51:09.19,허접이라니.
01:51:09.21,01:51:10.51,"헐, 나도 펭귄 슈트는 있는데."
01:51:10.63,01:51:14.77,펭귄 슈트 입어야겠다.
01:51:14.79,01:51:15.19,"펭귄 입어, 펭귄 귀여워."
01:51:15.22,01:51:15.50,"뭘로 돌려볼까나, 오늘은?"
01:51:15.52,01:51:15.74,지금 맵 뭐 있어요?
01:51:15.76,01:51:17.38,"지금 풀판 뭐 있어, 풀판?"
01:51:17.40,01:51:17.94,지금 산옥 100원 있는데?
01:51:19.13,01:51:21.40,사녹 빼고 다 있어?
01:51:21.42,01:51:25.12,그러면 일단 레바형이 파라모 진짜 좋아하더라고.
01:51:25.14,01:51:28.67,살벌하기네.
01:51:29.35,01:51:29.51,파라모 갈게요.
01:51:29.53,01:51:30.79,파라모 갈아주기.
01:51:31.27,01:51:31.59,좋아요.
01:51:31.61,01:51:37.02,스쿼드로 파라모 가면 진짜 난장판이겠는데?
01:51:38.04,01:51:38.20,개난장판이야.
01:51:38.22,01:51:38.76,블루님이 그냥 탁탁탁 정리해주세요.
01:51:39.28,01:51:40.81,엄청 세계적으로.
01:51:40.82,01:51:41.73,블루 말만 듣고 가자.
01:51:43.27,01:51:44.45,말만 들으면 이겨주시더라고요.
01:51:44.47,01:51:45.73,나 쭈꾸미 덮밥 먹고 있어.
01:51:45.75,01:51:48.46,이러지 마라.
01:51:49.56,01:51:50.06,이제 거의 다 먹었잖아.
01:51:50.08,01:51:53.55,너 정도는 화장실에서도 다 쓸 수 있어.
01:51:53.56,01:51:56.33,그건 핵쟁이잖아.
01:51:56.35,01:51:56.53,말이 안 되잖아.
01:51:56.55,01:51:57.29,나 사람이야.
01:51:57.67,01:52:00.86,나 아직까지 핵을 만나본 적이 없어.
01:52:00.88,01:52:00.94,진짜?
01:52:01.64,01:52:17.66,핵인 줄 몰랐던 게 아니고 그럴 수도 있어 일단 나보다 다 잘 쏘니까 우와 잘 쏜다 하고 그냥 죽어있고 근데 난 레바 형 방송 보면서 핵쟁이 봤어 레바 형 죽인 사람 몇 명 중 몇 명의 핵쟁이였어 아 레알?
01:52:17.68,01:52:18.12,그게 구분이 돼?
01:52:19.43,01:52:21.65,어 나 그거 보면서 대신 신고해주고 있었어 아 진짜?
01:52:22.59,01:52:25.37,역시 대그 파트너는 다르구만 대신 신고를 한다고?
01:52:25.72,01:52:27.47,뭐야!
01:52:27.67,01:52:28.29,아니 왜 이렇게 스윗한데!
01:52:29.51,01:52:29.59,그니까!
01:52:29.61,01:52:34.25,아니 하루 종일 배그를 하더라고 배그를.
01:52:34.27,01:52:34.61,아니 핵이 있구나!
01:52:34.63,01:52:44.99,아니 근데 막 라이딩샷 같은 거 따다다닥 받고 죽으면 진짜 이상하긴 해.
01:52:45.01,01:52:45.35,"그럴 수 있지, 그럴 수 있지."
01:52:45.37,01:52:45.67,"우리 카파코 갈게, 카파코."
01:52:45.69,01:52:46.37,카파코.
01:52:46.95,01:52:47.03,오케이.
01:52:47.05,01:52:50.29,여기서 저기까지 날아갈 수 있구나.
01:52:50.31,01:52:52.26,이렇게 내리면 될 것 같아.
01:52:52.28,01:52:52.46,"오케이, 오케이."
01:52:53.03,01:52:57.25,그냥 비행기 각도에 90도로 내리면 딱 웬만하면 된다고.
01:52:57.39,01:52:59.81,와 이렇게 핀도 찍을 수 있구나.
01:53:01.53,01:53:07.82,계속 솔로만 돌려봐서 이게 시스템을 잘 모르겠네.
01:53:07.84,01:53:08.02,그럼 누가 알아?
01:53:08.04,01:53:10.30,이제 따라가기도 된다?
01:53:10.32,01:53:10.38,게임?
01:53:10.40,01:53:17.07,비행기 내리기 전에 따라가기 누르면 난카산으로 쭉 갈 수 있을 것 같지.
01:53:17.09,01:53:19.79,자 몇 명 올려나?
01:53:19.81,01:53:20.01,스쿼드 해보셨나요?
01:53:20.14,01:53:21.13,이번이 처음이야.
01:53:21.91,01:53:23.43,한 4스쿼드 오는 거 같은데?
01:53:25.71,01:53:25.85,한 판 보자.
01:53:25.87,01:53:26.31,"닦아, 닦아."
01:53:26.65,01:53:28.29,약간 왼쪽 라인 먹자.
01:53:28.31,01:53:28.67,왼쪽 라인.
01:53:28.77,01:53:30.92,"이쪽 라인 먹자, 이렇게."
01:53:30.93,01:53:37.16,오른쪽에 많으니까 쟤들끼리 싸우기 한 다음에 나만 싸울 때 후다닥 후다닥 후다닥 못 말할?
01:53:37.18,01:53:37.66,못 말할.
01:53:38.86,01:53:39.18,못 말할.
01:53:39.20,01:53:41.81,"우리 나쁘지 않아, 우리 속도."
01:53:41.83,01:53:41.89,그럼.
01:53:41.91,01:53:44.07,"벌써 차 소리 뭐냐, 이거."
01:53:44.09,01:53:49.05,시작부터 오토바이.
01:53:49.39,01:53:49.49,어어어어.
01:53:51.47,01:54:14.32,주제에 맞게 또 3가방이 나왔다 아니 3가방 나오면 보통 초반에 죽더라구요 어?
01:54:15.81,01:54:18.58,템!
01:54:18.98,01:54:19.06,템!
01:54:20.36,01:54:20.48,템!
01:54:21.04,01:54:21.24,템!
01:54:21.46,01:54:21.64,템!
01:54:21.66,01:54:23.48,템!
01:54:23.70,01:54:23.97,템!
01:54:24.32,01:54:24.57,템!
01:54:24.59,01:54:26.05,템!
01:54:26.89,01:54:26.93,템!
01:54:26.95,01:54:26.99,템!
01:54:27.01,01:54:27.09,템!
01:54:27.71,01:54:28.29,템!
01:54:28.37,01:54:28.41,템!
01:54:28.43,01:54:28.47,템!
01:54:28.49,01:54:29.19,템!
01:54:29.87,01:54:34.80,템!
01:54:34.82,01:54:38.48,템!
01:54:42.41,01:54:42.45,템!
01:54:47.37,01:54:52.02,나도 손 풀어야 되는데.
01:54:52.04,01:54:52.68,아이 블루님 뭘 손을 풀어.
01:54:53.28,01:54:56.82,나 다 오른쪽에 내린 줄 알고 왼쪽으로만 갔네.
01:54:56.84,01:54:58.86,마지막으로 본 거 어딨어?
01:54:58.89,01:55:01.79,바로 거기 있었어.
01:55:02.03,01:55:02.55,그 부근이야.
01:55:06.33,01:55:12.24,블루 칩을 다 챙겨볼게.
01:55:12.26,01:55:12.30,네.
01:55:12.32,01:55:12.88,블루 칩을 이렇게 딱 챙기면 내가 살릴 수 있거든.
01:55:12.90,01:55:13.02,이따 봐.
01:55:13.04,01:55:13.10,뭔데?
01:55:13.12,01:55:13.60,왼쪽으로 돌리자.
01:55:13.76,01:55:16.56,우리 저거 잡으려면.
01:55:16.59,01:55:16.81,1번 핑이죠?
01:55:17.54,01:55:30.10,어 뭐야 내 앞에 있어.
01:55:30.12,01:55:30.20,갈게요.
01:55:30.22,01:55:37.64,우와 야 방독 잡는 거 졸라 실시간으로 보는 거 신기하다.
01:55:37.65,01:55:40.44,오 나이스.
01:55:40.46,01:55:40.62,채연 씨 살려.
01:55:41.04,01:55:41.82,살려.
01:55:41.84,01:55:42.00,화끈해.
