시작 시간,종료 시간,내용,live_id
01:25:45.79,01:25:56.08,전작이 날수록 인정됩니다.,
01:25:56.10,01:25:57.28,인생 비행 딱 보니 군대에서 열발 사격 시작하면 역사로 관용해 열발 쳐갖고 저 관용에는 아무것도 없는데요?,
01:26:12.57,01:26:24.97,"아, 까비!",
01:26:24.98,01:26:25.05,씨발!,
01:26:25.06,01:26:25.39,잡을 수 있었는데... 으악!,
01:26:25.40,01:26:25.47,으악!,
01:26:25.48,01:26:31.21,씨발... 그래도 잘 막았... 잘 막았다.,
01:26:31.47,01:26:32.17,"오, 오, 잠깐만요.",
01:26:32.19,01:26:32.64,"와, 씨발 뭐야!",
01:26:50.49,01:27:03.17,저건 점점 말리는 것 같은데?,
01:27:03.19,01:27:07.85,5발 골고루 나눠 쏴주는 공산주의형 딜러폼 미쳤놈 아니 안 때리면 내가 또 공격당하잖아 데드 아티스트 존나 다양한 방법으로 죽기,
01:27:21.77,01:27:34.69,으아아아아아악!!,
01:27:34.71,01:27:34.79,병신!,
01:27:34.77,01:27:34.79,!,
01:28:12.35,01:28:29.46,아군이 공격받고 있습니다 됐어!,
01:28:29.47,01:28:35.39,해치웠어!,
01:28:35.40,01:28:35.48,손 물어,
01:28:40.97,01:29:02.37,온 이게 논다!,
01:29:02.39,01:29:02.43,아!,
01:29:02.81,01:29:03.25,이 새끼가!,
01:29:08.50,01:29:08.58,으아잇!,
01:29:08.62,01:29:08.70,깩!,
01:29:09.52,01:29:09.86,아이 씨발 이 새끼 언제 왔어,
01:29:14.31,01:29:14.51,어?,
01:29:14.83,01:29:18.42,뭐야 나 서렌 안 쳤는데?,
01:29:18.44,01:29:38.82,아 그래도 딜량이 1이다 아 이번엔 루이스 해볼까?,
01:29:40.03,01:29:41.01,아... 어우 ㅅㅂ 왜 재밌지?,
01:29:41.57,01:29:42.85,아 짜증나 진짜,
01:29:50.78,01:29:58.47,그런가?,
01:30:15.55,01:30:15.83,"뭐야, 룩이 안 바뀌는데?",
01:30:15.85,01:30:16.97,"어우, 왜 좆게이로",
01:30:28.55,01:30:29.33,왜 가지고 있냐고?,
01:30:29.37,01:30:30.33,아니 그냥 있던데요?,
01:30:30.35,01:30:32.41,내가 산거 아님?,
01:30:32.43,01:30:49.74,내가 여기에 돈을 찔러서 살리가 없잖아 궁극기가 2개까지 있는 캐릭터들이 꽤 있어요,
01:31:01.59,01:31:03.09,누가 해킹이라도 했단 말이냐고?,
01:31:03.33,01:31:30.75,그냥 기본으로 다 주는 거 같은데?,
01:31:30.77,01:31:30.83,야호!,
01:31:47.28,01:32:11.71,오!,
01:32:11.73,01:32:11.85,X발!,
01:32:11.87,01:32:11.93,봤어!,
01:32:11.95,01:32:12.03,도망쳐!,
01:32:12.05,01:32:13.39,셔츠 한 장 정도 사야겠지?,
01:32:27.90,01:32:43.91,형 셔츠 안 샀으면 죽었다.,
01:32:43.93,01:32:43.99,아야!,
01:32:58.24,01:33:17.06,"오케이, 이제 제대로 함.",
01:33:17.08,01:33:17.36,심장 걸치기까지 걸어가네.,
01:33:30.81,01:33:39.98,왜 아무도 안 맞았지?,
01:33:58.56,01:33:58.72,어씨 들어왔다.,
01:33:58.74,01:33:58.96,적군을 제거했습니다.,
01:34:21.30,01:34:26.33,역시가는데 휠업하냐고?,
01:34:26.35,01:34:45.17,"아, 소리가 들려?",
01:34:45.73,01:34:45.81,도망쳐!,
01:34:46.70,01:34:47.80,"오케이, 오우",
01:35:03.86,01:35:11.68,"아, 웨슬리 견제 오지네?",
01:35:43.40,01:36:07.28,생각할 시간은 걸어주시기 바랍니다,
01:36:16.95,01:36:43.36,아이장 녹여!,
01:36:47.02,01:36:47.28,아이!,
01:36:47.92,01:36:48.54,씨발!,
01:37:13.88,01:37:31.11,와 이게 그 뭐냐 카오스인가 뭐시긴가 하는 게임인가요?,
01:37:43.50,01:38:12.35,여기 있다가 다 싸자면 먹힐 것 같은데?,
01:38:12.36,01:38:12.43,왔어!,
01:38:15.61,01:38:42.60,이 새끼들 방심했구나 오케이 방금 한타 좋았다,
01:38:58.32,01:39:22.61,이 새꺄 뭐 어디서 나왔어 저 웨슬리가 생각보다 테크니컬함,
01:39:33.86,01:39:56.27,형 아가타 좀 넣어놨어 아가타 이미 막 들어가 있던데 그래도 주셔서 고마워요,
01:40:10.68,01:40:20.92,격장 해치웠다.,
01:40:20.93,01:40:34.33,"아, 씨발!",
01:40:34.35,01:40:34.53,맞아.,
01:40:35.31,01:40:37.52,롤 때문에 이 게임 급속도로 망했어요.,
01:40:50.63,01:41:17.84,뭐 다른 요인도 있었겠지만?,
01:41:17.86,01:41:18.10,이거 관전 게임인가요?,
01:41:18.12,01:41:18.38,롤만 문제인 거 맞겠죠?,
01:41:18.40,01:41:19.92,그렇게 명예로운 죽음을 죽이지 마세요 우리 게임 부정도 아닌 롤 때문에 명예로운 죽음을 당했다고 하기에는 그냥 생각할 시간을 벌어주십시오,
01:41:22.94,01:41:26.91,"아, 씨발!",
01:41:26.93,01:41:35.54,"아, 내 완벽한 계획이!",
01:41:35.56,01:41:36.64,뒤로 가서 딱!,
01:41:36.66,01:41:36.74,씨발!,
01:41:36.82,01:41:49.84,한 새끼 따르고 바로 도망칠 생각이었는데 롤 없었어도 이미 망할 게임이었는데 오히려 우리한테 감사해야 하는 거 아님?,
01:41:49.86,01:41:50.40,"아이고, 우리 게임 갓겜인데 롤 때문에 망했구나?",
01:41:54.70,01:42:04.69,사이퍼즈는 작년에 스포츠 경기장 빌려서 대회까지 연희력이 있다 아무도 죽게 하지 않겠어,
01:42:35.50,01:43:00.62,으 아 아,
01:43:06.64,01:43:08.52,왜 지뢰 하나가 이렇게 쎄?,
01:43:08.54,01:43:08.60,오!,
01:43:08.72,01:43:21.04,시X 깜짝이야!,
01:43:21.06,01:43:24.22,이거 위험한데?,
01:43:24.25,01:43:24.35,앗!,
01:43:24.48,01:43:26.47,시X 뭐야 이거!,
01:43:26.49,01:43:33.86,이거 뭔 스킬이야!,
01:43:36.79,01:44:03.14,아 카소스 궁 이해가 쏙쏙 되잖아 장갑 나올 때까지 돈을 모으자,
01:44:04.76,01:44:21.97,난 아이작 들어오는거 막아주는게 좋으려나?,
01:44:21.99,01:44:32.98,아잇나 이 씨발놈!,
01:44:33.44,01:44:33.51,아아!,
01:44:33.52,01:44:33.98,아 진짜 개빡쳐!,
01:44:41.86,01:45:04.07,패배를 인정합니다,
01:45:14.80,01:45:19.90,아무도 죽게 하지 않겠어,
01:45:45.84,01:46:15.37,자 앞쪽 라인이 싸우고 있으면 얘 뒤쪽으로 가서 영구 동토로 4인군을 박은 다음에 안싸우네 저쪽팀 너무 신중하게 게임하는거 아님?,
01:46:15.39,01:46:15.47,건방진데,
01:46:31.82,01:46:59.42,아군이 공격받고 있습니다.,
01:46:59.44,01:46:59.72,아군이 공격받고 있습니다.,
01:47:11.27,01:47:37.75,방금 꽤 잘 들어간 것 같았는데?,
01:47:37.77,01:47:39.15,오케이 페이베르 인정합니다,
01:47:40.33,01:47:59.54,아 나 루이스 루탑이구나 이번엔 탱커도 한번 해볼까요?,
01:48:13.07,01:48:16.35,아니면 다이무스 한번 해봐?,
01:48:16.38,01:48:38.71,다이무스 약간 재밌을 것 같은데... 다이무스 어디?,
01:48:41.82,01:49:01.00,아 근데 다 딜러 해가지고 탱 해야겠다 뭐야 갑자기 딜러가 줄었어,
01:50:00.72,01:50:11.60,빨리 시작해 나 기대돼,
01:50:59.07,01:51:24.00,어?,
01:51:24.02,01:51:27.93,베일저다 베일저 던진 것 같은데?,
01:51:39.05,01:52:05.75,방해꾼이 너무 많은데?,
01:52:06.15,01:52:06.21,뭐야?,
01:52:06.80,01:52:07.00,이 녀석 좀 센데?,
01:52:09.76,01:52:32.76,아이씨 제대로 보여주지 아 내가 이걸 줍는다,
01:52:42.48,01:53:09.20,펭귄끼리 함싸까지 해봐 나이스,
01:53:36.02,01:54:03.82,친구야 위험해 뭔가 친 거 같았는데,
01:54:09.22,01:54:21.64,그냥 던파하다가 던파 피로도 났어서 자연스럽게 흘러들어왔습니다.,
01:54:54.09,01:55:00.18,괜찮니?,
01:55:32.88,01:55:33.61,이것저것 다.,
01:56:02.82,01:56:25.18,아 씨발 빨리 끝내고 단전하러 가자고,
01:56:29.04,01:56:30.82,여기 사이퍼즈 장인들이 왜 이렇게 많냐고?,
01:56:34.03,01:56:55.81,내 말이 누구보다 따퍼를 사랑하는 사람들 아니야 이거?,
01:57:28.09,01:57:46.12,왜 들어가서 죽게 만드냐고?,
01:57:46.14,01:57:46.20,그래?,
01:57:46.22,01:57:46.90,그런 상황이었어?,
01:57:47.32,01:57:49.64,나 아직 상황 파악도 잘 안 되는 레벨이야,
01:58:07.76,01:58:28.86,아파요,
01:58:39.20,01:58:57.52,해치웠어 이걸 안 때려?,
01:58:57.58,01:58:57.90,이 새끼 고수다 유턴!,
01:59:22.87,01:59:23.85,야 엘리베 죽였다고?,
01:59:26.96,01:59:27.00,왜?,
01:59:27.02,01:59:36.50,그랬나?,
01:59:36.52,01:59:38.84,오케이 이제 탱커답게 한번 죽어봐,
01:59:55.10,01:59:55.97,으아!,
02:00:14.16,02:00:14.24,도망쳐!,
02:00:14.26,02:00:14.32,으아!,
02:00:14.34,02:00:14.56,으앗차!,
02:00:14.90,02:00:15.10,오!,
02:00:15.24,02:00:15.28,오!,
02:00:15.30,02:00:15.34,오!,
02:00:15.36,02:00:15.54,카사수 궁 맞는다,
02:00:25.29,02:00:52.73,맞고 죽었어,
02:01:20.52,02:01:31.92,신발을 가는게 나을까 또 셔츠를 가는게 나을까,
02:02:01.73,02:02:19.27,그래서 최대한 벽으로 붙어다녔다고,
02:02:30.98,02:02:41.42,아!,
02:02:41.94,02:02:41.98,아!,
02:02:57.30,02:02:58.02,으아아아!,
02:02:58.05,02:03:07.61,ㅅㅂ 트루퍼 개자식아 오케이 나쁘지 않아 아아!,
02:03:07.64,02:03:07.73,니겨누나!,
02:03:54.71,02:03:57.62,그냥 못하는게 아니라 파멸적으로 못하는 레전드라고?,
02:04:12.70,02:04:13.20,아니 나 방금 트루퍼 잡으면 안됐어?,
02:04:13.22,02:04:14.85,나 드렉슬러도 좀 하는데,
02:04:37.95,02:04:48.01,뭐야 딜러 다 죽었어,
02:05:11.24,02:05:40.01,"내가 시간 끌게, 얘들아!",
02:05:40.03,02:05:40.13,"아, ㅅㅂ",
02:05:41.70,02:06:06.40,아우리 찐넬의 사회 자폭 얻진 우즈 지옥.,
02:06:06.42,02:06:07.52,탱커는 움직이는 와드이면서 아군 딜러를 지키고 적 딜러를 먹기 좋게 썰어서 딜러한테 먹여주는 거야.,
02:06:07.54,02:06:07.66,그런 거야?,
02:06:07.68,02:06:07.84,정보 고마워요.,
02:06:07.86,02:06:07.94,출동가.,
02:06:24.06,02:06:45.35,내가 보여줄게 오 실폼 들어갔어,
02:07:17.45,02:07:18.45,이겨버려!,
02:07:47.37,02:08:13.66,슈퍼 난 시야를 보면 되는거지 여기서 존마나 새끼야,
02:08:39.34,02:08:59.97,뭐야?,
02:09:00.00,02:09:01.64,뭘로 어시스트가 들어온거지?,
02:09:21.55,02:09:42.95,방금 개잘했다 캐아링 오우 진짜 봐봐 내 캠 왜 이렇게 어두워졌어,
02:09:52.18,02:10:07.58,왜 이렇게 고수임?,
02:10:07.60,02:10:19.72,누구보다 사이퍼즈를 사랑하는 새끼잖아 아 잠깐 화장실,
02:11:26.96,02:11:37.30,로라스?,
02:11:37.32,02:11:48.96,로라스 할 바에는 드렉스 로함 솔직히 사퍼 재밌지?,
02:11:49.56,02:11:53.12,맞아요 은근히 재밌어 그래서 더 화나,
02:11:58.20,02:12:23.49,와 채팅 속도 보소 갓겜이잖아?,
02:12:23.51,02:12:25.02,물음표만 존나 올라오는데?,
02:12:33.18,02:12:35.80,발작 버튼이야 내가 싸움을 말렸어,
02:13:02.14,02:13:30.51,아 일반 게임 왜 이렇게 Q 오래걸려 아 드렉슬러?,
02:13:32.19,02:13:59.80,이 ㅅㄲ 아바타 왜 이래 아 아파트들이 대부분 다 선물을 받은 것 같은데?,
02:13:59.82,02:14:00.04,내 기억에,
02:14:14.45,02:14:32.28,판단은 뿌렸다고?,
02:14:32.30,02:14:32.36,그래?,
02:14:32.38,02:14:33.04,메일 확인 좀?,
02:14:33.68,02:14:34.45,또 뭐 보냈어?,
02:14:34.65,02:14:35.73,감사합니다,
02:14:45.13,02:15:04.42,일반도 매칭대라는 게 있어서 부캐초는 사람이 없음.,
02:15:06.42,02:15:06.94,너 그렇게 사포 재밌으면 사포 엠버서더도 해라.,
02:15:06.96,02:15:07.68,내가 알기론 사포에 따로 엠버서더 같은 거 없는 걸로 알고 있음.,
02:15:07.70,02:15:08.30,그럼 전파 엠버서더 레바님 오신다 하면 얼씨구나 할걸?,
02:15:08.32,02:15:08.38,크크.,
02:15:25.39,02:15:33.00,왜 이렇게 오래 걸려 누가 똥컴인가 봐,
02:15:53.13,02:16:21.44,긴 로딩 시간은 10년 전 총이라는 거임.,
02:16:21.46,02:16:22.14,원딜 캐릭터 하나 다운로드 만들어야 한다고 돈 쓰고 있을 때.,
02:16:22.16,02:16:22.52,이것이 원로 레스토랑의 품격이다.,
02:16:22.54,02:16:23.12,내가 나 유일하게 그린 사이포즈 만화 손가락 같다니?,
02:16:25.26,02:16:50.16,아군 타워가 공격받고 있습니다.,
02:16:50.18,02:16:50.40,적군을 제거했습니다.,
02:16:50.43,02:16:50.64,아군이 쓰러졌습니다.,
02:16:58.96,02:17:23.55,그래도 당한 만큼 괴롭혀졌다.,
02:17:32.51,02:17:49.86,유성창 나름 잘 박았던 것 같은데 기분 탓인가?,
02:18:00.87,02:18:03.07,ㅇㅋ,
02:18:31.74,02:18:39.67,오우 쉣 이거 빠져야 될 것 같은데,
02:19:09.15,02:19:10.10,뭐가 자꾸 온다?,
02:19:10.38,02:19:11.37,배인들?,
02:19:11.39,02:19:14.12,아리가또 뭔지 모르겠지만 고마워요,
02:19:56.86,02:20:22.56,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오,
02:20:30.88,02:20:55.93,와 방금 일부러 갓이 맞으면서 툼텀 후딜 퀸트라면서 이 우겨넣은 게임 트랙 잘하는 거 맞네?,
02:20:55.95,02:20:56.03,그런가?,
02:20:56.04,02:20:56.12,아리가토,
02:21:11.28,02:21:39.61,아!,
02:21:40.13,02:21:40.17,아!,
02:21:40.19,02:21:40.27,아깝다!,
02:21:48.91,02:22:14.41,"아저씨, 파워로 연락드렸습니다 내 창이 돌지 못하는 건 없어 아저씨 쓰러졌습니다",
02:22:20.45,02:22:23.43,"아, 병신!",
02:22:23.77,02:22:39.87,"아, 병신!",
02:22:39.89,02:22:40.07,"아, 시발 병신!",
02:22:40.09,02:22:41.81,"원딜 하지마, 이씨.",
02:22:41.83,02:22:43.96,"아니, 그 정도로 화낼 건 없잖아요!",
02:23:17.01,02:23:17.19,아!,
02:23:17.71,02:23:18.94,미게르다!,
02:23:19.18,02:23:19.92,렌보크가 니보다 강해.,
02:23:25.07,02:23:28.10,아이씨.,
02:23:28.32,02:23:30.12,아이씨.,
02:23:30.14,02:23:30.90,아 진짜 이게.,
02:23:31.68,02:23:33.19,아 오케이.,
02:23:33.41,02:23:33.69,재밌어 아주.,
02:23:51.77,02:24:20.21,아깝다...,
02:24:29.93,02:24:31.45,어이 X발 뭐야 이거!,
02:24:37.56,02:24:38.06,아 뭔데!,
02:24:38.87,02:24:51.65,흐흐흐흐 뭔데 저거 ㅋㅋ,
02:25:05.23,02:25:22.23,오케이 제대로 함,
02:25:47.70,02:26:12.80,야 일로와 니 새끼 봤다 아 오케이 죽었네 방금 좀 지렸죠?,
02:26:18.21,02:26:24.01,시리즈 나갔어?,
02:26:24.36,02:26:24.92,아 그래?,
02:27:26.66,02:27:53.26,잘 들어갔다.,
02:27:59.80,02:28:25.05,즉시 리스폰 전진해 나도 간다,
02:28:28.22,02:28:55.89,렉방이 정말 힘들어요.,
02:28:55.91,02:28:56.68,"다이버속, 스테인리오와 일상 게임에 어떻게 채팅판을 이렇게 채팅하며?",
02:29:02.51,02:29:27.20,오케이오,
02:29:35.10,02:29:58.13,어 뭐야 아이 노잼 아 점점 실력 올라가는데 어째 저만 그렇게 생각하나요?,
02:30:05.30,02:30:05.82,아니야?,
02:30:07.46,02:30:32.28,ㅅㅂ 오케이 이번엔 다이무스 한 번 해봄 2차로 한 번 안 해봐서 1차로 하겠습니다 이 ㅅㅂ 음식점에서 아마도 없네 노잼 이러다가 똥통에 혓바닥 담그고 뭐해 벌써 다 먹었어?,
02:30:32.30,02:30:32.56,노잼 이러는 거 개웃기네,
02:30:43.41,02:31:02.76,탱다무는 별론가요?,
02:31:02.78,02:31:02.96,승용복 입어볼까?,
02:31:02.98,02:31:07.10,으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으,
02:31:18.37,02:31:48.28,뭐야 우리 팀 탱이 하나밖에 없잖아 괜찮아 다 선물 받은 거라니까,
02:31:51.99,02:31:54.20,게임 재밌나보다 나 손톱 물어뜯고 있어,
02:32:27.00,02:32:47.64,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오,
02:33:13.95,02:33:17.45,뭐가 온다!,
02:33:17.53,02:33:31.71,나까지 왜 맞음?,
02:33:31.73,02:33:42.37,피는 한 장 정도 사야겠지?,
02:33:44.56,02:34:07.02,나이스,
02:34:18.68,02:34:28.91,아 아,
02:34:45.95,02:35:11.23,어어!,
02:35:11.81,02:35:11.87,어어!,
02:35:33.91,02:36:00.10,이리와 날 도울 기회를 줄게,
02:36:02.43,02:36:23.90,뭐야 다 죽었잖아 어 여기 있을 것 같았는데,
02:36:38.78,02:36:48.15,와!,
02:36:48.17,02:37:03.12,맞는 거 아니었나?,
02:37:03.14,02:37:03.32,공간을 배낸 남자,
02:37:14.06,02:37:37.69,여기로 뭔가 올 것 같은데 아직도,
02:37:40.83,02:38:07.69,시발... 맞네?,
02:38:07.71,02:38:07.95,인물을 시작하겠습니다.,
02:38:25.16,02:38:43.22,어디서 립을 쳐먹을라고 오 탈출 성공!,
02:38:43.42,02:38:53.05,어우 씨X 아리가또 어... 뒤질 뻔 했네,
02:39:29.96,02:39:30.30,니꺼!,
02:39:47.01,02:39:47.21,아.. 아 따비..,
02:40:10.29,02:40:37.80,아 뒤로 들어갈 걸 그랬나 뭐야 해가 왜 이렇게 불행케 하겠구나 아 여기 살아났는데,
02:40:39.84,02:40:59.40,때리고 있니?,
02:41:12.86,02:41:29.18,개자식아 아 씨X,
02:41:45.82,02:42:03.19,아 불이 불이 오케이 제대로 함,
02:42:14.30,02:42:40.46,"아, 오케이 진짜 제대로 함",
02:42:50.80,02:43:10.46,뭐야 초점이 안 잡혀 됐다,
02:43:14.11,02:43:15.33,시바 개새끼야!,
02:43:16.13,02:43:16.17,아!,
02:43:18.01,02:43:18.83,이 새끼!,
02:43:19.87,02:43:34.19,어 좀 지른데 아 본능적으로 시만 더 꺼낼라고 했는데 아... 오케이,
02:43:38.85,02:43:48.58,부활할 때마다 수업 빨고 이동해서 성장 안 되는 게 개웃김 아 빨면 안 돼?,
02:43:48.60,02:43:58.64,오케이 또 배워간다 근데 한 판 한 판 약간 성장하는 게 느껴지지 않나요?,
02:43:59.48,02:43:59.54,어때?,
02:44:10.74,02:44:11.86,아니야?,
02:44:11.88,02:44:30.26,아 맞다 우편 한 번 했지 우와 뭐가 이렇게 많이 왔어 아리가또 늘 있는 WWE님 손사공주님 망치의 신토르님 히이님 아리가또 역해 좀 해달라고?,
02:44:30.86,02:44:31.62,제이해줌,
02:44:50.67,02:45:13.54,이것도 선물 받은 거라서 어쩔 수 없어요,
02:45:59.87,02:46:26.96,저쪽은 플로리안이 탱인가?,
02:46:26.98,02:46:28.02,아 왜 이렇게 오래 걸려,
02:46:55.73,02:47:03.26,아 존나 오래 걸리네 누가 이렇게 컴퓨터가 안좋은거야 와 그냥 게임이 병신이나 그런가?,
02:47:03.28,02:47:06.40,와 사이퍼즈 4242일을 함께한?,
02:47:06.67,02:47:19.20,4200일은 대체 뭐 몇년이야?,
02:47:19.22,02:47:19.40,이딴걸 입으라고?,
02:47:28.82,02:47:33.18,또 이메일 왔다 아리가또 뭐가 자꾸 그냥,
02:48:09.30,02:48:33.32,여기로는 누가 안 오려나?,
02:48:40.17,02:49:06.23,이새끼 왜 안죽어?,
02:49:06.25,02:49:07.27,몰라요 티도 한장 사야겠죠?,
02:49:08.48,02:49:23.74,간다아아아아아!!,
02:49:23.72,02:49:23.74,!,
02:49:46.80,02:50:14.58,뭐야 ㅅㅂ 바로 옆에서 튀어나오네?,
02:50:14.60,02:50:14.94,아군 카오가 공격받고 있습니다.,
02:50:14.96,02:50:15.24,네 목숨 내가 쥐고 있어.,
02:50:15.26,02:50:15.30,쿨!,
02:50:15.32,02:50:15.64,아군이 카오를 공격치고 있다.,
02:50:15.66,02:50:15.72,덜킬!,
02:50:15.74,02:50:15.80,호환!,
02:50:26.77,02:50:48.84,나이스!,
02:51:01.44,02:51:27.94,정당한 승부란 건 없어,
02:51:29.09,02:51:45.10,얏다아아아!!,
02:51:44.84,02:51:45.10,!,
02:52:03.17,02:52:32.29,살았다 렐로렐로 놀랍죠?,
02:52:36.47,02:53:01.11,해볼게 근데 쟤들 너무 너무 모여있다,
02:53:13.74,02:53:31.77,"뭐야, 이거.",
02:53:43.75,02:54:07.33,정당한 승부란 말 없어.,
02:54:07.35,02:54:07.65,채팅 재밌어진다 이 ㅈㄹㅇ.,
02:54:07.67,02:54:07.73,시야!,
02:54:07.75,02:54:07.95,마중 틀어졌습니다.,
02:54:27.62,02:54:47.86,쥐발!,
02:54:50.64,02:54:51.08,레나 탱 아니었어?,
02:55:07.09,02:55:17.96,지배하는 쭉,
02:55:48.91,02:56:12.25,왜 이렇게 안죽어 아 저 이씨 아 저게 군박을까 존나 1초동안 고민하는 사이에 죽었네,
02:56:24.52,02:56:51.64,정당한 승부란 말 없어.,
02:56:51.66,02:56:51.72,흐하!,
02:56:51.74,02:56:51.80,흐하!,
02:56:51.82,02:56:51.88,흐하!,
02:56:51.90,02:56:51.96,흐하!,
02:56:51.98,02:56:52.04,흐하!,
02:56:52.06,02:56:52.18,후질구질하게,
02:57:15.24,02:57:43.41,이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이이,
02:57:47.05,02:58:06.16,"뒤로 가서 빅터 1턴 내는 상상함 오케이, 항복해 나 즐겼어",
02:58:22.12,02:58:35.90,뭐야 비터 60렙이야?,
02:58:35.92,02:58:46.34,우리팀에서 딜을 내가 제일 잘 박았는데?,
02:58:52.47,02:58:52.68,아!,
02:58:53.30,02:58:53.44,존나!,
02:58:53.64,02:58:54.40,아!,
02:58:54.42,02:58:54.52,씨발!,
02:58:56.26,02:58:56.32,아!,
02:58:56.34,02:59:18.70,"곧 하나 나갔어 아, 그래도 나 이 판 나름 재밌게 했어",
02:59:29.14,02:59:34.25,정신승리 아니 그래도 재밌게 했다는 게 중요한 거 아냐?,
02:59:34.61,02:59:55.09,개자식아 아 나도 버스 타고 싶은데,
02:59:59.27,02:59:59.37,어?,
03:00:03.91,03:00:04.15,여기 뭐 있다.,
03:00:04.17,03:00:16.73,존마나 새끼 죽여.,
03:00:27.25,03:00:27.51,공략하잖아 너 개자식아!,
03:00:27.53,03:00:27.69,하하하하 씨발.,
03:00:27.71,03:00:27.99,아 벽에 밟을 걸 그랬나?,
03:00:28.01,03:00:28.11,흐음...,
03:00:34.15,03:00:44.06,나 한 번도 안 해봤어,
03:01:06.12,03:01:12.10,헤드는 근데 왜 게임 안 끝내지?,
03:01:12.12,03:01:18.84,그냥 대놓고 들어와도 막을 수가 없는데?,
03:01:41.29,03:02:04.01,제 케일도 녹는다 매칭만 성공하면 이겨줄게?,
03:02:04.03,03:02:06.69,그래놓고 지고있으면 또 입국자 들을거지,
03:02:10.27,03:02:29.86,아 그래서 내가 딜량이 1위야 아 웨슬리 해야지 음,
03:02:43.66,03:03:10.46,어 또 메일이 잡고 오니 아 이럴 때만 또 Q 잘 잡혀 얘도 수영복 있냐고?,
03:03:12.91,03:03:24.26,토끼기는 있는데?,
03:03:24.28,03:03:39.31,이차궁 나 별로 이차궁 지속시간이 너무 짧은 것 같아 그 따발총 쏘는 시간이 40초라고?,
03:03:39.39,03:03:41.82,40초 정도도 안되는 것 같은데?,
03:03:48.94,03:03:55.37,"아, 졌지만 딜 잘 넣었어.",
03:03:55.38,03:03:55.71,OK를 겸팔에 의해서 했다니.,
03:03:55.73,03:03:56.53,그거랑 비교하면 안 되지.,
03:03:59.51,03:04:04.58,"아, 씨발 얼굴 진짜 씨발이다.",
03:04:05.04,03:04:05.34,볼 때마다 적응 안 돼.,
03:04:28.56,03:04:33.74,아 팀 저격인가 봐.,
03:04:33.76,03:04:33.90,전체 친다.,
03:04:35.49,03:04:35.63,내가 미친다.,
03:05:13.04,03:05:42.39,아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아 아,
03:05:43.21,03:05:46.28,오!,
03:05:46.84,03:06:06.13,워싱 들어왔다 예쓰 너무 뻔하게 썼나?,
03:06:12.96,03:06:16.41,안 돼!,
03:06:48.47,03:07:12.97,오 오 오 오 오 오 오 오 오,
03:07:17.17,03:07:30.88,"여러분, 밥 드세요.",
03:07:30.90,03:07:35.69,시바가 올만한 곳에 지뢰를 까는 게 웨슬리의 역할이라 믿겠습니다.,
03:07:51.62,03:07:52.92,누가 지뢰를 밟아?,
03:07:53.64,03:08:13.15,나 ㅈㄴ 잘 밟던데?,
03:08:13.17,03:08:16.05,최대한 안전대에 쌓았는데 왜 아무도 안 맞지?,
03:08:39.08,03:08:59.24,수류포 먹으러 가볼까?,
03:08:59.26,03:08:59.30,실패,
03:09:21.00,03:09:22.14,아유...,
03:09:49.59,03:10:06.08,웨슬리는 그냥 뒤지지 몸 날리면서 살아가는 게 꿀받음.,
03:10:06.10,03:10:06.14,왜?,
03:10:06.16,03:10:06.36,살 사람 살아야지.,
03:10:06.38,03:10:07.62,한참 군대에서 던파하면 관심 경사라는 졸업 반박식으로 진짜 문제 있는 애들은 타이퍼즈를 했다니.,
03:10:07.64,03:10:08.00,갈라치기 하지 마세요.,
