시작 시간,start_sec,종료 시간,end_sec,speaker,내용,live_id
00:50:57,3057.29,00:51:00,3060.29,UNKNOWN,너 7탄 재능 없어?,
00:51:00,3060.29,00:51:01,3061.29,UNKNOWN,아이,
00:51:01,3061.29,00:51:07,3067.1,UNKNOWN,고마워요,
00:51:23,3083.58,00:51:27,3087.04,UNKNOWN,이번엔 여기다,
00:51:27,3087.04,00:51:29,3089.04,UNKNOWN,아니다 여기 갈까?,
00:51:29,3089.04,00:51:31,3091.04,UNKNOWN,위? 아래? 위? 아래?,
00:51:31,3091.04,00:51:32,3092.04,UNKNOWN,위? 아래?,
00:51:32,3092.04,00:51:47,3107.13,UNKNOWN,오케이 위,
00:51:47,3107.13,00:51:49,3109.13,UNKNOWN,레바님 유튜브 보고 왔는데 한남평률 쉽지 않대요?,
00:51:49,3109.13,00:51:52,3112.13,UNKNOWN,대체 뭘 본거지?,
00:51:52,3112.13,00:52:21,3141.17,UNKNOWN,지피는게 너무 많아,
00:52:21,3141.17,00:52:23,3143.17,UNKNOWN,회원 레바님 저는 그런 레바님도 사랑해요,
00:52:23,3143.17,00:52:25,3145.17,UNKNOWN,고마워요,
00:52:40,3160.51,00:52:53,3173.62,UNKNOWN,이크소 태보 영상 찍은 그분 맞냐구요?,
00:52:53,3173.62,00:52:55,3175.62,UNKNOWN,네,
00:52:55,3175.62,00:52:58,3178.62,UNKNOWN,살면서 언제 조에런씨랑 태보 해보겠어요,
00:52:58,3178.62,00:53:03,3183.83,UNKNOWN,진짜 나 던파 덕분에 귀한 경험 많이 하는 듯,
00:53:03,3183.83,00:53:16,3196.01,UNKNOWN,아 왜 이렇게 드래그가 안돼,
00:53:16,3196.01,00:53:49,3229.92,UNKNOWN,이 새X 샷건이었네,
00:53:49,3229.92,00:54:26,3266.44,UNKNOWN,근처에 내렸나?,
00:54:26,3266.44,00:54:34,3274.89,UNKNOWN,이 근처 마을에 생각보다 많이 안 내린 느낌이야,
00:54:34,3274.89,00:55:08,3308.38,UNKNOWN,M4? 아니야,
00:55:08,3308.38,00:55:10,3310.38,UNKNOWN,아니야 지금 바꾸기엔 늦었어,
00:55:10,3310.38,00:55:22,3322.94,UNKNOWN,앞 건물에 있다,
00:55:22,3322.94,00:55:49,3349.74,UNKNOWN,헐 샷건으로 잡았어,
00:55:49,3349.74,00:56:12,3372.16,UNKNOWN,발소리,
00:56:12,3372.16,00:57:11,3431.79,UNKNOWN,또 있으려나 이 마을에?,
00:57:11,3431.79,00:57:13,3433.79,UNKNOWN,평소에 안 보이는 산비율이 많이 보이네,
00:57:13,3433.79,00:57:26,3446.6,UNKNOWN,그러게 가방 왜 이렇게 큐티해졌어,
00:57:26,3446.6,00:58:00,3480.41,UNKNOWN,던질게 너무 없는데,
00:58:00,3480.41,00:58:22,3502.38,UNKNOWN,왜 하나 더 있을 것 같지?,
00:58:22,3502.38,00:58:34,3514.3,UNKNOWN,라고 하니까 있네요,
00:58:34,3514.3,00:59:13,3553.0,UNKNOWN,아 치료했네,
00:59:13,3553.0,00:59:26,3566.3,UNKNOWN,나도 머리에 한 대 맞췄으면 잡았는데,
00:59:26,3566.3,00:59:31,3571.15,UNKNOWN,아깝이,
00:59:31,3571.15,00:59:33,3573.15,UNKNOWN,그래도 2킬 했다,
00:59:33,3573.15,00:59:36,3576.15,UNKNOWN,그래도 꼬박꼬박 1킬씩은 하는 것 같다 어째?,
00:59:36,3576.15,00:59:56,3596.58,UNKNOWN,그래 9탄 말고 거들떠도 거들떠,
00:59:56,3596.58,00:59:58,3598.58,UNKNOWN,9탄 말고 거들떠도 보지 말아볼까?,
00:59:58,3598.58,01:00:40,3640.1,UNKNOWN,벡터 좋긴해,
01:00:40,3640.1,01:00:49,3649.62,UNKNOWN,고마워요,
01:00:49,3649.62,01:00:54,3654.69,UNKNOWN,여기다 슈우우우우우우우우,
01:00:54,3654.69,01:01:14,3674.48,UNKNOWN,오우 쉣,
01:01:14,3674.48,01:01:26,3686.66,UNKNOWN,이 지붕에도 뭐가 있나?,
01:01:26,3686.66,01:02:20,3740.37,UNKNOWN,건방진 놈,
01:02:20,3740.37,01:02:25,3745.67,UNKNOWN,오케이 나 성방 맞은 줄,
01:02:25,3745.67,01:02:37,3757.24,UNKNOWN,오케이 이건 가짜 게임이었어,
01:02:39,3759.24,01:02:47,3767.73,UNKNOWN,전적 볼까?,
01:02:47,3767.73,01:02:49,3769.73,UNKNOWN,평균 1킬이면 높은 거 아니야?,
01:02:49,3769.73,01:02:58,3778.1,UNKNOWN,생각보다?,
01:02:58,3778.1,01:03:00,3780.1,UNKNOWN,아닌가?,
01:03:00,3780.1,01:03:02,3782.1,UNKNOWN,뭐 모르겠네 그래도 한 몫은,
01:03:02,3782.1,01:03:53,3833.7,UNKNOWN,이정도는 한다는거잖아,
01:04:05,3845.41,01:04:07,3847.41,UNKNOWN,나 킷세팅 초기화 할래,
01:04:07,3847.95,01:04:09,3849.71,UNKNOWN,저게 그,
01:04:09,3849.71,01:04:11,3851.71,UNKNOWN,견착을 따로 뺐더니,
01:04:12,3852.47,01:04:14,3854.47,UNKNOWN,아 씨발,
01:04:15,3855.01,01:04:27,3867.3,UNKNOWN,아 모르겠다,
01:04:27,3867.3,01:04:32,3872.0,UNKNOWN,사실 내가 감도 맞춘 이유가 없지 않을까?,
01:04:32,3872.0,01:04:46,3886.36,UNKNOWN,상담자녀는 기본감도로 한다,
01:04:46,3886.36,01:05:57,3957.21,UNKNOWN,엄...,
01:05:57,3957.21,01:06:28,3988.35,UNKNOWN,죽었니?,
01:06:28,3988.35,01:06:46,4006.39,UNKNOWN,뭐해 씨발,
01:06:46,4006.39,01:06:47,4007.57,UNKNOWN,오우 씨발,
01:06:59,4019.79,01:07:01,4021.15,UNKNOWN,오케이,
01:07:01,4021.15,01:07:09,4029.01,UNKNOWN,이새끼 제법이야,
01:07:09,4029.01,01:07:20,4040.77,UNKNOWN,바로 올 줄은 몰랐네,
01:07:20,4040.77,01:07:22,4042.77,UNKNOWN,햄줍는거 졸라 소심하게 줍는거,
01:07:22,4042.77,01:07:24,4044.77,UNKNOWN,개웃김,
01:07:24,4044.77,01:07:26,4046.77,UNKNOWN,별게나 웃기네 진짜,
01:07:33,4053.76,01:07:35,4055.76,UNKNOWN,그쵸 방금 죽인 애 좀 이상하지 않았어?,
01:07:35,4055.76,01:07:39,4059.28,UNKNOWN,어떻게 방금 그 창문에 잠깐 떴을 때 그걸 대가리를 쏴?,
01:07:40,4060.28,01:07:47,4067.02,UNKNOWN,얼마나 더 죽어야 사는 법을 아...,
01:07:47,4067.02,01:07:49,4069.02,UNKNOWN,방금 다시 한 번 다시 보기 한 번 봐볼까?,
01:07:49,4069.02,01:08:17,4097.52,UNKNOWN,죽으면,
01:08:17,4097.52,01:08:19,4099.52,UNKNOWN,사실 그냥 레바가 찌발린게 아닐까?,
01:08:20,4100.32,01:08:22,4102.98,UNKNOWN,내가 순수 실력 없어서 그냥 얼... 얼타가,
01:08:22,4102.98,01:08:24,4104.98,UNKNOWN,얼타고 있다가 그냥 대가리 한 대 맞고,
01:08:24,4104.98,01:08:26,4106.98,UNKNOWN,염통 맞고 그렇게 죽었단 소리냐?,
01:08:26,4106.98,01:08:29,4109.58,UNKNOWN,근데 경기하고 들어와야 되는데,
01:08:29,4109.58,01:08:53,4133.51,UNKNOWN,롯밥으로 들어온 거부터 의심이 들긴...,
01:08:53,4133.51,01:08:55,4135.51,UNKNOWN,이번엔 멀리 간다아,
01:08:55,4135.51,01:09:23,4163.37,UNKNOWN,워어어어어,
01:09:23,4163.37,01:09:26,4166.37,UNKNOWN,걱정마 파밍하고 바로 싸우러 갈 테니까,
01:09:26,4166.37,01:10:15,4215.54,UNKNOWN,오우 씨발,
01:10:15,4215.54,01:10:17,4217.54,UNKNOWN,내가 언제 왔냐 근데?,
01:10:17,4217.54,01:10:18,4218.54,UNKNOWN,내가 그 우리 내...,
01:10:18,4218.54,01:10:19,4219.04,UNKNOWN,호...,
01:10:19,4219.04,01:10:29,4229.64,UNKNOWN,우리밖에 없었잖아 내릴 때,
01:10:29,4229.64,01:10:35,4235.96,UNKNOWN,백 터들까? 아니야,
01:10:35,4235.96,01:10:37,4237.96,UNKNOWN,오? 이런 맵에서 기...,
01:10:37,4237.96,01:10:46,4246.94,UNKNOWN,존나 귀한 M24가?,
01:10:46,4246.94,01:10:47,4247.94,UNKNOWN,카고팔도 같이 나왔어,
01:10:59,4259.46,01:11:03,4263.26,UNKNOWN,홀로그램 홀로그램,
01:11:03,4263.26,01:11:21,4281.06,UNKNOWN,3배율 하나 놔주면 좋겠다,
01:11:21,4281.06,01:11:23,4283.06,UNKNOWN,오 죽음의 상가방이다,
01:11:23,4283.06,01:11:32,4292.58,UNKNOWN,이 판 불안해,
01:11:32,4292.58,01:11:53,4313.21,UNKNOWN,잠깐 300발 뭐야,
01:11:53,4313.21,01:11:55,4315.21,UNKNOWN,레바를 위한 M24 카고팔 차이,
01:11:55,4315.21,01:11:57,4317.21,UNKNOWN,카고팔 댐지가 더 좋음,
01:11:57,4317.21,01:11:59,4319.21,UNKNOWN,M24 댐지 낮은 대신 탄속이 더 좋음,
01:11:59,4319.21,01:12:01,4321.21,UNKNOWN,아 진짜로?,
01:12:01,4321.21,01:12:03,4323.21,UNKNOWN,그럼 카고팔 듣고 그랬나?,
01:12:03,4323.21,01:12:08,4328.89,UNKNOWN,알려줘서 고마워요 스피드웨어,
01:12:08,4328.89,01:12:25,4345.99,UNKNOWN,차피 1킬라서 죽을 거임?,
01:12:25,4345.99,01:12:27,4347.99,UNKNOWN,그런 재수 없는 소리는 대체 어디서 배웠어?,
01:12:27,4347.99,01:12:48,4368.9,UNKNOWN,학원 다녔어?,
01:12:48,4368.9,01:12:57,4377.78,UNKNOWN,오케이 이대로 렛츠고,
01:12:57,4377.78,01:12:59,4379.78,UNKNOWN,가다가 배율이라도 하나 나오면 좋겠다만,
01:13:01,4381.78,01:13:13,4393.93,UNKNOWN,잠깐 도핑하고 뛰자,
01:13:13,4393.93,01:13:15,4395.93,UNKNOWN,수직손잡이보단 틸티드가 낫겠죠?,
01:13:38,4418.47,01:13:50,4430.78,UNKNOWN,오케!,
01:13:50,4430.78,01:14:04,4444.55,UNKNOWN,사람한테 안 죽었어,
01:14:04,4444.55,01:14:06,4446.55,UNKNOWN,전판 부검? 오케이,
01:14:06,4446.55,01:14:16,4456.1,UNKNOWN,2번?,
01:14:16,4456.1,01:14:18,4458.1,UNKNOWN,여판인가?,
01:14:20,4460.1,01:14:31,4471.06,UNKNOWN,그니까 이새끼잖아,
01:14:39,4479.85,01:14:52,4492.47,UNKNOWN,잠깐 나 다시보기 조작이 쉽...,
01:14:52,4492.47,01:14:56,4496.3,UNKNOWN,그... 쉽지 않아,
01:14:56,4496.3,01:15:07,4507.86,UNKNOWN,H?,
01:15:07,4507.86,01:15:14,4514.92,UNKNOWN,아닌데?,
01:15:14,4514.92,01:15:21,4521.24,UNKNOWN,J 누르라고?,
01:15:21,4521.24,01:15:23,4523.24,UNKNOWN,H가 하이라이트 아니야?,
01:15:23,4523.24,01:15:37,4537.53,UNKNOWN,잠깐 내 시점으로 안 가지네?,
01:15:37,4537.53,01:15:46,4546.86,UNKNOWN,나 어따 내렸지?,
01:15:46,4546.86,01:15:48,4548.86,UNKNOWN,여기 아닌데?,
01:15:48,4548.86,01:15:50,4550.86,UNKNOWN,렛바님 60대 아저씨가 컴퓨터 만진다고,
01:15:50,4550.86,01:15:52,4552.86,UNKNOWN,하나씩 가자 쳐보고 편타오는 거 마냥 조작해서,
01:15:52,4552.86,01:15:54,4554.86,UNKNOWN,너무 안쓰러워요,
01:15:54,4554.86,01:15:56,4556.86,UNKNOWN,야 이 개자식아,
01:15:56,4556.86,01:16:03,4563.56,UNKNOWN,아 B키,
01:16:03,4563.56,01:16:05,4565.56,UNKNOWN,맞아 여기서 내가 있다가,
01:16:05,4565.56,01:16:07,4567.56,UNKNOWN,여기서 점프를 한번 했거든,
01:16:07,4567.56,01:16:11,4571.77,UNKNOWN,여기서 대가리를 한번 맞아,
01:16:11,4571.77,01:16:13,4573.77,UNKNOWN,발소리는 들은 모양이죠,
01:16:13,4573.77,01:16:23,4583.8,UNKNOWN,여기서 쪼고 있다고?,
01:16:23,4583.8,01:16:25,4585.8,UNKNOWN,이새끼 쪼고 있었네,
01:16:25,4585.8,01:16:37,4597.59,UNKNOWN,야 여기서 점프를 한번 하자마자?,
01:16:37,4597.59,01:16:39,4599.59,UNKNOWN,대가리 한 대 맞고?,
01:16:39,4599.59,01:16:41,4601.59,UNKNOWN,이새끼가 존나 달려와서?,
01:16:41,4601.59,01:16:51,4611.37,UNKNOWN,뭐 발소리 계속 냈으니까 뭐,
01:16:51,4611.37,01:16:55,4615.35,UNKNOWN,방제 좀 부담스럽다고?,
01:16:55,4615.35,01:16:57,4617.35,UNKNOWN,왜?,
01:16:57,4617.35,01:16:59,4619.35,UNKNOWN,너는 유튜브 커뮤니티 아예 나랑,
01:16:59,4619.35,01:17:01,4621.35,UNKNOWN,어? 파티할 버튜버,
01:17:01,4621.35,01:17:03,4623.35,UNKNOWN,아니 아니,
01:17:03,4623.35,01:17:05,4625.35,UNKNOWN,아니 버튜버란다,
01:17:05,4625.35,01:17:13,4633.82,UNKNOWN,아니 사람 구하고 있었잖아,
01:17:13,4633.82,01:17:15,4635.82,UNKNOWN,아니 버튜버를 원해서 말한게 아니야 방금은,
01:17:15,4635.82,01:17:20,4640.92,UNKNOWN,자연스럽게,
01:17:20,4640.92,01:17:22,4642.92,UNKNOWN,형 원하는게 버튜버냐고 아니지,
01:17:22,4642.92,01:17:24,4644.92,UNKNOWN,난 그냥 너랑 2인큐 돌려도 행복해,
01:17:24,4644.92,01:17:26,4646.92,UNKNOWN,이렇게 내 맘을 몰라서야,
01:17:26,4646.92,01:17:28,4648.92,UNKNOWN,진짜,
01:17:28,4648.92,01:17:30,4650.92,UNKNOWN,속상하네,
01:17:38,4658.33,01:17:40,4660.33,UNKNOWN,제발 남자 팟 하자고?,
01:17:40,4660.33,01:17:46,4666.1,UNKNOWN,남자 팟도 좋아,
01:17:48,4668.1,01:17:50,4670.1,UNKNOWN,그 누구랑 하든 간에,
01:17:50,4670.1,01:17:52,4672.1,UNKNOWN,즐겁게 게임한다는게 의미가 있단 거 아니겠어?,
01:17:58,4678.23,01:18:00,4680.23,UNKNOWN,아 구독 고마워요,
01:18:00,4680.23,01:18:06,4686.97,UNKNOWN,야 너 남자 팟은 별로?,
01:18:06,4686.97,01:18:08,4688.97,UNKNOWN,참 나,
01:18:12,4692.97,01:18:16,4696.47,UNKNOWN,거참,
01:18:16,4696.47,01:18:18,4698.47,UNKNOWN,블루 너의 뜻이 그렇다면 어쩔 수 없지,
01:18:38,4718.9,01:18:40,4720.9,UNKNOWN,군내 쿼터제래,
01:18:40,4720.9,01:18:42,4722.9,UNKNOWN,급단발은 대체 어디서 배웠어,
01:18:42,4722.9,01:18:48,4728.1,UNKNOWN,학원있나 봐,
01:18:52,4732.1,01:18:54,4734.1,UNKNOWN,아니거든,
01:18:54,4734.1,01:18:56,4736.1,UNKNOWN,난 그 누구랑 해도 상관없다고,
01:18:56,4736.1,01:18:58,4738.1,UNKNOWN,난 저렇게 늦지 말아야지,
01:18:58,4738.1,01:19:06,4746.18,UNKNOWN,그냥 온다고 하고 일단 듀오부터 하자고 하자,
01:19:06,4746.18,01:19:08,4748.18,UNKNOWN,그리고,
01:19:08,4748.18,01:19:10,4750.18,UNKNOWN,진짜 듀오만 하고 방종하면,
01:19:10,4750.18,01:19:12,4752.18,UNKNOWN,내가 울부짖으면서 의자 집어 던질 때,
01:19:12,4752.18,01:19:14,4754.18,UNKNOWN,그 정도로 오연할 일이야?,
01:19:14,4754.18,01:19:32,4772.86,UNKNOWN,그 정도로 오연할 일이야?,
01:19:49,4789.06,01:20:01,4801.72,UNKNOWN,아 꽃물이 하나 들어갔다,
01:20:01,4801.72,01:20:10,4810.63,UNKNOWN,베란다 나와서 파밍 안 하려나?,
01:20:10,4810.63,01:20:19,4819.26,UNKNOWN,오케이,
01:20:19,4819.26,01:20:21,4821.26,UNKNOWN,오케이 한다 맞췄어 해냈어,
01:20:21,4821.26,01:20:23,4823.26,UNKNOWN,내가 저 사람을 겁먹게 만들었다,
01:20:23,4823.26,01:20:25,4825.26,UNKNOWN,난 감정을 지배할 수 있다,
01:20:25,4825.26,01:20:37,4837.56,UNKNOWN,혹시 어떤 분?,
01:20:37,4837.56,01:20:39,4839.56,UNKNOWN,별건 아니고 그냥 나도 요즘 다른 분들이랑 친해지고 싶어서,
01:20:39,4839.56,01:20:41,4841.56,UNKNOWN,내가 이분 이분 그리고 이분이랑,
01:20:41,4841.56,01:20:43,4843.56,UNKNOWN,합방해 봤거든,
01:20:43,4843.56,01:20:45,4845.56,UNKNOWN,그래서 그런데 다른 분들로,
01:20:45,4845.56,01:20:47,4847.56,UNKNOWN,뭐라는 거야,
01:20:47,4847.56,01:21:48,4908.95,UNKNOWN,썩 빼돌아야지,
01:21:48,4908.95,01:22:02,4922.63,UNKNOWN,나와 겁쟁이 승부 보자,
01:22:02,4922.63,01:22:06,4926.94,UNKNOWN,또 어디서 쏘는 거지?,
01:22:06,4926.94,01:22:21,4941.1,UNKNOWN,오케이 2층 확인,
01:22:21,4941.1,01:22:23,4943.1,UNKNOWN,어디서 분탕이,
01:22:23,4943.1,01:22:39,4959.5,UNKNOWN,어깨포 달린다,
01:22:39,4959.5,01:23:26,5006.52,UNKNOWN,어 죽음의 군용 적기다,
01:23:26,5006.52,01:23:59,5039.66,UNKNOWN,2층에 계속 있나 본데?,
01:23:59,5039.66,01:24:29,5069.98,UNKNOWN,이 게임은 버튜버 합방용이죠,
01:24:29,5069.98,01:24:33,5073.26,UNKNOWN,오케이,
01:24:33,5073.26,01:24:35,5075.26,UNKNOWN,나의 패배다,
01:24:37,5077.26,01:24:39,5079.26,UNKNOWN,아 팩터들 걸,
01:24:39,5079.26,01:24:41,5081.26,UNKNOWN,병신,
01:24:41,5081.26,01:24:43,5083.26,UNKNOWN,합방이 아니라 교육방송을 해야 할 것 같은데,
01:24:43,5083.26,01:24:45,5085.26,UNKNOWN,합방이 아니라 교육방송을 해야 할 것 같은데,
01:24:45,5085.26,01:24:54,5094.58,UNKNOWN,팩터들로도 졌을 것 같다고?,
01:24:54,5094.58,01:24:56,5096.58,UNKNOWN,그럼 나쁜 말 하지마,
01:24:56,5096.58,01:24:58,5098.58,UNKNOWN,현재 오케이 20년 후 오케이,
01:24:58,5098.58,01:25:08,5108.84,UNKNOWN,내가 볼 때,
01:25:08,5108.84,01:25:10,5110.84,UNKNOWN,너 당황했어 아 졌다라고 생각했는데,
01:25:10,5110.84,01:25:12,5112.84,UNKNOWN,살아있어가지고,
01:25:12,5112.84,01:25:26,5126.26,UNKNOWN,아 이 정도 초크 끼고,
01:25:26,5126.26,01:25:28,5128.26,UNKNOWN,더블 배럴 맞췄으면 죽어야 되는 거 아님?,
01:25:28,5128.26,01:25:46,5146.14,UNKNOWN,감도를 좀 낮춰볼까?,
01:25:46,5146.14,01:25:50,5150.89,UNKNOWN,아니야,
01:25:50,5150.89,01:25:56,5156.15,UNKNOWN,높여볼까? 흠,
01:25:56,5156.15,01:26:01,5161.54,UNKNOWN,냅두자,
01:26:01,5161.54,01:26:03,5163.54,UNKNOWN,너의 강점을 잘 살려봐,
01:26:03,5163.54,01:26:05,5165.54,UNKNOWN,존나 좋은 말인데 강점이 뭔지 모르겠어요,
01:26:05,5165.54,01:26:53,5213.46,UNKNOWN,씨발 어쩌죠?,
01:26:53,5213.46,01:27:10,5230.47,UNKNOWN,이 새끼 봐라,
01:27:10,5230.47,01:27:12,5232.47,UNKNOWN,원래 지붕에 아무것도 없어?,
01:27:12,5232.47,01:27:37,5257.38,UNKNOWN,인생 망했다,
01:27:37,5257.38,01:27:39,5259.38,UNKNOWN,류탄! 이건 존나 운이 안 좋았다 그쵸?,
01:27:39,5259.38,01:27:57,5277.83,UNKNOWN,운도 실력이라고?,
01:27:57,5277.83,01:27:59,5279.83,UNKNOWN,그렇게 해서는 버트베이가 오빠 소리를 들을 수 없어?,
01:27:59,5279.83,01:28:01,5281.83,UNKNOWN,씨발,
01:28:01,5281.83,01:28:03,5283.83,UNKNOWN,안 들어도 돼 존마나 새끼야,
01:28:03,5283.83,01:28:05,5285.83,UNKNOWN,오빠 이지랄하고 있네,
01:28:05,5285.83,01:28:14,5294.81,UNKNOWN,나중에 감도 깎아준다고?,
01:28:14,5294.81,01:28:16,5296.81,UNKNOWN,그래? 나 혼자서 나름,
01:28:16,5296.81,01:28:18,5298.81,UNKNOWN,감도 깎았는데 모르고 초기화,
01:28:18,5298.81,01:28:48,5328.68,UNKNOWN,눌러버렸어,
01:28:48,5328.68,01:28:50,5330.68,UNKNOWN,제발 5킬만 해줘 평생 소원이 5킬?,
01:28:50,5330.68,01:28:52,5332.68,UNKNOWN,걱정마 이번판은 보여주됨,
01:28:52,5332.68,01:29:13,5353.53,UNKNOWN,나 근데 감도 한,
01:29:13,5353.53,01:29:18,5358.47,UNKNOWN,75로 했던 것 같은데,
01:29:18,5358.47,01:29:23,5363.93,UNKNOWN,70인가?,
01:29:23,5363.93,01:29:25,5365.93,UNKNOWN,대충 이랬던 것 같은데? 아닌가?,
01:29:25,5365.93,01:29:27,5367.93,UNKNOWN,모르겠다 일단 이렇게 해보자,
01:29:27,5367.93,01:29:29,5369.93,UNKNOWN,아 씨발 너무 빨라 뭐야 이거,
01:29:29,5369.93,01:29:41,5381.78,UNKNOWN,뭐야,
01:29:41,5381.78,01:29:43,5383.78,UNKNOWN,씨발 이 새끼나 죽여야겠다,
01:30:00,5400.22,01:31:44,5504.9,UNKNOWN,앞집인가?,
01:31:44,5504.9,01:31:46,5506.9,UNKNOWN,대테코이어 라인아,
01:31:46,5506.9,01:32:06,5526.73,UNKNOWN,이 새끼도 어지간히 심중한데?,
01:32:06,5526.73,01:32:43,5563.93,UNKNOWN,딴 놈한테 죽었네,
01:32:43,5563.93,01:32:54,5574.18,UNKNOWN,하! 나한테 아무것도 없지롱,
01:32:54,5574.18,01:33:02,5582.87,UNKNOWN,어? 방금 여기,
01:33:02,5582.87,01:33:17,5597.61,UNKNOWN,이 집에 있던 애가 얜가?,
01:33:17,5597.61,01:33:19,5599.61,UNKNOWN,그니까 딴 애 있지 않아?,
01:33:19,5599.61,01:33:21,5601.61,UNKNOWN,모르겠네,
01:33:21,5601.61,01:33:23,5603.61,UNKNOWN,잠깐만 잠깐만,
01:33:23,5603.61,01:33:25,5605.61,UNKNOWN,훈련장 가서 좀 깎자,
01:33:25,5605.61,01:33:27,5607.61,UNKNOWN,아니 물론 내가 지금,
01:33:27,5607.61,01:33:29,5609.61,UNKNOWN,감도가 문제가 아니란거 나 알아요,
01:33:31,5611.61,01:33:53,5633.77,UNKNOWN,하지만 훈련장은 왜,
01:33:53,5633.77,01:33:55,5635.77,UNKNOWN,씨발 큐가 잡혀야돼?,
01:33:55,5635.77,01:33:57,5637.77,UNKNOWN,다들 총소리 주의!,
01:33:57,5637.77,01:34:04,5644.34,UNKNOWN,귀막아!,
01:34:04,5644.34,01:34:13,5653.74,UNKNOWN,어? 조용하네,
01:34:13,5653.74,01:34:15,5655.74,UNKNOWN,일단은 에이스를 기준으로,
01:34:15,5655.74,01:34:36,5676.55,UNKNOWN,잡아볼까요?,
01:34:36,5676.55,01:35:14,5714.55,UNKNOWN,감도를 내려야되는건가?,
01:35:14,5714.55,01:35:18,5718.41,UNKNOWN,이정도면 되잖아?,
01:35:18,5718.41,01:35:22,5722.49,UNKNOWN,아...,
01:35:22,5722.49,01:35:40,5740.33,UNKNOWN,목표물이 너무 가깝다고?,
01:35:40,5740.33,01:35:42,5742.33,UNKNOWN,15미터?,
01:35:42,5742.33,01:35:57,5757.54,UNKNOWN,흠...,
01:35:57,5757.54,01:36:08,5768.31,UNKNOWN,난리났는데?,
01:36:08,5768.31,01:36:26,5786.79,UNKNOWN,일반감도를 낮춰낸다고?,
01:36:26,5786.79,01:36:28,5788.79,UNKNOWN,오...,
01:36:28,5788.79,01:36:36,5796.26,UNKNOWN,몸통 빼고 다 맞추는데,
01:36:36,5796.26,01:36:38,5798.26,UNKNOWN,이정도면 괜찮지 않나?,
01:36:38,5798.26,01:37:12,5832.1,UNKNOWN,아닌가?,
01:37:12,5832.1,01:37:14,5834.1,UNKNOWN,그러게 좀 기울여서 쏘니까,
01:37:14,5834.1,01:37:16,5836.1,UNKNOWN,반동이 어째 좀,
01:37:16,5836.1,01:37:20,5840.76,UNKNOWN,나아지는거 같다?,
01:37:20,5840.76,01:37:32,5852.33,UNKNOWN,씨발 모르겠는데?,
01:37:32,5852.33,01:37:47,5867.26,UNKNOWN,M4로 들어보자,
01:37:47,5867.26,01:37:49,5869.26,UNKNOWN,기가 막히구만,
01:37:49,5869.26,01:38:03,5883.64,UNKNOWN,앉아서 시프트 누르면,
01:38:15,5895.37,01:38:17,5897.37,UNKNOWN,이정도면 괜찮지 않나요?,
01:38:17,5897.37,01:38:22,5902.41,UNKNOWN,아닌가?,
01:38:22,5902.41,01:39:00,5940.82,UNKNOWN,씨발 에이스로 쏘고 있었어,
01:39:00,5940.82,01:39:02,5942.82,UNKNOWN,왜 에이스가 더 잘맞는거 같지?,
01:39:02,5942.82,01:39:31,5971.35,UNKNOWN,기분탓인가요?,
01:39:31,5971.35,01:39:35,5975.53,UNKNOWN,베릴로도 해보자고?,
01:39:35,5975.53,01:39:44,5984.09,UNKNOWN,오... 지랄났는데,
01:39:44,5984.09,01:40:02,6002.22,UNKNOWN,보통 쏘다보면,
01:40:02,6002.22,01:40:04,6004.22,UNKNOWN,좀 익숙해질거 같기도 하고,
01:40:04,6004.22,01:40:21,6021.51,UNKNOWN,베릴도 나쁘지 않을거 같은데,
01:40:21,6021.51,01:40:23,6023.51,UNKNOWN,오히려 반동때문에,
01:40:23,6023.51,01:40:25,6025.51,UNKNOWN,헤드샷 할거 같은 느낌,
01:40:25,6025.51,01:40:36,6036.76,UNKNOWN,오케이,
01:40:36,6036.76,01:40:38,6038.76,UNKNOWN,감동이 이정도만 깎죠?,
01:40:38,6038.76,01:40:40,6040.76,UNKNOWN,뭐 어떻게 되겠지,
01:40:40,6040.76,01:40:42,6042.76,UNKNOWN,소리 줄어든거 다시,
01:40:42,6042.76,01:40:57,6057.85,UNKNOWN,키워졌나?,
01:40:57,6057.85,01:40:59,6059.85,UNKNOWN,이제 다른 맵하자고? 일단 이판하고,
01:40:59,6059.85,01:41:01,6061.85,UNKNOWN,이판에서,
01:41:01,6061.85,01:41:03,6063.85,UNKNOWN,5킬정도 하고,
01:41:03,6063.85,01:41:05,6065.85,UNKNOWN,탑10정도 한다음에 진짜 게임 한판하고,
01:41:05,6065.85,01:41:11,6071.21,UNKNOWN,이제 다른 맵 돌리는거야,
01:41:55,6115.74,01:42:12,6132.01,UNKNOWN,씨발 벌써 시작했잖아,
01:42:12,6132.01,01:42:14,6134.01,UNKNOWN,아래 아래,
01:42:14,6134.01,01:42:17,6137.74,UNKNOWN,어디갈까?,
01:42:17,6137.74,01:42:38,6158.87,UNKNOWN,난 여기가겠어,
01:42:38,6158.87,01:43:04,6184.55,UNKNOWN,오케이 내 먹잇감 하나,
01:43:04,6184.55,01:43:06,6186.55,UNKNOWN,이새끼 잘 쏘는데?,
01:43:08,6188.55,01:43:10,6190.55,UNKNOWN,이새끼 생각보다 아주 잘 쏴,
01:43:10,6190.55,01:43:14,6194.95,UNKNOWN,이대로 끝낼 수 없어,
01:43:14,6194.95,01:43:23,6203.96,UNKNOWN,5킬하고 다른 맵한다며?,
